Region,Codigo region,region_residencia,fecha,positividad
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-04,0.01597344614421127
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-05,0.012867856082099468
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-06,0.00912144545754814
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-07,0.007978588314690997
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-08,0.009743458870564364
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-09,0.014740182330590575
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-10,0.014233990743247837
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-11,0.02263735208778565
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-12,0.02263735208778565
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-13,0.022939885161316568
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-14,0.030162999126003568
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-15,0.02721749102585629
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-16,0.01828891959728486
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-17,0.016646883472490118
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-18,0.008243522127952305
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-19,0.008243522127952305
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-20,0.0072231139646869984
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-21,0.001124859392575928
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-22,0.001124859392575928
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-23,0.0033924330887210525
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-24,0.0033924330887210525
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-25,0.01232100451729248
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-26,0.019123725605727854
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-27,0.021089649590000464
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-28,0.02133841657105091
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-29,0.024224419457053798
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-30,0.02535820630512636
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-07-31,0.02535820630512636
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-01,0.016429634876554928
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-02,0.009626913788119557
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-03,0.009180746642752723
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-04,0.007807120269126349
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-05,0.005854824199183218
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-06,0.01111147231297419
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-07,0.012131880476239495
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-08,0.012131880476239495
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-09,0.012131880476239495
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-10,0.010612123637333722
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-11,0.010612123637333722
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-12,0.010684453038577787
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-13,0.0035302037790653686
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-14,0.0033452175038535307
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-15,0.0033452175038535307
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-16,0.0033452175038535307
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-17,0.0033452175038535307
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-18,0.004351253721157354
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-19,0.005787219945855972
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-20,0.004283460547359732
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-21,0.004199918358554385
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-22,0.017186931345567372
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-23,0.031764190820786034
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-24,0.031764190820786034
Aysén,11.0,Región de Aysén del General Carlos Ibáñez del Campo,2020-08-25,0.0360006185615425
Coquimbo,4.0,Región de Coquimbo,2020-03-16,
Coquimbo,4.0,Región de Coquimbo,2020-03-17,
Coquimbo,4.0,Región de Coquimbo,2020-03-18,
Coquimbo,4.0,Región de Coquimbo,2020-03-19,
Coquimbo,4.0,Región de Coquimbo,2020-03-20,
Coquimbo,4.0,Región de Coquimbo,2020-03-21,
Coquimbo,4.0,Región de Coquimbo,2020-03-22,0.0740135774002769
Coquimbo,4.0,Región de Coquimbo,2020-03-23,0.043961996328287664
Coquimbo,4.0,Región de Coquimbo,2020-03-24,0.06044551281180415
Coquimbo,4.0,Región de Coquimbo,2020-03-25,0.06571051807680943
Coquimbo,4.0,Región de Coquimbo,2020-03-26,0.05915667702819485
Coquimbo,4.0,Región de Coquimbo,2020-03-27,0.08132416471292392
Coquimbo,4.0,Región de Coquimbo,2020-03-28,0.0723955932843525
Coquimbo,4.0,Región de Coquimbo,2020-03-29,0.07615499178059308
Coquimbo,4.0,Región de Coquimbo,2020-03-30,0.08255631007188476
Coquimbo,4.0,Región de Coquimbo,2020-03-31,0.06607279358836828
Coquimbo,4.0,Región de Coquimbo,2020-04-01,0.06212737192142762
Coquimbo,4.0,Región de Coquimbo,2020-04-02,0.06024583882038233
Coquimbo,4.0,Región de Coquimbo,2020-04-03,0.046273604158492486
Coquimbo,4.0,Región de Coquimbo,2020-04-04,0.054436869464614936
Coquimbo,4.0,Región de Coquimbo,2020-04-05,0.05385207414297751
Coquimbo,4.0,Región de Coquimbo,2020-04-06,0.056440065861404015
Coquimbo,4.0,Región de Coquimbo,2020-04-07,0.06395886285388523
Coquimbo,4.0,Región de Coquimbo,2020-04-08,0.06303415465069599
Coquimbo,4.0,Región de Coquimbo,2020-04-09,0.06339129750783885
Coquimbo,4.0,Región de Coquimbo,2020-04-10,0.04780688192342327
Coquimbo,4.0,Región de Coquimbo,2020-04-11,0.04547452040738829
Coquimbo,4.0,Región de Coquimbo,2020-04-12,0.04851109735700871
Coquimbo,4.0,Región de Coquimbo,2020-04-13,0.03915735586041008
Coquimbo,4.0,Región de Coquimbo,2020-04-14,0.03308156031093031
Coquimbo,4.0,Región de Coquimbo,2020-04-15,0.031933318309029776
Coquimbo,4.0,Región de Coquimbo,2020-04-16,0.03619156006727153
Coquimbo,4.0,Región de Coquimbo,2020-04-17,0.04351756739327887
Coquimbo,4.0,Región de Coquimbo,2020-04-18,0.045205460595672604
Coquimbo,4.0,Región de Coquimbo,2020-04-19,0.038994280471449
Coquimbo,4.0,Región de Coquimbo,2020-04-20,0.03967167007135676
Coquimbo,4.0,Región de Coquimbo,2020-04-21,0.04307128364046185
Coquimbo,4.0,Región de Coquimbo,2020-04-22,0.046684653107489864
Coquimbo,4.0,Región de Coquimbo,2020-04-23,0.035017596759582444
Coquimbo,4.0,Región de Coquimbo,2020-04-24,0.037691589433575125
Coquimbo,4.0,Región de Coquimbo,2020-04-25,0.03857615378563173
Coquimbo,4.0,Región de Coquimbo,2020-04-26,0.04132340653288448
Coquimbo,4.0,Región de Coquimbo,2020-04-27,0.03989194171798506
Coquimbo,4.0,Región de Coquimbo,2020-04-28,0.03622996425015244
Coquimbo,4.0,Región de Coquimbo,2020-04-29,0.03416695759998982
Coquimbo,4.0,Región de Coquimbo,2020-04-30,0.040355319979994635
Coquimbo,4.0,Región de Coquimbo,2020-05-01,0.04027595490062955
Coquimbo,4.0,Región de Coquimbo,2020-05-02,0.05058007654928902
Coquimbo,4.0,Región de Coquimbo,2020-05-03,0.057356633325845785
Coquimbo,4.0,Región de Coquimbo,2020-05-04,0.06414337911979864
Coquimbo,4.0,Región de Coquimbo,2020-05-05,0.065304661950232
Coquimbo,4.0,Región de Coquimbo,2020-05-06,0.06206363127665285
Coquimbo,4.0,Región de Coquimbo,2020-05-07,0.06124287042255009
Coquimbo,4.0,Región de Coquimbo,2020-05-08,0.058073518245636474
Coquimbo,4.0,Región de Coquimbo,2020-05-09,0.05408795455451117
Coquimbo,4.0,Región de Coquimbo,2020-05-10,0.06712053600814526
Coquimbo,4.0,Región de Coquimbo,2020-05-11,0.08220293796422218
Coquimbo,4.0,Región de Coquimbo,2020-05-12,0.1015541392826366
Coquimbo,4.0,Región de Coquimbo,2020-05-13,0.11707529027176787
Coquimbo,4.0,Región de Coquimbo,2020-05-14,0.11957760326846242
Coquimbo,4.0,Región de Coquimbo,2020-05-15,0.1305254355689889
Coquimbo,4.0,Región de Coquimbo,2020-05-16,0.12363130491662334
Coquimbo,4.0,Región de Coquimbo,2020-05-17,0.11708476615592855
Coquimbo,4.0,Región de Coquimbo,2020-05-18,0.11179448826904016
Coquimbo,4.0,Región de Coquimbo,2020-05-19,0.09629758000104753
Coquimbo,4.0,Región de Coquimbo,2020-05-20,0.09163514298668016
Coquimbo,4.0,Región de Coquimbo,2020-05-21,0.10463353132667036
Coquimbo,4.0,Región de Coquimbo,2020-05-22,0.10205433286219316
Coquimbo,4.0,Región de Coquimbo,2020-05-23,0.11654797278391528
Coquimbo,4.0,Región de Coquimbo,2020-05-24,0.12076568061773542
Coquimbo,4.0,Región de Coquimbo,2020-05-25,0.13491733808889494
Coquimbo,4.0,Región de Coquimbo,2020-05-26,0.15766603596161835
Coquimbo,4.0,Región de Coquimbo,2020-05-27,0.18312066880091835
Coquimbo,4.0,Región de Coquimbo,2020-05-28,0.18739927576609247
Coquimbo,4.0,Región de Coquimbo,2020-05-29,0.19696572098316525
Coquimbo,4.0,Región de Coquimbo,2020-05-30,0.205192360695654
Coquimbo,4.0,Región de Coquimbo,2020-05-31,0.20510325250159864
Coquimbo,4.0,Región de Coquimbo,2020-06-01,0.2065545888889964
Coquimbo,4.0,Región de Coquimbo,2020-06-02,0.2130884844985223
Coquimbo,4.0,Región de Coquimbo,2020-06-03,0.19217889556368475
Coquimbo,4.0,Región de Coquimbo,2020-06-04,0.19166367308124915
Coquimbo,4.0,Región de Coquimbo,2020-06-05,0.19256366522896867
Coquimbo,4.0,Región de Coquimbo,2020-06-06,0.18550766043711486
Coquimbo,4.0,Región de Coquimbo,2020-06-07,0.1916344231866231
Coquimbo,4.0,Región de Coquimbo,2020-06-08,0.1832966399127784
Coquimbo,4.0,Región de Coquimbo,2020-06-09,0.17010354729111438
Coquimbo,4.0,Región de Coquimbo,2020-06-10,0.1793938049491374
Coquimbo,4.0,Región de Coquimbo,2020-06-11,0.1803789796045819
Coquimbo,4.0,Región de Coquimbo,2020-06-12,0.1767273838152496
Coquimbo,4.0,Región de Coquimbo,2020-06-13,0.18225317746604325
Coquimbo,4.0,Región de Coquimbo,2020-06-14,0.18202596426748105
Coquimbo,4.0,Región de Coquimbo,2020-06-15,0.1908327603083196
Coquimbo,4.0,Región de Coquimbo,2020-06-16,0.2013392538148131
Coquimbo,4.0,Región de Coquimbo,2020-06-17,0.19999897086619065
Coquimbo,4.0,Región de Coquimbo,2020-06-18,0.19844870597107792
Coquimbo,4.0,Región de Coquimbo,2020-06-19,0.20164369378689348
Coquimbo,4.0,Región de Coquimbo,2020-06-20,0.19303399990934245
Coquimbo,4.0,Región de Coquimbo,2020-06-21,0.1884507342423329
Coquimbo,4.0,Región de Coquimbo,2020-06-22,0.1874957355269759
Coquimbo,4.0,Región de Coquimbo,2020-06-23,0.17740929878491002
Coquimbo,4.0,Región de Coquimbo,2020-06-24,0.17170183112644036
Coquimbo,4.0,Región de Coquimbo,2020-06-25,0.17235454423727098
Coquimbo,4.0,Región de Coquimbo,2020-06-26,0.17558419397255934
Coquimbo,4.0,Región de Coquimbo,2020-06-27,0.17684330944394072
Coquimbo,4.0,Región de Coquimbo,2020-06-28,0.18427512832533946
Coquimbo,4.0,Región de Coquimbo,2020-06-29,0.16651547087173346
Coquimbo,4.0,Región de Coquimbo,2020-06-30,0.17696220132852342
Coquimbo,4.0,Región de Coquimbo,2020-07-01,0.1813524422312262
Coquimbo,4.0,Región de Coquimbo,2020-07-02,0.18296077144428152
Coquimbo,4.0,Región de Coquimbo,2020-07-03,0.18359844942775813
Coquimbo,4.0,Región de Coquimbo,2020-07-04,0.18810918116227485
Coquimbo,4.0,Región de Coquimbo,2020-07-05,0.1902571092990468
Coquimbo,4.0,Región de Coquimbo,2020-07-06,0.20912711838932024
Coquimbo,4.0,Región de Coquimbo,2020-07-07,0.21355824537510773
Coquimbo,4.0,Región de Coquimbo,2020-07-08,0.21333736234309214
Coquimbo,4.0,Región de Coquimbo,2020-07-09,0.21083558819445894
Coquimbo,4.0,Región de Coquimbo,2020-07-10,0.20502692030174927
Coquimbo,4.0,Región de Coquimbo,2020-07-11,0.2100404257382182
Coquimbo,4.0,Región de Coquimbo,2020-07-12,0.2030261705396481
Coquimbo,4.0,Región de Coquimbo,2020-07-13,0.2049876217868136
Coquimbo,4.0,Región de Coquimbo,2020-07-14,0.1917116242962859
Coquimbo,4.0,Región de Coquimbo,2020-07-15,0.1969090562363551
Coquimbo,4.0,Región de Coquimbo,2020-07-16,0.20606294820789026
Coquimbo,4.0,Región de Coquimbo,2020-07-17,0.2112136829450513
Coquimbo,4.0,Región de Coquimbo,2020-07-18,0.21637258506718554
Coquimbo,4.0,Región de Coquimbo,2020-07-19,0.22146973694298566
Coquimbo,4.0,Región de Coquimbo,2020-07-20,0.2091788874555585
Coquimbo,4.0,Región de Coquimbo,2020-07-21,0.21468777021483468
Coquimbo,4.0,Región de Coquimbo,2020-07-22,0.2102417785352648
Coquimbo,4.0,Región de Coquimbo,2020-07-23,0.20162508948404234
Coquimbo,4.0,Región de Coquimbo,2020-07-24,0.1951649708288017
Coquimbo,4.0,Región de Coquimbo,2020-07-25,0.1868340815614652
Coquimbo,4.0,Región de Coquimbo,2020-07-26,0.1839793283882407
Coquimbo,4.0,Región de Coquimbo,2020-07-27,0.18578735404073984
Coquimbo,4.0,Región de Coquimbo,2020-07-28,0.17441830190855173
Coquimbo,4.0,Región de Coquimbo,2020-07-29,0.16559173755308826
Coquimbo,4.0,Región de Coquimbo,2020-07-30,0.15487421430246542
Coquimbo,4.0,Región de Coquimbo,2020-07-31,0.14777351754659626
Coquimbo,4.0,Región de Coquimbo,2020-08-01,0.14684266856741598
Coquimbo,4.0,Región de Coquimbo,2020-08-02,0.15746146153915014
Coquimbo,4.0,Región de Coquimbo,2020-08-03,0.1471613461915008
Coquimbo,4.0,Región de Coquimbo,2020-08-04,0.1464234477263296
Coquimbo,4.0,Región de Coquimbo,2020-08-05,0.14983922021808566
Coquimbo,4.0,Región de Coquimbo,2020-08-06,0.15482375051331262
Coquimbo,4.0,Región de Coquimbo,2020-08-07,0.160712192625037
Coquimbo,4.0,Región de Coquimbo,2020-08-08,0.15101683380649594
Coquimbo,4.0,Región de Coquimbo,2020-08-09,0.13960606794976568
Coquimbo,4.0,Región de Coquimbo,2020-08-10,0.14519794721002444
Coquimbo,4.0,Región de Coquimbo,2020-08-11,0.15137546330758792
Coquimbo,4.0,Región de Coquimbo,2020-08-12,0.14476539467585864
Coquimbo,4.0,Región de Coquimbo,2020-08-13,0.14491938964341933
Coquimbo,4.0,Región de Coquimbo,2020-08-14,0.14147251591709556
Coquimbo,4.0,Región de Coquimbo,2020-08-15,0.13746654742724473
Coquimbo,4.0,Región de Coquimbo,2020-08-16,0.13750609813124728
Coquimbo,4.0,Región de Coquimbo,2020-08-17,0.1373075993073118
Coquimbo,4.0,Región de Coquimbo,2020-08-18,0.13494027688454546
Coquimbo,4.0,Región de Coquimbo,2020-08-19,0.14021841953878142
Coquimbo,4.0,Región de Coquimbo,2020-08-20,0.1390012435403523
Coquimbo,4.0,Región de Coquimbo,2020-08-21,0.13254175175346325
Coquimbo,4.0,Región de Coquimbo,2020-08-22,0.13237091249507776
Coquimbo,4.0,Región de Coquimbo,2020-08-23,0.1332582239413954
Coquimbo,4.0,Región de Coquimbo,2020-08-24,0.12785879224484675
Coquimbo,4.0,Región de Coquimbo,2020-08-25,0.12125766108406033
Araucanía,9.0,Región de la Araucanía,2020-03-02,
Araucanía,9.0,Región de la Araucanía,2020-03-03,
Araucanía,9.0,Región de la Araucanía,2020-03-04,
Araucanía,9.0,Región de la Araucanía,2020-03-05,
Araucanía,9.0,Región de la Araucanía,2020-03-06,
Araucanía,9.0,Región de la Araucanía,2020-03-07,
Araucanía,9.0,Región de la Araucanía,2020-03-08,
Araucanía,9.0,Región de la Araucanía,2020-03-09,
Araucanía,9.0,Región de la Araucanía,2020-03-10,
Araucanía,9.0,Región de la Araucanía,2020-03-11,
Araucanía,9.0,Región de la Araucanía,2020-03-12,
Araucanía,9.0,Región de la Araucanía,2020-03-13,
Araucanía,9.0,Región de la Araucanía,2020-03-14,
Araucanía,9.0,Región de la Araucanía,2020-03-15,0.21765127103472967
Araucanía,9.0,Región de la Araucanía,2020-03-16,0.23695629033974902
Araucanía,9.0,Región de la Araucanía,2020-03-17,0.2348944346696459
Araucanía,9.0,Región de la Araucanía,2020-03-18,0.21227538705059826
Araucanía,9.0,Región de la Araucanía,2020-03-19,0.20745679294628988
Araucanía,9.0,Región de la Araucanía,2020-03-20,0.21413974781837955
Araucanía,9.0,Región de la Araucanía,2020-03-21,0.18762311376749893
Araucanía,9.0,Región de la Araucanía,2020-03-22,0.179990395608465
Araucanía,9.0,Región de la Araucanía,2020-03-23,0.18733782832903206
Araucanía,9.0,Región de la Araucanía,2020-03-24,0.19154254114199226
Araucanía,9.0,Región de la Araucanía,2020-03-25,0.2059785097041744
Araucanía,9.0,Región de la Araucanía,2020-03-26,0.21854464727031198
Araucanía,9.0,Región de la Araucanía,2020-03-27,0.2287757307408321
Araucanía,9.0,Región de la Araucanía,2020-03-28,0.2462976557970037
Araucanía,9.0,Región de la Araucanía,2020-03-29,0.25061369903520264
Araucanía,9.0,Región de la Araucanía,2020-03-30,0.2545031189307986
Araucanía,9.0,Región de la Araucanía,2020-03-31,0.2569151272123721
Araucanía,9.0,Región de la Araucanía,2020-04-01,0.2588711000421313
Araucanía,9.0,Región de la Araucanía,2020-04-02,0.2601479755964635
Araucanía,9.0,Región de la Araucanía,2020-04-03,0.24816869804341546
Araucanía,9.0,Región de la Araucanía,2020-04-04,0.23916340703812444
Araucanía,9.0,Región de la Araucanía,2020-04-05,0.23299207623035226
Araucanía,9.0,Región de la Araucanía,2020-04-06,0.2315199717510304
Araucanía,9.0,Región de la Araucanía,2020-04-07,0.22723983160132505
Araucanía,9.0,Región de la Araucanía,2020-04-08,0.2154218250464764
Araucanía,9.0,Región de la Araucanía,2020-04-09,0.20144812092705214
Araucanía,9.0,Región de la Araucanía,2020-04-10,0.1995745846272864
Araucanía,9.0,Región de la Araucanía,2020-04-11,0.18892105424961805
Araucanía,9.0,Región de la Araucanía,2020-04-12,0.17791665248891378
Araucanía,9.0,Región de la Araucanía,2020-04-13,0.17592438271278624
Araucanía,9.0,Región de la Araucanía,2020-04-14,0.17269006722747474
Araucanía,9.0,Región de la Araucanía,2020-04-15,0.16684662043622278
Araucanía,9.0,Región de la Araucanía,2020-04-16,0.16816778762565346
Araucanía,9.0,Región de la Araucanía,2020-04-17,0.16960288221143294
Araucanía,9.0,Región de la Araucanía,2020-04-18,0.17273193706462572
Araucanía,9.0,Región de la Araucanía,2020-04-19,0.18305606671648647
Araucanía,9.0,Región de la Araucanía,2020-04-20,0.1688424823886005
Araucanía,9.0,Región de la Araucanía,2020-04-21,0.16208778688490105
Araucanía,9.0,Región de la Araucanía,2020-04-22,0.15890867728517558
Araucanía,9.0,Región de la Araucanía,2020-04-23,0.13872727138948396
Araucanía,9.0,Región de la Araucanía,2020-04-24,0.11631568494113664
Araucanía,9.0,Región de la Araucanía,2020-04-25,0.1057548172374118
Araucanía,9.0,Región de la Araucanía,2020-04-26,0.0880677424074798
Araucanía,9.0,Región de la Araucanía,2020-04-27,0.09306097192677568
Araucanía,9.0,Región de la Araucanía,2020-04-28,0.08660759297040271
Araucanía,9.0,Región de la Araucanía,2020-04-29,0.07498305056482607
Araucanía,9.0,Región de la Araucanía,2020-04-30,0.07423359824152387
Araucanía,9.0,Región de la Araucanía,2020-05-01,0.07220001015970517
Araucanía,9.0,Región de la Araucanía,2020-05-02,0.06284462390462288
Araucanía,9.0,Región de la Araucanía,2020-05-03,0.05971826697887385
Araucanía,9.0,Región de la Araucanía,2020-05-04,0.04584783508518615
Araucanía,9.0,Región de la Araucanía,2020-05-05,0.04119832110985616
Araucanía,9.0,Región de la Araucanía,2020-05-06,0.043541687911274315
Araucanía,9.0,Región de la Araucanía,2020-05-07,0.04275646996733731
Araucanía,9.0,Región de la Araucanía,2020-05-08,0.04660910110023877
Araucanía,9.0,Región de la Araucanía,2020-05-09,0.047611891473451184
Araucanía,9.0,Región de la Araucanía,2020-05-10,0.0439120696518392
Araucanía,9.0,Región de la Araucanía,2020-05-11,0.048931569868508266
Araucanía,9.0,Región de la Araucanía,2020-05-12,0.05145019313728987
Araucanía,9.0,Región de la Araucanía,2020-05-13,0.05696888244356811
Araucanía,9.0,Región de la Araucanía,2020-05-14,0.058597383346509886
Araucanía,9.0,Región de la Araucanía,2020-05-15,0.05817216763151019
Araucanía,9.0,Región de la Araucanía,2020-05-16,0.058964543079542325
Araucanía,9.0,Región de la Araucanía,2020-05-17,0.0645717107325327
Araucanía,9.0,Región de la Araucanía,2020-05-18,0.06189781971451588
Araucanía,9.0,Región de la Araucanía,2020-05-19,0.06213332482191322
Araucanía,9.0,Región de la Araucanía,2020-05-20,0.057466658613234314
Araucanía,9.0,Región de la Araucanía,2020-05-21,0.0612352766898261
Araucanía,9.0,Región de la Araucanía,2020-05-22,0.06807764720952607
Araucanía,9.0,Región de la Araucanía,2020-05-23,0.07630654420489752
Araucanía,9.0,Región de la Araucanía,2020-05-24,0.07539443736536895
Araucanía,9.0,Región de la Araucanía,2020-05-25,0.07930277260520728
Araucanía,9.0,Región de la Araucanía,2020-05-26,0.08044668980580236
Araucanía,9.0,Región de la Araucanía,2020-05-27,0.08833516477582351
Araucanía,9.0,Región de la Araucanía,2020-05-28,0.08963226780693184
Araucanía,9.0,Región de la Araucanía,2020-05-29,0.08340113324228804
Araucanía,9.0,Región de la Araucanía,2020-05-30,0.07713380822496302
Araucanía,9.0,Región de la Araucanía,2020-05-31,0.0763440375236879
Araucanía,9.0,Región de la Araucanía,2020-06-01,0.07807249409085415
Araucanía,9.0,Región de la Araucanía,2020-06-02,0.08208435898964271
Araucanía,9.0,Región de la Araucanía,2020-06-03,0.07647360096576541
Araucanía,9.0,Región de la Araucanía,2020-06-04,0.07785980867922701
Araucanía,9.0,Región de la Araucanía,2020-06-05,0.0791649340881692
Araucanía,9.0,Región de la Araucanía,2020-06-06,0.0857990918851177
Araucanía,9.0,Región de la Araucanía,2020-06-07,0.09736915447558844
Araucanía,9.0,Región de la Araucanía,2020-06-08,0.1011143282207622
Araucanía,9.0,Región de la Araucanía,2020-06-09,0.09460458844129667
Araucanía,9.0,Región de la Araucanía,2020-06-10,0.0977345580264872
Araucanía,9.0,Región de la Araucanía,2020-06-11,0.09454746421161196
Araucanía,9.0,Región de la Araucanía,2020-06-12,0.09228164765796132
Araucanía,9.0,Región de la Araucanía,2020-06-13,0.09482419291526692
Araucanía,9.0,Región de la Araucanía,2020-06-14,0.08428208787449283
Araucanía,9.0,Región de la Araucanía,2020-06-15,0.07654586249428841
Araucanía,9.0,Región de la Araucanía,2020-06-16,0.07745458315136232
Araucanía,9.0,Región de la Araucanía,2020-06-17,0.06918837616266464
Araucanía,9.0,Región de la Araucanía,2020-06-18,0.07058642236571899
Araucanía,9.0,Región de la Araucanía,2020-06-19,0.07143928247103491
Araucanía,9.0,Región de la Araucanía,2020-06-20,0.06796935812969453
Araucanía,9.0,Región de la Araucanía,2020-06-21,0.06413368198280556
Araucanía,9.0,Región de la Araucanía,2020-06-22,0.06377466926777191
Araucanía,9.0,Región de la Araucanía,2020-06-23,0.06272678457723313
Araucanía,9.0,Región de la Araucanía,2020-06-24,0.06382283428238165
Araucanía,9.0,Región de la Araucanía,2020-06-25,0.0616731532736249
Araucanía,9.0,Región de la Araucanía,2020-06-26,0.06250235424029865
Araucanía,9.0,Región de la Araucanía,2020-06-27,0.05935846786983644
Araucanía,9.0,Región de la Araucanía,2020-06-28,0.06211861499088581
Araucanía,9.0,Región de la Araucanía,2020-06-29,0.06412469401824142
Araucanía,9.0,Región de la Araucanía,2020-06-30,0.06740703939778563
Araucanía,9.0,Región de la Araucanía,2020-07-01,0.07219879936195939
Araucanía,9.0,Región de la Araucanía,2020-07-02,0.06825203569181265
Araucanía,9.0,Región de la Araucanía,2020-07-03,0.06582955991934973
Araucanía,9.0,Región de la Araucanía,2020-07-04,0.0614551160182978
Araucanía,9.0,Región de la Araucanía,2020-07-05,0.05671382556272162
Araucanía,9.0,Región de la Araucanía,2020-07-06,0.05297652042236115
Araucanía,9.0,Región de la Araucanía,2020-07-07,0.050847569248395626
Araucanía,9.0,Región de la Araucanía,2020-07-08,0.04722843956291523
Araucanía,9.0,Región de la Araucanía,2020-07-09,0.046945385877587516
Araucanía,9.0,Región de la Araucanía,2020-07-10,0.04376904189986483
Araucanía,9.0,Región de la Araucanía,2020-07-11,0.04375809163596347
Araucanía,9.0,Región de la Araucanía,2020-07-12,0.0460256653321086
Araucanía,9.0,Región de la Araucanía,2020-07-13,0.04484483370603759
Araucanía,9.0,Región de la Araucanía,2020-07-14,0.037755000646376935
Araucanía,9.0,Región de la Araucanía,2020-07-15,0.03620304570871792
Araucanía,9.0,Región de la Araucanía,2020-07-16,0.03760386244191074
Araucanía,9.0,Región de la Araucanía,2020-07-17,0.041794409566127316
Araucanía,9.0,Región de la Araucanía,2020-07-18,0.04158801449420657
Araucanía,9.0,Región de la Araucanía,2020-07-19,0.04180283726542032
Araucanía,9.0,Región de la Araucanía,2020-07-20,0.04693021591546927
Araucanía,9.0,Región de la Araucanía,2020-07-21,0.05380455977398497
Araucanía,9.0,Región de la Araucanía,2020-07-22,0.05437152577431418
Araucanía,9.0,Región de la Araucanía,2020-07-23,0.05501701127009505
Araucanía,9.0,Región de la Araucanía,2020-07-24,0.051279897405635835
Araucanía,9.0,Región de la Araucanía,2020-07-25,0.0511751662004334
Araucanía,9.0,Región de la Araucanía,2020-07-26,0.05115856841457803
Araucanía,9.0,Región de la Araucanía,2020-07-27,0.049592458956674926
Araucanía,9.0,Región de la Araucanía,2020-07-28,0.04543639881344443
Araucanía,9.0,Región de la Araucanía,2020-07-29,0.043935144009267985
Araucanía,9.0,Región de la Araucanía,2020-07-30,0.0448312196811853
Araucanía,9.0,Región de la Araucanía,2020-07-31,0.04664914894994039
