Region,Codigo region,Comuna,Codigo comuna,fecha,positividad
Metropolitana,13,Lo Barnechea,13115,2020-06-13,0.38509230808094497
Metropolitana,13,Lo Barnechea,13115,2020-06-14,0.3798106179400999
Metropolitana,13,Lo Barnechea,13115,2020-06-15,0.3501781127641165
Metropolitana,13,Lo Barnechea,13115,2020-06-16,0.33621928247875554
Metropolitana,13,Lo Barnechea,13115,2020-06-17,0.3183621396216127
Metropolitana,13,Lo Barnechea,13115,2020-06-18,0.3243145205739937
Metropolitana,13,Lo Barnechea,13115,2020-06-19,0.3219763910775908
Metropolitana,13,Lo Barnechea,13115,2020-06-20,0.3093538371935754
Metropolitana,13,Lo Barnechea,13115,2020-06-21,0.2948986852291573
Metropolitana,13,Lo Barnechea,13115,2020-06-22,0.2962082090386811
Metropolitana,13,Lo Barnechea,13115,2020-06-23,0.2877669587844266
Metropolitana,13,Lo Barnechea,13115,2020-06-24,0.2761997946053221
Metropolitana,13,Lo Barnechea,13115,2020-06-25,0.26072360412913165
Metropolitana,13,Lo Barnechea,13115,2020-06-26,0.2678359362414637
Metropolitana,13,Lo Barnechea,13115,2020-06-27,0.25520478208488584
Metropolitana,13,Lo Barnechea,13115,2020-06-28,0.2857565135261651
Metropolitana,13,Lo Barnechea,13115,2020-06-29,0.28279355056320216
Metropolitana,13,Lo Barnechea,13115,2020-06-30,0.26656559247477896
Metropolitana,13,Lo Barnechea,13115,2020-07-01,0.2538846363531315
Metropolitana,13,Lo Barnechea,13115,2020-07-02,0.26192035063884583
Metropolitana,13,Lo Barnechea,13115,2020-07-03,0.2596140149991769
Metropolitana,13,Lo Barnechea,13115,2020-07-04,0.2524711578563197
Metropolitana,13,Lo Barnechea,13115,2020-07-05,0.20540085726489235
Metropolitana,13,Lo Barnechea,13115,2020-07-06,0.1955747045815968
Metropolitana,13,Lo Barnechea,13115,2020-07-07,0.1965243721979311
Metropolitana,13,Lo Barnechea,13115,2020-07-08,0.198958515109166
Metropolitana,13,Lo Barnechea,13115,2020-07-09,0.16841197831262922
Metropolitana,13,Lo Barnechea,13115,2020-07-10,0.152270578113258
Metropolitana,13,Lo Barnechea,13115,2020-07-11,0.14433407017675007
Metropolitana,13,Lo Barnechea,13115,2020-07-12,0.13944041310917996
Metropolitana,13,Lo Barnechea,13115,2020-07-13,0.1458429741335897
Metropolitana,13,Lo Barnechea,13115,2020-07-14,0.14647934934041165
Metropolitana,13,Lo Barnechea,13115,2020-07-15,0.15186475530135718
Metropolitana,13,Lo Barnechea,13115,2020-07-16,0.17067187410847598
Metropolitana,13,Lo Barnechea,13115,2020-07-17,0.1517918583340503
Metropolitana,13,Lo Barnechea,13115,2020-07-18,0.14992444470193078
Metropolitana,13,Lo Barnechea,13115,2020-07-19,0.1508949415963407
Metropolitana,13,Lo Barnechea,13115,2020-07-20,0.1236307025673958
Metropolitana,13,Lo Barnechea,13115,2020-07-21,0.1000666377662176
Metropolitana,13,Lo Barnechea,13115,2020-07-22,0.09844501614459596
Metropolitana,13,Lo Barnechea,13115,2020-07-23,0.07925105014211932
Metropolitana,13,Lo Barnechea,13115,2020-07-24,0.08749677267355616
Metropolitana,13,Lo Barnechea,13115,2020-07-25,0.09275280767182513
Metropolitana,13,Lo Barnechea,13115,2020-07-26,0.0894203127020062
Metropolitana,13,Lo Barnechea,13115,2020-07-27,0.0951192991238842
Metropolitana,13,Lo Barnechea,13115,2020-07-28,0.1096471441602038
Metropolitana,13,Lo Barnechea,13115,2020-07-29,0.09984019435325399
Metropolitana,13,Lo Barnechea,13115,2020-07-30,0.09442736177632932
Metropolitana,13,Lo Barnechea,13115,2020-07-31,0.08386050081576757
Metropolitana,13,Lo Barnechea,13115,2020-08-01,0.07522460147506743
Metropolitana,13,Lo Barnechea,13115,2020-08-02,0.06972350981874653
Metropolitana,13,Lo Barnechea,13115,2020-08-03,0.06660388847623361
Metropolitana,13,Lo Barnechea,13115,2020-08-04,0.06365905502292557
Metropolitana,13,Lo Barnechea,13115,2020-08-05,0.0564570262824353
Metropolitana,13,Lo Barnechea,13115,2020-08-06,0.051531376962041776
Metropolitana,13,Lo Barnechea,13115,2020-08-07,0.053110215481666286
Metropolitana,13,Lo Barnechea,13115,2020-08-08,0.05000327457568232
Metropolitana,13,Lo Barnechea,13115,2020-08-09,0.05541078146760287
Metropolitana,13,Lo Barnechea,13115,2020-08-10,0.055010994687219074
Metropolitana,13,Lo Barnechea,13115,2020-08-11,0.05734263987600712
Metropolitana,13,Lo Barnechea,13115,2020-08-12,0.06293071005597395
Metropolitana,13,Lo Barnechea,13115,2020-08-13,0.06210713607432317
Metropolitana,13,Lo Barnechea,13115,2020-08-14,0.0595706469907489
Metropolitana,13,Lo Barnechea,13115,2020-08-15,0.05947300027656083
Metropolitana,13,Lo Barnechea,13115,2020-08-16,0.056308943956358326
Metropolitana,13,Lo Barnechea,13115,2020-08-17,0.060698092438869776
Metropolitana,13,Lo Barnechea,13115,2020-08-18,0.05513765454760482
Metropolitana,13,Lo Barnechea,13115,2020-08-19,0.0555271233122099
Metropolitana,13,Lo Barnechea,13115,2020-08-20,0.05970179142609485
Metropolitana,13,Lo Barnechea,13115,2020-08-21,0.06689729862160204
Metropolitana,13,Lo Barnechea,13115,2020-08-22,0.06530705213339638
Metropolitana,13,Lo Barnechea,13115,2020-08-23,0.07321021339790218
Metropolitana,13,Lo Barnechea,13115,2020-08-24,0.07121665001510225
Metropolitana,13,Lo Barnechea,13115,2020-08-25,0.07928279238251502
Biobío,8,Laja,8304,2020-03-09,
Biobío,8,Laja,8304,2020-03-10,
Biobío,8,Laja,8304,2020-03-11,
Biobío,8,Laja,8304,2020-03-12,
Biobío,8,Laja,8304,2020-03-13,
Biobío,8,Laja,8304,2020-03-14,
Biobío,8,Laja,8304,2020-03-15,
Biobío,8,Laja,8304,2020-03-16,
Biobío,8,Laja,8304,2020-03-17,
Biobío,8,Laja,8304,2020-03-18,
Biobío,8,Laja,8304,2020-03-19,
Biobío,8,Laja,8304,2020-03-20,
Biobío,8,Laja,8304,2020-03-21,
Biobío,8,Laja,8304,2020-03-22,
Biobío,8,Laja,8304,2020-03-23,
Biobío,8,Laja,8304,2020-03-24,
Biobío,8,Laja,8304,2020-03-25,
Biobío,8,Laja,8304,2020-03-26,
Biobío,8,Laja,8304,2020-03-27,
Biobío,8,Laja,8304,2020-03-28,
Biobío,8,Laja,8304,2020-03-29,
Biobío,8,Laja,8304,2020-03-30,
Biobío,8,Laja,8304,2020-03-31,
Biobío,8,Laja,8304,2020-04-01,
Biobío,8,Laja,8304,2020-04-02,
Biobío,8,Laja,8304,2020-04-03,
Biobío,8,Laja,8304,2020-04-04,
Biobío,8,Laja,8304,2020-04-05,
Biobío,8,Laja,8304,2020-04-06,
Biobío,8,Laja,8304,2020-04-07,0.023809523809523808
Biobío,8,Laja,8304,2020-04-08,
Biobío,8,Laja,8304,2020-04-09,
Biobío,8,Laja,8304,2020-04-10,
Biobío,8,Laja,8304,2020-04-11,
Biobío,8,Laja,8304,2020-04-12,
Biobío,8,Laja,8304,2020-04-13,
Biobío,8,Laja,8304,2020-04-14,
Biobío,8,Laja,8304,2020-04-15,0.03571428571428571
Biobío,8,Laja,8304,2020-04-16,0.03571428571428571
Biobío,8,Laja,8304,2020-04-17,0.03571428571428571
Biobío,8,Laja,8304,2020-04-18,0.0
Biobío,8,Laja,8304,2020-04-19,0.0
Biobío,8,Laja,8304,2020-04-20,0.0
Biobío,8,Laja,8304,2020-04-21,0.020408163265306117
Biobío,8,Laja,8304,2020-04-22,0.06802721088435372
Biobío,8,Laja,8304,2020-04-23,0.11564625850340135
Biobío,8,Laja,8304,2020-04-24,0.11564625850340135
Biobío,8,Laja,8304,2020-04-25,0.11564625850340135
Biobío,8,Laja,8304,2020-04-26,0.11564625850340135
Biobío,8,Laja,8304,2020-04-27,
Biobío,8,Laja,8304,2020-04-28,
Biobío,8,Laja,8304,2020-04-29,
Biobío,8,Laja,8304,2020-04-30,
Biobío,8,Laja,8304,2020-05-01,
Biobío,8,Laja,8304,2020-05-02,
Biobío,8,Laja,8304,2020-05-03,
Biobío,8,Laja,8304,2020-05-04,
Biobío,8,Laja,8304,2020-05-05,
Biobío,8,Laja,8304,2020-05-06,
Biobío,8,Laja,8304,2020-05-07,
Biobío,8,Laja,8304,2020-05-08,
Biobío,8,Laja,8304,2020-05-09,0.14437645687645687
Biobío,8,Laja,8304,2020-05-10,0.14437645687645687
Biobío,8,Laja,8304,2020-05-11,0.14913836163836164
Biobío,8,Laja,8304,2020-05-12,0.1667207792207792
Biobío,8,Laja,8304,2020-05-13,0.1667207792207792
Biobío,8,Laja,8304,2020-05-14,0.17646103896103896
Biobío,8,Laja,8304,2020-05-15,0.18511904761904766
Biobío,8,Laja,8304,2020-05-16,0.14047619047619048
Biobío,8,Laja,8304,2020-05-17,0.14047619047619048
Biobío,8,Laja,8304,2020-05-18,0.13711484593837536
Biobío,8,Laja,8304,2020-05-19,0.10854341736694678
Biobío,8,Laja,8304,2020-05-20,0.11874749899959985
Biobío,8,Laja,8304,2020-05-21,0.08303321328531413
Biobío,8,Laja,8304,2020-05-22,0.06838119863329947
Biobío,8,Laja,8304,2020-05-23,0.06838119863329947
Biobío,8,Laja,8304,2020-05-24,0.09219072244282328
Biobío,8,Laja,8304,2020-05-25,0.07996765139622282
Biobío,8,Laja,8304,2020-05-26,0.07996765139622282
Biobío,8,Laja,8304,2020-05-27,0.09654928404928403
Biobío,8,Laja,8304,2020-05-28,0.12035880785880786
Biobío,8,Laja,8304,2020-05-29,0.0873917748917749
Biobío,8,Laja,8304,2020-05-30,0.10326479076479077
Biobío,8,Laja,8304,2020-05-31,0.10802669552669553
Biobío,8,Laja,8304,2020-06-01,0.09503968253968254
Biobío,8,Laja,8304,2020-06-02,0.1521825396825397
Biobío,8,Laja,8304,2020-06-03,0.1458049886621315
Biobío,8,Laja,8304,2020-06-04,0.12199546485260772
Biobío,8,Laja,8304,2020-06-05,0.12199546485260772
Biobío,8,Laja,8304,2020-06-06,0.10612244897959183
Biobío,8,Laja,8304,2020-06-07,0.10136054421768707
Biobío,8,Laja,8304,2020-06-08,0.11234955520669808
Biobío,8,Laja,8304,2020-06-09,0.07201342075291654
Biobío,8,Laja,8304,2020-06-10,0.06112906701141995
Biobío,8,Laja,8304,2020-06-11,0.08493859082094378
Biobío,8,Laja,8304,2020-06-12,0.11668462256697552
Biobío,8,Laja,8304,2020-06-13,0.11668462256697552
Biobío,8,Laja,8304,2020-06-14,0.11073224161459456
Biobío,8,Laja,8304,2020-06-15,0.10926704014939308
Biobío,8,Laja,8304,2020-06-16,0.10436507936507937
Biobío,8,Laja,8304,2020-06-17,0.15734126984126984
Biobío,8,Laja,8304,2020-06-18,0.13353174603174606
Biobío,8,Laja,8304,2020-06-19,0.13353174603174606
Biobío,8,Laja,8304,2020-06-20,0.14193510737628384
Biobío,8,Laja,8304,2020-06-21,0.124077964519141
Biobío,8,Laja,8304,2020-06-22,0.13598272642390288
Biobío,8,Laja,8304,2020-06-23,0.14928804855275446
Biobío,8,Laja,8304,2020-06-24,0.10843307019777608
Biobío,8,Laja,8304,2020-06-25,0.11372407548878136
Biobío,8,Laja,8304,2020-06-26,0.09496505672976263
Biobío,8,Laja,8304,2020-06-27,0.09496505672976263
Biobío,8,Laja,8304,2020-06-28,0.13067934244404833
Biobío,8,Laja,8304,2020-06-29,0.1147452765099824
Biobío,8,Laja,8304,2020-06-30,0.14244524538642184
Biobío,8,Laja,8304,2020-07-01,0.1208002237414002
Biobío,8,Laja,8304,2020-07-02,0.125713300083048
Biobío,8,Laja,8304,2020-07-03,0.1484405728103207
Biobío,8,Laja,8304,2020-07-04,0.15591022733879875
Biobío,8,Laja,8304,2020-07-05,0.12019594162451305
Biobío,8,Laja,8304,2020-07-06,0.1337490551776266
Biobío,8,Laja,8304,2020-07-07,0.09869614512471657
Biobío,8,Laja,8304,2020-07-08,0.10245554362095716
Biobío,8,Laja,8304,2020-07-09,0.14419951393635605
Biobío,8,Laja,8304,2020-07-10,0.15610427584111794
Biobío,8,Laja,8304,2020-07-11,0.1759455456823878
Biobío,8,Laja,8304,2020-07-12,0.2116598313966735
Biobío,8,Laja,8304,2020-07-13,0.19261221234905448
Biobío,8,Laja,8304,2020-07-14,0.19156179218098726
Biobío,8,Laja,8304,2020-07-15,0.21161191749427044
Biobío,8,Laja,8304,2020-07-16,0.18347338935574228
Biobío,8,Laja,8304,2020-07-17,0.15371148459383754
Biobío,8,Laja,8304,2020-07-18,0.1374777183600713
Biobío,8,Laja,8304,2020-07-19,0.10176343264578558
Biobío,8,Laja,8304,2020-07-20,0.1374777183600713
Biobío,8,Laja,8304,2020-07-21,0.15313852813852813
Biobío,8,Laja,8304,2020-07-22,0.12932900432900432
Biobío,8,Laja,8304,2020-07-23,0.12456709956709955
Biobío,8,Laja,8304,2020-07-24,0.1305194805194805
Biobío,8,Laja,8304,2020-07-25,0.144005994005994
Biobío,8,Laja,8304,2020-07-26,0.2074980574980575
Biobío,8,Laja,8304,2020-07-27,0.17892662892662892
Biobío,8,Laja,8304,2020-07-28,0.1553876678876679
Biobío,8,Laja,8304,2020-07-29,0.1553876678876679
Biobío,8,Laja,8304,2020-07-30,0.16930708180708182
Biobío,8,Laja,8304,2020-07-31,0.1475679513722992
Biobío,8,Laja,8304,2020-08-01,0.1214036394937016
Biobío,8,Laja,8304,2020-08-02,0.05791157600163811
Biobío,8,Laja,8304,2020-08-03,0.050768718858780974
Biobío,8,Laja,8304,2020-08-04,0.0446972902873524
Biobío,8,Laja,8304,2020-08-05,0.048456688783592994
Biobío,8,Laja,8304,2020-08-06,0.015489655816560031
Biobío,8,Laja,8304,2020-08-07,0.013419262441818831
Biobío,8,Laja,8304,2020-08-08,0.00661654135338346
Biobío,8,Laja,8304,2020-08-09,0.00661654135338346
Biobío,8,Laja,8304,2020-08-10,0.00746688148943788
Biobío,8,Laja,8304,2020-08-11,0.004609738632295022
Biobío,8,Laja,8304,2020-08-12,0.0008503401360544217
Biobío,8,Laja,8304,2020-08-13,0.002330725036128441
Biobío,8,Laja,8304,2020-08-14,0.004634872501566229
Biobío,8,Laja,8304,2020-08-15,0.004634872501566229
Biobío,8,Laja,8304,2020-08-16,0.017621885488579216
Biobío,8,Laja,8304,2020-08-17,0.021455386101939315
Biobío,8,Laja,8304,2020-08-18,0.021455386101939315
Biobío,8,Laja,8304,2020-08-19,0.02621729086384408
Biobío,8,Laja,8304,2020-08-20,0.024736905963770057
Biobío,8,Laja,8304,2020-08-21,0.02243275849833227
Biobío,8,Laja,8304,2020-08-22,0.034337520403094166
Biobío,8,Laja,8304,2020-08-23,0.021350507416081185
Biobío,8,Laja,8304,2020-08-24,0.016666666666666666
Biobío,8,Laja,8304,2020-08-25,0.02559523809523809
Metropolitana,13,Paine,13404,2020-03-09,
Metropolitana,13,Paine,13404,2020-03-10,
Metropolitana,13,Paine,13404,2020-03-11,
Metropolitana,13,Paine,13404,2020-03-12,
Metropolitana,13,Paine,13404,2020-03-13,
Metropolitana,13,Paine,13404,2020-03-14,
Metropolitana,13,Paine,13404,2020-03-15,
Metropolitana,13,Paine,13404,2020-03-16,
Metropolitana,13,Paine,13404,2020-03-17,
Metropolitana,13,Paine,13404,2020-03-18,
Metropolitana,13,Paine,13404,2020-03-19,
Metropolitana,13,Paine,13404,2020-03-20,
Metropolitana,13,Paine,13404,2020-03-21,0.0
Metropolitana,13,Paine,13404,2020-03-22,
Metropolitana,13,Paine,13404,2020-03-23,
Metropolitana,13,Paine,13404,2020-03-24,
Metropolitana,13,Paine,13404,2020-03-25,
Metropolitana,13,Paine,13404,2020-03-26,
Metropolitana,13,Paine,13404,2020-03-27,
Metropolitana,13,Paine,13404,2020-03-28,
Metropolitana,13,Paine,13404,2020-03-29,
Metropolitana,13,Paine,13404,2020-03-30,
Metropolitana,13,Paine,13404,2020-03-31,
Metropolitana,13,Paine,13404,2020-04-01,
Metropolitana,13,Paine,13404,2020-04-02,
Metropolitana,13,Paine,13404,2020-04-03,
Metropolitana,13,Paine,13404,2020-04-04,
Metropolitana,13,Paine,13404,2020-04-05,
Metropolitana,13,Paine,13404,2020-04-06,
Metropolitana,13,Paine,13404,2020-04-07,
Metropolitana,13,Paine,13404,2020-04-08,
Metropolitana,13,Paine,13404,2020-04-09,
Metropolitana,13,Paine,13404,2020-04-10,
Metropolitana,13,Paine,13404,2020-04-11,0.12810047095761382
Metropolitana,13,Paine,13404,2020-04-12,0.12810047095761382
Metropolitana,13,Paine,13404,2020-04-13,0.14595761381475664
Metropolitana,13,Paine,13404,2020-04-14,0.10180176965891252
Metropolitana,13,Paine,13404,2020-04-15,0.07323034108748394
Metropolitana,13,Paine,13404,2020-04-16,0.05125231910946197
Metropolitana,13,Paine,13404,2020-04-17,0.05125231910946197
Metropolitana,13,Paine,13404,2020-04-18,0.030844155844155844
Metropolitana,13,Paine,13404,2020-04-19,0.030844155844155844
Metropolitana,13,Paine,13404,2020-04-20,0.04595404595404596
Metropolitana,13,Paine,13404,2020-04-21,0.03296703296703297
Metropolitana,13,Paine,13404,2020-04-22,0.03296703296703297
Metropolitana,13,Paine,13404,2020-04-23,0.04595404595404596
Metropolitana,13,Paine,13404,2020-04-24,0.04595404595404596
Metropolitana,13,Paine,13404,2020-04-25,0.04595404595404596
Metropolitana,13,Paine,13404,2020-04-26,0.04595404595404596
Metropolitana,13,Paine,13404,2020-04-27,0.048701298701298704
Metropolitana,13,Paine,13404,2020-04-28,0.07931354359925788
Metropolitana,13,Paine,13404,2020-04-29,0.11827458256029685
Metropolitana,13,Paine,13404,2020-04-30,0.14100185528756956
Metropolitana,13,Paine,13404,2020-05-01,0.2005256648113791
Metropolitana,13,Paine,13404,2020-05-02,0.2290970933828077
Metropolitana,13,Paine,13404,2020-05-03,0.2410018552875696
Metropolitana,13,Paine,13404,2020-05-04,0.2345083487940631
Metropolitana,13,Paine,13404,2020-05-05,0.2288961038961039
Metropolitana,13,Paine,13404,2020-05-06,0.2435064935064935
Metropolitana,13,Paine,13404,2020-05-07,0.25922077922077924
Metropolitana,13,Paine,13404,2020-05-08,0.2906060606060606
Metropolitana,13,Paine,13404,2020-05-09,0.3028509585652443
Metropolitana,13,Paine,13404,2020-05-10,0.328213277405824
Metropolitana,13,Paine,13404,2020-05-11,0.3379535371460837
Metropolitana,13,Paine,13404,2020-05-12,0.3492008719008812
Metropolitana,13,Paine,13404,2020-05-13,0.33459048229049154
Metropolitana,13,Paine,13404,2020-05-14,0.3341823190251854
Metropolitana,13,Paine,13404,2020-05-15,0.2908922757351421
Metropolitana,13,Paine,13404,2020-05-16,0.2876699341669359
Metropolitana,13,Paine,13404,2020-05-17,0.30397428199302284
Metropolitana,13,Paine,13404,2020-05-18,0.3212902993090402
Metropolitana,13,Paine,13404,2020-05-19,0.35647153598281417
Metropolitana,13,Paine,13404,2020-05-20,0.37245555196683017
Metropolitana,13,Paine,13404,2020-05-21,0.3653911877596088
Metropolitana,13,Paine,13404,2020-05-22,0.4029851727220149
Metropolitana,13,Paine,13404,2020-05-23,0.4511054734738945
Metropolitana,13,Paine,13404,2020-05-24,0.4546769020453231
Metropolitana,13,Paine,13404,2020-05-25,0.45660090396932496
Metropolitana,13,Paine,13404,2020-05-26,0.4708866182550393
Metropolitana,13,Paine,13404,2020-05-27,0.4839687741943381
Metropolitana,13,Paine,13404,2020-05-28,0.4935841588097227
Metropolitana,13,Paine,13404,2020-05-29,0.4544540755370248
Metropolitana,13,Paine,13404,2020-05-30,0.4639778850608344
Metropolitana,13,Paine,13404,2020-05-31,0.4847571058400551
Metropolitana,13,Paine,13404,2020-06-01,0.5228293395644628
Metropolitana,13,Paine,13404,2020-06-02,0.5104741272092505
Metropolitana,13,Paine,13404,2020-06-03,0.5376850115629919
Metropolitana,13,Paine,13404,2020-06-04,0.5461081921559838
Metropolitana,13,Paine,13404,2020-06-05,0.5699340574368937
Metropolitana,13,Paine,13404,2020-06-06,0.5520769145797508
Metropolitana,13,Paine,13404,2020-06-07,0.5455834080862444
Metropolitana,13,Paine,13404,2020-06-08,0.5334937896301662
Metropolitana,13,Paine,13404,2020-06-09,0.5213592060670112
Metropolitana,13,Paine,13404,2020-06-10,0.5023115870193923
Metropolitana,13,Paine,13404,2020-06-11,0.4963393868185572
Metropolitana,13,Paine,13404,2020-06-12,0.5008772523093744
Metropolitana,13,Paine,13404,2020-06-13,0.504448680880803
Metropolitana,13,Paine,13404,2020-06-14,0.4934596698917921
Metropolitana,13,Paine,13404,2020-06-15,0.4858066086673022
Metropolitana,13,Paine,13404,2020-06-16,0.4892079692115199
Metropolitana,13,Paine,13404,2020-06-17,0.464037901184309
Metropolitana,13,Paine,13404,2020-06-18,0.4631533368322524
Metropolitana,13,Paine,13404,2020-06-19,0.4270341828841737
Metropolitana,13,Paine,13404,2020-06-20,0.4219746590746499
Metropolitana,13,Paine,13404,2020-06-21,0.4282017653017561
Metropolitana,13,Paine,13404,2020-06-22,0.4260759149616201
Metropolitana,13,Paine,13404,2020-06-23,0.4243072074786269
Metropolitana,13,Paine,13404,2020-06-24,0.4209058469344092
Metropolitana,13,Paine,13404,2020-06-25,0.4371965737514518
Metropolitana,13,Paine,13404,2020-06-26,0.4464880952380952
Metropolitana,13,Paine,13404,2020-06-27,0.4182142857142857
Metropolitana,13,Paine,13404,2020-06-28,0.4385041407867495
Metropolitana,13,Paine,13404,2020-06-29,0.3958454106280193
Metropolitana,13,Paine,13404,2020-06-30,0.3991258339084426
Metropolitana,13,Paine,13404,2020-07-01,0.3899683247509335
Metropolitana,13,Paine,13404,2020-07-02,0.36166643795848064
Metropolitana,13,Paine,13404,2020-07-03,0.36801564430768696
Metropolitana,13,Paine,13404,2020-07-04,0.3698471461391888
Metropolitana,13,Paine,13404,2020-07-05,0.3410916826011165
Metropolitana,13,Paine,13404,2020-07-06,0.331567873077307
Metropolitana,13,Paine,13404,2020-07-07,0.3032960556488631
Metropolitana,13,Paine,13404,2020-07-08,0.3152546852545515
Metropolitana,13,Paine,13404,2020-07-09,0.31690412002141805
Metropolitana,13,Paine,13404,2020-07-10,0.302935866053164
Metropolitana,13,Paine,13404,2020-07-11,0.28919960231690034
Metropolitana,13,Paine,13404,2020-07-12,0.26205444473696016
Metropolitana,13,Paine,13404,2020-07-13,0.2706014532839687
Metropolitana,13,Paine,13404,2020-07-14,0.2572892760034179
Metropolitana,13,Paine,13404,2020-07-15,0.2479649983471499
Metropolitana,13,Paine,13404,2020-07-16,0.21967239542768133
Metropolitana,13,Paine,13404,2020-07-17,0.20564642140170727
Metropolitana,13,Paine,13404,2020-07-18,0.20110096685625276
Metropolitana,13,Paine,13404,2020-07-19,0.19525515026874815
Metropolitana,13,Paine,13404,2020-07-20,0.18627768705399686
Metropolitana,13,Paine,13404,2020-07-21,0.17833541130648853
Metropolitana,13,Paine,13404,2020-07-22,0.15509666375267248
Metropolitana,13,Paine,13404,2020-07-23,0.15131155996756868
Metropolitana,13,Paine,13404,2020-07-24,0.14661412973822358
Metropolitana,13,Paine,13404,2020-07-25,0.16687386999796386
Metropolitana,13,Paine,13404,2020-07-26,0.1773780716786361
Metropolitana,13,Paine,13404,2020-07-27,0.1627291612670138
Metropolitana,13,Paine,13404,2020-07-28,0.15617822775898893
Metropolitana,13,Paine,13404,2020-07-29,0.14739137968642654
Metropolitana,13,Paine,13404,2020-07-30,0.14659772889277578
Metropolitana,13,Paine,13404,2020-07-31,0.13500636317230802
Metropolitana,13,Paine,13404,2020-08-01,0.09038051283217194
Metropolitana,13,Paine,13404,2020-08-02,0.05920137451017647
Metropolitana,13,Paine,13404,2020-08-03,0.06850250503432859
Metropolitana,13,Paine,13404,2020-08-04,0.06389470556576145
Metropolitana,13,Paine,13404,2020-08-05,0.08056443652120669
Metropolitana,13,Paine,13404,2020-08-06,0.0943739603307305
Metropolitana,13,Paine,13404,2020-08-07,0.09752982179929433
Metropolitana,13,Paine,13404,2020-08-08,0.10904211902587724
Metropolitana,13,Paine,13404,2020-08-09,0.13747400460061998
Metropolitana,13,Paine,13404,2020-08-10,0.12911627030288295
Metropolitana,13,Paine,13404,2020-08-11,0.13380195644633813
Metropolitana,13,Paine,13404,2020-08-12,0.11325673590111758
Metropolitana,13,Paine,13404,2020-08-13,0.10849483113921282
Metropolitana,13,Paine,13404,2020-08-14,0.09991813197052976
Metropolitana,13,Paine,13404,2020-08-15,0.09259212464452243
Metropolitana,13,Paine,13404,2020-08-16,0.07748223453463232
Metropolitana,13,Paine,13404,2020-08-17,0.08526899703837595
Metropolitana,13,Paine,13404,2020-08-18,0.08213354931089786
Metropolitana,13,Paine,13404,2020-08-19,0.0913687585461071
Metropolitana,13,Paine,13404,2020-08-20,0.0897868376421523
Metropolitana,13,Paine,13404,2020-08-21,0.1019158879410093
Metropolitana,13,Paine,13404,2020-08-22,0.1072534075642432
Metropolitana,13,Paine,13404,2020-08-23,0.11796769327852892
Metropolitana,13,Paine,13404,2020-08-24,0.11399943931027495
Metropolitana,13,Paine,13404,2020-08-25,0.11515990349594922
Los Lagos,10,Ancud,10202,2020-03-10,
Los Lagos,10,Ancud,10202,2020-03-11,
Los Lagos,10,Ancud,10202,2020-03-12,
Los Lagos,10,Ancud,10202,2020-03-13,
Los Lagos,10,Ancud,10202,2020-03-14,
Los Lagos,10,Ancud,10202,2020-03-15,
Los Lagos,10,Ancud,10202,2020-03-16,
Los Lagos,10,Ancud,10202,2020-03-17,
Los Lagos,10,Ancud,10202,2020-03-18,
Los Lagos,10,Ancud,10202,2020-03-19,
Los Lagos,10,Ancud,10202,2020-03-20,
Los Lagos,10,Ancud,10202,2020-03-21,
Los Lagos,10,Ancud,10202,2020-03-22,
Los Lagos,10,Ancud,10202,2020-03-23,
Los Lagos,10,Ancud,10202,2020-03-24,
Los Lagos,10,Ancud,10202,2020-03-25,
Los Lagos,10,Ancud,10202,2020-03-26,
Los Lagos,10,Ancud,10202,2020-03-27,
Los Lagos,10,Ancud,10202,2020-03-28,
Los Lagos,10,Ancud,10202,2020-03-29,
Los Lagos,10,Ancud,10202,2020-03-30,
Los Lagos,10,Ancud,10202,2020-03-31,
Los Lagos,10,Ancud,10202,2020-04-01,
Los Lagos,10,Ancud,10202,2020-04-02,
Los Lagos,10,Ancud,10202,2020-04-03,
Los Lagos,10,Ancud,10202,2020-04-04,
Los Lagos,10,Ancud,10202,2020-04-05,
Los Lagos,10,Ancud,10202,2020-04-06,0.047619047619047616
Los Lagos,10,Ancud,10202,2020-04-07,0.06802721088435372
Los Lagos,10,Ancud,10202,2020-04-08,0.06802721088435372
Los Lagos,10,Ancud,10202,2020-04-09,0.06802721088435372
Los Lagos,10,Ancud,10202,2020-04-10,0.06802721088435372
Los Lagos,10,Ancud,10202,2020-04-11,0.06802721088435372
Los Lagos,10,Ancud,10202,2020-04-12,0.06802721088435372
Los Lagos,10,Ancud,10202,2020-04-13,0.06802721088435372
Los Lagos,10,Ancud,10202,2020-04-14,0.047619047619047616
Los Lagos,10,Ancud,10202,2020-04-15,0.06547619047619048
Los Lagos,10,Ancud,10202,2020-04-16,0.09722222222222222
Los Lagos,10,Ancud,10202,2020-04-17,0.09722222222222222
Los Lagos,10,Ancud,10202,2020-04-18,0.1130952380952381
Los Lagos,10,Ancud,10202,2020-04-19,
Los Lagos,10,Ancud,10202,2020-04-20,
Los Lagos,10,Ancud,10202,2020-04-21,
Los Lagos,10,Ancud,10202,2020-04-22,
Los Lagos,10,Ancud,10202,2020-04-23,
Los Lagos,10,Ancud,10202,2020-04-24,
Los Lagos,10,Ancud,10202,2020-04-25,
Los Lagos,10,Ancud,10202,2020-04-26,0.0423861852433281
Los Lagos,10,Ancud,10202,2020-04-27,0.020408163265306117
