Region,Codigo region,Provincia,Codigo provincia,provincia_residencia,fecha,positividad
Antofagasta,2,El Loa,22,El Loa,2020-06-10,0.5732041825012717
Antofagasta,2,El Loa,22,El Loa,2020-06-11,0.5807788346111639
Antofagasta,2,El Loa,22,El Loa,2020-06-12,0.5760813166780717
Antofagasta,2,El Loa,22,El Loa,2020-06-13,0.5567179597019458
Antofagasta,2,El Loa,22,El Loa,2020-06-14,0.5625471729107598
Antofagasta,2,El Loa,22,El Loa,2020-06-15,0.5788558394877737
Antofagasta,2,El Loa,22,El Loa,2020-06-16,0.5779214497246666
Antofagasta,2,El Loa,22,El Loa,2020-06-17,0.5724532715934224
Antofagasta,2,El Loa,22,El Loa,2020-06-18,0.5565430997843742
Antofagasta,2,El Loa,22,El Loa,2020-06-19,0.5581334325911212
Antofagasta,2,El Loa,22,El Loa,2020-06-20,0.5678222425301397
Antofagasta,2,El Loa,22,El Loa,2020-06-21,0.5430898689605569
Antofagasta,2,El Loa,22,El Loa,2020-06-22,0.5170058436337205
Antofagasta,2,El Loa,22,El Loa,2020-06-23,0.5011407319110257
Antofagasta,2,El Loa,22,El Loa,2020-06-24,0.478867438984921
Antofagasta,2,El Loa,22,El Loa,2020-06-25,0.4661798685104652
Antofagasta,2,El Loa,22,El Loa,2020-06-26,0.4509546760827556
Antofagasta,2,El Loa,22,El Loa,2020-06-27,0.42259527207754904
Antofagasta,2,El Loa,22,El Loa,2020-06-28,0.38663162057703454
Antofagasta,2,El Loa,22,El Loa,2020-06-29,0.39777185648791263
Antofagasta,2,El Loa,22,El Loa,2020-06-30,0.3926031477377967
Antofagasta,2,El Loa,22,El Loa,2020-07-01,0.3977688714437724
Antofagasta,2,El Loa,22,El Loa,2020-07-02,0.4056233120850983
Antofagasta,2,El Loa,22,El Loa,2020-07-03,0.40194924520434144
Antofagasta,2,El Loa,22,El Loa,2020-07-04,0.3803565747196125
Antofagasta,2,El Loa,22,El Loa,2020-07-05,0.4043198834473589
Antofagasta,2,El Loa,22,El Loa,2020-07-06,0.38668878037321786
Antofagasta,2,El Loa,22,El Loa,2020-07-07,0.3802601336457097
Antofagasta,2,El Loa,22,El Loa,2020-07-08,0.36388452480434735
Antofagasta,2,El Loa,22,El Loa,2020-07-09,0.3507223138809424
Antofagasta,2,El Loa,22,El Loa,2020-07-10,0.3367047043876656
Antofagasta,2,El Loa,22,El Loa,2020-07-11,0.3244951891930758
Antofagasta,2,El Loa,22,El Loa,2020-07-12,0.30317970423620644
Antofagasta,2,El Loa,22,El Loa,2020-07-13,0.2863771135141039
Antofagasta,2,El Loa,22,El Loa,2020-07-14,0.2783983231955813
Antofagasta,2,El Loa,22,El Loa,2020-07-15,0.2853883104487264
Antofagasta,2,El Loa,22,El Loa,2020-07-16,0.2683307411523511
Antofagasta,2,El Loa,22,El Loa,2020-07-17,0.2675068563392945
Antofagasta,2,El Loa,22,El Loa,2020-07-18,0.2618678646667833
Antofagasta,2,El Loa,22,El Loa,2020-07-19,0.2825840135036625
Antofagasta,2,El Loa,22,El Loa,2020-07-20,0.2805097707919696
Antofagasta,2,El Loa,22,El Loa,2020-07-21,0.2670596020730027
Antofagasta,2,El Loa,22,El Loa,2020-07-22,0.2446117571084787
Antofagasta,2,El Loa,22,El Loa,2020-07-23,0.24527313276985435
Antofagasta,2,El Loa,22,El Loa,2020-07-24,0.2281821891628493
Antofagasta,2,El Loa,22,El Loa,2020-07-25,0.2380234350376147
Antofagasta,2,El Loa,22,El Loa,2020-07-26,0.2032512436919931
Antofagasta,2,El Loa,22,El Loa,2020-07-27,0.19114429698428595
Antofagasta,2,El Loa,22,El Loa,2020-07-28,0.1924979929068208
Antofagasta,2,El Loa,22,El Loa,2020-07-29,0.1820650247273737
Antofagasta,2,El Loa,22,El Loa,2020-07-30,0.16023481789716687
Antofagasta,2,El Loa,22,El Loa,2020-07-31,0.16317608401317166
Antofagasta,2,El Loa,22,El Loa,2020-08-01,0.1484399192770069
Antofagasta,2,El Loa,22,El Loa,2020-08-02,0.15815951930497696
Antofagasta,2,El Loa,22,El Loa,2020-08-03,0.15853423688915064
Antofagasta,2,El Loa,22,El Loa,2020-08-04,0.14174239467140626
Antofagasta,2,El Loa,22,El Loa,2020-08-05,0.1504044769491237
Antofagasta,2,El Loa,22,El Loa,2020-08-06,0.14544368694041038
Antofagasta,2,El Loa,22,El Loa,2020-08-07,0.13533073012977914
Antofagasta,2,El Loa,22,El Loa,2020-08-08,0.13538610111538268
Antofagasta,2,El Loa,22,El Loa,2020-08-09,0.12877234450162608
Antofagasta,2,El Loa,22,El Loa,2020-08-10,0.12860637081786586
Antofagasta,2,El Loa,22,El Loa,2020-08-11,0.13577556250234704
Antofagasta,2,El Loa,22,El Loa,2020-08-12,0.1280394061505555
Antofagasta,2,El Loa,22,El Loa,2020-08-13,0.1345837738718788
Antofagasta,2,El Loa,22,El Loa,2020-08-14,0.13442792971603465
Antofagasta,2,El Loa,22,El Loa,2020-08-15,0.1286582730161454
Antofagasta,2,El Loa,22,El Loa,2020-08-16,0.12825127260914498
Antofagasta,2,El Loa,22,El Loa,2020-08-17,0.11880841681302268
Antofagasta,2,El Loa,22,El Loa,2020-08-18,0.1138424649150221
Antofagasta,2,El Loa,22,El Loa,2020-08-19,0.10693604380999472
Antofagasta,2,El Loa,22,El Loa,2020-08-20,0.10358896643914826
Antofagasta,2,El Loa,22,El Loa,2020-08-21,0.10311018255022612
Antofagasta,2,El Loa,22,El Loa,2020-08-22,0.09884029332565412
Antofagasta,2,El Loa,22,El Loa,2020-08-23,0.10225354673890752
Antofagasta,2,El Loa,22,El Loa,2020-08-24,0.10219357384665484
Antofagasta,2,El Loa,22,El Loa,2020-08-25,0.0990918614635884
Coquimbo,4,Elqui,41,Elqui,2020-03-16,
Coquimbo,4,Elqui,41,Elqui,2020-03-17,
Coquimbo,4,Elqui,41,Elqui,2020-03-18,
Coquimbo,4,Elqui,41,Elqui,2020-03-19,
Coquimbo,4,Elqui,41,Elqui,2020-03-20,
Coquimbo,4,Elqui,41,Elqui,2020-03-21,
Coquimbo,4,Elqui,41,Elqui,2020-03-22,0.098494816047318
Coquimbo,4,Elqui,41,Elqui,2020-03-23,0.050875768428270365
Coquimbo,4,Elqui,41,Elqui,2020-03-24,0.050875768428270365
Coquimbo,4,Elqui,41,Elqui,2020-03-25,0.03738251505495703
Coquimbo,4,Elqui,41,Elqui,2020-03-26,0.0312600660753652
Coquimbo,4,Elqui,41,Elqui,2020-03-27,0.06475038527997011
Coquimbo,4,Elqui,41,Elqui,2020-03-28,0.05723158828748893
Coquimbo,4,Elqui,41,Elqui,2020-03-29,0.06318396923986988
Coquimbo,4,Elqui,41,Elqui,2020-03-30,0.080326826382727
Coquimbo,4,Elqui,41,Elqui,2020-03-31,0.080326826382727
Coquimbo,4,Elqui,41,Elqui,2020-04-01,0.08125850340136055
Coquimbo,4,Elqui,41,Elqui,2020-04-02,0.07105442176870749
Coquimbo,4,Elqui,41,Elqui,2020-04-03,0.030238095238095238
Coquimbo,4,Elqui,41,Elqui,2020-04-04,0.05064625850340137
Coquimbo,4,Elqui,41,Elqui,2020-04-05,0.04469387755102041
Coquimbo,4,Elqui,41,Elqui,2020-04-06,0.02755102040816327
Coquimbo,4,Elqui,41,Elqui,2020-04-07,0.040538033395176254
Coquimbo,4,Elqui,41,Elqui,2020-04-08,0.033395176252319116
Coquimbo,4,Elqui,41,Elqui,2020-04-09,0.033395176252319116
Coquimbo,4,Elqui,41,Elqui,2020-04-10,0.033395176252319116
Coquimbo,4,Elqui,41,Elqui,2020-04-11,0.023976023976023983
Coquimbo,4,Elqui,41,Elqui,2020-04-12,0.023976023976023983
Coquimbo,4,Elqui,41,Elqui,2020-04-13,0.028057656629085208
Coquimbo,4,Elqui,41,Elqui,2020-04-14,0.015070643642072218
Coquimbo,4,Elqui,41,Elqui,2020-04-15,0.02492286039084069
Coquimbo,4,Elqui,41,Elqui,2020-04-16,0.04192966311192913
Coquimbo,4,Elqui,41,Elqui,2020-04-17,0.05058767176993779
Coquimbo,4,Elqui,41,Elqui,2020-04-18,0.0515034226856887
Coquimbo,4,Elqui,41,Elqui,2020-04-19,0.0515034226856887
Coquimbo,4,Elqui,41,Elqui,2020-04-20,0.05059639320723065
Coquimbo,4,Elqui,41,Elqui,2020-04-21,0.057922400533237973
Coquimbo,4,Elqui,41,Elqui,2020-04-22,0.06394319965748538
Coquimbo,4,Elqui,41,Elqui,2020-04-23,0.04973751738457621
Coquimbo,4,Elqui,41,Elqui,2020-04-24,0.04657401422107305
Coquimbo,4,Elqui,41,Elqui,2020-04-25,0.04538353803059686
Coquimbo,4,Elqui,41,Elqui,2020-04-26,0.04538353803059686
Coquimbo,4,Elqui,41,Elqui,2020-04-27,0.0438700644241
Coquimbo,4,Elqui,41,Elqui,2020-04-28,0.039520247574283136
Coquimbo,4,Elqui,41,Elqui,2020-04-29,0.04213462665925048
Coquimbo,4,Elqui,41,Elqui,2020-04-30,0.044744761622326615
Coquimbo,4,Elqui,41,Elqui,2020-05-01,0.04333188878088234
Coquimbo,4,Elqui,41,Elqui,2020-05-02,0.05261760306659663
Coquimbo,4,Elqui,41,Elqui,2020-05-03,0.05610192362408791
Coquimbo,4,Elqui,41,Elqui,2020-05-04,0.059579540201922
Coquimbo,4,Elqui,41,Elqui,2020-05-05,0.06020479030196201
Coquimbo,4,Elqui,41,Elqui,2020-05-06,0.045972714492914984
Coquimbo,4,Elqui,41,Elqui,2020-05-07,0.047794732137717434
Coquimbo,4,Elqui,41,Elqui,2020-05-08,0.05218289056314295
Coquimbo,4,Elqui,41,Elqui,2020-05-09,0.05361146199171437
Coquimbo,4,Elqui,41,Elqui,2020-05-10,0.0936054023037883
Coquimbo,4,Elqui,41,Elqui,2020-05-11,0.13194491702741312
Coquimbo,4,Elqui,41,Elqui,2020-05-12,0.1593125074202136
Coquimbo,4,Elqui,41,Elqui,2020-05-13,0.17417187640005008
Coquimbo,4,Elqui,41,Elqui,2020-05-14,0.17836717477256364
Coquimbo,4,Elqui,41,Elqui,2020-05-15,0.19871943883192156
Coquimbo,4,Elqui,41,Elqui,2020-05-16,0.18501287512535786
Coquimbo,4,Elqui,41,Elqui,2020-05-17,0.16421035121724384
Coquimbo,4,Elqui,41,Elqui,2020-05-18,0.135330630493664
Coquimbo,4,Elqui,41,Elqui,2020-05-19,0.11201466074912284
Coquimbo,4,Elqui,41,Elqui,2020-05-20,0.1154563635977938
Coquimbo,4,Elqui,41,Elqui,2020-05-21,0.13219680625372945
Coquimbo,4,Elqui,41,Elqui,2020-05-22,0.11992527376396846
Coquimbo,4,Elqui,41,Elqui,2020-05-23,0.1318625058846868
Coquimbo,4,Elqui,41,Elqui,2020-05-24,0.13088658809140916
Coquimbo,4,Elqui,41,Elqui,2020-05-25,0.13849382144653405
Coquimbo,4,Elqui,41,Elqui,2020-05-26,0.15260946770503744
Coquimbo,4,Elqui,41,Elqui,2020-05-27,0.1718113184858356
Coquimbo,4,Elqui,41,Elqui,2020-05-28,0.18156117565353316
Coquimbo,4,Elqui,41,Elqui,2020-05-29,0.1868685765027173
Coquimbo,4,Elqui,41,Elqui,2020-05-30,0.19548314618380072
Coquimbo,4,Elqui,41,Elqui,2020-05-31,0.1951052886360962
Coquimbo,4,Elqui,41,Elqui,2020-06-01,0.20558716646670505
Coquimbo,4,Elqui,41,Elqui,2020-06-02,0.2078786093596517
Coquimbo,4,Elqui,41,Elqui,2020-06-03,0.1831271703224984
Coquimbo,4,Elqui,41,Elqui,2020-06-04,0.18169898230010745
Coquimbo,4,Elqui,41,Elqui,2020-06-05,0.18895412583059865
Coquimbo,4,Elqui,41,Elqui,2020-06-06,0.18021633584280866
Coquimbo,4,Elqui,41,Elqui,2020-06-07,0.1921456057494332
Coquimbo,4,Elqui,41,Elqui,2020-06-08,0.18168017663993627
Coquimbo,4,Elqui,41,Elqui,2020-06-09,0.17941179381847586
Coquimbo,4,Elqui,41,Elqui,2020-06-10,0.18884118835209002
Coquimbo,4,Elqui,41,Elqui,2020-06-11,0.17267070216661132
Coquimbo,4,Elqui,41,Elqui,2020-06-12,0.16111004859570266
Coquimbo,4,Elqui,41,Elqui,2020-06-13,0.17115982787625114
Coquimbo,4,Elqui,41,Elqui,2020-06-14,0.1662773906753987
Coquimbo,4,Elqui,41,Elqui,2020-06-15,0.1785588004144356
Coquimbo,4,Elqui,41,Elqui,2020-06-16,0.19549021444028056
Coquimbo,4,Elqui,41,Elqui,2020-06-17,0.20757729166390865
Coquimbo,4,Elqui,41,Elqui,2020-06-18,0.2146127177198776
Coquimbo,4,Elqui,41,Elqui,2020-06-19,0.229051479111345
Coquimbo,4,Elqui,41,Elqui,2020-06-20,0.2266348301633133
Coquimbo,4,Elqui,41,Elqui,2020-06-21,0.21540889297992932
Coquimbo,4,Elqui,41,Elqui,2020-06-22,0.2208377694551157
Coquimbo,4,Elqui,41,Elqui,2020-06-23,0.21182887358907695
Coquimbo,4,Elqui,41,Elqui,2020-06-24,0.19583307163821886
Coquimbo,4,Elqui,41,Elqui,2020-06-25,0.20319571831594566
Coquimbo,4,Elqui,41,Elqui,2020-06-26,0.20221623640102904
Coquimbo,4,Elqui,41,Elqui,2020-06-27,0.20649362741299584
Coquimbo,4,Elqui,41,Elqui,2020-06-28,0.2284052409792857
Coquimbo,4,Elqui,41,Elqui,2020-06-29,0.210156406012228
Coquimbo,4,Elqui,41,Elqui,2020-06-30,0.22028275774814146
Coquimbo,4,Elqui,41,Elqui,2020-07-01,0.23594972966511335
Coquimbo,4,Elqui,41,Elqui,2020-07-02,0.23316423299632635
Coquimbo,4,Elqui,41,Elqui,2020-07-03,0.24317092761596626
Coquimbo,4,Elqui,41,Elqui,2020-07-04,0.2474386724497488
Coquimbo,4,Elqui,41,Elqui,2020-07-05,0.24322740731551476
Coquimbo,4,Elqui,41,Elqui,2020-07-06,0.2678905168341313
Coquimbo,4,Elqui,41,Elqui,2020-07-07,0.2707945363018174
Coquimbo,4,Elqui,41,Elqui,2020-07-08,0.2625228717801529
Coquimbo,4,Elqui,41,Elqui,2020-07-09,0.26060529623929823
Coquimbo,4,Elqui,41,Elqui,2020-07-10,0.2434426645808481
Coquimbo,4,Elqui,41,Elqui,2020-07-11,0.2434426645808481
Coquimbo,4,Elqui,41,Elqui,2020-07-12,0.2320997682205301
Coquimbo,4,Elqui,41,Elqui,2020-07-13,0.2281899600224417
Coquimbo,4,Elqui,41,Elqui,2020-07-14,0.2116625315689759
Coquimbo,4,Elqui,41,Elqui,2020-07-15,0.2190923073473756
Coquimbo,4,Elqui,41,Elqui,2020-07-16,0.23174032891279386
Coquimbo,4,Elqui,41,Elqui,2020-07-17,0.2435988587324887
Coquimbo,4,Elqui,41,Elqui,2020-07-18,0.24788457301820305
Coquimbo,4,Elqui,41,Elqui,2020-07-19,0.2537960285094904
Coquimbo,4,Elqui,41,Elqui,2020-07-20,0.2429781013386221
Coquimbo,4,Elqui,41,Elqui,2020-07-21,0.2471799805803765
Coquimbo,4,Elqui,41,Elqui,2020-07-22,0.24554171059348276
Coquimbo,4,Elqui,41,Elqui,2020-07-23,0.23468997894126595
Coquimbo,4,Elqui,41,Elqui,2020-07-24,0.22293591022517192
Coquimbo,4,Elqui,41,Elqui,2020-07-25,0.2180236295234175
Coquimbo,4,Elqui,41,Elqui,2020-07-26,0.2156388918445622
Coquimbo,4,Elqui,41,Elqui,2020-07-27,0.2118036989618961
Coquimbo,4,Elqui,41,Elqui,2020-07-28,0.2046564806566438
Coquimbo,4,Elqui,41,Elqui,2020-07-29,0.1959419934513245
Coquimbo,4,Elqui,41,Elqui,2020-07-30,0.18051555461284705
Coquimbo,4,Elqui,41,Elqui,2020-07-31,0.17624321276471536
Coquimbo,4,Elqui,41,Elqui,2020-08-01,0.17041081261540594
Coquimbo,4,Elqui,41,Elqui,2020-08-02,0.1852557067706449
Coquimbo,4,Elqui,41,Elqui,2020-08-03,0.17712250705609742
Coquimbo,4,Elqui,41,Elqui,2020-08-04,0.17436733498040374
Coquimbo,4,Elqui,41,Elqui,2020-08-05,0.1727281693239269
Coquimbo,4,Elqui,41,Elqui,2020-08-06,0.1827229908106839
Coquimbo,4,Elqui,41,Elqui,2020-08-07,0.18516186109564
Coquimbo,4,Elqui,41,Elqui,2020-08-08,0.17403250200814774
Coquimbo,4,Elqui,41,Elqui,2020-08-09,0.1571973996771336
Coquimbo,4,Elqui,41,Elqui,2020-08-10,0.15696422038345487
Coquimbo,4,Elqui,41,Elqui,2020-08-11,0.15839107672593847
Coquimbo,4,Elqui,41,Elqui,2020-08-12,0.1451290944085816
Coquimbo,4,Elqui,41,Elqui,2020-08-13,0.13789087247536672
Coquimbo,4,Elqui,41,Elqui,2020-08-14,0.1310175303534554
Coquimbo,4,Elqui,41,Elqui,2020-08-15,0.1235137250719811
Coquimbo,4,Elqui,41,Elqui,2020-08-16,0.1199316419611793
Coquimbo,4,Elqui,41,Elqui,2020-08-17,0.1183713090901668
Coquimbo,4,Elqui,41,Elqui,2020-08-18,0.1138257636459232
Coquimbo,4,Elqui,41,Elqui,2020-08-19,0.1194458285039246
Coquimbo,4,Elqui,41,Elqui,2020-08-20,0.12192580192889098
Coquimbo,4,Elqui,41,Elqui,2020-08-21,0.12002191317889295
Coquimbo,4,Elqui,41,Elqui,2020-08-22,0.12218999846189064
Coquimbo,4,Elqui,41,Elqui,2020-08-23,0.1258749275259099
Coquimbo,4,Elqui,41,Elqui,2020-08-24,0.12407722858055995
Coquimbo,4,Elqui,41,Elqui,2020-08-25,0.12328151695940855
Aysén,11,General Carrera,114,General Carrera,2020-03-27,
Aysén,11,General Carrera,114,General Carrera,2020-03-28,
Aysén,11,General Carrera,114,General Carrera,2020-03-29,
Aysén,11,General Carrera,114,General Carrera,2020-03-30,
Aysén,11,General Carrera,114,General Carrera,2020-03-31,
Aysén,11,General Carrera,114,General Carrera,2020-04-01,
Aysén,11,General Carrera,114,General Carrera,2020-04-02,
Aysén,11,General Carrera,114,General Carrera,2020-04-03,
Atacama,3,Huasco,33,Huasco,2020-04-20,
Atacama,3,Huasco,33,Huasco,2020-04-21,
Atacama,3,Huasco,33,Huasco,2020-04-22,
Atacama,3,Huasco,33,Huasco,2020-04-23,
Atacama,3,Huasco,33,Huasco,2020-04-24,
Atacama,3,Huasco,33,Huasco,2020-04-25,
Atacama,3,Huasco,33,Huasco,2020-04-26,
Atacama,3,Huasco,33,Huasco,2020-04-27,
Atacama,3,Huasco,33,Huasco,2020-04-28,
Atacama,3,Huasco,33,Huasco,2020-04-29,
Atacama,3,Huasco,33,Huasco,2020-04-30,
Atacama,3,Huasco,33,Huasco,2020-05-01,
Atacama,3,Huasco,33,Huasco,2020-05-02,
Atacama,3,Huasco,33,Huasco,2020-05-03,
Atacama,3,Huasco,33,Huasco,2020-05-04,
Atacama,3,Huasco,33,Huasco,2020-05-05,
Atacama,3,Huasco,33,Huasco,2020-05-06,
Atacama,3,Huasco,33,Huasco,2020-05-07,
Atacama,3,Huasco,33,Huasco,2020-05-08,
Atacama,3,Huasco,33,Huasco,2020-05-09,
Atacama,3,Huasco,33,Huasco,2020-05-10,
Atacama,3,Huasco,33,Huasco,2020-05-11,0.20119562976705835
Atacama,3,Huasco,33,Huasco,2020-05-12,0.12183055040197895
Atacama,3,Huasco,33,Huasco,2020-05-13,0.07081014223871368
Atacama,3,Huasco,33,Huasco,2020-05-14,0.023191094619666047
Atacama,3,Huasco,33,Huasco,2020-05-15,0.02765538033395176
Atacama,3,Huasco,33,Huasco,2020-05-16,0.014668367346938774
Atacama,3,Huasco,33,Huasco,2020-05-17,0.014668367346938774
Atacama,3,Huasco,33,Huasco,2020-05-18,0.004464285714285714
Atacama,3,Huasco,33,Huasco,2020-05-19,0.009226190476190476
Atacama,3,Huasco,33,Huasco,2020-05-20,0.01716269841269841
Atacama,3,Huasco,33,Huasco,2020-05-21,0.0301497113997114
Atacama,3,Huasco,33,Huasco,2020-05-22,0.033621933621933615
Atacama,3,Huasco,33,Huasco,2020-05-23,0.033621933621933615
Atacama,3,Huasco,33,Huasco,2020-05-24,0.033621933621933615
Atacama,3,Huasco,33,Huasco,2020-05-25,0.033621933621933615
Atacama,3,Huasco,33,Huasco,2020-05-26,0.03838383838383838
Atacama,3,Huasco,33,Huasco,2020-05-27,0.034911616161616164
Atacama,3,Huasco,33,Huasco,2020-05-28,0.02685071154898741
Atacama,3,Huasco,33,Huasco,2020-05-29,0.04195567826685735
Atacama,3,Huasco,33,Huasco,2020-05-30,0.04195567826685735
Atacama,3,Huasco,33,Huasco,2020-05-31,0.06792970424088332
Atacama,3,Huasco,33,Huasco,2020-06-01,0.0965011328123119
Atacama,3,Huasco,33,Huasco,2020-06-02,0.09818180508121946
Atacama,3,Huasco,33,Huasco,2020-06-03,0.13340005904947344
Atacama,3,Huasco,33,Huasco,2020-06-04,0.14107899269189592
Atacama,3,Huasco,33,Huasco,2020-06-05,0.12644087938205587
Atacama,3,Huasco,33,Huasco,2020-06-06,0.1361811391223156
Atacama,3,Huasco,33,Huasco,2020-06-07,0.11020711314828964
Atacama,3,Huasco,33,Huasco,2020-06-08,0.09306425600543247
Atacama,3,Huasco,33,Huasco,2020-06-09,0.09716589666169498
Atacama,3,Huasco,33,Huasco,2020-06-10,0.0719761106023437
Atacama,3,Huasco,33,Huasco,2020-06-11,0.0872456330454673
Atacama,3,Huasco,33,Huasco,2020-06-12,0.10027084312950092
Atacama,3,Huasco,33,Huasco,2020-06-13,
Atacama,3,Huasco,33,Huasco,2020-06-14,
Atacama,3,Huasco,33,Huasco,2020-06-15,
Atacama,3,Huasco,33,Huasco,2020-06-16,
Atacama,3,Huasco,33,Huasco,2020-06-17,
Atacama,3,Huasco,33,Huasco,2020-06-18,
Atacama,3,Huasco,33,Huasco,2020-06-19,
Atacama,3,Huasco,33,Huasco,2020-06-20,0.14172156979531875
Atacama,3,Huasco,33,Huasco,2020-06-21,0.17997293591553734
Atacama,3,Huasco,33,Huasco,2020-06-22,0.17776835037761848
Atacama,3,Huasco,33,Huasco,2020-06-23,0.18797243201027156
Atacama,3,Huasco,33,Huasco,2020-06-24,0.19442404491349732
Atacama,3,Huasco,33,Huasco,2020-06-25,0.2155549972944497
Atacama,3,Huasco,33,Huasco,2020-06-26,0.18240890415263056
Atacama,3,Huasco,33,Huasco,2020-06-27,0.1737132519787175
Atacama,3,Huasco,33,Huasco,2020-06-28,0.26895134721681274
Atacama,3,Huasco,33,Huasco,2020-06-29,0.2856180138834794
Atacama,3,Huasco,33,Huasco,2020-06-30,0.29097263097784193
Atacama,3,Huasco,33,Huasco,2020-07-01,0.3778389904248465
Atacama,3,Huasco,33,Huasco,2020-07-02,0.35236630134921626
Atacama,3,Huasco,33,Huasco,2020-07-03,0.3530324382228139
Atacama,3,Huasco,33,Huasco,2020-07-04,0.3389072375807593
Atacama,3,Huasco,33,Huasco,2020-07-05,0.2705842562142997
Atacama,3,Huasco,33,Huasco,2020-07-06,0.2689670055404452
Atacama,3,Huasco,33,Huasco,2020-07-07,0.3138478672529901
Atacama,3,Huasco,33,Huasco,2020-07-08,0.21056601397113686
Atacama,3,Huasco,33,Huasco,2020-07-09,0.24738237986175535
Atacama,3,Huasco,33,Huasco,2020-07-10,0.245672036633555
Atacama,3,Huasco,33,Huasco,2020-07-11,0.29889498163651185
Atacama,3,Huasco,33,Huasco,2020-07-12,0.2257213643635157
Atacama,3,Huasco,33,Huasco,2020-07-13,0.2860687737675289
Atacama,3,Huasco,33,Huasco,2020-07-14,0.2264056108434964
Atacama,3,Huasco,33,Huasco,2020-07-15,0.2339082433461289
Atacama,3,Huasco,33,Huasco,2020-07-16,0.1985585018411136
Atacama,3,Huasco,33,Huasco,2020-07-17,0.19846872986194072
Atacama,3,Huasco,33,Huasco,2020-07-18,0.13138744640638828
Atacama,3,Huasco,33,Huasco,2020-07-19,0.16177293393473294
Atacama,3,Huasco,33,Huasco,2020-07-20,0.08546035762215662
Atacama,3,Huasco,33,Huasco,2020-07-21,0.19579507121773976
Atacama,3,Huasco,33,Huasco,2020-07-22,0.19514572056838916
Atacama,3,Huasco,33,Huasco,2020-07-23,0.18216198934004876
Atacama,3,Huasco,33,Huasco,2020-07-24,0.16947089139549454
Atacama,3,Huasco,33,Huasco,2020-07-25,0.17388755150925306
Atacama,3,Huasco,33,Huasco,2020-07-26,0.15574696194009205
Atacama,3,Huasco,33,Huasco,2020-07-27,0.1555804617735919
Atacama,3,Huasco,33,Huasco,2020-07-28,0.05276428153805682
Atacama,3,Huasco,33,Huasco,2020-07-29,0.04360279085482701
Atacama,3,Huasco,33,Huasco,2020-07-30,0.045426546672943734
Atacama,3,Huasco,33,Huasco,2020-07-31,0.047589463121574464
Atacama,3,Huasco,33,Huasco,2020-08-01,0.050748178837160055
Atacama,3,Huasco,33,Huasco,2020-08-02,0.06571416523171789
Atacama,3,Huasco,33,Huasco,2020-08-03,0.07547276821065985
Atacama,3,Huasco,33,Huasco,2020-08-04,0.14654291670016314
Atacama,3,Huasco,33,Huasco,2020-08-05,0.1545139311929168
Atacama,3,Huasco,33,Huasco,2020-08-06,0.149501399864596
Atacama,3,Huasco,33,Huasco,2020-08-07,0.16112150666542568
Atacama,3,Huasco,33,Huasco,2020-08-08,0.15295824135930325
Atacama,3,Huasco,33,Huasco,2020-08-09,0.1561328445339064
Atacama,3,Huasco,33,Huasco,2020-08-10,0.16388703179502742
Atacama,3,Huasco,33,Huasco,2020-08-11,0.11103152533127353
Atacama,3,Huasco,33,Huasco,2020-08-12,0.11677489137998308
Atacama,3,Huasco,33,Huasco,2020-08-13,0.13106060566569738
Atacama,3,Huasco,33,Huasco,2020-08-14,0.17108885051321934
Atacama,3,Huasco,33,Huasco,2020-08-15,0.1901364695608384
Atacama,3,Huasco,33,Huasco,2020-08-16,0.16349247863113314
Atacama,3,Huasco,33,Huasco,2020-08-17,0.14442653416616025
Atacama,3,Huasco,33,Huasco,2020-08-18,0.1255824664913156
Atacama,3,Huasco,33,Huasco,2020-08-19,0.12045899337019128
Atacama,3,Huasco,33,Huasco,2020-08-20,0.12298000177355263
Atacama,3,Huasco,33,Huasco,2020-08-21,0.07617706377890478
Atacama,3,Huasco,33,Huasco,2020-08-22,0.06145844906029006
Atacama,3,Huasco,33,Huasco,2020-08-23,0.08267219771764774
Atacama,3,Huasco,33,Huasco,2020-08-24,0.07989634761355338
Atacama,3,Huasco,33,Huasco,2020-08-25,0.08937369952992967
Tarapacá,1,Iquique,11,Iquique,2020-03-20,
Tarapacá,1,Iquique,11,Iquique,2020-03-21,
Tarapacá,1,Iquique,11,Iquique,2020-03-22,
Tarapacá,1,Iquique,11,Iquique,2020-03-23,
Tarapacá,1,Iquique,11,Iquique,2020-03-24,
Tarapacá,1,Iquique,11,Iquique,2020-03-25,
Tarapacá,1,Iquique,11,Iquique,2020-03-26,0.05844233571334681
Tarapacá,1,Iquique,11,Iquique,2020-03-27,0.060347097618108726
Tarapacá,1,Iquique,11,Iquique,2020-03-28,0.046085252529195965
Tarapacá,1,Iquique,11,Iquique,2020-03-29,0.0424671386169644
Tarapacá,1,Iquique,11,Iquique,2020-03-30,0.048069379513322935
Tarapacá,1,Iquique,11,Iquique,2020-03-31,0.057593189037132474
Tarapacá,1,Iquique,11,Iquique,2020-04-01,0.04365590680716731
Tarapacá,1,Iquique,11,Iquique,2020-04-02,0.042002467653728164
Tarapacá,1,Iquique,11,Iquique,2020-04-03,0.0591453247965853
Tarapacá,1,Iquique,11,Iquique,2020-04-04,0.06559918839330604
Tarapacá,1,Iquique,11,Iquique,2020-04-05,0.08147220426632193
Tarapacá,1,Iquique,11,Iquique,2020-04-06,0.07586996336996338
