Region,Codigo region,Publicacion,Semana Epidemiologica,Casos confirmados
Arica y Parinacota,15,2020-05-01,SE30,0.0
Tarapacá,01,2020-05-01,SE30,0.0
Antofagasta,02,2020-05-01,SE30,0.0
Atacama,03,2020-05-01,SE30,0.0
Coquimbo,04,2020-05-01,SE30,0.0
Valparaíso,05,2020-05-01,SE30,0.0
Metropolitana,13,2020-05-01,SE30,0.0
O’Higgins,06,2020-05-01,SE30,0.0
Maule,07,2020-05-01,SE30,0.0
Ñuble,16,2020-05-01,SE30,0.0
Biobío,08,2020-05-01,SE30,0.0
Araucanía,09,2020-05-01,SE30,0.0
Los Ríos,14,2020-05-01,SE30,0.0
Los Lagos,10,2020-05-01,SE30,0.0
Aysén,11,2020-05-01,SE30,0.0
Magallanes,12,2020-05-01,SE30,0.0
Desconocido Arica y Parinacota,15,2020-08-03,SE30,3.0
Desconocido Tarapaca,01,2020-08-03,SE30,41.0
Desconocido Antofagasta,02,2020-08-03,SE30,21.0
Desconocido Atacama,03,2020-08-03,SE30,2.0
Desconocido Coquimbo,04,2020-08-03,SE30,1.0
Desconocido Valparaiso,05,2020-08-03,SE30,21.0
Desconocido Metropolitana,13,2020-08-03,SE30,228.0
Desconocido O’Higgins,06,2020-08-03,SE30,7.0
Desconocido Maule,07,2020-08-03,SE30,5.0
Desconocido Nuble,16,2020-08-03,SE30,0.0
Desconocido Biobio,08,2020-08-03,SE30,15.0
Desconocido Araucania,09,2020-08-03,SE30,0.0
Desconocido Los Rios,14,2020-08-03,SE30,0.0
Desconocido Los Lagos,10,2020-08-03,SE30,7.0
Desconocido Aysen,11,2020-08-03,SE30,0.0
Desconocido Magallanes,12,2020-08-03,SE30,1.0
Desconocido SEREMI,0,2020-08-03,SE30,0.0
Arica y Parinacota,15,2020-06-19,SE30,0.0
Tarapacá,01,2020-06-19,SE30,0.0
Antofagasta,02,2020-06-19,SE30,0.0
Atacama,03,2020-06-19,SE30,0.0
Coquimbo,04,2020-06-19,SE30,0.0
Valparaíso,05,2020-06-19,SE30,0.0
Metropolitana,13,2020-06-19,SE30,0.0
O’Higgins,06,2020-06-19,SE30,0.0
Maule,07,2020-06-19,SE30,0.0
Ñuble,16,2020-06-19,SE30,0.0
Biobío,08,2020-06-19,SE30,0.0
Araucanía,09,2020-06-19,SE30,0.0
Los Ríos,14,2020-06-19,SE30,0.0
Los Lagos,10,2020-06-19,SE30,0.0
Aysén,11,2020-06-19,SE30,0.0
Magallanes,12,2020-06-19,SE30,0.0
Desconocido SEREMI,0,2020-06-19,SE30,0.0
Arica y Parinacota,15,2020-06-23,SE30,0.0
Tarapacá,01,2020-06-23,SE30,0.0
Antofagasta,02,2020-06-23,SE30,0.0
Atacama,03,2020-06-23,SE30,0.0
Coquimbo,04,2020-06-23,SE30,0.0
Valparaíso,05,2020-06-23,SE30,0.0
Metropolitana,13,2020-06-23,SE30,0.0
O’Higgins,06,2020-06-23,SE30,0.0
Maule,07,2020-06-23,SE30,0.0
Ñuble,16,2020-06-23,SE30,0.0
Biobío,08,2020-06-23,SE30,0.0
Araucanía,09,2020-06-23,SE30,0.0
Los Ríos,14,2020-06-23,SE30,0.0
Los Lagos,10,2020-06-23,SE30,0.0
Aysén,11,2020-06-23,SE30,0.0
Magallanes,12,2020-06-23,SE30,0.0
Desconocido SEREMI,0,2020-06-23,SE30,0.0
Desconocido Arica y Parinacota,15,2020-07-24,SE30,3.0
Desconocido Tarapaca,01,2020-07-24,SE30,18.0
Desconocido Antofagasta,02,2020-07-24,SE30,15.0
Desconocido Atacama,03,2020-07-24,SE30,0.0
Desconocido Coquimbo,04,2020-07-24,SE30,12.0
Desconocido Valparaiso,05,2020-07-24,SE30,18.0
Desconocido Metropolitana,13,2020-07-24,SE30,152.0
Desconocido O’Higgins,06,2020-07-24,SE30,2.0
Desconocido Maule,07,2020-07-24,SE30,0.0
Desconocido Nuble,16,2020-07-24,SE30,2.0
Desconocido Biobio,08,2020-07-24,SE30,22.0
Desconocido Araucania,09,2020-07-24,SE30,2.0
Desconocido Los Rios,14,2020-07-24,SE30,0.0
Desconocido Los Lagos,10,2020-07-24,SE30,8.0
Desconocido Aysen,11,2020-07-24,SE30,0.0
Desconocido Magallanes,12,2020-07-24,SE30,0.0
Desconocido SEREMI,0,2020-07-24,SE30,35.0
Desconocido Arica y Parinacota,15,2020-08-14,SE30,3.0
Desconocido Tarapaca,01,2020-08-14,SE30,35.0
Desconocido Antofagasta,02,2020-08-14,SE30,21.0
Desconocido Atacama,03,2020-08-14,SE30,2.0
Desconocido Coquimbo,04,2020-08-14,SE30,1.0
Desconocido Valparaiso,05,2020-08-14,SE30,15.0
Desconocido Metropolitana,13,2020-08-14,SE30,115.0
Desconocido O’Higgins,06,2020-08-14,SE30,6.0
Desconocido Maule,07,2020-08-14,SE30,5.0
Desconocido Nuble,16,2020-08-14,SE30,0.0
Desconocido Biobio,08,2020-08-14,SE30,12.0
Desconocido Araucania,09,2020-08-14,SE30,0.0
Desconocido Los Rios,14,2020-08-14,SE30,0.0
Desconocido Los Lagos,10,2020-08-14,SE30,3.0
Desconocido Aysen,11,2020-08-14,SE30,0.0
Desconocido Magallanes,12,2020-08-14,SE30,1.0
Desconocido SEREMI,0,2020-08-14,SE30,0.0
Arica y Parinacota,15,2020-05-18,SE30,0.0
Tarapacá,01,2020-05-18,SE30,0.0
Antofagasta,02,2020-05-18,SE30,0.0
Atacama,03,2020-05-18,SE30,0.0
Coquimbo,04,2020-05-18,SE30,0.0
Valparaíso,05,2020-05-18,SE30,0.0
Metropolitana,13,2020-05-18,SE30,0.0
O’Higgins,06,2020-05-18,SE30,0.0
Maule,07,2020-05-18,SE30,0.0
Ñuble,16,2020-05-18,SE30,0.0
Biobío,08,2020-05-18,SE30,0.0
Araucanía,09,2020-05-18,SE30,0.0
Los Ríos,14,2020-05-18,SE30,0.0
Los Lagos,10,2020-05-18,SE30,0.0
Aysén,11,2020-05-18,SE30,0.0
Magallanes,12,2020-05-18,SE30,0.0
Desconocido Arica y Parinacota,15,2020-08-21,SE30,3.0
Desconocido Tarapaca,01,2020-08-21,SE30,35.0
Desconocido Antofagasta,02,2020-08-21,SE30,21.0
Desconocido Atacama,03,2020-08-21,SE30,2.0
Desconocido Coquimbo,04,2020-08-21,SE30,1.0
Desconocido Valparaiso,05,2020-08-21,SE30,12.0
Desconocido Metropolitana,13,2020-08-21,SE30,99.0
Desconocido O’Higgins,06,2020-08-21,SE30,6.0
Desconocido Maule,07,2020-08-21,SE30,0.0
Desconocido Nuble,16,2020-08-21,SE30,0.0
Desconocido Biobio,08,2020-08-21,SE30,11.0
Desconocido Araucania,09,2020-08-21,SE30,0.0
Desconocido Los Rios,14,2020-08-21,SE30,0.0
Desconocido Los Lagos,10,2020-08-21,SE30,2.0
Desconocido Aysen,11,2020-08-21,SE30,0.0
Desconocido Magallanes,12,2020-08-21,SE30,1.0
Desconocido SEREMI,0,2020-08-21,SE30,0.0
Desconocido Arica y Parinacota,15,2020-07-27,SE31,0.0
Desconocido Tarapaca,01,2020-07-27,SE31,0.0
Desconocido Antofagasta,02,2020-07-27,SE31,0.0
Desconocido Atacama,03,2020-07-27,SE31,0.0
Desconocido Coquimbo,04,2020-07-27,SE31,0.0
Desconocido Valparaiso,05,2020-07-27,SE31,0.0
Desconocido Metropolitana,13,2020-07-27,SE31,0.0
Desconocido O’Higgins,06,2020-07-27,SE31,0.0
Desconocido Maule,07,2020-07-27,SE31,0.0
Desconocido Nuble,16,2020-07-27,SE31,0.0
Desconocido Biobio,08,2020-07-27,SE31,0.0
Desconocido Araucania,09,2020-07-27,SE31,0.0
Desconocido Los Rios,14,2020-07-27,SE31,0.0
Desconocido Los Lagos,10,2020-07-27,SE31,0.0
Desconocido Aysen,11,2020-07-27,SE31,0.0
Desconocido Magallanes,12,2020-07-27,SE31,0.0
Desconocido SEREMI,0,2020-07-27,SE31,0.0
Desconocido Arica y Parinacota,15,2020-07-31,SE31,1.0
Desconocido Tarapaca,01,2020-07-31,SE31,8.0
Desconocido Antofagasta,02,2020-07-31,SE31,20.0
Desconocido Atacama,03,2020-07-31,SE31,0.0
Desconocido Coquimbo,04,2020-07-31,SE31,5.0
Desconocido Valparaiso,05,2020-07-31,SE31,16.0
Desconocido Metropolitana,13,2020-07-31,SE31,136.0
Desconocido O’Higgins,06,2020-07-31,SE31,13.0
Desconocido Maule,07,2020-07-31,SE31,6.0
Desconocido Nuble,16,2020-07-31,SE31,2.0
Desconocido Biobio,08,2020-07-31,SE31,16.0
Desconocido Araucania,09,2020-07-31,SE31,0.0
Desconocido Los Rios,14,2020-07-31,SE31,0.0
Desconocido Los Lagos,10,2020-07-31,SE31,9.0
Desconocido Aysen,11,2020-07-31,SE31,0.0
Desconocido Magallanes,12,2020-07-31,SE31,0.0
Desconocido SEREMI,0,2020-07-31,SE31,1.0
Arica y Parinacota,15,2020-05-08,SE31,0.0
Tarapacá,01,2020-05-08,SE31,0.0
Antofagasta,02,2020-05-08,SE31,0.0
Atacama,03,2020-05-08,SE31,0.0
Coquimbo,04,2020-05-08,SE31,0.0
Valparaíso,05,2020-05-08,SE31,0.0
Metropolitana,13,2020-05-08,SE31,0.0
O’Higgins,06,2020-05-08,SE31,0.0
Maule,07,2020-05-08,SE31,0.0
Ñuble,16,2020-05-08,SE31,0.0
Biobío,08,2020-05-08,SE31,0.0
Araucanía,09,2020-05-08,SE31,0.0
Los Ríos,14,2020-05-08,SE31,0.0
Los Lagos,10,2020-05-08,SE31,0.0
Aysén,11,2020-05-08,SE31,0.0
Magallanes,12,2020-05-08,SE31,0.0
Desconocido Arica y Parinacota,15,2020-07-20,SE31,0.0
Desconocido Tarapaca,01,2020-07-20,SE31,0.0
Desconocido Antofagasta,02,2020-07-20,SE31,0.0
Desconocido Atacama,03,2020-07-20,SE31,0.0
Desconocido Coquimbo,04,2020-07-20,SE31,0.0
Desconocido Valparaiso,05,2020-07-20,SE31,0.0
Desconocido Metropolitana,13,2020-07-20,SE31,0.0
Desconocido O’Higgins,06,2020-07-20,SE31,0.0
Desconocido Maule,07,2020-07-20,SE31,0.0
Desconocido Nuble,16,2020-07-20,SE31,0.0
Desconocido Biobio,08,2020-07-20,SE31,0.0
Desconocido Araucania,09,2020-07-20,SE31,0.0
Desconocido Los Rios,14,2020-07-20,SE31,0.0
Desconocido Los Lagos,10,2020-07-20,SE31,0.0
Desconocido Aysen,11,2020-07-20,SE31,0.0
Desconocido Magallanes,12,2020-07-20,SE31,0.0
Desconocido SEREMI,0,2020-07-20,SE31,0.0
Arica y Parinacota,15,2020-06-15,SE31,0.0
Tarapacá,01,2020-06-15,SE31,0.0
Antofagasta,02,2020-06-15,SE31,0.0
Atacama,03,2020-06-15,SE31,0.0
Coquimbo,04,2020-06-15,SE31,0.0
Valparaíso,05,2020-06-15,SE31,0.0
Metropolitana,13,2020-06-15,SE31,0.0
O’Higgins,06,2020-06-15,SE31,0.0
Maule,07,2020-06-15,SE31,0.0
Ñuble,16,2020-06-15,SE31,0.0
Biobío,08,2020-06-15,SE31,0.0
Araucanía,09,2020-06-15,SE31,0.0
Los Ríos,14,2020-06-15,SE31,0.0
Los Lagos,10,2020-06-15,SE31,0.0
Aysén,11,2020-06-15,SE31,0.0
Magallanes,12,2020-06-15,SE31,0.0
Desconocido Arica y Parinacota,15,2020-07-10,SE31,0.0
Desconocido Tarapaca,01,2020-07-10,SE31,0.0
Desconocido Antofagasta,02,2020-07-10,SE31,0.0
Desconocido Atacama,03,2020-07-10,SE31,0.0
Desconocido Coquimbo,04,2020-07-10,SE31,0.0
Desconocido Valparaiso,05,2020-07-10,SE31,0.0
Desconocido Metropolitana,13,2020-07-10,SE31,0.0
Desconocido O’Higgins,06,2020-07-10,SE31,0.0
Desconocido Maule,07,2020-07-10,SE31,0.0
Desconocido Nuble,16,2020-07-10,SE31,0.0
Desconocido Biobio,08,2020-07-10,SE31,0.0
Desconocido Araucania,09,2020-07-10,SE31,0.0
Desconocido Los Rios,14,2020-07-10,SE31,0.0
Desconocido Los Lagos,10,2020-07-10,SE31,0.0
Desconocido Aysen,11,2020-07-10,SE31,0.0
Desconocido Magallanes,12,2020-07-10,SE31,0.0
Desconocido SEREMI,0,2020-07-10,SE31,0.0
Arica y Parinacota,15,2020-05-25,SE31,0.0
Tarapacá,01,2020-05-25,SE31,0.0
Antofagasta,02,2020-05-25,SE31,0.0
Atacama,03,2020-05-25,SE31,0.0
Coquimbo,04,2020-05-25,SE31,0.0
Valparaíso,05,2020-05-25,SE31,0.0
Metropolitana,13,2020-05-25,SE31,0.0
O’Higgins,06,2020-05-25,SE31,0.0
Maule,07,2020-05-25,SE31,0.0
Ñuble,16,2020-05-25,SE31,0.0
Biobío,08,2020-05-25,SE31,0.0
Araucanía,09,2020-05-25,SE31,0.0
Los Ríos,14,2020-05-25,SE31,0.0
Los Lagos,10,2020-05-25,SE31,0.0
Aysén,11,2020-05-25,SE31,0.0
Magallanes,12,2020-05-25,SE31,0.0
Desconocido Arica y Parinacota,15,2020-08-28,SE31,3.0
Desconocido Tarapaca,01,2020-08-28,SE31,14.0
Desconocido Antofagasta,02,2020-08-28,SE31,27.0
Desconocido Atacama,03,2020-08-28,SE31,0.0
Desconocido Coquimbo,04,2020-08-28,SE31,8.0
Desconocido Valparaiso,05,2020-08-28,SE31,10.0
Desconocido Metropolitana,13,2020-08-28,SE31,104.0
Desconocido O’Higgins,06,2020-08-28,SE31,0.0
Desconocido Maule,07,2020-08-28,SE31,0.0
Desconocido Nuble,16,2020-08-28,SE31,0.0
Desconocido Biobio,08,2020-08-28,SE31,12.0
Desconocido Araucania,09,2020-08-28,SE31,0.0
Desconocido Los Rios,14,2020-08-28,SE31,0.0
Desconocido Los Lagos,10,2020-08-28,SE31,2.0
Desconocido Aysen,11,2020-08-28,SE31,0.0
Desconocido Magallanes,12,2020-08-28,SE31,0.0
Desconocido SEREMI,0,2020-08-28,SE31,0.0
Arica y Parinacota,15,2020-06-12,SE31,0.0
Tarapacá,01,2020-06-12,SE31,0.0
Antofagasta,02,2020-06-12,SE31,0.0
Atacama,03,2020-06-12,SE31,0.0
Coquimbo,04,2020-06-12,SE31,0.0
Valparaíso,05,2020-06-12,SE31,0.0
Metropolitana,13,2020-06-12,SE31,0.0
O’Higgins,06,2020-06-12,SE31,0.0
Maule,07,2020-06-12,SE31,0.0
Ñuble,16,2020-06-12,SE31,0.0
Biobío,08,2020-06-12,SE31,0.0
Araucanía,09,2020-06-12,SE31,0.0
Los Ríos,14,2020-06-12,SE31,0.0
Los Lagos,10,2020-06-12,SE31,0.0
Aysén,11,2020-06-12,SE31,0.0
Magallanes,12,2020-06-12,SE31,0.0
Arica y Parinacota,15,2020-05-11,SE31,0.0
Tarapacá,01,2020-05-11,SE31,0.0
Antofagasta,02,2020-05-11,SE31,0.0
Atacama,03,2020-05-11,SE31,0.0
Coquimbo,04,2020-05-11,SE31,0.0
Valparaíso,05,2020-05-11,SE31,0.0
Metropolitana,13,2020-05-11,SE31,0.0
O’Higgins,06,2020-05-11,SE31,0.0
Maule,07,2020-05-11,SE31,0.0
Ñuble,16,2020-05-11,SE31,0.0
Biobío,08,2020-05-11,SE31,0.0
Araucanía,09,2020-05-11,SE31,0.0
Los Ríos,14,2020-05-11,SE31,0.0
Los Lagos,10,2020-05-11,SE31,0.0
Aysén,11,2020-05-11,SE31,0.0
Magallanes,12,2020-05-11,SE31,0.0
Desconocido Arica y Parinacota,15,2020-08-10,SE31,3.0
Desconocido Tarapaca,01,2020-08-10,SE31,14.0
Desconocido Antofagasta,02,2020-08-10,SE31,27.0
Desconocido Atacama,03,2020-08-10,SE31,0.0
Desconocido Coquimbo,04,2020-08-10,SE31,8.0
Desconocido Valparaiso,05,2020-08-10,SE31,14.0
Desconocido Metropolitana,13,2020-08-10,SE31,158.0
Desconocido O’Higgins,06,2020-08-10,SE31,2.0
Desconocido Maule,07,2020-08-10,SE31,0.0
Desconocido Nuble,16,2020-08-10,SE31,0.0
Desconocido Biobio,08,2020-08-10,SE31,15.0
Desconocido Araucania,09,2020-08-10,SE31,0.0
Desconocido Los Rios,14,2020-08-10,SE31,0.0
Desconocido Los Lagos,10,2020-08-10,SE31,3.0
Desconocido Aysen,11,2020-08-10,SE31,0.0
Desconocido Magallanes,12,2020-08-10,SE31,1.0
Desconocido SEREMI,0,2020-08-10,SE31,0.0
Desconocido Arica y Parinacota,15,2020-07-17,SE31,0.0
Desconocido Tarapaca,01,2020-07-17,SE31,0.0
Desconocido Antofagasta,02,2020-07-17,SE31,0.0
Desconocido Atacama,03,2020-07-17,SE31,0.0
Desconocido Coquimbo,04,2020-07-17,SE31,0.0
Desconocido Valparaiso,05,2020-07-17,SE31,0.0
Desconocido Metropolitana,13,2020-07-17,SE31,0.0
Desconocido O’Higgins,06,2020-07-17,SE31,0.0
Desconocido Maule,07,2020-07-17,SE31,0.0
Desconocido Nuble,16,2020-07-17,SE31,0.0
Desconocido Biobio,08,2020-07-17,SE31,0.0
Desconocido Araucania,09,2020-07-17,SE31,0.0
Desconocido Los Rios,14,2020-07-17,SE31,0.0
Desconocido Los Lagos,10,2020-07-17,SE31,0.0
Desconocido Aysen,11,2020-07-17,SE31,0.0
Desconocido Magallanes,12,2020-07-17,SE31,0.0
Desconocido SEREMI,0,2020-07-17,SE31,0.0
Arica y Parinacota,15,2020-05-04,SE31,0.0
Tarapacá,01,2020-05-04,SE31,0.0
Antofagasta,02,2020-05-04,SE31,0.0
Atacama,03,2020-05-04,SE31,0.0
Coquimbo,04,2020-05-04,SE31,0.0
Valparaíso,05,2020-05-04,SE31,0.0
Metropolitana,13,2020-05-04,SE31,0.0
O’Higgins,06,2020-05-04,SE31,0.0
Maule,07,2020-05-04,SE31,0.0
Ñuble,16,2020-05-04,SE31,0.0
Biobío,08,2020-05-04,SE31,0.0
Araucanía,09,2020-05-04,SE31,0.0
Los Ríos,14,2020-05-04,SE31,0.0
Los Lagos,10,2020-05-04,SE31,0.0
Aysén,11,2020-05-04,SE31,0.0
Magallanes,12,2020-05-04,SE31,0.0
Arica y Parinacota,15,2020-05-22,SE31,0.0
Tarapacá,01,2020-05-22,SE31,0.0
Antofagasta,02,2020-05-22,SE31,0.0
Atacama,03,2020-05-22,SE31,0.0
Coquimbo,04,2020-05-22,SE31,0.0
Valparaíso,05,2020-05-22,SE31,0.0
Metropolitana,13,2020-05-22,SE31,0.0
O’Higgins,06,2020-05-22,SE31,0.0
Maule,07,2020-05-22,SE31,0.0
Ñuble,16,2020-05-22,SE31,0.0
Biobío,08,2020-05-22,SE31,0.0
Araucanía,09,2020-05-22,SE31,0.0
Los Ríos,14,2020-05-22,SE31,0.0
Los Lagos,10,2020-05-22,SE31,0.0
Aysén,11,2020-05-22,SE31,0.0
Magallanes,12,2020-05-22,SE31,0.0
Arica y Parinacota,15,2020-05-29,SE31,0.0
Tarapacá,01,2020-05-29,SE31,0.0
Antofagasta,02,2020-05-29,SE31,0.0
Atacama,03,2020-05-29,SE31,0.0
Coquimbo,04,2020-05-29,SE31,0.0
Valparaíso,05,2020-05-29,SE31,0.0
Metropolitana,13,2020-05-29,SE31,0.0
O’Higgins,06,2020-05-29,SE31,0.0
Maule,07,2020-05-29,SE31,0.0
Ñuble,16,2020-05-29,SE31,0.0
Biobío,08,2020-05-29,SE31,0.0
Araucanía,09,2020-05-29,SE31,0.0
Los Ríos,14,2020-05-29,SE31,0.0
Los Lagos,10,2020-05-29,SE31,0.0
Aysén,11,2020-05-29,SE31,0.0
Magallanes,12,2020-05-29,SE31,0.0
Desconocido Arica y Parinacota,15,2020-08-24,SE31,3.0
Desconocido Tarapaca,01,2020-08-24,SE31,14.0
Desconocido Antofagasta,02,2020-08-24,SE31,27.0
Desconocido Atacama,03,2020-08-24,SE31,0.0
Desconocido Coquimbo,04,2020-08-24,SE31,8.0
Desconocido Valparaiso,05,2020-08-24,SE31,10.0
Desconocido Metropolitana,13,2020-08-24,SE31,108.0
Desconocido O’Higgins,06,2020-08-24,SE31,0.0
Desconocido Maule,07,2020-08-24,SE31,0.0
Desconocido Nuble,16,2020-08-24,SE31,0.0
Desconocido Biobio,08,2020-08-24,SE31,12.0
Desconocido Araucania,09,2020-08-24,SE31,0.0
Desconocido Los Rios,14,2020-08-24,SE31,0.0
Desconocido Los Lagos,10,2020-08-24,SE31,2.0
Desconocido Aysen,11,2020-08-24,SE31,0.0
Desconocido Magallanes,12,2020-08-24,SE31,0.0
Desconocido SEREMI,0,2020-08-24,SE31,0.0
Arica y Parinacota,15,2020-06-28,SE31,0.0
Tarapacá,01,2020-06-28,SE31,0.0
Antofagasta,02,2020-06-28,SE31,0.0
Atacama,03,2020-06-28,SE31,0.0
Coquimbo,04,2020-06-28,SE31,0.0
Valparaíso,05,2020-06-28,SE31,0.0
Metropolitana,13,2020-06-28,SE31,0.0
O’Higgins,06,2020-06-28,SE31,0.0
Maule,07,2020-06-28,SE31,0.0
Ñuble,16,2020-06-28,SE31,0.0
Biobío,08,2020-06-28,SE31,0.0
Araucanía,09,2020-06-28,SE31,0.0
Los Ríos,14,2020-06-28,SE31,0.0
Los Lagos,10,2020-06-28,SE31,0.0
Aysén,11,2020-06-28,SE31,0.0
Magallanes,12,2020-06-28,SE31,0.0
Desconocido SEREMI,0,2020-06-28,SE31,0.0
Desconocido Arica y Parinacota,15,2020-07-13,SE31,0.0
Desconocido Tarapaca,01,2020-07-13,SE31,0.0
Desconocido Antofagasta,02,2020-07-13,SE31,0.0
Desconocido Atacama,03,2020-07-13,SE31,0.0
Desconocido Coquimbo,04,2020-07-13,SE31,0.0
Desconocido Valparaiso,05,2020-07-13,SE31,0.0
Desconocido Metropolitana,13,2020-07-13,SE31,0.0
Desconocido O’Higgins,06,2020-07-13,SE31,0.0
Desconocido Maule,07,2020-07-13,SE31,0.0
Desconocido Nuble,16,2020-07-13,SE31,0.0
Desconocido Biobio,08,2020-07-13,SE31,0.0
Desconocido Araucania,09,2020-07-13,SE31,0.0
Desconocido Los Rios,14,2020-07-13,SE31,0.0
Desconocido Los Lagos,10,2020-07-13,SE31,0.0
Desconocido Aysen,11,2020-07-13,SE31,0.0
Desconocido Magallanes,12,2020-07-13,SE31,0.0
Desconocido SEREMI,0,2020-07-13,SE31,0.0
Arica y Parinacota,15,2020-07-01,SE31,0.0
Tarapacá,01,2020-07-01,SE31,0.0
Antofagasta,02,2020-07-01,SE31,0.0
Atacama,03,2020-07-01,SE31,0.0
Coquimbo,04,2020-07-01,SE31,0.0
Valparaíso,05,2020-07-01,SE31,0.0
Metropolitana,13,2020-07-01,SE31,0.0
O’Higgins,06,2020-07-01,SE31,0.0
Maule,07,2020-07-01,SE31,0.0
Ñuble,16,2020-07-01,SE31,0.0
Biobío,08,2020-07-01,SE31,0.0
Araucanía,09,2020-07-01,SE31,0.0
Los Ríos,14,2020-07-01,SE31,0.0
Los Lagos,10,2020-07-01,SE31,0.0
Aysén,11,2020-07-01,SE31,0.0
Magallanes,12,2020-07-01,SE31,0.0
Desconocido SEREMI,0,2020-07-01,SE31,0.0
Desconocido Arica y Parinacota,15,2020-08-17,SE31,3.0
Desconocido Tarapaca,01,2020-08-17,SE31,14.0
Desconocido Antofagasta,02,2020-08-17,SE31,27.0
Desconocido Atacama,03,2020-08-17,SE31,0.0
Desconocido Coquimbo,04,2020-08-17,SE31,8.0
Desconocido Valparaiso,05,2020-08-17,SE31,11.0
Desconocido Metropolitana,13,2020-08-17,SE31,113.0
Desconocido O’Higgins,06,2020-08-17,SE31,1.0
Desconocido Maule,07,2020-08-17,SE31,0.0
Desconocido Nuble,16,2020-08-17,SE31,0.0
Desconocido Biobio,08,2020-08-17,SE31,14.0
Desconocido Araucania,09,2020-08-17,SE31,0.0
Desconocido Los Rios,14,2020-08-17,SE31,0.0
Desconocido Los Lagos,10,2020-08-17,SE31,3.0
Desconocido Aysen,11,2020-08-17,SE31,0.0
Desconocido Magallanes,12,2020-08-17,SE31,1.0
Desconocido SEREMI,0,2020-08-17,SE31,0.0
Arica y Parinacota,15,2020-06-08,SE31,0.0
Tarapacá,01,2020-06-08,SE31,0.0
Antofagasta,02,2020-06-08,SE31,0.0
Atacama,03,2020-06-08,SE31,0.0
Coquimbo,04,2020-06-08,SE31,0.0
Valparaíso,05,2020-06-08,SE31,0.0
Metropolitana,13,2020-06-08,SE31,0.0
O’Higgins,06,2020-06-08,SE31,0.0
Maule,07,2020-06-08,SE31,0.0
Ñuble,16,2020-06-08,SE31,0.0
Biobío,08,2020-06-08,SE31,0.0
Araucanía,09,2020-06-08,SE31,0.0
Los Ríos,14,2020-06-08,SE31,0.0
Los Lagos,10,2020-06-08,SE31,0.0
Aysén,11,2020-06-08,SE31,0.0
Magallanes,12,2020-06-08,SE31,0.0
Desconocido Arica y Parinacota,15,2020-07-05,SE31,0.0
Desconocido Tarapaca,01,2020-07-05,SE31,0.0
Desconocido Antofagasta,02,2020-07-05,SE31,0.0
Desconocido Atacama,03,2020-07-05,SE31,0.0
Desconocido Coquimbo,04,2020-07-05,SE31,0.0
Desconocido Valparaiso,05,2020-07-05,SE31,0.0
Desconocido Metropolitana,13,2020-07-05,SE31,0.0
Desconocido O’Higgins,06,2020-07-05,SE31,0.0
Desconocido Maule,07,2020-07-05,SE31,0.0
Desconocido Nuble,16,2020-07-05,SE31,0.0
Desconocido Biobio,08,2020-07-05,SE31,0.0
Desconocido Araucania,09,2020-07-05,SE31,0.0
Desconocido Los Rios,14,2020-07-05,SE31,0.0
Desconocido Los Lagos,10,2020-07-05,SE31,0.0
Desconocido Aysen,11,2020-07-05,SE31,0.0
Desconocido Magallanes,12,2020-07-05,SE31,0.0
Desconocido SEREMI,0,2020-07-05,SE31,0.0
Arica y Parinacota,15,2020-05-15,SE31,0.0
Tarapacá,01,2020-05-15,SE31,0.0
Antofagasta,02,2020-05-15,SE31,0.0
Atacama,03,2020-05-15,SE31,0.0
Coquimbo,04,2020-05-15,SE31,0.0
Valparaíso,05,2020-05-15,SE31,0.0
Metropolitana,13,2020-05-15,SE31,0.0
O’Higgins,06,2020-05-15,SE31,0.0
Maule,07,2020-05-15,SE31,0.0
Ñuble,16,2020-05-15,SE31,0.0
Biobío,08,2020-05-15,SE31,0.0
Araucanía,09,2020-05-15,SE31,0.0
Los Ríos,14,2020-05-15,SE31,0.0
Los Lagos,10,2020-05-15,SE31,0.0
Aysén,11,2020-05-15,SE31,0.0
Magallanes,12,2020-05-15,SE31,0.0
Desconocido Arica y Parinacota,15,2020-08-07,SE31,4.0
Desconocido Tarapaca,01,2020-08-07,SE31,15.0
Desconocido Antofagasta,02,2020-08-07,SE31,28.0
Desconocido Atacama,03,2020-08-07,SE31,0.0
Desconocido Coquimbo,04,2020-08-07,SE31,12.0
Desconocido Valparaiso,05,2020-08-07,SE31,14.0
Desconocido Metropolitana,13,2020-08-07,SE31,170.0
Desconocido O’Higgins,06,2020-08-07,SE31,2.0
Desconocido Maule,07,2020-08-07,SE31,0.0
Desconocido Nuble,16,2020-08-07,SE31,0.0
Desconocido Biobio,08,2020-08-07,SE31,19.0
Desconocido Araucania,09,2020-08-07,SE31,0.0
Desconocido Los Rios,14,2020-08-07,SE31,0.0
Desconocido Los Lagos,10,2020-08-07,SE31,6.0
Desconocido Aysen,11,2020-08-07,SE31,0.0
Desconocido Magallanes,12,2020-08-07,SE31,0.0
Desconocido SEREMI,0,2020-08-07,SE31,1.0
Arica y Parinacota,15,2020-06-05,SE31,0.0
Tarapacá,01,2020-06-05,SE31,0.0
Antofagasta,02,2020-06-05,SE31,0.0
Atacama,03,2020-06-05,SE31,0.0
Coquimbo,04,2020-06-05,SE31,0.0
Valparaíso,05,2020-06-05,SE31,0.0
Metropolitana,13,2020-06-05,SE31,0.0
