"fecha";"region";"provincia";"prob48.estimado";"prob48.linf";"prob48.lsup"
2020-03-29;"05";"052";0.0759482456429422;0.000338644248123891;0.344056978295802
2020-04-05;"05";"052";0.33301175205947;0.0740307878313631;0.664554556264523
2020-04-12;"05";"052";0.0430831671906109;0.000100292557418635;0.157365519014325
2020-04-19;"05";"052";0.255960672536022;0.0107087932886005;0.647422436968651
2020-04-26;"05";"052";0.019484833856458;0.000111044597236623;0.0930052592875207
2020-05-03;"05";"052";0.202724167052633;0.00388479087351981;0.611286052607217
2020-05-10;"05";"052";0.034212498189737;6.70130638346074e-05;0.194189248981795
2020-05-17;"05";"052";0.206230949477444;0.000763756903479003;0.680937162554627
2020-05-24;"05";"052";0.0518229733259985;9.66721874541053e-05;0.343717289612673
2020-05-31;"05";"052";0.183351897222781;0.000209883136032951;0.670526999489183
2020-06-07;"05";"052";0.0441746561278276;9.93074978455537e-05;0.259055986299893
2020-06-14;"05";"052";0.18604365451639;0.000130034856287749;0.679543339638955
2020-06-21;"05";"052";0.0267575230191762;5.93703124530631e-05;0.144379702938101
2020-06-28;"05";"052";0.219796601760593;0.000383598964448944;0.720717513961873
2020-07-05;"05";"052";0.0315986679934283;7.43551229533999e-05;0.146936286285877
2020-07-12;"05";"052";0.195299113405564;0.000370735871268753;0.586502548443415
2020-07-19;"05";"052";0.0670839581029893;7.61851337810761e-05;0.337816239279111
2020-07-26;"05";"052";0.187387214059954;0.00066752290404739;0.563870138806531
2020-08-02;"05";"052";0.126661631846326;0.000232328576612269;0.457703856520275
2020-08-09;"05";"052";0.131810799954979;0.000247134089272762;0.405361619158949
2020-08-16;"05";"052";0.179765390321507;0.000642961001793601;0.560181900551466
2020-08-23;"05";"052";0.142001491037078;0.000202971164989841;0.605350502032414
2020-08-30;"05";"052";0.208411524734026;0.00209415524202594;0.601102729573441
2020-03-08;"05";"053";0.0851844221234204;0.019379583513885;0.193511962772551
2020-03-15;"05";"053";0.0851844221234204;0.019379583513885;0.193511962772551
2020-03-22;"05";"053";0.0780832736366269;0.000312294245695988;0.294864615902084
2020-03-29;"05";"053";0.0475080949696328;0.000206448705168917;0.210288945236695
2020-04-05;"05";"053";0.0861070057995375;0.00014688549872592;0.390096112722039
2020-04-12;"05";"053";0.049454434887087;0.000116702640156243;0.226032351790523
2020-04-19;"05";"053";0.138928631492236;0.0111415354405739;0.375950303296625
2020-04-26;"05";"053";0.188418988532164;0.0264290368838627;0.426221265845469
2020-05-03;"05";"053";0.123449689407618;0.0278010470997106;0.262005688395134
2020-05-10;"05";"053";0.218299240546404;0.110528512666626;0.347718308879657
2020-05-17;"05";"053";0.0742935465391631;0.0302744248021225;0.134866657371544
2020-05-24;"05";"053";0.0628550940048945;0.0291985498377063;0.108146341600519
2020-05-31;"05";"053";0.0371534305304352;0.0103927935777678;0.0758635950637789
2020-06-07;"05";"053";0.0695836278740245;0.0315261829182968;0.118332317290961
2020-06-14;"05";"053";0.21199007411366;0.1528849642637;0.276506374713032
2020-06-21;"05";"053";0.164162432193023;0.10686772646316;0.229805210672699
2020-06-28;"05";"053";0.151504977722573;0.0952727208575341;0.216264551261998
2020-07-05;"05";"053";0.343999702792636;0.260664833739445;0.432356878329362
2020-07-12;"05";"053";0.362033680703161;0.271737404089225;0.457466673695844
2020-07-19;"05";"053";0.376159720375062;0.288147619779033;0.470514660408041
2020-07-26;"05";"053";0.406383012858164;0.302274137272592;0.515033442250169
2020-08-02;"05";"053";0.314870134171945;0.187942408220383;0.455189613506339
2020-08-09;"05";"053";0.377912521130023;0.243259149373933;0.52492259090572
2020-08-16;"05";"053";0.399866758692654;0.224025684252611;0.591712160551054
2020-08-23;"05";"053";0.242003232056395;0.0967110724516612;0.448449352380533
2020-08-30;"05";"053";0.467881611012533;0.218868182471309;0.730497279631776
2020-03-08;"05";"054";0.0852173862015998;0.0185790770156226;0.195029215882633
2020-03-15;"05";"054";0.0852173862015998;0.0185790770156226;0.195029215882633
2020-03-22;"05";"054";0.0459255121043048;0.000226829335804413;0.199429307331752
2020-03-29;"05";"054";0.054902674110942;0.000254341867734267;0.230742426478341
2020-04-05;"05";"054";0.0355679058154129;9.49781961254726e-05;0.166898459096791
2020-04-12;"05";"054";0.0601224396566402;0.000144225944630578;0.272417621448563
2020-04-19;"05";"054";0.0411169264558285;8.25235338281766e-05;0.203818189341153
2020-04-26;"05";"054";0.0599532802878057;0.000149147006972056;0.228982838137228
2020-05-03;"05";"054";0.0367803109337897;9.19614840509438e-05;0.169540037752785
2020-05-10;"05";"054";0.0902028984706649;0.0069959218159472;0.267690058798114
2020-05-17;"05";"054";0.0516808874789927;0.00788971383148957;0.130553865816247
2020-05-24;"05";"054";0.0188666184408605;0.000139366883980436;0.0779428439872917
2020-05-31;"05";"054";0.0128225599980175;8.57241042408316e-05;0.0580006899756179
2020-06-07;"05";"054";0.0626806689908604;0.0127811178417265;0.136525663970851
2020-06-14;"05";"054";0.112671435570196;0.0578273178121254;0.178086165581762
2020-06-21;"05";"054";0.139251253323947;0.0805120378054755;0.211859455817074
2020-06-28;"05";"054";0.0532834280177865;0.0150069608484753;0.111219757922234
2020-07-05;"05";"054";0.086901105322173;0.0365504046764314;0.154653887410727
2020-07-12;"05";"054";0.160113177619228;0.0884512865272437;0.248450316896015
2020-07-19;"05";"054";0.0838847254996413;0.0282060263904746;0.159136599361506
2020-07-26;"05";"054";0.211490073333128;0.121587944611024;0.315798750350026
2020-08-02;"05";"054";0.0871195033386414;0.0289768298305983;0.168370229520662
2020-08-09;"05";"054";0.130760692410449;0.0598283388183268;0.223845922438262
2020-08-16;"05";"054";0.0637942743471949;0.0207184995649915;0.12781484915527
2020-08-23;"05";"054";0.188311265649314;0.103558993387618;0.289924171342437
2020-08-30;"05";"054";0.395485595852958;0.189228364540109;0.653428718439256
2020-03-08;"05";"055";0.073501614353684;0.0157247756919429;0.167959581496793
2020-03-15;"05";"055";0.073501614353684;0.0157247756919429;0.167959581496793
2020-03-22;"05";"055";0.0472978403968715;0.00020946173037224;0.19686107883873
2020-03-29;"05";"055";0.0200229965676896;0.000144011765891226;0.0890943637579073
2020-04-05;"05";"055";0.0685130136678344;0.0040257292759961;0.21409198239257
2020-04-12;"05";"055";0.0233273150431715;6.86631661127108e-05;0.119532814974823
2020-04-19;"05";"055";0.0264604474896044;0.000104966765720696;0.131384757325937
2020-04-26;"05";"055";0.166354930628824;0.0393273570333842;0.349638192135472
2020-05-03;"05";"055";0.0173771425081115;6.04117115069913e-05;0.0828374508151746
2020-05-10;"05";"055";0.143599628304109;0.0657682033187405;0.245726755707545
2020-05-17;"05";"055";0.0509553063788578;0.00950333983544374;0.119439111681102
2020-05-24;"05";"055";0.0283877676487804;0.00298767333785936;0.0757908098829415
2020-05-31;"05";"055";0.0548276089629703;0.019726016190752;0.105088343546308
2020-06-07;"05";"055";0.0893648729111629;0.0535248839532292;0.132943698822823
2020-06-14;"05";"055";0.126608219257683;0.085929928755232;0.173091810203016
2020-06-21;"05";"055";0.111859755422696;0.0763509131085419;0.153101166522362
2020-06-28;"05";"055";0.139035280301715;0.100219427952628;0.18273190802775
2020-07-05;"05";"055";0.11070376091675;0.0767050362141863;0.14889069667423
2020-07-12;"05";"055";0.0933295112240164;0.0598526544153573;0.134307163487422
2020-07-19;"05";"055";0.0960004629600627;0.0633517938814021;0.133995031423957
2020-07-26;"05";"055";0.172635028166761;0.128236723929526;0.222218119742595
2020-08-02;"05";"055";0.141185011559509;0.0985022333297966;0.189115049926673
2020-08-09;"05";"055";0.289510770635973;0.232609891743487;0.350256696327645
2020-08-16;"05";"055";0.1776637833994;0.127438964948928;0.231438985700429
2020-08-23;"05";"055";0.168555651566791;0.106576199644172;0.238794251515468
2020-08-30;"05";"055";0.171149566858768;0.0796828795485486;0.306546191545549
2020-03-08;"05";"056";0.0746563419536759;0.0167272187176959;0.171028414394989
2020-03-15;"05";"056";0.0746563419536759;0.0167272187176959;0.171028414394989
2020-03-22;"05";"056";0.0748581061739955;0.000416687780247461;0.264927668680182
2020-03-29;"05";"056";0.0305884943795291;0.00017054501891625;0.134349901205196
2020-04-05;"05";"056";0.185512748109595;0.0795194359167157;0.321117875935012
2020-04-12;"05";"056";0.118376866899289;0.0329134620828631;0.242015412312013
2020-04-19;"05";"056";0.182393586574087;0.0903704474629165;0.297567891226719
2020-04-26;"05";"056";0.167722381246641;0.0868629045186294;0.267417422739757
2020-05-03;"05";"056";0.0290249826333028;0.0054427568118031;0.0692635443307396
2020-05-10;"05";"056";0.0888627413064493;0.0438178380855885;0.146855535463751
2020-05-17;"05";"056";0.0528548660206636;0.0237413177976293;0.0925466656987702
2020-05-24;"05";"056";0.0526826613144743;0.0216775804901684;0.0927767056488693
2020-05-31;"05";"056";0.0974688217777661;0.0548308249028114;0.148422157635211
2020-06-07;"05";"056";0.135043299597665;0.0943754971493048;0.182177577852164
2020-06-14;"05";"056";0.0800516592550724;0.0454664821240472;0.123365067349645
2020-06-21;"05";"056";0.11901436482557;0.0710965774711227;0.176482365134506
2020-06-28;"05";"056";0.243647315227224;0.180754824992749;0.312910381431949
2020-07-05;"05";"056";0.281347155362317;0.210731494719289;0.357261178864419
2020-07-12;"05";"056";0.328653528682005;0.241248109270134;0.422378434017651
2020-07-19;"05";"056";0.360556295436724;0.274128900017847;0.449912772213723
2020-07-26;"05";"056";0.377257533133055;0.283864906744071;0.477795186293231
2020-08-02;"05";"056";0.527427203716693;0.427291018328663;0.626947123402299
2020-08-09;"05";"056";0.32003631593867;0.205104558550578;0.439602087973384
2020-08-16;"05";"056";0.43983618298635;0.345035272696106;0.533290024034935
2020-08-23;"05";"056";0.185000750380698;0.0997843707537133;0.293767467235437
2020-08-30;"05";"056";0.419111511383795;0.211601342482883;0.6597776542937
2020-03-08;"05";"057";0.0825624178817874;0.0174711661060557;0.189343383577576
2020-03-15;"05";"057";0.0825624178817874;0.0174711661060557;0.189343383577576
2020-03-22;"05";"057";0.0567292836546343;0.000261529772871394;0.251900532406518
2020-03-29;"05";"057";0.0538824519193311;0.000274730970349544;0.231460617491659
2020-04-05;"05";"057";0.079866800404518;0.000204050660916815;0.313146748675525
2020-04-12;"05";"057";0.05179065335893;0.000133726557690957;0.237407075278181
2020-04-19;"05";"057";0.19104432899882;0.0272260898478283;0.42278643816034
2020-04-26;"05";"057";0.0981453788696569;0.00638517142505657;0.273393073069864
2020-05-03;"05";"057";0.304076266786851;0.174225060859499;0.450229922725853
2020-05-10;"05";"057";0.204644618853397;0.10819521957773;0.326276221058002
2020-05-17;"05";"057";0.132032350523042;0.0794305066276555;0.195105979859337
2020-05-24;"05";"057";0.0530407465442562;0.0178070255739376;0.102062103038022
2020-05-31;"05";"057";0.0379427294406384;0.0127378493060552;0.0739487711976304
2020-06-07;"05";"057";0.0970011001099819;0.0618712707746087;0.140026426721534
2020-06-14;"05";"057";0.230770462396349;0.177468350974972;0.287756321686794
2020-06-21;"05";"057";0.173533374771941;0.118859995317437;0.235950718649008
2020-06-28;"05";"057";0.257288065933292;0.193888768175665;0.326570262987816
2020-07-05;"05";"057";0.281065404129158;0.20512729937068;0.364141742495549
2020-07-12;"05";"057";0.295949431079808;0.220055126752564;0.377934652676766
2020-07-19;"05";"057";0.252496999571153;0.172827623014632;0.341283420912909
2020-07-26;"05";"057";0.463137037139563;0.361029400781546;0.567743535460287
2020-08-02;"05";"057";0.374637071470868;0.295622133900692;0.457013481148433
2020-08-09;"05";"057";0.326011244255085;0.243864990030987;0.413292315443823
2020-08-16;"05";"057";0.265909841898462;0.154994098711842;0.390011881712505
2020-08-23;"05";"057";0.251700915275524;0.148780873713444;0.367711639242371
2020-08-30;"05";"057";0.38143971403601;0.20123424998614;0.596067845375581
2020-03-08;"05";"058";0.0944930127055571;0.0231050522576659;0.200305248485587
2020-03-15;"05";"058";0.0944930127055571;0.0231050522576659;0.200305248485587
2020-03-22;"05";"058";0.101495502062631;0.0125193939309058;0.248129940014411
2020-03-29;"05";"058";0.100225670410427;0.0187323773068325;0.239913590572983
2020-04-05;"05";"058";0.180622543930686;0.0598375464904968;0.346356916491268
2020-04-12;"05";"058";0.0318049729981427;0.000204394700510371;0.131009837261405
2020-04-19;"05";"058";0.0641944837728185;0.0013342610563618;0.197067111788153
2020-04-26;"05";"058";0.0618366392764584;0.00482954266870843;0.170973879540061
2020-05-03;"05";"058";0.107131854867223;0.0479817417341868;0.185317192499973
2020-05-10;"05";"058";0.0606456513847155;0.0262062588339155;0.108114649231499
2020-05-17;"05";"058";0.04333288898714;0.0175772907393838;0.0790672823636453
2020-05-24;"05";"058";0.0250881694314984;0.00750170025614834;0.0526396508639738
2020-05-31;"05";"058";0.0938857105016927;0.0588361730548731;0.13592375191586
2020-06-07;"05";"058";0.0770842819317649;0.0482348237632354;0.112092747386495
2020-06-14;"05";"058";0.142479528411943;0.1032348896884;0.187224635879749
2020-06-21;"05";"058";0.145752672523207;0.110052098195674;0.184300709027968
2020-06-28;"05";"058";0.164051015983602;0.12153014764677;0.210266698934572
2020-07-05;"05";"058";0.20203608404641;0.159501501746143;0.247738221315848
2020-07-12;"05";"058";0.218049360838166;0.163825692198268;0.278433781717892
2020-07-19;"05";"058";0.179861714046569;0.128557203385947;0.237819113118302
2020-07-26;"05";"058";0.263189545211495;0.201294270486441;0.331144241747653
2020-08-02;"05";"058";0.220736252802937;0.165147761458594;0.282021787196856
2020-08-09;"05";"058";0.241219288227562;0.190031738641514;0.297596572412203
2020-08-16;"05";"058";0.200004976052744;0.138637479992472;0.26590536083524
2020-08-23;"05";"058";0.21695533792769;0.145938170228523;0.292437350165858
2020-08-30;"05";"058";0.161322471180891;0.0695635601055223;0.302229797092036
2020-03-08;"13";"131";0.03135368316182;0.0154479860189956;0.0522998224581192
2020-03-15;"13";"131";0.03135368316182;0.0154479860189956;0.0522998224581192
2020-03-22;"13";"131";0.0415861987309712;0.0281546200422244;0.057526688202576
2020-03-29;"13";"131";0.115638226254716;0.0930039030644004;0.139226892936469
2020-04-05;"13";"131";0.185823083498787;0.163407904951191;0.209727918345215
2020-04-12;"13";"131";0.27794057905623;0.254370762880341;0.302226620919667
2020-04-19;"13";"131";0.268749105691977;0.248956515627232;0.288001790240824
2020-04-26;"13";"131";0.210337985353034;0.19802986153509;0.223247493630618
2020-05-03;"13";"131";0.186066799283676;0.178295360161752;0.193794438417018
2020-05-10;"13";"131";0.125045000771812;0.120215972715317;0.129991764358642
2020-05-17;"13";"131";0.0712640123117953;0.0679525996085465;0.0745548359294699
2020-05-24;"13";"131";0.0836409036336875;0.0801511635512331;0.0872120218366115
2020-05-31;"13";"131";0.102595095609905;0.0983802512386185;0.106895335597431
2020-06-07;"13";"131";0.115227575582226;0.110396590542437;0.119960561354147
2020-06-14;"13";"131";0.157382032791889;0.151628055268035;0.1630257612404
2020-06-21;"13";"131";0.183402804141856;0.176702058448065;0.190071486838147
2020-06-28;"13";"131";0.243297724222818;0.234532925930985;0.252168972307953
2020-07-05;"13";"131";0.225547534492649;0.215533193847522;0.235497303590049
2020-07-12;"13";"131";0.28747926666121;0.275539715058287;0.29965890009873
2020-07-19;"13";"131";0.297409128517022;0.28392942835012;0.311471789812043
2020-07-26;"13";"131";0.312328873746405;0.297373783981639;0.327426955457509
2020-08-02;"13";"131";0.32720375680133;0.310975310516804;0.343419526093616
2020-08-09;"13";"131";0.348283301171508;0.307065901547396;0.373911958678161
2020-08-16;"13";"131";0.378034367474709;0.320164926936108;0.414830043672641
2020-08-23;"13";"131";0.336713086569911;0.247353769493214;0.404306710328454
2020-08-30;"13";"131";0.350119083238385;0.219992594993361;0.504985634262634
2020-03-08;"13";"132";0.0768479817274044;0.0219729606635775;0.15513153872847
2020-03-15;"13";"132";0.0768479817274044;0.0219729606635775;0.15513153872847
2020-03-22;"13";"132";0.0309027850630787;0.000608041619352805;0.0938943567821536
2020-03-29;"13";"132";0.110750695960362;0.0577552841229515;0.173517269459672
2020-04-05;"13";"132";0.128470633793264;0.0847889034391951;0.17893644537403
2020-04-12;"13";"132";0.160999549574149;0.116245735176527;0.210880245541724
2020-04-19;"13";"132";0.313115401121223;0.266686984740881;0.363445186787057
2020-04-26;"13";"132";0.248927873556446;0.207168566503813;0.294464074303365
2020-05-03;"13";"132";0.186775075310844;0.161733572956329;0.211552561201895
2020-05-10;"13";"132";0.103042664830539;0.0874089007715844;0.120089875750897
2020-05-17;"13";"132";0.0441585461310893;0.0362912402749731;0.0527494756752849
2020-05-24;"13";"132";0.0487483182062628;0.0405898195581023;0.057655259512187
2020-05-31;"13";"132";0.0716077413327997;0.0614837325290736;0.0821280771646105
2020-06-07;"13";"132";0.108436346469364;0.0953108681333307;0.122165870630886
2020-06-14;"13";"132";0.134816887581852;0.120111948772581;0.150014690033508
2020-06-21;"13";"132";0.156729002879988;0.139369099761911;0.175166771148492
2020-06-28;"13";"132";0.200524494466473;0.178857299412735;0.223249446529739
2020-07-05;"13";"132";0.19834741274048;0.172949969142286;0.223965600769198
2020-07-12;"13";"132";0.224897606984821;0.19474289264575;0.257659217449981
2020-07-19;"13";"132";0.23294436310661;0.199266131425628;0.268468922258179
2020-07-26;"13";"132";0.243099473212055;0.201676561715631;0.286803913134655
2020-08-02;"13";"132";0.23926391748849;0.202142938506104;0.277812840572022
2020-08-09;"13";"132";0.344108685573901;0.287323554006664;0.398644267314356
2020-08-16;"13";"132";0.476685430106784;0.384627573202468;0.545258002792509
2020-08-23;"13";"132";0.337627136955441;0.232631185635711;0.436885669402724
2020-08-30;"13";"132";0.29153980645179;0.14933296019944;0.495156963767141
2020-03-08;"13";"133";0.0824783906603808;0.0196183005951956;0.176183371658245
2020-03-15;"13";"133";0.0824783906603808;0.0196183005951956;0.176183371658245
2020-03-22;"13";"133";0.0744632017834164;0.00681692465754216;0.185372210442205
2020-03-29;"13";"133";0.151438665239151;0.0534519922688237;0.280547075947568
2020-04-05;"13";"133";0.18725841369249;0.0919542711472274;0.299919576205598
2020-04-12;"13";"133";0.262063320362254;0.146064137220657;0.396889697144335
2020-04-19;"13";"133";0.222070911212463;0.130904640536385;0.328992368256902
2020-04-26;"13";"133";0.148363799220343;0.0884326160723817;0.219461434729243
2020-05-03;"13";"133";0.14480344311373;0.105706208561147;0.188354186243572
2020-05-10;"13";"133";0.162147516107273;0.13591939435144;0.189543363448917
2020-05-17;"13";"133";0.125648067911268;0.105533629119576;0.147578698237513
2020-05-24;"13";"133";0.129799840468689;0.11066692350622;0.150213868575984
2020-05-31;"13";"133";0.123250803043474;0.10184644516577;0.145631099671882
2020-06-07;"13";"133";0.121150982475323;0.100712817683639;0.143187267220022
2020-06-14;"13";"133";0.154282979671855;0.128088634063024;0.182380256306848
2020-06-21;"13";"133";0.221050753290379;0.186253338374293;0.256718636640135
2020-06-28;"13";"133";0.34411831708853;0.298481363871277;0.391266351311509
2020-07-05;"13";"133";0.276556969840576;0.228334427001904;0.327093352829826
2020-07-12;"13";"133";0.361308813218592;0.30517977033043;0.420265039934527
2020-07-19;"13";"133";0.428225249070181;0.359069401401511;0.498413884436083
2020-07-26;"13";"133";0.327954465576875;0.249116020528986;0.413213937261843
2020-08-02;"13";"133";0.408780420481394;0.327938188394203;0.494528676865991
2020-08-09;"13";"133";0.452723680479788;0.368233990330168;0.537964189789491
2020-08-16;"13";"133";0.346099477074771;0.224992704798263;0.467438423133146
2020-08-23;"13";"133";0.459107991662426;0.318282877763207;0.584397944426794
2020-08-30;"13";"133";0.192453480542658;0.0809854884909115;0.361995604911085
2020-03-08;"13";"134";0.0708382156032568;0.0160050044152672;0.154372556106659
2020-03-15;"13";"134";0.0708382156032568;0.0160050044152672;0.154372556106659
2020-03-22;"13";"134";0.0309445663987402;0.000209185089843918;0.112611978868152
2020-03-29;"13";"134";0.104357838578408;0.0400294709034271;0.18962107904931
2020-04-05;"13";"134";0.133188864308447;0.0714777592316796;0.207827759514409
2020-04-12;"13";"134";0.170237492737745;0.107309585611226;0.244459376572032
2020-04-19;"13";"134";0.298952164783359;0.233742016653404;0.368896991906142
2020-04-26;"13";"134";0.246998048900071;0.190273698900681;0.308389776240562
2020-05-03;"13";"134";0.187490786675306;0.153069320995084;0.224697838019702
2020-05-10;"13";"134";0.125786545314333;0.103547046407014;0.149146170432345
2020-05-17;"13";"134";0.0595428823341698;0.0464822339451928;0.0740051760456854
2020-05-24;"13";"134";0.111455680227726;0.0951418054389011;0.12863760891677
2020-05-31;"13";"134";0.116623628469938;0.10011865574625;0.134068617876114
2020-06-07;"13";"134";0.132448296836769;0.115159939607685;0.150053744288066
2020-06-14;"13";"134";0.156916430168672;0.137931256525791;0.175971682369873
2020-06-21;"13";"134";0.139674779464931;0.12042692696757;0.160059662424949
2020-06-28;"13";"134";0.219690895273486;0.193893442905324;0.247176989448646
2020-07-05;"13";"134";0.191239741169687;0.162836703956568;0.221682046246717
2020-07-12;"13";"134";0.232351276921417;0.197621754526184;0.269110951770137
2020-07-19;"13";"134";0.207437467370725;0.16872089040385;0.24775449208297
2020-07-26;"13";"134";0.325465638993709;0.278689126695063;0.374703937571338
2020-08-02;"13";"134";0.295437438884955;0.244919559829461;0.347942708290996
2020-08-09;"13";"134";0.351536567376061;0.289727602849141;0.410567393129889
2020-08-16;"13";"134";0.252727963034906;0.178454505746052;0.324006096226869
2020-08-23;"13";"134";0.227852632219442;0.146114141408962;0.313410562479873
2020-08-30;"13";"134";0.303588531729472;0.158144619738351;0.49337549103256
2020-03-08;"13";"135";0.117213917860983;0.029030868218396;0.239956243901306
2020-03-15;"13";"135";0.117213917860983;0.029030868218396;0.239956243901306
2020-03-22;"13";"135";0.121901966448079;0.0018676257496457;0.338129803075912
2020-03-29;"13";"135";0.228779842695683;0.0763740033892097;0.432919257045972
2020-04-05;"13";"135";0.153946964901441;0.022706507526;0.351034266117309
2020-04-12;"13";"135";0.163784257285463;0.0447074702525316;0.328134369888341
2020-04-19;"13";"135";0.259830155449601;0.138890200746355;0.400544529086449
2020-04-26;"13";"135";0.146130378350095;0.0677548424592989;0.245170799843624
2020-05-03;"13";"135";0.185302919691622;0.123594590571739;0.255839419567579
2020-05-10;"13";"135";0.0754390638898753;0.0358311112485708;0.128409576182231
2020-05-17;"13";"135";0.0364465915149037;0.0159177079763383;0.0646498491991637
2020-05-24;"13";"135";0.153033228988924;0.122740266650267;0.185896671582345
2020-05-31;"13";"135";0.191624566504154;0.162276610206219;0.223137270079307
2020-06-07;"13";"135";0.14555849537756;0.116999683920037;0.176560214957117
2020-06-14;"13";"135";0.215941761871103;0.180788563824658;0.253435339296237
2020-06-21;"13";"135";0.192376714032158;0.159339539759342;0.226922929742632
2020-06-28;"13";"135";0.179512486908782;0.143457281813292;0.218475952540141
2020-07-05;"13";"135";0.223038621482762;0.178864354064469;0.270657039393931
2020-07-12;"13";"135";0.260847595729663;0.210685051762774;0.315813555467097
2020-07-19;"13";"135";0.265802099505804;0.208614655875784;0.32705062226645
2020-07-26;"13";"135";0.33713671294575;0.263376422908356;0.41535435327581
2020-08-02;"13";"135";0.338651898867313;0.259376583563768;0.422640757209823
2020-08-09;"13";"135";0.347949682223811;0.258560102776475;0.435710874918692
2020-08-16;"13";"135";0.292820905755977;0.219111244657536;0.372041165264785
2020-08-23;"13";"135";0.248391881391829;0.152254605106016;0.35594697266125
2020-08-30;"13";"135";0.445896624091905;0.237230730184073;0.685349530056438
2020-03-08;"13";"136";0.1398497087803;0.0510817016833451;0.251360379123359
2020-03-15;"13";"136";0.1398497087803;0.0510817016833451;0.251360379123359
2020-03-22;"13";"136";0.250807923558152;0.10398763209919;0.429396790713078
2020-03-29;"13";"136";0.151892592525457;0.0373387172313213;0.301592949147964
2020-04-05;"13";"136";0.214544769659459;0.098629701643615;0.351633674157559
2020-04-12;"13";"136";0.328155623972713;0.20074102413794;0.470121892456351
2020-04-19;"13";"136";0.275697505364181;0.170354815076212;0.399315803019359
2020-04-26;"13";"136";0.122318952085511;0.0576335570236293;0.203194133155975
2020-05-03;"13";"136";0.0835847770226442;0.0484833485901445;0.125533642633445
2020-05-10;"13";"136";0.0807214622703088;0.0492635547818717;0.118247444509482
2020-05-17;"13";"136";0.049334453614989;0.0326414929027293;0.0690648780485201
2020-05-24;"13";"136";0.0655113608850253;0.0500159105235838;0.0827531247219177
2020-05-31;"13";"136";0.0819716729806678;0.0634240401894154;0.102264179470189
2020-06-07;"13";"136";0.0918724064652259;0.0738152908611305;0.111525534853071
2020-06-14;"13";"136";0.12570926616647;0.104225814014877;0.149183814401425
2020-06-21;"13";"136";0.163538013178607;0.139113350597316;0.189694768728297
2020-06-28;"13";"136";0.215770939204426;0.184005952380073;0.249988659233892
2020-07-05;"13";"136";0.210281817001049;0.175210324193602;0.246061095552726
2020-07-12;"13";"136";0.206487893344834;0.17315439122162;0.242473637335516
2020-07-19;"13";"136";0.14586479686041;0.109524866758042;0.185587998296754
2020-07-26;"13";"136";0.327337621656532;0.277022551372725;0.379769301149014
2020-08-02;"13";"136";0.393691656112496;0.332537832603191;0.455476468601656
2020-08-09;"13";"136";0.494781923557328;0.41696356795845;0.567742771928195
2020-08-16;"13";"136";0.299075704079194;0.212573879630732;0.38286886181183
2020-08-23;"13";"136";0.304266564345981;0.202471811216281;0.406802820182231
2020-08-30;"13";"136";0.233569745658522;0.101661391663595;0.435217012358913
2020-03-08;"06";"061";0.0729136645378044;0.0157505269608812;0.167345559210722
2020-03-15;"06";"061";0.0729136645378044;0.0157505269608812;0.167345559210722
2020-03-22;"06";"061";0.0490304505165315;0.000247173340644083;0.184532605974346
2020-03-29;"06";"061";0.0347031117047264;0.000195110202046654;0.156207948798079
2020-04-05;"06";"061";0.276414404763031;0.115685301649864;0.481066064334984
2020-04-12;"06";"061";0.16816519204733;0.0420117999437931;0.344517437985637
2020-04-19;"06";"061";0.120932514519669;0.0241277913583911;0.267748395587088
2020-04-26;"06";"061";0.336977560211926;0.218717451563695;0.46869646151193
2020-05-03;"06";"061";0.163812470676057;0.0923397404703586;0.250068793655374
2020-05-10;"06";"061";0.151534729172424;0.104516539056983;0.204071393594974
2020-05-17;"06";"061";0.126544840720469;0.0924765497057954;0.165403858843377
2020-05-24;"06";"061";0.0880727994197701;0.0602482840527577;0.11913628271147
2020-05-31;"06";"061";0.0417369839981389;0.0246695249240272;0.0627406841444808
2020-06-07;"06";"061";0.042591259578846;0.0276717516861859;0.0607404206585118
2020-06-14;"06";"061";0.052524827851797;0.0392132505100801;0.0677386367925659
2020-06-21;"06";"061";0.234499533686014;0.213786195537825;0.255306896915434
2020-06-28;"06";"061";0.267159911315618;0.244536282084924;0.290755659093343
2020-07-05;"06";"061";0.33274603235437;0.305788669165851;0.359262560427387
2020-07-12;"06";"061";0.375372043393669;0.34326890944539;0.407887207006679
2020-07-19;"06";"061";0.319144351748315;0.286478822191381;0.353692175114845
2020-07-26;"06";"061";0.326263385612431;0.28649930414631;0.367597275089002
2020-08-02;"06";"061";0.284734776756305;0.248451848748034;0.321489227330506
2020-08-09;"06";"061";0.364121733853133;0.300672023607131;0.412220316336084
2020-08-16;"06";"061";0.314991672706727;0.238440721949943;0.385082006009353
2020-08-23;"06";"061";0.30083199324367;0.210671027080442;0.380414355547691
2020-08-30;"06";"061";0.286724475500622;0.157582228253347;0.456337928176688
2020-03-08;"06";"062";0.113479156389343;0.0249087380008971;0.251088098666841
2020-03-15;"06";"062";0.113479156389343;0.0249087380008971;0.251088098666841
2020-03-22;"06";"062";0.140981012450598;0.000716061539036006;0.483916113332642
2020-03-29;"06";"062";0.182271862071634;0.00153267545827882;0.548022597363317
2020-04-05;"06";"062";0.173370815277918;0.00046201724468152;0.546465163475105
2020-04-12;"06";"062";0.240948742360454;0.00228256757905471;0.610713608360274
2020-04-19;"06";"062";0.19277060354358;0.00075455084498954;0.557613495773196
