"fecha";"region";"servicio.salud";"r.estimado";"r.liminf";"r.lisup"
"2020-04-01";1;11011;1.51334873022299;0.503459332209102;2.52323812823687
"2020-04-02";1;11011;1.5258554836132;0.582980289240616;2.46873067798578
"2020-04-03";1;11011;1.56770062917351;0.614122453204177;2.52127880514284
"2020-04-04";1;11011;1.58924954828178;0.657189655662315;2.52130944090124
"2020-04-05";1;11011;1.58185543575107;0.706141958622204;2.45756891287994
"2020-04-06";1;11011;1.52587025952251;0.683471090702483;2.36826942834253
"2020-04-07";1;11011;1.49179563191702;0.729100486872297;2.25449077696175
"2020-04-08";1;11011;1.42067900543382;0.717006131445172;2.12435187942246
"2020-04-09";1;11011;1.39018287730239;0.734105651739567;2.04626010286522
"2020-04-10";1;11011;1.31197034242287;0.693324197875766;1.93061648696997
"2020-04-11";1;11011;1.2683918420799;0.677286855293494;1.85949682886631
"2020-04-12";1;11011;1.24339934833866;0.692417743521299;1.79438095315602
"2020-04-13";1;11011;1.25652650997149;0.707934100225502;1.80511891971749
"2020-04-14";1;11011;1.28073133483287;0.723823736097189;1.83763893356856
"2020-04-15";1;11011;1.32381591384772;0.779250923795141;1.8683809039003
"2020-04-16";1;11011;1.33208491381513;0.794031870018553;1.8701379576117
"2020-04-17";1;11011;1.36778664639543;0.840235375114652;1.8953379176762
"2020-04-18";1;11011;1.34664324062633;0.835536846158565;1.8577496350941
"2020-04-19";1;11011;1.34751275418242;0.863041820484023;1.83198368788082
"2020-04-20";1;11011;1.36390139636516;0.877810870867099;1.84999192186322
"2020-04-21";1;11011;1.34939218100552;0.878145310524962;1.82063905148609
"2020-04-22";1;11011;1.31497438548573;0.862315419035614;1.76763335193584
"2020-04-23";1;11011;1.28692998913804;0.840685713341287;1.73317426493478
"2020-04-24";1;11011;1.30047376010444;0.860380717497376;1.74056680271151
"2020-04-25";1;11011;1.32130096274455;0.896188574461313;1.74641335102779
"2020-04-26";1;11011;1.3953116476817;0.965570984503714;1.82505231085969
"2020-04-27";1;11011;1.4820991870746;1.0271294938252;1.937068880324
"2020-04-28";1;11011;1.61243892472946;1.12127723287197;2.10360061658695
"2020-04-29";1;11011;1.60781124615796;1.11275589062567;2.10286660169025
"2020-04-30";1;11011;1.62461709652359;1.13213794709716;2.11709624595001
"2020-05-01";1;11011;1.66594402196747;1.1694575998988;2.16243044403614
"2020-05-02";1;11011;1.6836464193909;1.16920545100021;2.19808738778159
"2020-05-03";1;11011;1.69471612622218;1.17944365635855;2.2099885960858
"2020-05-04";1;11011;1.66589698937965;1.1590467818159;2.17274719694339
"2020-05-05";1;11011;1.55581758312845;1.0982584136716;2.0133767525853
"2020-05-06";1;11011;1.66263469231614;1.21326536030983;2.11200402432244
"2020-05-07";1;11011;1.54838068604383;1.12524456870464;1.97151680338302
"2020-05-08";1;11011;1.46582529109669;1.0898659355974;1.84178464659597
"2020-05-09";1;11011;1.39999625757434;1.07016258526646;1.72982992988221
"2020-05-10";1;11011;1.35356357862142;1.05872388732774;1.64840326991509
"2020-05-11";1;11011;1.3926469019556;1.11672860758148;1.66856519632972
"2020-05-12";1;11011;1.42976020697563;1.15351397680284;1.70600643714842
"2020-05-13";1;11011;1.36455723018955;1.09077165641923;1.63834280395986
"2020-05-14";1;11011;1.37694953002292;1.11845369350453;1.63544536654131
"2020-05-15";1;11011;1.4387192281865;1.17394020144662;1.70349825492637
"2020-05-16";1;11011;1.42582202157535;1.15894197832668;1.69270206482401
"2020-05-17";1;11011;1.39457896194952;1.13681210916561;1.65234581473342
"2020-05-18";1;11011;1.36073367414391;1.11453833249789;1.60692901578993
"2020-05-19";1;11011;1.29963661134275;1.07685615089479;1.52241707179071
"2020-05-20";1;11011;1.30161481777548;1.09344261390599;1.50978702164498
"2020-05-21";1;11011;1.26554273238665;1.07395966165523;1.45712580311807
"2020-05-22";1;11011;1.1799573339979;1.0060356142019;1.3538790537939
"2020-05-23";1;11011;1.17532475667251;1.02381670697365;1.32683280637137
"2020-05-24";1;11011;1.13267317855729;0.992447460889494;1.27289889622508
"2020-05-25";1;11011;1.10313751188771;0.971787133110073;1.23448789066535
"2020-05-26";1;11011;1.08433585856169;0.964905779954161;1.20376593716921
"2020-05-27";1;11011;1.04196741603942;0.92968145539473;1.1542533766841
"2020-05-28";1;11011;1.04163041763764;0.93245873864153;1.15080209663375
"2020-05-29";1;11011;1.02780186161861;0.925057445916663;1.13054627732056
"2020-05-30";1;11011;0.994106878472683;0.892609524138049;1.09560423280732
"2020-05-31";1;11011;0.976958180825979;0.87801460244939;1.07590175920257
"2020-06-01";1;11011;0.996702939549127;0.889662094964675;1.10374378413358
"2020-06-02";1;11011;0.988948774481954;0.879134019510138;1.09876352945377
"2020-06-03";1;11011;0.975752800929728;0.87162396863755;1.07988163322191
"2020-06-04";1;11011;0.961380235759482;0.859941714031979;1.06281875748699
"2020-06-05";1;11011;0.975296505599394;0.873726120633349;1.07686689056544
"2020-06-06";1;11011;0.988434587725453;0.881460999206319;1.09540817624459
"2020-06-07";1;11011;0.988573874167049;0.885527766344291;1.09161998198981
"2020-06-08";1;11011;0.979952636354249;0.877342006016036;1.08256326669246
"2020-06-09";1;11011;0.993937761050744;0.887950541584765;1.09992498051672
"2020-06-10";1;11011;0.996679234585245;0.889922314289992;1.1034361548805
"2020-06-11";1;11011;0.987524885531976;0.882809675606948;1.092240095457
"2020-06-12";1;11011;0.972227453187555;0.867611553234514;1.0768433531406
"2020-06-13";1;11011;0.943295676170606;0.84088156714465;1.04570978519656
"2020-06-14";1;11011;0.942789774209306;0.839437756216689;1.04614179220192
"2020-06-15";1;11011;0.925963634930785;0.825164233245576;1.02676303661599
"2020-06-16";1;11011;0.901280551710209;0.798759258365658;1.00380184505476
"2020-06-17";1;11011;0.885382217903198;0.780656084193603;0.990108351612794
"2020-06-18";1;11011;0.90074633544564;0.791156432797091;1.01033623809419
"2020-06-19";1;11011;0.90205325218535;0.792049604771716;1.01205689959898
"2020-06-20";1;11011;0.909477335252921;0.79717930669494;1.0217753638109
"2020-06-21";1;11011;0.907857692005611;0.790530723373895;1.02518466063733
"2020-06-22";1;11011;0.900211325835164;0.7869699345119;1.01345271715843
"2020-06-23";1;11011;0.921091370603001;0.805759894178257;1.03642284702775
"2020-06-24";1;11011;0.933914299627102;0.821967929317739;1.04586066993647
"2020-06-25";1;11011;0.903150730869013;0.793152094237982;1.01314936750004
"2020-06-26";1;11011;0.912652586838321;0.799404629027301;1.02590054464934
"2020-06-27";1;11011;0.930013460047731;0.814426568998018;1.04560035109744
"2020-06-28";1;11011;0.954643534034134;0.837665666941573;1.0716214011267
"2020-06-29";1;11011;0.928848381531104;0.815622415587449;1.04207434747476
"2020-06-30";1;11011;0.952814569346301;0.832914572355867;1.07271456633673
"2020-07-01";1;11011;0.980160336583484;0.858827253272149;1.10149341989482
"2020-07-02";1;11011;0.98864251331564;0.868739313247479;1.1085457133838
"2020-07-03";1;11011;1.01846997275662;0.896140750540227;1.140799194973
"2020-07-04";1;11011;0.984807442724463;0.866102510075683;1.10351237537324
"2020-07-05";1;11011;0.977824285975633;0.859742914737095;1.09590565721417
"2020-07-06";1;11011;0.958874589486846;0.837917496880686;1.07983168209301
"2020-07-07";1;11011;0.952768090553909;0.82810617209427;1.07743000901355
"2020-07-08";1;11011;0.927856938598417;0.805673310119954;1.05004056707688
"2020-07-09";1;11011;0.934975597474388;0.813037895597793;1.05691329935098
"2020-07-10";1;11011;0.881736180634506;0.761826924809199;1.00164543645981
"2020-07-11";1;11011;0.890384999909674;0.765738460060307;1.01503153975904
"2020-07-12";1;11011;0.878319713719403;0.755669715596257;1.00096971184255
"2020-07-13";1;11011;0.890297559383535;0.759714552932023;1.02088056583505
"2020-07-14";1;11011;0.859285649441521;0.728317836574736;0.990253462308305
"2020-07-15";1;11011;0.854833884669819;0.716640525174653;0.993027244164986
"2020-07-16";1;11011;0.880526598872922;0.738586609299326;1.02246658844652
"2020-07-17";1;11011;0.969564771716607;0.822028211128544;1.11710133230467
"2020-07-18";1;11011;1.05339269668168;0.904928491688585;1.20185690167478
"2020-07-19";1;11011;1.07743962563901;0.931284485191541;1.22359476608647
"2020-07-20";1;11011;1.14214496521124;0.985772527387972;1.2985174030345
"2020-07-21";1;11011;1.15477411096863;0.990997003800598;1.31855121813666
"2020-07-22";1;11011;1.17359856610371;1.01090487104329;1.33629226116413
"2020-07-23";1;11011;1.17113159306217;1.00644018064363;1.33582300548072
"2020-07-24";1;11011;1.09305539616005;0.940941232803085;1.24516955951701
"2020-07-25";1;11011;1.03842090946928;0.900616090080164;1.17622572885839
"2020-07-26";1;11011;1.0802475051237;0.94261301515423;1.21788199509318
"2020-07-27";1;11011;1.03850256144951;0.901712331553153;1.17529279134587
"2020-07-28";1;11011;0.987105317100684;0.86148984603688;1.11272078816449
"2020-07-29";1;11011;0.933938088693826;0.814057007423166;1.05381916996449
"2020-07-30";1;11011;0.922984465804324;0.799510217569764;1.04645871403888
"2020-07-31";1;11011;0.916674931471846;0.797331836976701;1.03601802596699
"2020-08-01";1;11011;0.914133946688019;0.793949131605566;1.03431876177047
"2020-08-02";1;11011;0.855589892305479;0.733132870099036;0.978046914511921
"2020-08-03";1;11011;0.84097750950611;0.70977470638908;0.97218031262314
"2020-08-04";1;11011;0.880078531325417;0.732046292899626;1.02811076975121
"2020-08-05";1;11011;0.916905129739146;0.767975941859628;1.06583431761866
"2020-08-06";1;11011;0.922311728004545;0.773311892322945;1.07131156368614
"2020-08-07";1;11011;0.951051858368217;0.802945032661715;1.09915868407472
"2020-08-08";1;11011;0.957147466486936;0.810179958232041;1.10411497474183
"2020-08-09";1;11011;0.966986840512027;0.824726610356698;1.10924707066736
"2020-08-10";1;11011;1.00873796922329;0.867034015555661;1.15044192289092
"2020-08-11";1;11011;0.996114300487095;0.855508441523659;1.13672015945053
"2020-08-12";1;11011;1.02066546754437;0.878823022625511;1.16250791246322
"2020-08-13";1;11011;1.01521698073776;0.867506182825868;1.16292777864966
"2020-08-14";1;11011;1.00582461264539;0.853969648854775;1.157679576436
"2020-08-15";1;11011;1.00826304716634;0.858343737700422;1.15818235663225
"2020-08-16";1;11011;0.991947746729486;0.848092676121354;1.13580281733762
"2020-08-17";1;11011;0.95807838503777;0.807404178325391;1.10875259175015
"2020-08-18";1;11011;0.997803878812031;0.829049137119417;1.16655862050464
"2020-08-19";1;11011;0.961759463446023;0.782348510854223;1.14117041603782
"2020-08-20";1;11011;0.953474032127316;0.765833592141098;1.14111447211353
"2020-08-21";1;11011;0.940723952959701;0.743839897910313;1.13760800800909
"2020-08-22";1;11011;0.929762704361348;0.724930635790911;1.13459477293178
"2020-08-23";1;11011;0.938813922287774;0.735426406431223;1.14220143814432
"2020-08-24";1;11011;0.949036909012085;0.738579121703929;1.15949469632024
"2020-08-25";1;11011;0.899313991764759;0.691851249096679;1.10677673443284
"2020-08-26";1;11011;0.888364255353925;0.651440838197905;1.12528767250995
"2020-03-08";2;21011;2.74810741941644;0;3.99
"2020-03-09";2;21011;2.42263112908353;0;3.99
"2020-03-10";2;21011;2.14458062508849;0;3.99
"2020-03-11";2;21011;1.95396605429619;0;3.99
"2020-03-12";2;21011;1.84375536439975;0;3.99
"2020-03-13";2;21011;1.80115132531478;0;3.73802791471649
"2020-03-14";2;21011;1.82296843282169;0.0682242801192339;3.57771258552414
"2020-03-15";2;21011;1.83293444738325;0.177164400285193;3.4887044944813
"2020-03-16";2;21011;1.87290086015583;0.257273984005578;3.48852773630607
"2020-03-17";2;21011;1.93060826902491;0.381143539424407;3.48007299862541
"2020-03-18";2;21011;1.97243695025923;0.464801121700133;3.48007277881833
"2020-03-19";2;21011;1.96219940871544;0.526316834557944;3.39808198287294
"2020-03-20";2;21011;1.91943669596807;0.608916891423356;3.22995650051279
"2020-03-21";2;21011;1.88133995463348;0.659517804896121;3.10316210437084
"2020-03-22";2;21011;1.80187528083817;0.683034762125388;2.92071579955096
"2020-03-23";2;21011;1.71146097257564;0.708598075670184;2.7143238694811
"2020-03-24";2;21011;1.61382094911264;0.741105146288012;2.48653675193727
"2020-03-25";2;21011;1.50945381899264;0.737898021972512;2.28100961601277
"2020-03-26";2;21011;1.40485525205949;0.687749080729416;2.12196142338956
"2020-03-27";2;21011;1.33756786832094;0.67940373954795;1.99573199709394
"2020-03-28";2;21011;1.29925423113119;0.680260898368369;1.91824756389402
"2020-03-29";2;21011;1.25346939451416;0.678491353933082;1.82844743509524
"2020-03-30";2;21011;1.26554707532363;0.688674995678664;1.8424191549686
"2020-03-31";2;21011;1.29449036381982;0.72875275001962;1.86022797762002
"2020-04-01";2;21011;1.32728503211633;0.762346091392826;1.89222397283983
"2020-04-02";2;21011;1.38435935640648;0.834833379236927;1.93388533357603
"2020-04-03";2;21011;1.41879714360853;0.866441172328938;1.97115311488813
"2020-04-04";2;21011;1.41553693722733;0.889571415288926;1.94150245916574
"2020-04-05";2;21011;1.42651827947257;0.913903729647376;1.93913282929777
"2020-04-06";2;21011;1.43774640631473;0.936660418618644;1.93883239401082
"2020-04-07";2;21011;1.43062972418049;0.933491055419968;1.92776839294102
"2020-04-08";2;21011;1.41924463052212;0.943888800673123;1.89460046037112
"2020-04-09";2;21011;1.40434289008745;0.93428323916675;1.87440254100815
"2020-04-10";2;21011;1.40946211965021;0.951394835241145;1.86752940405927
"2020-04-11";2;21011;1.40351766967349;0.961742687500964;1.84529265184602
"2020-04-12";2;21011;1.41063961768781;0.986142348955306;1.83513688642032
"2020-04-13";2;21011;1.37506111748151;0.967181196418445;1.78294103854458
"2020-04-14";2;21011;1.35842469172927;0.961957250475814;1.75489213298272
"2020-04-15";2;21011;1.34994310300358;0.972682795676843;1.72720341033032
"2020-04-16";2;21011;1.34352305817196;0.965575503919907;1.72147061242401
"2020-04-17";2;21011;1.31707113968616;0.956646572137013;1.6774957072353
"2020-04-18";2;21011;1.30223023930758;0.963668408699346;1.64079206991581
