"fecha";"region";"r.estimado";"r.liminf";"r.lisup"
"2020-06-25";16;0.823985912355166;0.637656630146199;1.01031519456413
"2020-06-26";16;0.847540074370745;0.659399811437837;1.03568033730365
"2020-06-27";16;0.896051942724094;0.701357573016944;1.09074631243124
"2020-06-28";16;0.939165918813174;0.741191994068633;1.13713984355772
"2020-06-29";16;0.984401685961538;0.78204694007658;1.1867564318465
"2020-06-30";16;1.01003894340827;0.813852529175232;1.2062253576413
"2020-07-01";16;1.02720532003363;0.83242296743123;1.22198767263603
"2020-07-02";16;1.10058149337618;0.890906291907565;1.31025669484479
"2020-07-03";16;1.14501200917219;0.929897786936329;1.36012623140806
"2020-07-04";16;1.16290822565239;0.945184323376552;1.38063212792823
"2020-07-05";16;1.17081661199022;0.952922111198605;1.38871111278183
"2020-07-06";16;1.23662448549628;1.00836920994539;1.46487976104717
"2020-07-07";16;1.22447531679297;0.997909161984931;1.45104147160101
"2020-07-08";16;1.22673082066688;0.998365692654978;1.45509594867879
"2020-07-09";16;1.15358399181383;0.938079428432828;1.36908855519483
"2020-07-10";16;1.11859975279155;0.916122369410358;1.32107713617274
"2020-07-11";16;1.06425522597782;0.879354544278428;1.24915590767721
"2020-07-12";16;1.02033174703529;0.849738342258048;1.19092515181254
"2020-07-13";16;0.916072879876318;0.757141336140483;1.07500442361215
"2020-07-14";16;0.936083633598924;0.773849998077065;1.09831726912078
"2020-07-15";16;0.887678638793457;0.72154805820684;1.05380921938007
"2020-07-16";16;0.867580379861974;0.702724805582401;1.03243595414155
"2020-07-17";16;0.840233639729494;0.67660876494583;1.00385851451316
"2020-07-18";16;0.821033416778938;0.653951015049693;0.988115818508182
"2020-07-19";16;0.827424718818881;0.651515287236039;1.00333415040172
"2020-07-20";16;0.872029116271493;0.683910684010488;1.0601475485325
"2020-07-21";16;0.83404214516782;0.653409120057175;1.01467517027847
"2020-07-22";16;0.81872389973188;0.634395666951926;1.00305213251183
"2020-07-23";16;0.802198699668387;0.618036887752065;0.986360511584708
"2020-07-24";16;0.844699593658257;0.650499187983647;1.03889999933287
"2020-07-25";16;0.892914261269228;0.69502442929249;1.09080409324597
"2020-07-26";16;0.897085667939;0.701890787280765;1.09228054859724
"2020-07-27";16;0.89065694555956;0.688111511720042;1.09320237939908
"2020-07-28";16;0.914674309209664;0.704064361255132;1.12528425716419
"2020-07-29";16;0.940417449052956;0.731023966091146;1.14981093201477
"2020-07-30";16;0.95497672967486;0.751613177129081;1.15834028222064
"2020-07-31";16;0.922772172821084;0.721527844661711;1.12401650098046
"2020-08-01";16;0.910325720401522;0.711805430255859;1.10884601054719
"2020-08-02";16;0.975722137360478;0.764218079617128;1.18722619510383
"2020-08-03";16;1.0052559434507;0.780423386572364;1.23008850032904
"2020-08-04";16;0.993439024049095;0.767542976007674;1.21933507209052
"2020-08-05";16;1.02214682752845;0.798404427584005;1.2458892274729
"2020-08-06";16;1.10649529478461;0.880138619366115;1.3328519702031
"2020-08-07";16;1.10105798082474;0.872619088619925;1.32949687302955
"2020-08-08";16;1.09148811179704;0.873015580007532;1.30996064358654
"2020-08-09";16;1.04449037067742;0.838695857748754;1.25028488360608
"2020-08-10";16;1.10170282670184;0.867854413384345;1.33555124001934
"2020-08-11";16;1.10298426285505;0.863456508813216;1.34251201689689
"2020-08-12";16;1.06971956128001;0.835060232436971;1.30437889012305
"2020-08-13";16;1.01324647106165;0.783885233143751;1.24260770897955
"2020-08-14";16;1.09649622211769;0.866799750408595;1.32619269382678
"2020-08-15";16;1.15675708093932;0.926851641472416;1.38666252040622
"2020-08-16";16;1.25950188786225;1.02145662251751;1.49754715320699
"2020-08-17";16;1.20350382455684;0.939824610407912;1.46718303870576
"2020-08-18";16;1.26890985456039;0.959068219810467;1.57875148931031
"2020-08-19";16;1.35930623010575;1.00948363734173;1.70912882286977
"2020-08-20";16;1.48123095428926;1.08530438381453;1.87715752476398
"2020-08-21";16;1.47022457872748;1.0625932910305;1.87785586642447
"2020-08-22";16;1.47984745492719;1.08111824252535;1.87857666732903
"2020-08-23";16;1.4316916113166;1.04613721701908;1.81724600561412
"2020-08-24";16;1.43578380711683;1.02345688912802;1.84811072510563
"2020-08-25";16;1.43729906587282;0.971204466618779;1.90339366512687
"2020-08-26";16;1.42443034247255;0.904837540126363;1.94402314481874
"2020-03-08";8;2.99516450397672;0;3.99
"2020-03-09";8;2.79030529393911;0;3.99
"2020-03-10";8;2.63812845666902;0;3.99
"2020-03-11";8;2.61639792850795;0;3.99
"2020-03-12";8;2.59478145395698;0.169618868202599;3.99
"2020-03-13";8;2.71679067574551;0.510544792308092;3.99
"2020-03-14";8;2.75860886415549;0.628683410397854;3.99
"2020-03-15";8;2.76517721681533;0.72347184075644;3.99
