Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Talca_La_Florida,Padre_Las_Casas_II,Coyhaique_II
Region,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Maule,Araucanía,Aysén
Codigo region,13,13,13,13,13,13,13,13,13,13,13,7,9,11
Comuna,Independencia,La Florida,Las Condes,Santiago,Pudahuel,Cerrillos,El Bosque,Cerro Navia,Puente Alto,Talagante,Quilicura,Talca,Padre las Casas,Coyhaique
Codigo comuna,13108,13110,13114,13101,13124,13102,13105,13103,13201,13601,13125,7101,9112,11101
UTM_Este,346488,352504,358305,345673,337311,340277,345313,338984,352049,318945,337356,256889,708625,730152
2018-01-22 07:00:00,29.9300003051758,26.8332996368408,23.2691993713379,23.9517002105713,20.3892002105713,,22.6133003234863,19.0400009155273,16.7924995422363,,,9.66646957397461,3.84168004989624,
2018-01-22 08:00:00,30.4400005340576,29.073299407959,21.9850006103516,24.3216991424561,14.5817003250122,,19.5783004760742,11.5600004196167,14.6658000946045,,,7.1773099899292,3.57392001152039,
2018-01-22 09:00:00,32.4799995422363,31.9666996002197,24.1191997528076,20.5317001342773,13.4033002853394,,14.9266996383667,10.4549999237061,14.6183004379272,,,6.0150899887085,3.60729002952576,
2018-01-22 10:00:00,33.2449989318848,31.4067001342773,26.7549991607666,20.6058006286621,12.9825000762939,,16.3367004394531,10.9650001525879,10.3142004013062,,,10.6997003555298,3.12964010238647,
2018-01-22 11:00:00,30.4400005340576,16.6133003234863,34.7484016418457,12.8832998275757,11.2150001525879,,10.6450004577637,8.67000007629395,5.03167009353638,,,11.272500038147,3.00508999824524,
2018-01-22 12:00:00,26.5300006866455,6.20666980743408,23.7942008972168,9.47249984741211,7.84834003448486,,8.79833984375,5.30749988555908,3.68583011627197,,,7.37803983688354,1.70550000667572,
2018-01-22 13:00:00,23.6399993896484,3.31332993507385,18.0874996185303,8.27083015441895,5.91250991821289,,9.39334011077881,3.59249997138977,2.40499997138977,,,4.78407001495361,1.90470004081726,
2018-01-22 14:00:00,19.7299995422363,3.87333011627197,17.1049995422363,5.85750007629395,5.91249990463257,,8.38333034515381,2.75999999046326,2.0716700553894,,,3.6844699382782,2.71721005439758,
2018-01-22 15:00:00,17.1800003051758,2.01332998275757,15.0657997131348,4.3516697883606,4.65000009536743,,8.961669921875,1.66332995891571,1.5349999666214,,,4.25147008895874,2.68003010749817,
2018-01-22 16:00:00,17.0100002288818,2.9466700553894,11.8858003616333,4.30916976928711,5.74417018890381,,9.37333965301514,1.5166699886322,2.07332992553711,,,5.01349020004272,2.74750995635986,
2018-01-22 17:00:00,22.4500007629395,4.05999994277954,14.8225002288818,4.51916980743408,6.08083009719849,,8.95166015625,2.33500003814697,2.17916011810303,,,5.77385997772217,2.47413992881775,
2018-01-22 18:00:00,20.8349990844727,6.20666980743408,16.4557991027832,5.60415983200073,7.67999982833862,,13.1483001708984,4.52750015258789,3.42750000953674,,,5.74691009521484,2.64742994308472,
2018-01-22 19:00:00,24.7450008392334,7.88667011260986,18.5841999053955,10.3400001525879,10.710000038147,,14.875,6.90749979019165,7.19416999816895,,,6.87813997268677,2.53902006149292,
2018-01-22 20:00:00,26.6149997711182,14.0466995239258,18.590799331665,9.82499980926514,13.2349996566772,,14.1267004013062,9.05000019073486,6.89333009719849,,,14.9870004653931,3.8096399307251,
2018-01-22 21:00:00,26.1900005340576,24.2199993133545,20.7891998291016,11.7357997894287,13.5717000961304,,15.8133001327515,10.3249998092651,7.30584001541138,,,14.7519998550415,5.18631982803345,
2018-01-22 22:00:00,28.7350006103516,27.3932991027832,25.1966991424561,11.6141996383667,12.7299995422363,,18.1450004577637,10.2399997711182,13.6300001144409,,,11.6021003723145,5.76539993286133,
2018-01-22 23:00:00,22,22.86669921875,23.885799407959,10.3741998672485,11.9724998474121,,18.9817008972168,9.13498973846436,17.2532997131348,,,11.7754001617432,4.92484998703003,
2018-01-23 00:00:00,15.5349998474121,22.4466991424561,22.5650005340576,8.19250011444092,10.4575004577637,,13.5066995620728,4.80000019073486,9.625,,,6.22649002075195,2.59265995025635,
2018-01-23 01:00:00,6.26999998092651,19.7399997711182,21.9183006286621,8.39832973480225,8.6899995803833,,9.09665966033936,2.75999999046326,6.92999982833862,,,6.4800500869751,1.3581600189209,
2018-01-23 02:00:00,7.23333978652954,9.13109970092773,20.7688999176025,9.44443988800049,12.7299995422363,,7.90999984741211,2.87333011627197,7.48555994033813,,,6.382239818573,1.17153000831604,
2018-01-23 03:00:00,7.46000003814697,4.90000009536743,18.4799995422363,9.82888984680176,6.67000007629395,,9.14332962036133,2.87333011627197,9.35888957977295,,,9.33397960662842,1.13874995708466,
2018-01-23 04:00:00,13.4949998855591,10.2200002670288,19.7642002105713,11.9841995239258,8.60583019256592,,8.67500019073486,5.88749980926514,9.04833984375,,,8.44849014282227,1.08864998817444,
2018-01-23 05:00:00,22.6924991607666,16.1933002471924,18.0666999816895,21.1933002471924,14.5817003250122,,13.7950000762939,13.3999996185303,13.5432996749878,,,11.9500999450684,2.58686995506287,
2018-01-23 06:00:00,25.3400001525879,21.3267002105713,22.1324996948242,20.5825004577637,20.0524997711182,,16.073299407959,17.3400001525879,16.2266998291016,,,12.7484998703003,4.44210004806519,
2018-01-23 07:00:00,28.9099998474121,29.2600002288818,28.3824996948242,19.739200592041,19.3791999816895,,18.0650005340576,17.1700000762939,19.2199993133545,,,8.53857040405273,4.62006998062134,
2018-01-23 08:00:00,29.25,31.8733997344971,28.5958003997803,17.9400005340576,15.1708002090454,,16.4799995422363,14.4499998092651,16.0816993713379,,,5.0317702293396,2.97791004180908,
2018-01-23 09:00:00,24.2350006103516,25.6200008392334,27.6966991424561,12.9449996948242,9.69999980926514,,13.0749998092651,8.75500011444092,8.27750015258789,,,5.38414001464844,2.21533989906311,
2018-01-23 10:00:00,24.8299999237061,21.9799995422363,34.9434013366699,13.4083003997803,8.60583019256592,,15.2132997512817,7.05499982833862,9.07583999633789,,,6.24294996261597,2.46039009094238,
2018-01-23 11:00:00,21.9400005340576,17.9666996002197,33.4341011047363,10.6099996566772,7.67999982833862,,14.1133003234863,5.86499977111816,6.46000003814697,,,8.26653003692627,2.12942004203796,
2018-01-23 12:00:00,17.0874996185303,12.3199996948242,23.4591999053955,7.78999996185303,8.100830078125,,14.3100004196167,5.35500001907349,4.28001022338867,,,6.92082977294922,1.9996600151062,
2018-01-23 13:00:00,14.3675003051758,5.92667007446289,18.8125,5.79501008987427,7.59582996368408,,10.2166996002197,4.07999992370605,3.68916988372803,,,5.23318004608154,1.82389998435974,
2018-01-23 14:00:00,14.1925001144409,2.75332999229431,15.8782997131348,6.37916994094849,6.67000007629395,,9.13166999816895,4.25,2.60167002677917,,,,1.77678000926971,
2018-01-23 15:00:00,10.8725004196167,3.5,14.9816999435425,4.54832983016968,6.83832979202271,,8.36332988739014,2.73749995231628,2.51500010490417,,,,1.79200994968414,
2018-01-23 16:00:00,8.99501037597656,2.24499988555908,15.6282997131348,4.29832983016968,7.2591700553894,,6.92833995819092,3.26500010490417,1.43083000183105,,,,2.68053007125854,
2018-01-23 17:00:00,15.0424995422363,3.96667003631592,14.8175001144409,5.71667003631592,7.00666999816895,,11.9682998657227,3.96250009536743,2.2591700553894,,,3.76385998725891,2.58209991455078,
2018-01-23 18:00:00,15.8800001144409,5.83334016799927,17.7600002288818,7.05999994277954,8.3533296585083,,14.7467002868652,6.13749980926514,3.42417001724243,,,3.97835993766785,2.51330995559692,
2018-01-23 19:00:00,18.3449993133545,10.9666996002197,19.3267002105713,12.5699996948242,12.3933000564575,,17.2649993896484,9.89999008178711,8.18583965301514,,,6.06344985961914,3.27203989028931,
2018-01-23 20:00:00,23.4549999237061,28.3267002105713,22.1033000946045,15.1191997528076,18.0324993133545,,21.2033004760742,16.7849998474121,13.3507995605469,,,8.51315021514893,5.91331005096436,
2018-01-23 21:00:00,32.5625,30.0067005157471,22.1849994659424,13.5699996948242,19.8841991424561,,25.7649993896484,18.0750007629395,22.5849990844727,,,10.3973999023438,7.76324987411499,
2018-01-23 22:00:00,31.0300006866455,39.3400001525879,28.0583000183105,16.7758007049561,18.2007999420166,,24.4300003051758,17.4475002288818,23.4549999237061,,,12.1048002243042,8.08440017700195,
2018-01-23 23:00:00,22.2574996948242,39.2466011047363,26.8299999237061,17.6075000762939,17.6117000579834,,25.6800003051758,13.9799995422363,16.625,,,7.44397020339966,7.88734006881714,
2018-01-24 00:00:00,20.7199993133545,34.2533988952637,24.0566997528076,14.3074998855591,15.0867004394531,,24.3817005157471,10.835000038147,18.7099990844727,,,5.95015001296997,7.94512987136841,
2018-01-24 01:00:00,17.5750007629395,29.3066997528076,20.3882999420166,15.3916997909546,16.2649993896484,,20.9232997894287,11.9399995803833,20.1550006866455,,,4.43781995773315,6.33164978027344,
2018-01-24 02:00:00,8.47999954223633,20.2066993713379,18.7278003692627,17.5867004394531,15.7600002288818,,19.8943996429443,11.8267002105713,19.1944999694824,,,3.64175009727478,7.70066976547241,
2018-01-24 03:00:00,22.3132991790771,23.5666999816895,16.6555004119873,17.1343994140625,14.6378002166748,,18.4745006561279,13.3667001724243,14.8566999435425,,,6.23760986328125,6.57677984237671,
2018-01-24 04:00:00,23.7950000762939,24.0333003997803,14.4266996383667,20.3449993133545,17.948299407959,,17.0650005340576,15.7600002288818,17.5492000579834,,,10.859299659729,8.40802001953125,
2018-01-24 05:00:00,27.6350002288818,24.8733005523682,20.8649997711182,19.6149997711182,20.9783000946045,,17.5499992370605,18.7000007629395,23.2117004394531,,,9.22739028930664,10.2288999557495,
2018-01-24 06:00:00,31.9699993133545,32.7132987976074,25.885799407959,23.4659004211426,23.2507991790771,,21.9050006866455,20.0599994659424,27.6324996948242,,,10.0288000106812,11.6574001312256,
2018-01-24 07:00:00,38.8549995422363,39.2466011047363,26.1408004760742,41.7308006286621,24.0925006866455,,32.1082992553711,24.1399993896484,29.7726001739502,,,6.59238004684448,8.89062023162842,
2018-01-24 08:00:00,51.3499984741211,40.6467018127441,25.0317001342773,38.0242004394531,26.4491996765137,,32.0217018127441,19.6350002288818,24.0408000946045,,,4.17173004150391,4.15915012359619,
2018-01-24 09:00:00,55.3450012207031,44.7533988952637,23.0167007446289,29.409200668335,26.1966991424561,,31.1683006286621,19.5499992370605,13.0725002288818,,,4.73245000839233,,
2018-01-24 10:00:00,42.4249992370605,41.2999992370605,29.4733009338379,23.7441997528076,18.5375003814697,,15.6682996749878,17.5100002288818,11.4642000198364,,,5.3653998374939,,
2018-01-24 11:00:00,28.9074993133545,17.5932998657227,28.8432998657227,10.6267004013062,9.27917003631592,,14.4682998657227,7.7350001335144,3.68916988372803,,,4.42841005325317,,
2018-01-24 12:00:00,19.8924999237061,6.11332988739014,20.3742008209229,6.38083982467651,6.41750001907349,,10.7333002090454,3.96250009536743,4.18499994277954,,,3.29251003265381,,
2018-01-24 13:00:00,20.3225002288818,1.59500002861023,14.8249998092651,4.63500022888184,5.15501022338867,,9.47500991821289,2.96250009536743,2.82332992553711,,,2.26646995544434,,
2018-01-24 14:00:00,10.3649997711182,2.48166990280151,14.0867004394531,3.97499990463257,6.67000007629395,,6.94832992553711,2.75999999046326,2.00416994094849,,,2.4552800655365,,
2018-01-24 15:00:00,10.272500038147,2.1966700553894,13.8400001525879,5.22499990463257,6.75416994094849,,9.30832958221436,2.98000001907349,1,,,2.34233999252319,,
2018-01-24 16:00:00,13.2624998092651,3.45499992370605,15.3900003433228,3.30250000953674,5.82834005355835,,8.11501026153564,3.28500008583069,1.48667001724243,,,3.735680103302,,
2018-01-24 17:00:00,17.1650009155273,4.34000015258789,12.8633003234863,4.15333986282349,7.17500019073486,,9.57668018341064,4.27250003814697,1.91750001907349,,,4.95611000061035,,
2018-01-24 18:00:00,18.6075000762939,4.0149998664856,11.9716997146606,6.96250009536743,9.36332988739014,,12.1883001327515,5.82000017166138,4.77166986465454,,,4.10037994384766,,
2018-01-24 19:00:00,16.5625,10.4067001342773,15.7333002090454,7.42332983016968,9.86833000183105,,16.8332996368408,6.41499996185303,8.03584003448486,,,5.54891014099121,,
2018-01-24 20:00:00,27.7950000762939,25.9932994842529,22.5100002288818,10.585000038147,11.2150001525879,,17.3932991027832,10.835000038147,11.3708000183105,,,7.8462700843811,,
2018-01-24 21:00:00,27.2924995422363,24.7800006866455,26.9932994842529,7.50166988372803,15.3392000198364,,25.5632991790771,11.6674995422363,10.3516998291016,,,7.9173002243042,,
2018-01-24 22:00:00,25.3274993896484,25.3400001525879,29.7525005340576,9.42331981658936,13.4875001907349,,23.4666996002197,12.5174999237061,10.3617000579834,,,6.89554977416992,,
2018-01-24 23:00:00,18.5974998474121,18.8999996185303,30.7257995605469,10.1291999816895,13.9925003051758,,19.3449993133545,11.2600002288818,9.19416999816895,,,9.44139003753662,,
2018-01-25 00:00:00,11.3699998855591,13.3933000564575,28.3658008575439,16.1732997894287,11.9724998474121,,10.5450000762939,9.20250034332275,5.34666013717651,,,7.39391994476318,,
2018-01-25 01:00:00,9.16250991821289,9.38000011444092,26.7374992370605,7.67332983016968,9.19499015808105,,12.585000038147,5.5475001335144,3.9300000667572,,,7.69715023040771,,
2018-01-25 02:00:00,3.38000011444092,4.15333986282349,24.1522006988525,9.67331981658936,7.45556020736694,,9.27000045776367,4.91334009170532,4.06000995635986,,,18.3497009277344,,
2018-01-25 03:00:00,14.2600002288818,13.4867000579834,20.9978008270264,24.8567008972168,8.12889003753662,,11.5055999755859,6.84000015258789,4.15221977233887,,,9.94756031036377,,
2018-01-25 04:00:00,23.7049999237061,16.9400005340576,20.4542007446289,22.7166996002197,16.9382991790771,,12.8500003814697,8.25,9.15750026702881,,,4.31651020050049,,
2018-01-25 05:00:00,22.4500007629395,21.5132999420166,21.2549991607666,19.1774997711182,20.4733009338379,,16.8850002288818,16.4899997711182,17.7057991027832,,,7.20938014984131,,
2018-01-25 06:00:00,23.0450000762939,28.7000007629395,20.9424991607666,19.9542007446289,20.5575008392334,,18.0949993133545,17.9349994659424,23.7667999267578,,,10.8773002624512,,
2018-01-25 07:00:00,29.5900001525879,36.5400009155273,28.4799995422363,25.0757999420166,17.7800006866455,,19.0566997528076,16.3199996948242,24.1184005737305,,,7.4862699508667,3.13362002372742,
2018-01-25 08:00:00,31.6299991607666,41.6733016967773,23.9449996948242,27.88330078125,17.5275001525879,,20.2199993133545,15.0450000762939,16.9132995605469,,,5.73677015304565,2.17307996749878,
2018-01-25 09:00:00,28.9950008392334,27.3932991027832,26.3316993713379,17.3442001342773,14.4975004196167,,18.6033000946045,12.9200000762939,8.82833957672119,,,5.39439010620117,1.13309001922607,
2018-01-25 10:00:00,22.7900009155273,24.8733997344971,32.4408988952637,12.0900001525879,8.8583402633667,,15.7882995605469,8.58500957489014,5.1325101852417,,,5.24624013900757,,
2018-01-25 11:00:00,22.1949996948242,18.6200008392334,30.9192008972168,9.53415966033936,7.93249988555908,,15.7417001724243,7.39499998092651,5.28167009353638,,,2.69461011886597,,
2018-01-25 12:00:00,15.6374998092651,13.3933000564575,23.0450000762939,8.12082958221436,7.59582996368408,,13.4682998657227,5.94999980926514,3.14249992370605,,,1.77134001255035,1,
2018-01-25 13:00:00,16.6625003814697,4.99333000183105,17.2649993896484,5.46332979202271,6.41750001907349,,10.3016996383667,4.16499996185303,2.92249989509583,,,2.4103798866272,1.06077003479004,
2018-01-25 14:00:00,14.8774995803833,2.05833005905151,14.4141998291016,4.29666996002197,5.74417018890381,,9.53334045410156,3.16249990463257,4.25333023071289,,,2.48357009887695,1,
2018-01-25 15:00:00,9.34000015258789,2.33500003814697,14.0791997909546,4.46583986282349,5.65999984741211,,11.1866998672485,2.9449999332428,6.77166986465454,,,2.3942699432373,1,
2018-01-25 16:00:00,12.9174995422363,1.91999995708466,15.7908000946045,4.63166999816895,6.58584022521973,,10.7716999053955,3.23250007629395,6.27334022521973,,,2.75848007202148,1,
2018-01-25 17:00:00,11.289999961853,3.77999997138977,16.8525009155273,4.88500022888184,7.09083986282349,,11.8732995986938,4.35249996185303,7.02833986282349,,,2.8826699256897,1.03630995750427,
2018-01-25 18:00:00,16.7399997711182,5.64666986465454,19.4724998474121,7.21583986282349,9.27917003631592,,12.4650001525879,6.03499984741211,8.44083976745605,,,3.72376990318298,1,
2018-01-25 19:00:00,19.9775009155273,14.6066999435425,22.2616996765137,9.06832981109619,9.86833000183105,,12.7299995422363,7.73999977111816,12.3599996566772,,,5.09497022628784,1.31018996238708,
2018-01-25 20:00:00,27.8899993896484,21.8866996765137,20.551700592041,9.413330078125,11.9724998474121,,14.5450000762939,10.4099998474121,12.1716995239258,,,6.87661981582642,2.6153199672699,
2018-01-25 21:00:00,27.7999992370605,24.5932998657227,21.0417003631592,12.4575004577637,14.6658000946045,,16.6299991607666,12.9575004577637,12.3566999435425,,,6.5617299079895,2.22504997253418,
2018-01-25 22:00:00,22.5249996185303,13.4867000579834,23.3283004760742,7.87416982650757,12.9825000762939,,17.2066993713379,10.102499961853,10.2508001327515,,,8.47797012329102,2.63469004631042,
2018-01-25 23:00:00,23.5349998474121,12.0867004394531,23.4025001525879,11.9624996185303,10.1208000183105,,14.6999998092651,7.69000005722046,16.0417003631592,,,4.51793003082275,1.1159600019455,
2018-01-26 00:00:00,11.3699998855591,17.1266994476318,24.7017002105713,17.1625003814697,13.3191995620728,,19.6583003997803,7.8600001335144,15.8341999053955,,,3.01485991477966,1,
2018-01-26 01:00:00,9.41749954223633,16.6599998474121,18.7541999816895,11.5066995620728,10.9624996185303,,18.1317005157471,6.75500011444092,9.93000984191895,,,3.00778007507324,1,
2018-01-26 02:00:00,9.5,12.9889001846313,19.0543994903564,16.4899997711182,8.5777702331543,,14.9188995361328,4.23333978652954,11.4856004714966,,,1.28965997695923,1,
2018-01-26 03:00:00,14.3732995986938,15.4778003692627,20.0244007110596,13.0588998794556,16.5456008911133,,9.93222045898438,6.4766697883606,13.2477998733521,,,1.53337001800537,1,
2018-01-26 04:00:00,13.2449998855591,9.84665966033936,19.2308006286621,15.5699996948242,17.864200592041,,13.8267002105713,11.2200002670288,17.2124996185303,,,1.03594994544983,1,
2018-01-26 05:00:00,19.8150005340576,17.4067001342773,19.9300003051758,19.5991992950439,17.4433002471924,,16.1800003051758,15.8950004577637,18.6574993133545,,,2.78555989265442,1,
2018-01-26 06:00:00,22.0249996185303,24.0333003997803,23.7833003997803,21.8808002471924,18.4533004760742,,16.3299999237061,16.7450008392334,19.4433994293213,,,5.51230001449585,1.45033001899719,
2018-01-26 07:00:00,24.1499996185303,27.9533004760742,26.6000003814697,22.1399993896484,14.1607999801636,,13.2799997329712,13.9399995803833,20.0683994293213,,,4.7925500869751,4.01202011108398,
2018-01-26 08:00:00,23.6399993896484,30.3799991607666,34.185001373291,23.159200668335,13.1507997512817,,14.4783000946045,12.2399997711182,17.3999996185303,,,2.05579996109009,1.16153001785278,
2018-01-26 09:00:00,22.4500007629395,29.63330078125,38.7559013366699,17.3358001708984,10.3732995986938,,16.1949996948242,8.75498962402344,13.0108003616333,,,2.73972010612488,1.39446997642517,
2018-01-26 10:00:00,23.8099994659424,27.2066993713379,38.7766990661621,13.7491998672485,11.4674997329712,,11.9567003250122,9.4350004196167,13.4017000198364,,,3.86016011238098,1,
2018-01-26 11:00:00,22.5349998474121,18.0599994659424,33.5108985900879,13.7674999237061,10.2891998291016,,,10.4549999237061,13.1267004013062,,,2.50505995750427,1,
2018-01-26 12:00:00,16.2325000762939,13.0200004577637,22.7266998291016,9.29749965667725,8.100830078125,,,6.28999996185303,11.6941995620728,,,1.77505004405975,1,
2018-01-26 13:00:00,12.7349996566772,4.71332979202271,20.4491996765137,7.70083999633789,6.24916982650757,,,5.09999990463257,10.1708002090454,,,1.68400001525879,1,
2018-01-26 14:00:00,12.4049997329712,3.03332996368408,16.4557991027832,6.04083013534546,5.40749979019165,,,2.875,10.7742004394531,,,2.04274010658264,1,
2018-01-26 15:00:00,10.8800001144409,2.1966700553894,15.4682998657227,6.06415987014771,5.57583999633789,,,3.40000009536743,17.7033004760742,,,1.49176001548767,1,
2018-01-26 16:00:00,9.60251045227051,3.13333010673523,15.7124996185303,6.76916980743408,5.57583999633789,,,4.33500003814697,4.44583988189697,,,2.30890011787415,1,
2018-01-26 17:00:00,12.7524995803833,7.74666976928711,16.0366992950439,7.26749992370605,5.91249990463257,,10.4567003250122,3.82500004768372,4.11250019073486,,,3.69573998451233,1,
2018-01-26 18:00:00,12.0649995803833,14.1400003433228,18.7325000762939,7.2024998664856,7.17500019073486,,10.1850004196167,5.05000019073486,5.02750015258789,,,4.67283010482788,1,
2018-01-26 19:00:00,17.5049991607666,17.9200000762939,20.0557994842529,8.44666957855225,9.86833000183105,,14.1366996765137,9.11750984191895,8.53250026702881,,,9.54712963104248,2.37912011146545,
2018-01-26 20:00:00,24.0625,24.5466995239258,22.2667007446289,10.8791999816895,13.5717000961304,,13.1366996765137,13.5,12.5349998474121,,,20.5781002044678,1.26429998874664,
2018-01-26 21:00:00,22.7849998474121,26.6933002471924,22.4283008575439,13.8400001525879,14.5817003250122,,17.2066993713379,12.835000038147,14.1641998291016,,,7.81722021102905,1.38506996631622,
2018-01-26 22:00:00,22.7000007629395,26.926700592041,26.1625003814697,11.5900001525879,13.9925003051758,,16.9566993713379,13.8549995422363,18.2082996368408,,,9.64428997039795,7.73821020126343,
2018-01-26 23:00:00,20.7399997711182,28.4200000762939,28.6907997131348,14.5066995620728,15.0024995803833,,20.3383007049561,14.5524997711182,14.2875003814697,,,10.0064001083374,11.8208999633789,
2018-01-27 00:00:00,17.9274997711182,27.4867000579834,27.5891990661621,16.9557991027832,14.75,,19.1499996185303,13.5024995803833,12.5841999053955,,,10.6620998382568,8.15200996398926,
2018-01-27 01:00:00,22.4449996948242,26.1800003051758,26.7891998291016,21.340799331665,17.69580078125,,15.0717000961304,15.164999961853,19.0457992553711,,,9.59370040893555,7.62685012817383,
2018-01-27 02:00:00,17.8866996765137,24.3754997253418,22.5233001708984,20.664400100708,15.3111000061035,,15.6955995559692,12.210000038147,19.7700004577637,,,11.487099647522,1.98810005187988,
2018-01-27 03:00:00,20.5233001708984,20.6422004699707,20.1254997253418,19.8899993896484,19.3511009216309,,13.4911003112793,14.0200004577637,18.3500003814697,,,4.70017004013062,1.36777997016907,
2018-01-27 04:00:00,20.4099998474121,21.1399993896484,18.4108009338379,17.9349994659424,17.1907997131348,,14.8382997512817,12.7375001907349,16.6758003234863,,,3.82755994796753,1.4397599697113,
2018-01-27 05:00:00,22.0249996185303,23.1933002471924,20.5991992950439,19.9617004394531,19.2108001708984,,14.8732995986938,16.8299999237061,16.3525009155273,,,9.30716991424561,2.37133002281189,
2018-01-27 06:00:00,23.8099994659424,23.7532997131348,22.7649993896484,22.0041999816895,23.0825004577637,,19.2900009155273,18.1049995422363,17.0100002288818,,,10.1364002227783,5.85642004013062,
2018-01-27 07:00:00,27.6350002288818,34.1133003234863,23.6875,22.7574996948242,26.9542007446289,,23.5400009155273,23.2049999237061,19.3708000183105,,,5.44852018356323,4.18834018707275,
2018-01-27 08:00:00,23.6399993896484,29.1667003631592,22.3192005157471,24.7882995605469,28.5533008575439,,22.4566993713379,23.6299991607666,18.8425006866455,,,3.06900000572205,2.6359601020813,
2018-01-27 09:00:00,28.8250007629395,22.9132995605469,29.0858001708984,19.5617008209229,20.3892002105713,,19.5400009155273,19.0400009155273,15.2650003433228,,,1.93419003486633,1.65516996383667,
2018-01-27 10:00:00,23.7250003814697,21.2332992553711,22.7000007629395,17.7749996185303,14.1607999801636,,6.11999988555908,12.3249998092651,11.0524997711182,,,1.36178994178772,1,
2018-01-27 11:00:00,16.9950008392334,15.1199998855591,20.9232997894287,8.34832954406738,9.44748973846436,,2.28666996955872,5.94999980926514,2.28666996955872,,,1.44144999980927,1,
2018-01-27 12:00:00,12.5749998092651,1.82667005062103,20.6107997894287,5.71250009536743,7.42749977111816,,4.28667020797729,5.30499982833862,1,,,1.27909994125366,1,
2018-01-27 13:00:00,7.37750005722046,1.04499995708466,14.4174995422363,5.50666999816895,7.00666999816895,,3.95333003997803,3.86500000953674,1,,,1.21188998222351,1,
2018-01-27 14:00:00,7.97749996185303,2.05833005905151,11.7242002487183,4.09000015258789,6.67000007629395,,1,3.60999989509583,1,,,1.28020000457764,1,
2018-01-27 15:00:00,3.26917004585266,1.3216700553894,10.1782999038696,3.33999991416931,6.08083009719849,,1.7666699886322,3.09999990463257,1,,,1.11217999458313,1,
2018-01-27 16:00:00,3.35167002677917,1.18333005905151,10.7491998672485,2.75666999816895,6.75416994094849,,1.04832994937897,2.42000007629395,1,,,1.24908995628357,1,
2018-01-27 17:00:00,5.28083992004395,1.96833002567291,10.5841999053955,3.33999991416931,5.40749979019165,,2.11999988555908,2.89499998092651,1.64250004291534,,,1.41229999065399,1,
2018-01-27 18:00:00,7.46250009536743,4.34000015258789,10.8332996368408,4.34000015258789,7.67999982833862,,5.78667020797729,2.64000010490417,4.02917003631592,,,1.85810995101929,1,
2018-01-27 19:00:00,10.0100002288818,10.9666996002197,16.3050003051758,5.92333984375,13.8241996765137,,15.8782997131348,6.07499980926514,11.0192003250122,,,4.22103023529053,1,
2018-01-27 20:00:00,24.3974990844727,25.8066997528076,16.3866996765137,11.5066995620728,23.2507991790771,,25.1849994659424,18.1774997711182,13.7791996002197,,,3.82097005844116,1.78521001338959,
2018-01-27 21:00:00,24.3899993896484,39.6665992736816,21.2833003997803,20.7957992553711,23.3349990844727,,10.7867002487183,21.6749992370605,26.4116992950439,,,5.98780012130737,2.60777997970581,
2018-01-27 22:00:00,28.0450000762939,40.36669921875,25.6033000946045,17.2567005157471,20.3892002105713,,13.0367002487183,16.7450008392334,29.9692001342773,,,4.86615991592407,5.73941993713379,
2018-01-27 23:00:00,33.6624984741211,40.36669921875,25.2649993896484,25.4232997894287,21.2308006286621,,11.8699998855591,19.0074996948242,32.4557991027832,,,5.03244018554688,6.36248016357422,
2018-01-28 00:00:00,32.7350006103516,36.3532981872559,20.5492000579834,33.0457992553711,16.8542003631592,,10.5367002487183,18.9724998474121,13.7632999420166,,,5.46619987487793,6.0776801109314,
2018-01-28 01:00:00,28.9099998474121,32.4333000183105,17.6117000579834,36.2192001342773,17.864200592041,,15.3699998855591,18.6149997711182,14.2924995422363,,,4.16079998016357,6.15336990356445,
2018-01-28 02:00:00,26.1900005340576,29.6021995544434,16.4400005340576,32.0999984741211,16.096700668335,,19.9533004760742,13.3000001907349,16.707799911499,,,2.93178009986877,5.33561992645264,
2018-01-28 03:00:00,26.0767002105713,27.2378005981445,16.0032997131348,29.0321998596191,14.0767002105713,,26.6599998474121,20.3433990478516,6.92999982833862,,,1.95527005195618,5.01725006103516,
2018-01-28 04:00:00,26.1049995422363,25.9932994842529,16.30419921875,23.7766990661621,21.7357997894287,,24.9566993713379,21.3349990844727,21.2516994476318,,,1.41225004196167,3.55603003501892,
2018-01-28 05:00:00,30.1000003814697,25.2467002868652,17.6016998291016,24.5324993133545,24.9342002868652,,24.9566993713379,22.0149993896484,22.0400009155273,,,1.8986599445343,3.25748991966248,
2018-01-28 06:00:00,30.3549995422363,24.1266994476318,20.6924991607666,33.9799995422363,25.1867008209229,,29.2900009155273,22.9500007629395,24.3782997131348,,,2.23169994354248,4.55338001251221,
2018-01-28 07:00:00,26.0200004577637,22.7266998291016,16.5991992950439,32.0116996765137,27.6275005340576,,28.2066993713379,26.0100002288818,15.2566995620728,,,1.39042997360229,2.18271994590759,
