Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rancagua_I,Talca_La_Florida,Coyhaique_II
2013-01-03 17:00:00,1.00445997714996,1,,1,,,1.00417995452881,,1,1.00186002254486,1.0014899969101,,,
2013-01-03 18:00:00,1.0040899515152,1,,1,,,1.01043999195099,,1,1.00204002857208,1.00448000431061,,,
2013-01-03 19:00:00,1.00445997714996,1,,1,,,1.02506005764008,,1,1.00019001960754,1.00747001171112,,,
2013-01-03 20:00:00,1.00445997714996,1,,1,,,1.02296996116638,,1,1.00019001960754,1.00598001480103,,,
2013-01-03 21:00:00,1.00445997714996,1,,1,,,1.02087998390198,,1,1.00037002563477,1.00299000740051,,,
2013-01-03 22:00:00,1.00445997714996,1,,1,,,1,,1,1,1,,,
2013-01-03 23:00:00,1.0040899515152,1,,1,,,1,,1,1,1.00074994564056,,,
2013-01-04 00:00:00,1.00334000587463,1,,1,,,1,,1,1,1,,,
2013-01-04 01:00:00,1.00296998023987,1,,1,,,1.00277996063232,,1,1,1,,,
2013-01-04 02:00:00,1.00296998023987,1,,1,,,1,,1,1.00125002861023,1,,,
2013-01-04 03:00:00,1.00296998023987,1,,1,,,1.45659995079041,,1,1,1.41666996479034,,,
2013-01-04 04:00:00,1.00296998023987,1,,1,,,1.72810995578766,,1,1,5,,,
2013-01-04 05:00:00,1.00296998023987,1,,1,,,1.46888995170593,,1,1,6.75,,,
2013-01-04 06:00:00,1.0025999546051,1,,1,,,1.03687000274658,,1,1,2,,,
2013-01-04 07:00:00,1.00445997714996,1,,1,,,1.03687000274658,,1,1.00092995166779,1.91666996479034,,,
2013-01-04 08:00:00,1.00445997714996,1,,1,,,1.03687000274658,,1,1,1.25,,,
2013-01-04 09:00:00,1.00445997714996,1,,1,,,1.03380000591278,,1,1.00092995166779,1,,,
2013-01-04 10:00:00,1.00445997714996,1,,1,,,1.01535999774933,,1,1.00092995166779,1,,,
2013-01-04 11:00:00,1.00372004508972,1,,1,,,1.01842999458313,,1,1.00281000137329,1,,,
2013-01-04 12:00:00,1.0040899515152,1,,1,,,1.00922000408173,,1,1.00187003612518,1,,,
2013-01-04 13:00:00,1.0040899515152,1,,1,,,1.01535999774933,,1,1.00281000137329,1,,,
2013-01-04 14:00:00,1.0040899515152,1,,1,,,1.01229000091553,,1,1.00281000137329,1,,,
2013-01-04 15:00:00,1.00372004508972,1,,1,,,1.01229000091553,,1,1.00281000137329,1,,,
2013-01-04 16:00:00,1.00445997714996,1,,1,,,1.0061399936676,,1,1.00560998916626,1,,,
2013-01-04 17:00:00,1.0040899515152,1,,1,,,1.01229000091553,,1,1.00187003612518,1,,,
2013-01-04 18:00:00,1.00296998023987,1,,1.00074005126953,,,1.01842999458313,,1,1.00092995166779,1,,,
2013-01-04 19:00:00,1.0040899515152,1,,1.00019001960754,,,1.01535999774933,,1,1,1,,,
2013-01-04 20:00:00,1.00334000587463,1,,1,,,1.01535999774933,,1,1,1,,,
2013-01-04 21:00:00,1.00445997714996,1,,1,,,1,,1,1,1,,,
2013-01-04 22:00:00,1.0040899515152,1,,1,,,1,,1,1,1,,,
2013-01-04 23:00:00,1.00223004817963,1,,1,,,1,,1,1,1,,,
2013-01-05 00:00:00,1.00110995769501,1,,1,,,1,,1,1,1,,,
2013-01-05 01:00:00,1.0014899969101,1,,1,,,1,,1,1,1,,,
2013-01-05 02:00:00,1.00074005126953,1,,1,,,1.00330996513367,,1,1.00048995018005,1,,,
2013-01-05 03:00:00,1.00167000293732,1,,1,,,1.00248003005981,,1,1,1.00037002563477,,,
2013-01-05 04:00:00,1.00186002254486,1,,1,,,1.00248003005981,,1,1,1.00186002254486,,,
2013-01-05 05:00:00,1.0014899969101,1,,1,,,1,,1,1,1.00037002563477,,,
2013-01-05 06:00:00,1.00223004817963,1,,1,,,1,,1,1,1.00074005126953,,,
2013-01-05 07:00:00,1.00223004817963,1,,1,,,1,,1,1,1.00223004817963,,,
2013-01-05 08:00:00,1.00223004817963,1,,1,,,1.00495994091034,,1,1.00074005126953,1.00186002254486,,,
2013-01-05 09:00:00,1.00204002857208,1,,1,,,1.00992000102997,,1,1,1.0025999546051,,,
2013-01-05 10:00:00,1.00186002254486,1,,1,,,1.02231001853943,,1,1.00110995769501,1.00445997714996,,,
2013-01-05 11:00:00,1.00186002254486,1,,1.00510001182556,,,1.02479004859924,,1,1.0025999546051,1.00372004508972,,,
2013-01-05 12:00:00,1.00186002254486,1,,1.01871001720428,,,1.02479004859924,,1,1.00223004817963,1.00445997714996,,,
2013-01-05 13:00:00,1.00204002857208,1,,1.01189994812012,,,1.02479004859924,,1,1.0025999546051,1.0040899515152,,,
2013-01-05 14:00:00,1.00223004817963,1,,1.00170004367828,,,1.02231001853943,,1,1.00186002254486,1.00372004508972,,,
2013-01-05 15:00:00,1.00223004817963,1,,1.00170004367828,,,1.02231001853943,,1,1.0025999546051,1.00334000587463,,,
2013-01-05 16:00:00,1.00223004817963,1,,1,,,1.0173499584198,,1,1.00296998023987,1.0040899515152,,,
2013-01-05 17:00:00,1.00204002857208,1,,1.01020002365112,,,1.0173499584198,,1,1.00334000587463,1.0040899515152,,,
2013-01-05 18:00:00,1.00186002254486,1,,1.00170004367828,,,1.01487004756927,,1,1.00223004817963,1.00223004817963,,,
2013-01-05 19:00:00,1.00110995769501,1,,1,,,1.0173499584198,,1,1.00037002563477,1.00186002254486,,,
2013-01-05 20:00:00,1.00167000293732,1,,1,,,1.01239001750946,,1,1.00074005126953,1.0025999546051,,,
2013-01-05 21:00:00,1.00204002857208,1,,1,,,1.01487004756927,,1,1,1.00296998023987,,,
2013-01-05 22:00:00,1.0014899969101,1,,1,,,1.00743997097015,,1,1.00074005126953,1.00186002254486,,,
2013-01-05 23:00:00,1.00167000293732,1,,1,,,1.00743997097015,,1,1,1.0014899969101,,,
2013-01-06 00:00:00,1.00129997730255,1,,1,,,1.00248003005981,,1,1.00037002563477,1.00074005126953,,,
2013-01-06 01:00:00,1.00099003314972,1,,1,,,1.02644002437592,,1,1.00048995018005,1,,,
2013-01-06 02:00:00,1,1,,1,,,1,,1,1,1.00048995018005,,,
2013-01-06 03:00:00,1,1,,1,,,1,,1,1.00074005126953,1.00223004817963,,,
2013-01-06 04:00:00,1,1,,1,,,1,,1,1.00186002254486,1.00296998023987,,,
2013-01-06 05:00:00,1,1,,1,,,1,,1,1.00334000587463,1.00334000587463,,,
2013-01-06 06:00:00,1,1,,1,,,1,,1.08078002929688,1.0014899969101,1.0040899515152,,,
2013-01-06 07:00:00,1,1,,1,,,1.00227999687195,,1,1.00223004817963,1.00445997714996,,,
2013-01-06 08:00:00,1,1,,1,,,1,,1,1.00186002254486,1.00445997714996,,,
2013-01-06 09:00:00,1,1,,1,,,1.00227999687195,,1,1.00372004508972,1.00445997714996,,,
2013-01-06 10:00:00,1,1,,1,,,1.00227999687195,,1,1.00445997714996,1.00445997714996,,,
2013-01-06 11:00:00,1,1,,1,,,1.01142001152039,,1,1.00445997714996,1.25557994842529,,,
2013-01-06 12:00:00,1,1,,1,,,1.00913000106812,,1.48468005657196,1.00445997714996,1.00445997714996,,,
2013-01-06 13:00:00,1,1.65491998195648,,1,,,1.09931004047394,,2.70915007591248,1.0040899515152,1.00445997714996,,,
2013-01-06 14:00:00,1,1,,1,,,1.00913000106812,,1.24233996868134,1.00445997714996,1.00445997714996,,,
2013-01-06 15:00:00,1,1,,1,,,1,,1,1.00334000587463,1.00372004508972,,,
2013-01-06 16:00:00,1,1,,1,,,1,,1,1.0040899515152,1.0040899515152,,,
2013-01-06 17:00:00,1,1,,,,,1,,1,1.0025999546051,1.0040899515152,,,
2013-01-06 18:00:00,1,1,,,,,1,,1,1.0014899969101,1.00372004508972,,,
2013-01-06 19:00:00,1,1,,,,,1,,1,1.00110995769501,1.0014899969101,,,
2013-01-06 20:00:00,1,1,,,,,1,,1,1.00037002563477,1,,,
2013-01-06 21:00:00,1,1,,1,,,1,,1,1.00074005126953,1.00037002563477,,,
2013-01-06 22:00:00,1,1,,1,,,1,,1,1,1,,,
2013-01-06 23:00:00,1,1,,1,,,1,,1,1,1.00037002563477,,,
2013-01-07 00:00:00,1,1,,1,,,1,,1,1,1.00074005126953,,,
2013-01-07 01:00:00,1,1,,1,,,1,,1,1,1.00048995018005,,,
2013-01-07 02:00:00,1.00197994709015,1,,1,,,1.02313995361328,,1.21540999412537,1,1,,,
2013-01-07 03:00:00,1.00372004508972,1,,1,,,1.02479004859924,,1,1,1,,,
2013-01-07 04:00:00,1.0040899515152,1,,1,,,1.11308002471924,,1,1.00037002563477,1.00019001960754,,,
2013-01-07 05:00:00,1.0040899515152,1,,1,,,1.02726995944977,,1,1,1.00129997730255,,,
2013-01-07 06:00:00,1.00445997714996,1,,1,,,1.11556005477905,,1,1,1.00223004817963,,,
2013-01-07 07:00:00,1.08816003799438,1,,1,,,1.45880997180939,,1.16156005859375,1.00372004508972,1.00223004817963,,,
2013-01-07 08:00:00,1.17186999320984,1,,1,,,1.20137000083923,,1,1.08816003799438,1.00223004817963,,,
2013-01-07 09:00:00,1.00445997714996,1,,1,,,1.02974998950958,,1,1.00445997714996,1.00223004817963,,,
2013-01-07 10:00:00,1.00445997714996,1,,1,,,1.11556005477905,,1.7282999753952,1.00445997714996,1.00223004817963,,,
2013-01-07 11:00:00,1.00445997714996,1.81359004974365,,1.5658700466156,,,1.37299001216888,,2.78993010520935,1.0040899515152,1.00223004817963,,,
2013-01-07 12:00:00,1.33928000926971,1.97807002067566,,1.08042001724243,,,1.20137000083923,,2.62581992149353,1.00445997714996,1.67036998271942,,,
2013-01-07 13:00:00,1.67410004138947,1.48793995380402,,1,,,1.02974998950958,,2.62581992149353,1.0025999546051,1.08574998378754,,,
2013-01-07 14:00:00,1.00445997714996,1,,1,,,1.02974998950958,,1.96935999393463,1.0040899515152,1.00223004817963,,,
2013-01-07 15:00:00,1.00445997714996,1,,1,,,1.02974998950958,,1.96935999393463,1.0040899515152,1.00223004817963,,,
2013-01-07 16:00:00,1.00445997714996,1,,1,,,1.02974998950958,,1.80780005455017,1.00296998023987,1.00223004817963,,,
2013-01-07 17:00:00,1.00372004508972,1,,1,,,1.02974998950958,,1.64623999595642,1.00223004817963,1.0014899969101,,,
2013-01-07 18:00:00,1.0040899515152,1,,1,,,1.02726995944977,,1.08078002929688,1.00110995769501,1.00092995166779,,,
2013-01-07 19:00:00,1.00334000587463,1,,1,,,1.01487004756927,,1,1.00110995769501,1,,,
2013-01-07 20:00:00,1.00296998023987,1,,1,,,1.00248003005981,,1,1.00110995769501,1,,,
2013-01-07 21:00:00,1.0040899515152,1,,1,,,1.00248003005981,,1,1,1,,,
2013-01-07 22:00:00,1.00445997714996,1,,1,,,1.01487004756927,,1,1.00037002563477,1.00019001960754,,,
2013-01-07 23:00:00,1.00296998023987,1,,1,,,1.01487004756927,,1,1,1.00019001960754,,,
2013-01-08 00:00:00,1.00186002254486,1,,1,,,1.02974998950958,,1.24233996868134,1.00037002563477,1.00037002563477,,,
2013-01-08 01:00:00,1.00248003005981,1,,1,,,1.02974998950958,,1,1,1.00024998188019,,,
2013-01-08 02:00:00,1.00346994400024,1,,1,,,1.14416003227234,,1,1,1,,,
2013-01-08 03:00:00,1.00334000587463,1,,1,,,1.54462003707886,,1,1,1,,,
2013-01-08 04:00:00,1.0025999546051,1,,1,,,1.02974998950958,,1,1,1,,,
2013-01-08 05:00:00,1.0040899515152,1,,1,,,1.02974998950958,,1,1.00187003612518,1.08333003520966,,,
2013-01-08 06:00:00,1.00445997714996,1,,1,,,1.02974998950958,,1,1.17976999282837,1.41666996479034,,,
2013-01-08 07:00:00,1.00445997714996,1,,1,,,1.37299001216888,,1,1.51684999465942,1.66666996479034,,,
2013-01-08 08:00:00,1.00445997714996,1,,1,,,1.37299001216888,,1,1.51684999465942,1.16666996479034,,,
2013-01-08 09:00:00,1.00445997714996,1,,1,,,1.02974998950958,,1.08222997188568,1.09549999237061,1,,,
2013-01-08 10:00:00,1.00445997714996,1,,2.24373006820679,,,1.37299001216888,,1.65782999992371,1.01122999191284,1,,,
2013-01-08 11:00:00,1.00445997714996,1.41006004810333,,1.91039001941681,,,1.80204999446869,,3.39404010772705,1.01122999191284,1.5,,,
2013-01-08 12:00:00,6.02677011489868,6.52532005310059,,2.4893000125885,,,2.66017007827759,,4.88408994674683,1.3483099937439,3.5,,,
2013-01-08 13:00:00,9.1314697265625,7.10351991653442,,3.89932990074158,,,4.71966981887817,,4.22184991836548,3.03369998931885,4,,,
2013-01-08 14:00:00,,4.04735994338989,,2.40597009658813,,,3.43248009681702,,3.97351002693176,4.7190899848938,3.58332991600037,,,
2013-01-08 15:00:00,,2.89096999168396,,2.15707993507385,,,3.00342011451721,,3.64237999916077,1.17976999282837,2.16666007041931,,,
2013-01-08 16:00:00,,2.06498003005981,,1.74336004257202,,,2.23111009597778,,2.9801299571991,1.09549999237061,1.33333003520966,,,
2013-01-08 17:00:00,,1.81865000724792,,1.08259999752045,,,1.63042998313904,,2.40066003799438,1.01122999191284,1,,,
2013-01-08 18:00:00,,1,,1,,,1.28717994689941,,1.98675000667572,1.01029002666473,1,,,
2013-01-08 19:00:00,,1,,1.08259999752045,,,1.28717994689941,,1.98675000667572,1.01029002666473,1,,,
2013-01-08 20:00:00,,1,,1.16518998146057,,,1.20137000083923,,1.98675000667572,1.01029002666473,1,,,
2013-01-08 21:00:00,1.17186999320984,1,,1.41297996044159,,,1.37299001216888,,1.90452003479004,1.01029002666473,1,,,
2013-01-08 22:00:00,1.75780999660492,1,,1,,,1.88786995410919,,1.57560002803802,1.00748002529144,1,,,
2013-01-08 23:00:00,1.50669002532959,1,,1,,,1.63042998313904,,1.16445994377136,1.00841999053955,1,,,
2013-01-09 00:00:00,1.59039998054504,1,,1,,,1.63042998313904,,1,1.00654995441437,1,,,
2013-01-09 01:00:00,1.11607003211975,1,,1,,,1.60181999206543,,1,1.00997996330261,1,,,
2013-01-09 02:00:00,1,1,,1,,,1.02740001678467,,1,1.00522005558014,1.00223004817963,,,
2013-01-09 03:00:00,1,1,,1,,,1.02740001678467,,1,1.00671005249023,1.00223004817963,,,
2013-01-09 04:00:00,1.00186002254486,1,,1,,,1.28424000740051,,1,1.00671005249023,1.00223004817963,,,
2013-01-09 05:00:00,1.08779001235962,1,,1,,,1.36986005306244,,1,1.00671005249023,1.41981995105743,,,
2013-01-09 06:00:00,1.59039998054504,1,,1,,,1.71231997013092,,1,1.67785000801086,1.16927003860474,,,
2013-01-09 07:00:00,1.67410004138947,1,,1,,,2.05479001998901,,1,2.2650899887085,1.58685994148254,,,
2013-01-09 08:00:00,1.42298996448517,1,,1,,,1.88355004787445,,1,2.6845600605011,1.92093002796173,,,
2013-01-09 09:00:00,1.33928000926971,1,,1,,,1.62671005725861,,1,3.02012991905212,2.00445008277893,,,
2013-01-09 10:00:00,1.75780999660492,1,,1,,,1.54109001159668,,1.16227996349335,2.01342010498047,2.00445008277893,,,
2013-01-09 11:00:00,2.00891995429993,1.90017998218536,,1.24126994609833,,,1.54109001159668,,1.975870013237,1.9295300245285,2.00445008277893,,,
2013-01-09 12:00:00,,2.88460993766785,,1.32168996334076,,,2.22602009773254,,2.46709990501404,1.76173996925354,2.00445008277893,,,
2013-01-09 13:00:00,,2.30768990516663,,1.56296002864838,,,2.31163001060486,,2.96053004264832,,1.50334000587463,,,
2013-01-09 14:00:00,,1.97801995277405,,1,,,2.05479001998901,,2.38486003875732,,1.16927003860474,,,
2013-01-09 15:00:00,,1.65200996398926,,1,,,1.79794001579285,,2.46709990501404,,1.00223004817963,,,
2013-01-09 16:00:00,,1.89652001857758,,1,,,1.71231997013092,,1.97368001937866,,1.00223004817963,,,
2013-01-09 17:00:00,,1.40751004219055,,1,,,1.79794001579285,,1.97368001937866,,1.00223004817963,,,
2013-01-09 18:00:00,,1.08150005340576,,1,,,1.71231997013092,,1.89253997802734,,1.00223004817963,,,
2013-01-09 19:00:00,,1.244500041008,,1,,,1.54109001159668,,1.81140005588531,,1.00223004817963,,,
2013-01-09 20:00:00,,1.08150005340576,,1,,,1.62671005725861,,1.81140005588531,,1.00223004817963,,,
2013-01-09 21:00:00,,1,,1,,,1.45547997951508,,1.08114004135132,,1.08574998378754,,,
2013-01-09 22:00:00,,1,,1,,,1.79794001579285,,1,,1.00223004817963,,,
2013-01-09 23:00:00,,1,,1,,,2.22602009773254,,1,,1.00223004817963,,,
2013-01-10 00:00:00,,1,,1,,,2.14039993286133,,1,,1.25277996063232,,,
2013-01-10 01:00:00,,1,,1,,,1.82648003101349,,1,,1.44765996932983,,,
2013-01-10 02:00:00,,1,,1,,,1.02048003673553,,1,,1.00296998023987,,,
2013-01-10 03:00:00,,1,,1,,,1.02764999866486,,1,,1.0025999546051,,,
2013-01-10 04:00:00,,1,,1,,,1.03071999549866,,1,,1.00074005126953,,,
2013-01-10 05:00:00,,1,,1,,,1.01842999458313,,1,,1.00372004508972,,,
2013-01-10 06:00:00,,1,,1,,,1.03380000591278,,1,,1.00445997714996,,,
2013-01-10 07:00:00,,1,,1,,,1.29607999324799,,1.08150005340576,,1.00445997714996,,,
2013-01-10 08:00:00,,1.49118995666504,,1.15661001205444,,,1.55529999732971,,1.97801995277405,,1.00445997714996,,,
2013-01-10 09:00:00,,1.90050995349884,,2.26291990280151,,,1.72810995578766,,2.22527003288269,,1.08816003799438,,,
2013-01-10 10:00:00,,1.98238003253937,,2.18211007118225,,,1.55529999732971,,2.88460993766785,,1.67410004138947,,,
2013-01-10 11:00:00,,1.98238003253937,,1.54813003540039,,,1.37942004203796,,2.22527003288269,,1.00445997714996,,,
2013-01-10 12:00:00,,1.90050995349884,,1.15661001205444,,,1.02458000183105,,1.40751004219055,1.25558996200562,1.00445997714996,,,
2013-01-10 13:00:00,,1.57305002212524,,1.2349100112915,,,1.02458000183105,,1.32600998878479,2.01342010498047,1.00445997714996,,,
2013-01-10 14:00:00,,1.73678004741669,,1.31322002410889,,,1.01842999458313,,1.73351001739502,2.01342010498047,1.00445997714996,,,
2013-01-10 15:00:00,,1.73678004741669,,1.31322002410889,,,1.37634003162384,,1.57051002979279,1.9295300245285,1.17186999320984,,,
2013-01-10 16:00:00,,1.98238003253937,,1.62643003463745,,,1.19430994987488,,1.89652001857758,1.42616999149323,1.08816003799438,,,
2013-01-10 17:00:00,,1.98238003253937,,1.46982002258301,,,1.02764999866486,,1.97801995277405,1.17448997497559,1.00445997714996,,,
2013-01-10 18:00:00,,1.98238003253937,,1.15661001205444,,,1.11098003387451,,1.97801995277405,1.00671005249023,1.00445997714996,,,
2013-01-10 19:00:00,,1.24558997154236,,1,,,1.01842999458313,,1.97801995277405,1.00671005249023,1.00037002563477,,,
2013-01-10 20:00:00,,1,,1,,,1.01535999774933,,1.97801995277405,1.0050300359726,1,,,
2013-01-10 21:00:00,,1.16373002529144,,1,,,1.01229000091553,,1.65200996398926,1.00671005249023,1,,,
2013-01-10 22:00:00,,1.16373002529144,,1,,,1.0061399936676,,1,1.00615000724792,1,,,
2013-01-10 23:00:00,,1,,1,,,1.0061399936676,,1,1.00671005249023,1,,,
2013-01-11 00:00:00,,1,,1,,,1,,1,1.00336003303528,1,,,
2013-01-11 01:00:00,,1,,1,,,1,,1,1.00373005867004,1,,,
2013-01-11 02:00:00,,1,,1,,,1.02644002437592,,1,1,1.00296998023987,,,
2013-01-11 03:00:00,,1,,1,,,1.02974998950958,,1,1,1.00223004817963,,,
2013-01-11 04:00:00,,1,,1,,,1.02726995944977,,1,1,1.0025999546051,,,
2013-01-11 05:00:00,,1,,1,,,1.02974998950958,,1,1,1.00296998023987,,,
2013-01-11 06:00:00,,1,,1,,,1.02974998950958,,1,1,1.0025999546051,,,
