Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Viña_del_mar,Rengo,San_Fernando,Talca_La_Florida,Valdivia,Coyhaique_II
Region,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Metropolitana,Valparaíso,O’Higgins,O’Higgins,Maule,Los Ríos,Aysén
Codigo region,13,13,13,13,13,13,13,13,13,13,13,5,6,6,7,14,11
Comuna,Independencia,La Florida,Las Condes,Santiago,Pudahuel,Cerrillos,El Bosque,Cerro Navia,Puente Alto,Talagante,Quilicura,Vina del mar,Rengo,San Fernando,Talca,Valdivia,Coyhaique
2015-10-13 14:00:00,18.142599105835,18.673999786377,24.4029998779297,26.0941009521484,29.8120994567871,32.3969993591309,26.6662998199463,25.0249996185303,33.2186012268066,33.2209014892578,21.0056991577148,19.6450004577637,20.3575000762939,18.4382991790771,6.38107013702393,12.5908002853394,21.3391990661621
2015-10-13 15:00:00,14.6497001647949,16.9204998016357,20.6380004882812,23.1833000183105,24.67799949646,27.8274993896484,21.4162998199463,22.0937004089355,27.5293006896973,32.3875007629395,18.4249992370605,21.8283004760742,20.6317005157471,19.5408000946045,13.5775003433228,14.1374998092651,21.0417003631592
2015-10-13 16:00:00,11.4062004089355,12.3280000686646,13.5263004302979,22.4347991943359,22.4055004119873,22.4270992279053,18.3330001831055,19.4974994659424,25.8560009002686,30.3875999450684,14.6787004470825,18.1033000946045,19.1341991424561,17.7133007049561,13.0924997329712,15.2383003234863,21.0041999816895
2015-10-13 17:00:00,3.22465991973877,5.65031003952026,6.66565990447998,13.53600025177,10.1171998977661,18.9375991821289,10.2357997894287,12.7974996566772,22.8439998626709,26.5543003082275,19.2574996948242,15.8782997131348,9.489990234375,8.98031997680664,11.34850025177,14.4099998474121,20.1450004577637
2015-10-13 18:00:00,3.15450000762939,3.47933006286621,2.7333300113678,8.13014030456543,12.2213001251221,13.7863998413086,5.08299016952515,9.69873046875,21.3379993438721,22.8043003082275,16.0939998626709,13.4200000762939,13.1991996765137,9.83475017547607,9.82149028778076,11.8241996765137,16.8367004394531
2015-10-13 19:00:00,3.42215991020203,5.06582021713257,8.00432014465332,4.42416000366211,7.59216022491455,12.6232004165649,2.77058005332947,6.76748991012573,16.8199996948242,21.8875999450684,14.0127000808716,8.02834033966064,13.0283002853394,6.45324993133545,14.5441999435425,9.97749042510986,15.6599998474121
2015-10-13 20:00:00,5.19466018676758,1.081169962883,6.74933004379272,1.13999998569489,14.1571998596191,2.40400004386902,1.38191998004913,9.19622993469238,4.60465002059937,20.8875999450684,15.7609996795654,13.9366998672485,12.4666996002197,5.48623991012573,18.19580078125,10.5775003433228,15.9833002090454
2015-10-13 21:00:00,13.4853000640869,1,9.84498977661133,3.03665995597839,11.4638004302979,2.48708009719849,1,8.77748012542725,9.54098987579346,23.9710006713867,12.8472003936768,14.3367004394531,16.4216995239258,7.83349990844727,19.3125,9.14058017730713,14.6708002090454
2015-10-13 22:00:00,5.59748983383179,8.0811595916748,11.6020002365112,9.02466011047363,12.5627002716064,20.3500003814697,11.4162998199463,10.7953996658325,20.9195995330811,22.5543003082275,12.5974998474121,13.7783002853394,13.7917003631592,13.1625003814697,18.1849994659424,4.54907989501953,14.0791997909546
2015-10-13 23:00:00,13.2357997894287,16.9204998016357,9.17566013336182,17.2784996032715,18.6180000305176,22.8425006866455,20.3330001831055,17.4874992370605,25.270299911499,21.4710006713867,15.5111999511719,16.528299331665,14.8625001907349,17.4950008392334,18.3307991027832,3.63942003250122,13.5492000579834
2015-10-14 00:00:00,18.6415996551514,18.0060005187988,16.2035999298096,20.6051006317139,21.6480007171631,21.5962009429932,21.2495994567871,17.3199996948242,27.3619995117188,21.3043003082275,16.8432006835938,19.3533000946045,14.1316995620728,18.3966999053955,17.3682994842529,6.55242013931274,16.1441993713379
2015-10-14 01:00:00,18.3922004699707,19.1749992370605,17.5422992706299,20.7714996337891,21.31130027771,24.5872001647949,20.1662998199463,19.4137001037598,28.9515991210938,24.3043003082275,18.6746997833252,20.4449996948242,15.7950000762939,17.0158004760742,13.5767002105713,4.40033006668091,13.9282999038696
2015-10-14 02:00:00,19.9722995758057,19.007999420166,19.6340007781982,19.8565998077393,22.2371006011963,23.6732997894287,21.0830001831055,18.9111995697021,27.7803001403809,21.3875999450684,16.5935001373291,19.4283008575439,17.5632991790771,17.3507995605469,12.3617000579834,1.14674997329712,13.6083002090454
2015-10-14 03:00:00,21.2198009490967,15.1669998168945,18.0443000793457,19.1081008911133,19.0387992858887,19.4361000061035,18.9995994567871,15.477499961853,24.1826000213623,19.0543003082275,13.7629995346069,19.0116996765137,19.9225006103516,18.3941993713379,17.051700592041,1.32307994365692,15.0317001342773
2015-10-14 04:00:00,21.6910991668701,13.7753000259399,16.1478996276855,18.5259990692139,15.0830001831055,18.6882991790771,17.138500213623,12.4624996185303,19.8320007324219,14.6653995513916,10.1831998825073,14.4867000579834,19.5074996948242,18.471700668335,20.3250007629395,1.94291996955872,16.2691993713379
2015-10-14 05:00:00,9.93686962127686,3.53266000747681,12.5781002044678,10.12619972229,5.66266012191772,8.16442966461182,2.51821994781494,6.3487401008606,15.0629997253418,10.4432001113892,9.43398952484131,16.5116996765137,12.2558002471924,17.8866996765137,21.2458000183105,2.1031699180603,16.6683006286621
2015-10-14 06:00:00,6.74881982803345,3.22883009910583,8.08798027038574,6.25380992889404,12.0530004501343,9.46605968475342,1.52766001224518,10.4525003433228,10.1266002655029,5.63765001296997,13.3466997146606,11.6282997131348,4.94558000564575,7.56874990463257,17.1574993133545,1.57616996765137,15.2958002090454
2015-10-14 07:00:00,6.99832010269165,1.081169962883,2.31500005722046,6.88264989852905,12.4737997055054,9.13374042510986,1.29149997234344,7.77248001098633,7.61665010452271,6.5543098449707,9.18422985076904,13.3116998672485,7.72266006469727,3.25692009925842,5.75516986846924,2.00449991226196,13.0892000198364
2015-10-14 08:00:00,6.24982023239136,1,1.56200003623962,8.13016033172607,12.8105001449585,11.4601001739502,2.83299994468689,11.3737001419067,7.28199005126953,13.0543003082275,10.9324998855591,14.3199996948242,10.0474996566772,6.64367008209229,5.14032983779907,6.23974990844727,15.7833003997803
