Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rancagua_I
2012-02-07 16:00:00,,1,,1.08574998378754,,,1,,1.84977996349335,1.01142001152039,,19.1000003814697
2012-02-07 17:00:00,1.00092995166779,1,,1.00223004817963,,,1,,1.84977996349335,1.00685000419617,,19.2000007629395
2012-02-07 18:00:00,1.00037002563477,1,,1.00204002857208,,,1,,1.00897002220154,1.00227999687195,1,19
2012-02-07 19:00:00,1.00110995769501,1,,1.00223004817963,,,1,,1.00897002220154,1,1,18.8999996185303
2012-02-07 20:00:00,1.00186002254486,1,,1.33630001544952,,,1,,1.00897002220154,1,1,18.7999992370605
2012-02-07 21:00:00,1.00167000293732,1,,1.00223004817963,,,1,,1.00897002220154,1,1,19.2000007629395
2012-02-07 22:00:00,1.00186002254486,1,,1.00223004817963,,,1,,1.09305000305176,1,1,19.5
2012-02-07 23:00:00,1.00223004817963,1,,1.08574998378754,,,1,,1.93385994434357,1.00227999687195,1,19
2012-02-08 00:00:00,1.0014899969101,1,,1.08574998378754,,,1,,1.2612099647522,1.02740001678467,1,18.8999996185303
2012-02-08 01:00:00,1.22444999217987,1,,1.22493994235992,,,1,,1.00897002220154,1.02740001678467,1,18.2999992370605
2012-02-08 02:00:00,1.11359000205994,1,,2.20264005661011,,,1,,1.00671005249023,1.692999958992,1,18.7999992370605
2012-02-08 03:00:00,1.00186002254486,1,,2.56057000160217,,,1,,1.00671005249023,1.26974999904633,1,18.3999996185303
2012-02-08 04:00:00,1.00204002857208,1,,2.56057000160217,,,1,,1.00671005249023,1.86230003833771,1,18.3999996185303
2012-02-08 05:00:00,1.00167000293732,1,,2.8083701133728,,,1,,1.00671005249023,2.03159999847412,1,18.3999996185303
2012-02-08 06:00:00,1.33630001544952,1,,3.05615997314453,,,1,,1.00671005249023,2.70880007743835,1,18.3999996185303
2012-02-08 07:00:00,1.83740997314453,1,,3.96476006507874,,,1.4977799654007,,1.00671005249023,3.21669006347656,1,18.5
2012-02-08 08:00:00,1.92093002796173,1,,4.12995004653931,,,1.58074998855591,,1.84563004970551,4.57109022140503,1,18.6000003814697
2012-02-08 09:00:00,1.83740997314453,1,,3.63436007499695,,,1.58092999458313,,1.9295300245285,4.99433994293213,1,19.5
2012-02-08 10:00:00,1.92093002796173,1,,2.89096999168396,,,1.58074998855591,,2.01342010498047,4.48644018173218,1,19.1000003814697
2012-02-08 11:00:00,1.33630001544952,1,,2.8083701133728,,,1.22124004364014,,2.51676988601685,4.06318998336792,1.08042001724243,19.5
2012-02-08 12:00:00,2.00445008277893,1.62089002132416,,3.38655996322632,,,1.69690001010895,,3.52347993850708,3.72459006309509,1.08042001724243,19.3999996185303
2012-02-08 13:00:00,2.08797001838684,1.93132996559143,,3.46916007995605,,,1.24889004230499,,2.43287992477417,3.13205003738403,1,19.2000007629395
2012-02-08 14:00:00,1.67036998271942,1.62089002132416,,2.9735701084137,,,1,,2.01342010498047,2.53949999809265,1,19.2999992370605
2012-02-08 15:00:00,1.00223004817963,1,,2.72576999664307,,,1,,2.01342010498047,2.37019991874695,1,19.2999992370605
2012-02-08 16:00:00,1.00223004817963,1,,2.06498003005981,,,1,,1.9295300245285,2.03159999847412,1,19.2000007629395
2012-02-08 17:00:00,1.00223004817963,1,,2.39537000656128,,,1,,1.34228003025055,2.03159999847412,1,19.1000003814697
2012-02-08 18:00:00,1.00186002254486,1,,1.98238003253937,,,1,,1.25838994979858,1.692999958992,1,19.1000003814697
2012-02-08 19:00:00,1.00092995166779,1,,1.98238003253937,,,1,,1.09060001373291,1.26974999904633,1,19.2000007629395
2012-02-08 20:00:00,1.00204002857208,1,,2.56057000160217,,,1,,1.67785000801086,1.43904995918274,1,18.7999992370605
2012-02-08 21:00:00,1.16927003860474,1,,2.89096999168396,,,1,,1.9295300245285,1.01579999923706,1,19.8999996185303
2012-02-08 22:00:00,1.16927003860474,1,,2.9735701084137,,,1,,1.17448997497559,1.01579999923706,1,19.2000007629395
2012-02-08 23:00:00,1.08574998378754,1,,2.9735701084137,,,1.9137099981308,,1.00671005249023,1.0105299949646,1,18.2999992370605
2012-02-09 00:00:00,1.00204002857208,1,,4.04734992980957,,,2.57816004753113,,1.00671005249023,1.0092099905014,1,19.1000003814697
2012-02-09 01:00:00,1.00197994709015,1,,4.07488012313843,,,1,,1.00671005249023,1.01229000091553,1,19
2012-02-09 02:00:00,1,1,,2.9735701084137,,,1,,1.01122999191284,1,1,19.1000003814697
2012-02-09 03:00:00,1,1,,2.06498003005981,,,1,,1.01122999191284,1,1,19
2012-02-09 04:00:00,1,1,,1.98238003253937,,,1,,1.01122999191284,1.00302004814148,1,19
2012-02-09 05:00:00,1.41481995582581,1,,2.72576999664307,,,1,,1.01122999191284,1.01507997512817,1,19.1000003814697
2012-02-09 06:00:00,1.74668002128601,1,,3.79956007003784,,,1,,1.01122999191284,2.46040010452271,1,19.2000007629395
2012-02-09 07:00:00,1.74668002128601,1,,4.21255016326904,,,1,,1.09549999237061,3.47849988937378,1,19.2999992370605
2012-02-09 08:00:00,1.6637099981308,1,,3.38655996322632,,,1.41297996044159,,1.76965999603271,6.19342994689941,1,20
2012-02-09 09:00:00,1.6637099981308,1.3118200302124,,2.9735701084137,,,1.33037996292114,,2.02246999740601,3.73303008079529,1,21.2000007629395
2012-02-09 10:00:00,1.33185994625092,1,,2.9735701084137,,,1.33037996292114,,1.93819999694824,2.88460993766785,1,22.1000003814697
2012-02-09 11:00:00,1.1659300327301,1.07796001434326,,2.9735701084137,,,1.16518998146057,,2.2752799987793,2.71493005752563,1,21.7000007629395
2012-02-09 12:00:00,2.41148996353149,1.62364995479584,,4.70814990997314,,,4.23192977905273,,4.80335998535156,2.20587992668152,1,19.7999992370605
2012-02-09 13:00:00,3.5753800868988,2.25805997848511,,5.94712018966675,,,4.06524991989136,,5.14043998718262,1.95134997367859,1,18.7999992370605
2012-02-09 14:00:00,1.49796998500824,2.26075005531311,,3.38655996322632,,,1.41297996044159,,3.20223999023438,1.86651003360748,1,18.8999996185303
2012-02-09 15:00:00,1,1.07796001434326,,2.9735701084137,,,1,,2.19100999832153,1.27261996269226,,19.2000007629395
2012-02-09 16:00:00,1.4977799654007,1,,3.79956007003784,,,1,,2.02246999740601,1.10293996334076,,19.5
2012-02-09 17:00:00,1.1659300327301,1,,4.46034002304077,,,1,,1.93819999694824,1.00753998756409,,19.5
2012-02-09 18:00:00,1,1,,2.9735701084137,,,1,,1.76965999603271,1,,19.2000007629395
2012-02-09 19:00:00,1,1,,3.22135996818542,,,1,,1.26403999328613,1,,19.7000007629395
2012-02-09 20:00:00,1,1,,3.30396008491516,,,1,,1.01122999191284,1,,19.6000003814697
2012-02-09 21:00:00,1,1,,2.8083701133728,,,1,,1.01122999191284,1,,19.7000007629395
2012-02-09 22:00:00,1,1,,2.23018002510071,,,1,,1.01122999191284,1,,19.7000007629395
2012-02-09 23:00:00,1,1,,2.39537000656128,,,1,,1.01122999191284,1,,19.5
2012-02-10 00:00:00,1,1,,3.22135996818542,,,1,,1.60111999511719,1,,19.3999996185303
2012-02-10 01:00:00,1,1,,3.08369994163513,,,1,,1.12358999252319,1,,19.2999992370605
2012-02-10 02:00:00,1.00595998764038,1,,2.9801299571991,,,1,,1.00445997714996,1,,19.3999996185303
2012-02-10 03:00:00,1.00615000724792,1,,2.81455993652344,,,1,,1.00445997714996,1.00394999980927,,19.8999996185303
2012-02-10 04:00:00,1.00671005249023,1,,2.56622004508972,,,1,,1.00445997714996,1.01447999477386,,19.7999992370605
2012-02-10 05:00:00,1.17448997497559,1,,2.89735007286072,,,1,,1.00445997714996,1.01315999031067,,20.2000007629395
2012-02-10 06:00:00,1.84563004970551,1,,2.9801299571991,,,1,,1.00445997714996,1.01579999923706,,20.7999992370605
2012-02-10 07:00:00,1.84563004970551,1,,3.97351002693176,,,1,,1.75780999660492,1.01579999923706,,22.8999996185303
2012-02-10 08:00:00,2.01342010498047,1,,4.22184991836548,,,1,,1.67410004138947,1.18509995937347,,26.7000007629395
2012-02-10 09:00:00,1.9295300245285,1,,4.0562801361084,,,1.58092999458313,,1.67410004138947,2.03159999847412,1.40569996833801,26.6000003814697
2012-02-10 10:00:00,1.42616999149323,1,,3.22847008705139,,,1.08296000957489,,1.92522001266479,2.11625003814697,1,24.5
2012-02-10 11:00:00,1.25838994979858,1.46774005889893,,3.72515988349915,,,1.08296000957489,,3.51561999320984,2.28555011749268,1,21.6000003814697
2012-02-10 12:00:00,1.59396004676819,1.54568994045258,,2.73178005218506,,,1,,2.26004004478455,3.04739999771118,1,20.6000003814697
2012-02-10 13:00:00,1.42616999149323,1,,2.6489999294281,,,1,,2.00892996788025,3.13205003738403,1,20.2999992370605
2012-02-10 14:00:00,1.00671005249023,1,,2.56622004508972,,,1,,2.26004004478455,3.04739999771118,1,19.5
2012-02-10 15:00:00,1.00671005249023,1,,2.81455993652344,,,1,,2.00892996788025,3.04739999771118,1,20.2000007629395
2012-02-10 16:00:00,1.51006996631622,1,,3.31124997138977,,,1,,2.09262990951538,3.04739999771118,1,19.8999996185303
2012-02-10 17:00:00,1.9295300245285,1,,3.89071989059448,,,1,,2.09262990951538,2.70880007743835,1,19
2012-02-10 18:00:00,1.59396004676819,1.3118200302124,,2.9801299571991,,,1,,2.00892996788025,2.11625003814697,1,19.7999992370605
2012-02-10 19:00:00,1.84563004970551,1.38978004455566,,3.39404010772705,,,1,,2.00892996788025,1.94694995880127,1,19.8999996185303
2012-02-10 20:00:00,2.18120002746582,1,,2.9801299571991,,,1,,4.26897001266479,1.26974999904633,1,19.7000007629395
2012-02-10 21:00:00,2.01342010498047,1,,2.89735007286072,,,1,,8.20310974121094,1.01579999923706,1,19.7000007629395
2012-02-10 22:00:00,1.42616999149323,1,,2.6489999294281,,,1,,2.09262990951538,1.00657999515533,1,19.3999996185303
2012-02-10 23:00:00,1.34228003025055,1,,2.15230989456177,,,1,,4.43636989593506,1,1,19.7000007629395
2012-02-11 00:00:00,1.42616999149323,1,,2.6489999294281,,,1,,2.67857003211975,1,1,19.2999992370605
2012-02-11 01:00:00,1.45413994789124,1,,2.6489999294281,,,1,,2.00892996788025,1,1,19.2000007629395
2012-02-11 02:00:00,1.11856997013092,1,,2.31276988983154,,,1,,1.00497996807098,1,1,18.8999996185303
2012-02-11 03:00:00,1.00671005249023,1,,1.98238003253937,,,1,,1,1,1,19.1000003814697
2012-02-11 04:00:00,1.00671005249023,1,,1.98238003253937,,,1,,1,1,1,19
2012-02-11 05:00:00,1.09060001373291,1,,1.98238003253937,,,1,,1.0014899969101,1,1,19
2012-02-11 06:00:00,2.01342010498047,1,,2.47796988487244,,,1,,1,1,1,18.7999992370605
2012-02-11 07:00:00,3.77516007423401,1,,2.89096999168396,,,1.66426002979279,,1.00522994995117,1,1,18.7000007629395
2012-02-11 08:00:00,3.69127011299133,1.6985000371933,,4.87334012985229,,,1.33185994625092,,1.09305000305176,1,1,18.1000003814697
2012-02-11 09:00:00,4.19462013244629,1.93132996559143,,5.20374011993408,,,1.99649000167847,,1.76568996906281,1.00394999980927,1.32456004619598,19.1000003814697
2012-02-11 10:00:00,2.76845002174377,1.93132996559143,,4.04735994338989,,,1.49796998500824,,2.69057989120483,1.0105299949646,1.97368001937866,20.6000003814697
2012-02-11 11:00:00,1.59396004676819,1.93132996559143,,3.882159948349,,,1.1659300327301,,2.69057989120483,1.01579999923706,1.24342000484467,20
2012-02-11 12:00:00,1.76173996925354,1.62089002132416,,2.9735701084137,,,1.08296000957489,,2.77466988563538,1.52369999885559,1,19.8999996185303
2012-02-11 13:00:00,1.76173996925354,1.31043994426727,,2.89096999168396,,,1.08296000957489,,2.01794004440308,2.03159999847412,1,19.7000007629395
2012-02-11 14:00:00,1.09060001373291,1.38804996013641,,2.9735701084137,,,1.08296000957489,,1.68160998821259,2.03159999847412,1,19.6000003814697
2012-02-11 15:00:00,1.25838994979858,1,,3.13876008987427,,,1,,1.17712998390198,2.03159999847412,1,19.5
2012-02-11 16:00:00,1.17448997497559,1,,2.9735701084137,,,1,,1.00897002220154,1.94694995880127,1,19.7999992370605
2012-02-11 17:00:00,1.09060001373291,1,,2.8083701133728,,,1,,1.00897002220154,1.43904995918274,1,18.8999996185303
2012-02-11 18:00:00,1.09060001373291,1,,2.72576999664307,,,1,,1.00747001171112,1.01579999923706,1,19.6000003814697
2012-02-11 19:00:00,1.17448997497559,1,,2.89096999168396,,,1,,1.00074994564056,1.01447999477386,1,19.2000007629395
2012-02-11 20:00:00,1.25838994979858,1,,2.89096999168396,,,1,,1,1.00789999961853,1,19.1000003814697
2012-02-11 21:00:00,1.00558996200562,1,,2.23018002510071,,,1,,1.00373995304108,1.0013200044632,1,19
2012-02-11 22:00:00,1.00558996200562,1.38804996013641,,1.98238003253937,,,1,,1.00223994255066,1,1,18.8999996185303
2012-02-11 23:00:00,1.00446999073029,1.93132996559143,,1.98238003253937,,,1,,1,1,1,18.8999996185303
2012-02-12 00:00:00,1.00336003303528,1.62089002132416,,1.81865000724792,,,1.1659300327301,,1.00074994564056,1,1,18.7999992370605
2012-02-12 01:00:00,1.11557996273041,1,,1.98238003253937,,,1.11062002182007,,1.68160998821259,1,1,19.1000003814697
2012-02-12 02:00:00,1.00873005390167,1,,1.98238003253937,,,1.55333995819092,,1.0014899969101,1,1,18.8999996185303
2012-02-12 03:00:00,1.09549999237061,1,,1.98238003253937,,,1,,1,1,1,18.7999992370605
2012-02-12 04:00:00,1.01122999191284,1,,1.81865000724792,,,1,,1,1,1,18.6000003814697
2012-02-12 05:00:00,1.00841999053955,1,,1.90050995349884,,,1,,1,1,1,18.7000007629395
2012-02-12 06:00:00,1.01122999191284,1,,1.90050995349884,,,1,,1,1,1,18.3999996185303
2012-02-12 07:00:00,1.17976999282837,1,,2.23018002510071,,,1,,1.00168001651764,1,1,18.7999992370605
2012-02-12 08:00:00,1.60111999511719,1,,2.31276988983154,,,1,,1.00615000724792,1,1,18.7000007629395
2012-02-12 09:00:00,1.28701996803284,1,,2.14757990837097,,,1,,1.00615000724792,1,1,18.7999992370605
2012-02-12 10:00:00,1.0945600271225,1,,2.47796988487244,,,1,,1.00671005249023,1.00223994255066,1.15942001342773,19.2000007629395
2012-02-12 11:00:00,1.09549999237061,1,,2.64317011833191,,,1.08296000957489,,1.00671005249023,1.00615000724792,1,19.2000007629395
2012-02-12 12:00:00,1.09549999237061,1,,3.63436007499695,,,1,,1.76173996925354,1.00671005249023,1,19.2999992370605
2012-02-12 13:00:00,1.0945600271225,1,,3.38655996322632,,,1,,1.00671005249023,1.34228003025055,1,19.3999996185303
2012-02-12 14:00:00,1.00468003749847,1,,2.56057000160217,,,1,,1.00615000724792,2.01342010498047,1,19.6000003814697
2012-02-12 15:00:00,1.00373995304108,1,,1.98238003253937,,,1,,1.00558996200562,2.01342010498047,1,19.2000007629395
2012-02-12 16:00:00,1.00748002529144,1,,2.14757990837097,,,1,,1.00671005249023,2.09731006622314,1,19.2000007629395
2012-02-12 17:00:00,1.00935995578766,1,,2.06498003005981,,,1,,1.00671005249023,1.9295300245285,1,19.3999996185303
2012-02-12 18:00:00,1.0945600271225,1,,2.23018002510071,,,1,,1.00390994548798,1.00671005249023,1,19.2000007629395
2012-02-12 19:00:00,1.00468003749847,1,,1.90050995349884,,,1,,1.00168001651764,1.00446999073029,1,19
2012-02-12 20:00:00,1.00841999053955,1,,1.98238003253937,,,1,,1.00446999073029,1.00111997127533,1,18.8999996185303
2012-02-12 21:00:00,1.00841999053955,1,,1.65491998195648,,,1,,1,1,1,18.7999992370605
2012-02-12 22:00:00,1.00373995304108,1,,1.4093199968338,,,1,,1.08501005172729,1,1,18.5
2012-02-12 23:00:00,1.00187003612518,1,,1.57305002212524,,,1,,1.59340000152588,1,1,18.7000007629395
2012-02-13 00:00:00,1.00373995304108,1,,1.57305002212524,,,1,,1,1,1,18.7000007629395
2012-02-13 01:00:00,1,1,,1.54576003551483,,,1,,1,1,1,18.2999992370605
2012-02-13 02:00:00,1,1,,1.54333996772766,,,1,,1,1.00223004817963,1,18.1000003814697
2012-02-13 03:00:00,1,1,,1.40751004219055,,,1,,1,1.00167000293732,1,17.8999996185303
2012-02-13 04:00:00,1,1,,1.57051002979279,,,1,,1,1.00204002857208,1,18.5
2012-02-13 05:00:00,1.00299000740051,1,,1.73351001739502,,,1,,1,1.00186002254486,1,18.3999996185303
2012-02-13 06:00:00,1.00448000431061,1,,1.97801995277405,,,1,,1,1.00204002857208,1,18.3999996185303
2012-02-13 07:00:00,1.00598001480103,1,,2.14284992218018,,,1,,1,1.00223004817963,1,18.2000007629395
2012-02-13 08:00:00,1.17712998390198,1,,2.47252011299133,,,1,,1,1.00223004817963,1,18.1000003814697
2012-02-13 09:00:00,1.51345002651215,1,,2.88460993766785,,,1,,1.1768000125885,1.00223004817963,1,18.2999992370605
2012-02-13 10:00:00,1.00747001171112,1,,,,,1,,1.26689004898071,1.00223004817963,1,18.3999996185303
2012-02-13 11:00:00,1.00672996044159,1,,,,,1,,1.01350998878479,1.41981995105743,1,18.2999992370605
2012-02-13 12:00:00,1.00598001480103,1,,2.42744994163513,,,1,,1.01126003265381,2.08797001838684,1,18.1000003814697
2012-02-13 13:00:00,1.00448000431061,1,,2.26004004478455,,,1,,1.01350998878479,2.75611996650696,1,17.7000007629395
2012-02-13 14:00:00,1.00672996044159,1,,2.00892996788025,,,1,,1.01350998878479,3.00668001174927,1,17.7999992370605
2012-02-13 15:00:00,1.00373995304108,1,,2.00892996788025,,,1,,1.18243002891541,3.00668001174927,1,17.8999996185303
2012-02-13 16:00:00,1.00299000740051,1,,2.00892996788025,,,1,,1.01350998878479,2.58908009529114,1,18.5
2012-02-13 17:00:00,1.00223994255066,1,,2.00892996788025,,,1,,1.00900995731354,2.08797001838684,1,18.2999992370605
2012-02-13 18:00:00,1.00223994255066,1,,2.00892996788025,,,1,,1,1.83740997314453,1,18.1000003814697
2012-02-13 19:00:00,1.00373995304108,1,,,,,1,,1.00337994098663,1.16927003860474,1,17.2999992370605
2012-02-13 20:00:00,1.00598001480103,1,,,,,1,,1,1.00223004817963,1,18
2012-02-13 21:00:00,1.0014899969101,1,,,,,1,,1.00112998485565,1.00223004817963,1,18.3999996185303
2012-02-13 22:00:00,1.00074994564056,1,,,,,1,,1,1.00223004817963,1,18.3999996185303
2012-02-13 23:00:00,1.0014899969101,1,,,,,1,,1,1.00204002857208,1,18.6000003814697
2012-02-14 00:00:00,1.00747001171112,1,,,,,1,,1,1.00186002254486,1,18.2000007629395
2012-02-14 01:00:00,1.11907994747162,1,,,,,1,,1.00150001049042,1.00124001502991,1,18.2999992370605
2012-02-14 02:00:00,1.11782002449036,1,,,,,1,,1.22766995429993,1,1,18.5
2012-02-14 03:00:00,1.34228003025055,1,,,,,1,,1.00445997714996,1,1,18.5
2012-02-14 04:00:00,1.0900399684906,1,,,,,1,,1.00445997714996,1,1,18.2999992370605
2012-02-14 05:00:00,1.00615000724792,1,,,,,1,,1.00445997714996,1,1,18.3999996185303
2012-02-14 06:00:00,1.00615000724792,1,,,,,1,,1.00445997714996,1,1,18.5
2012-02-14 07:00:00,1.00615000724792,1,,,,,1,,1.00445997714996,1,1,18.1000003814697
2012-02-14 08:00:00,1.00558996200562,1,,,,,1,,1.75780999660492,1,1,17.8999996185303
2012-02-14 09:00:00,1.17448997497559,1.07829999923706,,1.70758998394012,,,1.16666996479034,,2.00892996788025,1,1,17.8999996185303
2012-02-14 10:00:00,1.0900399684906,1,,1.84151005744934,,,1.08333003520966,,1.50669002532959,1,1,18.2999992370605
2012-02-14 11:00:00,1.08836996555328,1,,1.50669002532959,,,1,,2.84596991539001,1.16666996479034,1,18.3999996185303
2012-02-14 12:00:00,1.00558996200562,1,,1.50669002532959,,,1,,2.42744994163513,2,1,18.7000007629395
2012-02-14 13:00:00,1.00336003303528,1,,1.33928000926971,,,1,,2.00892996788025,2.58332991600037,1,18.5
2012-02-14 14:00:00,1.00223994255066,1,,1.59039998054504,,,1,,2.00892996788025,2.58332991600037,1,18.3999996185303
2012-02-14 15:00:00,1.00111997127533,1,,1.25557994842529,,,1,,1.92522001266479,2.08332991600037,1,18.7000007629395
2012-02-14 16:00:00,1.00168001651764,1,,1.17186999320984,,,1,,1.00445997714996,2,1,18.2999992370605
2012-02-14 17:00:00,1.00111997127533,1,,1.00445997714996,,,1,,1.25557994842529,1.91666996479034,1,18.5
2012-02-14 18:00:00,1.00336003303528,1,,1.33928000926971,,,1,,1.84151005744934,1.58333003520966,1,18.6000003814697
2012-02-14 19:00:00,1.00615000724792,1,,1.50669002532959,,,1,,1.00445997714996,1,1,18.3999996185303
2012-02-14 20:00:00,1.00390994548798,1,,1.17186999320984,,,1,,1.00445997714996,1,1,17.7999992370605
2012-02-14 21:00:00,1.00278997421265,1,,1.17186999320984,,,1,,1.00445997714996,1,1,17.8999996185303
2012-02-14 22:00:00,1.00223994255066,1,,1.00445997714996,,,1,,3.0133900642395,1,1,18.1000003814697
2012-02-14 23:00:00,1,1,,1.00445997714996,,,1.33333003520966,,8.11942005157471,1,1,18.1000003814697
2012-02-15 00:00:00,1.00223994255066,1,,1.00445997714996,,,1.75,,6.36159992218018,1,1,18.2000007629395
2012-02-15 01:00:00,1.45413994789124,1,,1.00445997714996,,,5,,2.90177989006042,1,1,17.8999996185303
2012-02-15 02:00:00,1.00172996520996,1,,1.5625,,,3.99113011360168,,1.00100004673004,1.00445997714996,1,17.8999996185303
2012-02-15 03:00:00,1.0014899969101,1,,1.00445997714996,,,6.73502016067505,,1,1.00296998023987,1,17.8999996185303
2012-02-15 04:00:00,1.16888999938965,2.11889004707336,,1.00445997714996,,,3.4922399520874,,1,1.00334000587463,1,17.8999996185303
2012-02-15 05:00:00,1.00110995769501,4.3642201423645,,1.0040899515152,,,2.16187000274658,,1,1.00372004508972,1,18
2012-02-15 06:00:00,1.00037002563477,3.96011996269226,,1.00334000587463,,,2.16187000274658,,1,1.00334000587463,1,17.8999996185303
2012-02-15 07:00:00,1.00092995166779,4.60666990280151,,1.00445997714996,,,5.90353012084961,,1,1.0025999546051,1,17.7999992370605
2012-02-15 08:00:00,1.00074005126953,3.55603003501892,,1.00445997714996,,,3.82483005523682,,1,1.00372004508972,1,17.7000007629395
2012-02-15 09:00:00,1.0014899969101,3.63685011863708,,1.00445997714996,,,2.2450098991394,,1,1.00445997714996,1,18.1000003814697
2012-02-15 10:00:00,1.0014899969101,2.90948009490967,,1.00445997714996,,,1.4977799654007,,1.00299000740051,1.00445997714996,1,18.3999996185303
2012-02-15 11:00:00,1.00056004524231,2.34373998641968,,1.00372004508972,,,1.1659300327301,,1.08706998825073,1.08816003799438,1,18.7999992370605
2012-02-15 12:00:00,1.00019001960754,1.93965005874634,,1.00372004508972,,,1.08296000957489,,1.00223994255066,1.67410004138947,1,19
2012-02-15 13:00:00,1,1.70474004745483,,1.00445997714996,,,1.08296000957489,,1.51345002651215,2.00892996788025,1,18.8999996185303
2012-02-15 14:00:00,1.00056004524231,1,,1.00445997714996,,,1,,1.59753000736237,2.00892996788025,1,18.7999992370605
2012-02-15 15:00:00,1.00019001960754,1,,1.00445997714996,,,1,,1.76568996906281,2.00892996788025,1,18.7999992370605
2012-02-15 16:00:00,1.00056004524231,1,,1.00445997714996,,,1,,1.00897002220154,2.00892996788025,1,19.1000003814697
2012-02-15 17:00:00,1.00037002563477,1,,1.00445997714996,,,1,,1.00747001171112,1.84151005744934,1,18.7999992370605
2012-02-15 18:00:00,1.00092995166779,1,,1.00445997714996,,,1,,1.00074994564056,1.08816003799438,1,18.7000007629395
2012-02-15 19:00:00,1.00074005126953,1,,1.0040899515152,,,1,,1,1.00445997714996,1,18.6000003814697
2012-02-15 20:00:00,1.00092995166779,1,,1.0040899515152,,,1,,1,1.00445997714996,1,18.6000003814697
2012-02-15 21:00:00,1.00056004524231,1,,1.00445997714996,,,1,,1.00448000431061,1.0040899515152,1,18.6000003814697
2012-02-15 22:00:00,1,1.15661001205444,,1.0040899515152,,,1,,1,1.00372004508972,1,18.2999992370605
2012-02-15 23:00:00,1.00092995166779,1.07829999923706,,1.00334000587463,,,1,,1.00074994564056,1.00334000587463,1,18.5
2012-02-16 00:00:00,1.00019001960754,1,,1.0040899515152,,,1,,1,1.00074005126953,1,18.2999992370605
2012-02-16 01:00:00,1,1,,1.00296998023987,,,1,,1,1.00099003314972,1,18.5
2012-02-16 02:00:00,1.00197994709015,1,,1.89309000968933,,,1,,1.01122999191284,1.00124001502991,1,18.7999992370605
2012-02-16 03:00:00,1.17000997066498,1,,1.75389003753662,,,1,,1.01122999191284,1.00092995166779,1,18.5
2012-02-16 04:00:00,1,1,,1.75389003753662,,,1,,1.00935995578766,1.00110995769501,1,18.2999992370605
2012-02-16 05:00:00,1.00037002563477,1.15731000900269,,1.58685994148254,,,1,,1.01122999191284,1.00129997730255,1,18.2000007629395
2012-02-16 06:00:00,1.0025999546051,1.39327001571655,,1.83740997314453,,,1.33037996292114,,1.51684999465942,1.00129997730255,1,18.2999992370605
2012-02-16 07:00:00,1.00372004508972,1.39327001571655,,2.00445008277893,,,1.41297996044159,,2.10673999786377,1.00223004817963,1,18.2999992370605
2012-02-16 08:00:00,1.17186999320984,1.31461000442505,,2.00445008277893,,,1.24778997898102,,2.52809000015259,1.00223004817963,1,18.2999992370605
2012-02-16 09:00:00,1.17149996757507,1.23596000671387,,2.08797001838684,,,1,,2.94944000244141,1.00223004817963,1,18.2999992370605
2012-02-16 10:00:00,1.08816003799438,1.23596000671387,,2.42203998565674,,,1,,3.03371000289917,1.00223004817963,1,18.8999996185303
2012-02-16 11:00:00,1.25557994842529,1,,2.58908009529114,,,1,,3.45504999160767,1.83740997314453,1,19.2000007629395
2012-02-16 12:00:00,1.00372004508972,1,,2.08797001838684,,,1,,2.19100999832153,2.00445008277893,1,19.1000003814697
2012-02-16 13:00:00,1.00186002254486,1,,2.25500011444092,,,1,,2.19100999832153,,1,19.2000007629395
2012-02-16 14:00:00,1.00110995769501,1,,2.00445008277893,,,1,,2.02246999740601,,1,19.2000007629395
2012-02-16 15:00:00,1.00074005126953,1,,2.08797001838684,,,1,,1.93819999694824,,1,19.1000003814697
2012-02-16 16:00:00,1.00074005126953,1,,2.25500011444092,,,1,,1.51684999465942,3.50779008865356,1,19.2000007629395
2012-02-16 17:00:00,1.00037002563477,1,,2.00445008277893,,,1,,1.17976999282837,3.00668001174927,1,19.2999992370605
2012-02-16 18:00:00,1,1,,2.42203998565674,,,1,,1.01122999191284,2.92316007614136,1,19.1000003814697
2012-02-16 19:00:00,1.00074005126953,1,,3.17371010780334,,,1,,1.01122999191284,2.83963990211487,1,19.6000003814697
2012-02-16 20:00:00,1.00223004817963,1,,3.42426991462708,,,1,,1.68538999557495,2.00445008277893,1,18.7000007629395
2012-02-16 21:00:00,1.00334000587463,1,,3.00668001174927,,,1,,2.02245998382568,2.00445008277893,1,18.7999992370605
2012-02-16 22:00:00,1.00186002254486,1,,3.00668001174927,,,1,,1.93819999694824,2.00445008277893,1,18.7000007629395
2012-02-16 23:00:00,1,1,,3.00668001174927,,,1,,1.68538999557495,2.00445008277893,1,18.6000003814697
2012-02-17 00:00:00,1,1,,3.00668001174927,,,1,,1.51684999465942,2.00445008277893,1,18.5
2012-02-17 01:00:00,1,1,,3.00668001174927,,,1,,1.01122999191284,2.00445008277893,1,18.5
2012-02-17 02:00:00,1,1.52688002586365,,1,,,1,,1,1.00223004817963,1,18.6000003814697
2012-02-17 03:00:00,1,3.62901997566223,,1,,,1.9937299489975,,1,1.00186002254486,1,18.6000003814697
