Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rancagua_I,Talca_La_Florida,Padre_Las_Casas_II,Las_Encinas,Coyhaique_II
2013-09-08 19:00:00,1.41541004180908,1.64982998371124,0.868838012218475,0.969097971916199,2.27978992462158,1.38889002799988,3.24829006195068,1.85160005092621,1.27399003505707,0.963342010974884,1.77602005004883,1.79999995231628,1,1.70000004768372,0.0999998971819878,0.0999998971819878
2013-09-08 20:00:00,1.75879001617432,2.04544997215271,0.835421025753021,1.4519499540329,4.90500020980835,2.03992009162903,4.29419994354248,3.23355007171631,1.49214005470276,1.11679005622864,2.43218994140625,1.89999997615814,1.29999995231628,2.20000004768372,0.0999998971819878,0.300000011920929
2013-09-08 21:00:00,1.80067002773285,1.76767003536224,0.643272995948792,2.30942010879517,6.28669023513794,3.30729007720947,3.74998998641968,3.5082700252533,1.27399003505707,1.15942001342773,2.090980052948,1.20000004768372,1.29999995231628,1.10000002384186,0.0999998971819878,0.200000002980232
2013-09-08 22:00:00,1.66666996479034,1.66665995121002,0.392646998167038,2.5674901008606,5.30222988128662,4.08852005004883,3.14625000953674,4.64046001434326,0.663174986839294,1.04007005691528,2.19597005844116,2,1,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-09-08 23:00:00,1.37353003025055,1.43938994407654,0.300751000642776,2.58414006233215,4.63729000091553,3.82811999320984,2.55952000617981,4.07435989379883,0.750434994697571,0.980391979217529,1.06737005710602,0.899999976158142,1.29999995231628,0.0999998971819878,0.0999998971819878,0.200000002980232
2013-09-09 00:00:00,0.912895023822784,0.968011021614075,0.208855003118515,2.36769008636475,3.33332991600037,3.53297996520996,2.06631994247437,3.14196991920471,0.471202999353409,0.920714020729065,1.33858001232147,0.599999010562897,0.699999988079071,0.0999998971819878,0.0999998971819878,0.400000005960464
2013-09-09 01:00:00,0.745392024517059,0.454544991254807,0.18045100569725,1.55850994586945,2.94300007820129,2.52082991600037,1.45123994350433,2.47762989997864,0.535193026065826,0.971867024898529,1.07087004184723,0.300000011920929,0.400000005960464,0.0999998971819878,0.0999998971819878,1.20000004768372
2013-09-09 02:00:00,0.60301399230957,0.328281998634338,0.142021000385284,1.01905000209808,2.06389999389648,1.64061999320984,1.14795994758606,2.54257011413574,0.523559987545013,1.08269000053406,0.892386019229889,0.200000002980232,0.5,0.0999998971819878,0.0999998971819878,0.699999988079071
2013-09-09 03:00:00,0.681182980537415,0.303030014038086,0.100249998271465,0.780399024486542,1.35865998268127,1.71296000480652,0.884352028369904,1.8183000087738,0.488656014204025,1.12531995773315,0.874888002872467,0.0999998971819878,0.599999010562897,0.0999998971819878,0.0999998971819878,0.300000011920929
2013-09-09 04:00:00,0.949187994003296,0.42434298992157,0.177778005599976,0.880298972129822,1.86046004295349,1.25504004955292,0.755779027938843,1.59352004528046,0.39351698756218,1.12531995773315,0.87719202041626,0.0999998971819878,0.5,0.0999998971819878,0.0999998971819878,0.5
2013-09-09 05:00:00,1.04690003395081,0.695141017436981,0.208333000540733,0.977423012256622,2.12747001647949,1.03627002239227,0.998305022716522,1.61017000675201,0.546872973442078,1.13383996486664,0.921050012111664,0.300000011920929,0.5,0.0999998971819878,0.0999998971819878,1.10000002384186
2013-09-09 06:00:00,1.7922899723053,1.52427995204926,0.57499897480011,1.21052002906799,2.78207993507385,1.28670001029968,2.03890991210938,2.25952005386353,1.24998998641968,1.2276200056076,1.28069996833801,0.599999010562897,0.799998998641968,0.0999998971819878,0.0999998971819878,0.899999976158142
2013-09-09 07:00:00,2.64655995368958,3.62646007537842,1.05833005905151,2.09296989440918,3.55727005004883,2.72884011268616,4.10319995880127,3.04206991195679,2.71701002120972,1.2446700334549,2.05262994766235,1.39999997615814,1.70000004768372,0.0999998971819878,0.0999998971819878,1
2013-09-09 08:00:00,1.99329996109009,2.7051899433136,1.04999995231628,2.95043992996216,2.05855989456177,3.60103011131287,4.08627986907959,2.55088996887207,1.51909005641937,1.32992005348206,1.52630996704102,0.799998998641968,0.799998998641968,0.300000011920929,0.0999998971819878,1.70000004768372
2013-09-09 09:00:00,1.25627994537354,1.31491005420685,1.14999997615814,2.25946998596191,1.33504998683929,2.69428992271423,1.48054003715515,1.52691996097565,0.416666001081467,1.09974002838135,0.649120986461639,0.300000011920929,1,0.200000002980232,0.0999998971819878,0.5
2013-09-09 10:00:00,0.762143015861511,0.887769997119904,0.558332026004791,0.827574014663696,1.03358995914459,2.02936005592346,0.761418998241425,0.794323980808258,0.373263001441956,0.852513015270233,0.552628993988037,0.200000002980232,0.5,0.200000002980232,0.0999998971819878,2.90000009536743
2013-09-09 11:00:00,1.27303004264832,0.385259002447128,0.324999004602432,0.677724003791809,0.956070005893707,0.811743021011353,0.423011004924774,0.644473016262054,0.338541001081467,0.647909998893738,0.622804999351501,0.300000011920929,0.300000011920929,0.0999998971819878,0.0999998971819878,2.29999995231628
2013-09-09 12:00:00,0.53601199388504,0.385259002447128,0.449999988079071,0.394674003124237,0.422048985958099,0.423141986131668,0.482232987880707,0.173274993896484,0.234375,0.502982974052429,0.368420004844666,0.5,0.0999998971819878,0.0999998971819878,0.0999998971819878,2.90000009536743
2013-09-09 13:00:00,0.351758003234863,0.326631993055344,0.5,0.269800007343292,0.318690001964569,0.3367860019207,0.346868991851807,0.101666003465652,0.208333000540733,0.400680989027023,0.307016998529434,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,1.79999995231628
2013-09-09 14:00:00,0.33500799536705,0.234505996108055,0.375,0.269800007343292,0.344529986381531,0.354057013988495,0.304567992687225,0.09999980032444,0.208333000540733,0.323954999446869,0.26315701007843,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,2.20000004768372
2013-09-09 15:00:00,0.402009010314941,0.20100499689579,0.375,0.269800007343292,0.404821991920471,0.31088000535965,0.33840799331665,0.09999980032444,0.225694000720978,0.306905001401901,0.315789014101028,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.5
2013-09-09 16:00:00,0.410383999347687,0.284756988286972,0.416666001081467,0.269800007343292,0.413435012102127,0.319514989852905,0.397630006074905,0.09999980032444,0.260416001081467,0.28132900595665,0.315789014101028,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.5
2013-09-09 17:00:00,0.49413600564003,0.301506996154785,0.43333300948143,0.255120009183884,0.404821991920471,0.328150987625122,0.516072988510132,0.09999980032444,0.295138001441956,0.272803992033005,0.359647989273071,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.899999976158142
2013-09-09 18:00:00,0.485760986804962,0.351758003234863,0.533331990242004,0.211081996560097,0.542634010314941,0.319514989852905,0.482232987880707,0.09999980032444,0.27777698636055,0.238702997565269,0.315789014101028,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,1
2013-09-09 19:00:00,0.53601199388504,0.485760986804962,0.658331990242004,0.258552014827728,0.490954011678696,0.362693011760712,0.549912989139557,0.09999980032444,0.347222000360489,0.230177998542786,0.368420004844666,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,1
2013-09-09 20:00:00,0.452259987592697,0.661639988422394,0.608331978321075,0.294775009155273,0.51679402589798,0.345421999692917,0.516072988510132,0.09999980032444,0.3125,0.221652999520302,0.315789014101028,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.699999988079071
2013-09-09 21:00:00,0.368508011102676,0.402009010314941,0.56666499376297,0.269800007343292,0.482342004776001,0.293608993291855,0.414550989866257,0.09999980032444,0.27777698636055,0.204603001475334,0.254384994506836,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.799998998641968
2013-09-09 22:00:00,0.29313200712204,0.309881985187531,0.508332014083862,0.269800007343292,0.344529986381531,0.259066998958588,0.313028007745743,0.09999980032444,0.225694000720978,0.204603001475334,0.245614007115364,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.599999010562897
2013-09-09 23:00:00,0.259631007909775,0.217755004763603,0.383332997560501,0.269800007343292,0.353143006563187,0.293608993291855,0.304567992687225,0.09999980032444,0.199652001261711,0.204603001475334,0.210526004433632,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.899999976158142
2013-09-10 00:00:00,0.209380000829697,0.20100499689579,0.258332997560501,0.269800007343292,0.301463007926941,0.207253992557526,0.304567992687225,0.09999980032444,0.199652001261711,0.204603001475334,0.157894000411034,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.899999976158142
2013-09-10 01:00:00,0.209380000829697,0.26130598783493,0.140000000596046,0.199870005249977,0.2170539945364,0.279792010784149,0.236885994672775,0.183929994702339,0.11574099957943,0.255753993988037,0.105263002216816,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.400000005960464
2013-09-10 02:00:00,0.20100499689579,0.276380985975266,0.09999980032444,0.23649999499321,0.215331003069878,0.31088000535965,0.20304499566555,0.219899997115135,0.147569000720978,0.306905001401901,0.131578996777534,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-09-10 03:00:00,0.301506996154785,0.301506996154785,0.09999980032444,0.269800007343292,0.206717997789383,0.322393000125885,0.20304499566555,0.228224992752075,0.208333000540733,0.306905001401901,0.198829993605614,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-09-10 04:00:00,0.243228003382683,0.20202000439167,0.191764995455742,0.269800007343292,0.206717997789383,0.300925999879837,0.238094002008438,0.269849002361298,0.243055000901222,0.306905001401901,0.198829993605614,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.200000002980232
2013-09-10 05:00:00,0.339965999126434,0.244106993079185,0.177663996815681,0.269800007343292,0.335916996002197,0.381944000720978,0.340135008096695,0.361423999071121,0.338541001081467,0.306905001401901,0.307016998529434,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.200000002980232
2013-09-10 06:00:00,0.538969993591309,0.345117002725601,0.219964995980263,0.328074008226395,0.895778000354767,0.555553019046783,0.340135008096695,0.544574022293091,0.460067987442017,0.306905001401901,0.736840009689331,0.200000002980232,0.0999998971819878,0.599999010562897,0.0999998971819878,0.300000011920929
2013-09-10 07:00:00,0.804310023784637,0.437709987163544,0.270727008581161,0.461273998022079,1.01636004447937,0.824651002883911,0.43367201089859,0.927523970603943,0.494791001081467,0.306905001401901,0.622806012630463,0.300000011920929,0.200000002980232,0.899999976158142,0.0999998971819878,0.400000005960464
2013-09-10 08:00:00,0.63018000125885,0.505050003528595,0.287647008895874,0.569500029087067,0.72351199388504,0.859373986721039,0.518705010414124,0.752699017524719,0.451388001441956,0.306905001401901,0.342103987932205,0.300000011920929,0.0999998971819878,0.400000005960464,0.0999998971819878,0.599999010562897
2013-09-10 09:00:00,0.737975001335144,0.40404000878334,0.33840799331665,0.644423007965088,0.439274996519089,0.659720003604889,0.518705010414124,0.552897989749908,0.364582985639572,0.306905001401901,0.429823994636536,0.300000011920929,0.0999998971819878,0.200000002980232,0.0999998971819878,0.699999988079071
2013-09-10 10:00:00,0.812601983547211,0.345117002725601,0.313796997070312,0.569500029087067,0.534020006656647,0.451388001441956,0.484692007303238,0.486299008131027,0.390623986721039,0.332480013370514,0.421052008867264,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.400000005960464
2013-09-10 11:00:00,0.729683995246887,0.41245698928833,0.363788992166519,0.494574010372162,0.422048985958099,0.416666001081467,0.43367201089859,0.452998995780945,0.35590198636055,0.315429985523224,0.473682999610901,0.200000002980232,0.200000002980232,0.0999998971819878,0.0999998971819878,0.300000011920929
2013-09-10 12:00:00,0.621887981891632,0.395621985197067,0.482232987880707,0.419649004936218,0.387596011161804,0.364582985639572,0.391155987977982,0.411374002695084,0.35590198636055,0.306905001401901,0.403508007526398,0.300000011920929,0.200000002980232,0.400000005960464,0.0999998971819878,0.400000005960464
2013-09-10 13:00:00,0.447759985923767,0.252525001764297,0.439931005239487,0.294773995876312,0.25839701294899,0.260416001081467,0.263604998588562,0.253199994564056,0.251735985279083,0.306905001401901,0.271928995847702,0.300000011920929,0.0999998971819878,0.200000002980232,0.0999998971819878,0.200000002980232
2013-09-10 14:00:00,0.39800900220871,0.159932002425194,0.245345994830132,0.21985000371933,0.223943993449211,0.225694000720978,0.204080998897552,0.219899997115135,0.208333000540733,0.306905001401901,0.210526004433632,0.300000011920929,0.200000002980232,0.0999998971819878,0.0999998971819878,0.400000005960464
2013-09-10 15:00:00,0.323381990194321,0.101010002195835,0.101522997021675,0.211524993181229,0.284236997365952,0.208333000540733,0.2551009953022,0.219899997115135,0.199652001261711,0.28132900595665,0.210526004433632,0.300000011920929,0.699999988079071,0.0999998971819878,0.0999998971819878,0.400000005960464
2013-09-10 16:00:00,0.3731330037117,0.126261994242668,0.101268999278545,0.244825005531311,0.267010003328323,0.260416001081467,0.272107988595963,0.219899997115135,0.208333000540733,0.247228994965553,0.219298005104065,0.200000002980232,0.5,0.0999998971819878,0.0999998971819878,0.599999010562897
2013-09-10 17:00:00,0.3731330037117,0.185185000300407,0.101396001875401,0.261474996805191,0.292849987745285,0.3125,0.280611991882324,0.219899997115135,0.208333000540733,0.230177998542786,0.219298005104065,0.300000011920929,0.300000011920929,0.0999998971819878,0.0999998971819878,1
2013-09-10 18:00:00,0.472635000944138,0.244106993079185,0.126902997493744,0.269800007343292,0.249783992767334,0.321179986000061,0.31462499499321,0.30314901471138,0.208333000540733,0.204603001475334,0.236842006444931,0.300000011920929,0.400000005960464,0.0999998971819878,0.0999998971819878,1.10000002384186
2013-09-10 19:00:00,0.505802989006042,0.378787010908127,0.236885994672775,0.261474996805191,0.249783992767334,0.321179986000061,0.357142001390457,0.344774007797241,0.243055000901222,0.204603001475334,0.307016998529434,0.300000011920929,0.699999988079071,0.0999998971819878,0.0999998971819878,2.5
2013-09-10 20:00:00,0.39800900220871,0.378787010908127,0.228425994515419,0.269800007343292,0.206717997789383,0.321179986000061,0.331631988286972,0.31979900598526,0.243055000901222,0.204603001475334,0.254384994506836,0.200000002980232,0.599999010562897,0.400000005960464,0.0999998971819878,1.89999997615814
2013-09-10 21:00:00,0.34825798869133,0.227272003889084,0.160743996500969,0.269800007343292,0.249783992767334,0.35590198636055,0.323128014802933,0.328123986721039,0.234375,0.238702997565269,0.254384994506836,0.400000005960464,1.29999995231628,0.400000005960464,0.0999998971819878,1.70000004768372
2013-09-10 22:00:00,0.364841014146805,0.227272003889084,0.20304499566555,0.269800007343292,0.232557997107506,0.373263001441956,0.357142001390457,0.369749009609222,0.295138001441956,0.221652999520302,0.245614007115364,0.400000005960464,0.799998998641968,0.300000011920929,0.0999998971819878,2.79999995231628
2013-09-10 23:00:00,0.298507004976273,0.27777698636055,0.101396001875401,0.244825005531311,0.18087799847126,0.286457985639572,0.204080998897552,0.31979900598526,0.251735001802444,0.255753993988037,0.254384994506836,,0.799998998641968,0.300000011920929,0.0999998971819878,1.79999995231628
2013-09-11 00:00:00,0.23217199742794,0.20202000439167,0.101015001535416,0.169900000095367,0.111971996724606,0.217013001441956,0.204080998897552,0.236550003290176,0.208333000540733,0.247228994965553,0.210526004433632,,0.400000005960464,0.0999998971819878,0.0999998971819878,2.29999995231628
2013-09-11 01:00:00,0.23217199742794,0.19191899895668,0.304399013519287,0.179890006780624,0.165373995900154,0.197916001081467,0.260769993066788,0.219899997115135,0.208333000540733,0.214833006262779,0.210526004433632,,0.300000011920929,0.0999998971819878,0.0999998971819878,1
2013-09-11 02:00:00,0.207296997308731,0.20202000439167,0.431470990180969,0.269800007343292,0.206717997789383,0.208333000540733,0.297618001699448,0.228224992752075,0.208333000540733,0.204603001475334,0.166666001081467,,0.300000011920929,0.0999998971819878,0.0999998971819878,1
2013-09-11 03:00:00,0.144002005457878,0.20202000439167,0.451211005449295,0.269800007343292,0.206717997789383,0.208333000540733,0.306122004985809,0.31979900598526,0.208333000540733,0.204603001475334,0.128655001521111,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.599999010562897
2013-09-11 04:00:00,0.367585003376007,0.20151099562645,0.28745099902153,0.269800007343292,0.241171002388,0.19624799489975,0.339269995689392,0.219899997115135,0.162037000060081,0.204603001475334,0.210526004433632,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.699999988079071
2013-09-11 05:00:00,0.342523008584976,0.20151099562645,0.290214985609055,0.269800007343292,0.310077011585236,0.21645000576973,0.305343002080917,0.236550003290176,0.208333000540733,0.204603001475334,0.219298005104065,,0.200000002980232,0.0999998971819878,0.0999998971819878,0.699999988079071
2013-09-11 06:00:00,0.434417992830276,0.20151099562645,0.323381990194321,0.269800007343292,0.318690001964569,0.277056008577347,0.34775099158287,0.286498993635178,0.147569000720978,0.204603001475334,0.307016998529434,0.300000011920929,0.400000005960464,0.0999998971819878,0.0999998971819878,2.09999990463257
2013-09-11 07:00:00,0.693397998809814,0.26028499007225,0.273631006479263,0.269800007343292,0.404821991920471,0.41558301448822,0.381677985191345,0.386399000883102,0.147569000720978,0.204603001475334,0.421052008867264,0.799998998641968,0.5,0.0999998971819878,0.0999998971819878,2.59999990463257
2013-09-11 08:00:00,0.52631402015686,0.352643996477127,0.315090000629425,0.269800007343292,0.413435012102127,0.320345014333725,0.373196989297867,0.31979900598526,0.251735985279083,0.204603001475334,0.333332985639572,0.200000002980232,0.300000011920929,0.0999998971819878,0.0999998971819878,0.400000005960464
2013-09-11 09:00:00,0.467835009098053,0.243492007255554,0.389717012643814,0.269800007343292,0.301463007926941,0.251080989837646,0.398642003536224,0.228224992752075,0.130208000540733,0.204603001475334,0.359647989273071,0.0999998971819878,0.200000002980232,0.200000002980232,0.0999998971819878,0.400000005960464
2013-09-11 10:00:00,0.459481000900269,0.151133000850677,0.381424993276596,0.439630001783371,0.275624006986618,0.251080989837646,0.330787986516953,0.219899997115135,0.104166999459267,0.204603001475334,0.210526004433632,0.0999998971819878,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-09-11 11:00:00,0.584793984889984,0.167925998568535,0.3731330037117,,0.310077011585236,0.20779199898243,0.296860992908478,0.219899997115135,0.104166999459267,0.204603001475334,0.210526004433632,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.200000002980232
2013-09-11 12:00:00,0.442772001028061,0.159529000520706,0.331674009561539,0.200000002980232,0.301463007926941,0.20779199898243,0.288379013538361,0.219899997115135,0.104166999459267,0.204603001475334,0.210526004433632,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-09-11 13:00:00,0.359230995178223,0.100754998624325,0.34825798869133,0.150000005960464,0.267010003328323,0.20779199898243,0.305343002080917,0.219899997115135,0.104166999459267,0.204603001475334,0.166666001081467,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.400000005960464
2013-09-11 14:00:00,0.325814008712769,0.117547996342182,0.298507004976273,0.166666001081467,0.335916012525558,0.20779199898243,0.288379013538361,0.219899997115135,0.121527999639511,0.204603001475334,0.114035002887249,0.0999998971819878,0.0999998971819878,0.200000002980232,0.0999998971819878,0.400000005960464
2013-09-11 15:00:00,0.350876986980438,0.151133000850677,0.339965999126434,0.166666001081467,0.275624006986618,0.20779199898243,0.296860992908478,0.219899997115135,0.15625,0.187553003430367,0.184210002422333,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.400000005960464
2013-09-11 16:00:00,0.300751000642776,0.20151099562645,0.315090000629425,0.183332994580269,0.275624006986618,0.20779199898243,0.305343002080917,0.219899997115135,0.104166999459267,0.179028004407883,0.166666001081467,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.5
2013-09-11 17:00:00,0.3091059923172,0.184717997908592,0.290214985609055,0.183332994580269,0.275624006986618,0.225107997655869,0.305343002080917,0.219899997115135,0.104166999459267,0.170502007007599,0.149121999740601,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.699999988079071
2013-09-11 18:00:00,0.3091059923172,0.193114995956421,0.273631006479263,0.174999997019768,0.301463007926941,0.20779199898243,0.305343002080917,0.219899997115135,0.112847000360489,0.187553003430367,0.122807003557682,0.0999998971819878,0.200000002980232,0.5,0.0999998971819878,1.20000004768372
2013-09-11 19:00:00,0.300752013921738,0.193114995956421,0.240463003516197,0.183332994580269,0.275624006986618,0.19047600030899,0.296860992908478,0.228224992752075,0.138888999819756,0.179028004407883,0.210526004433632,0.0999998971819878,0.200000002980232,0.300000011920929,0.0999998971819878,1.39999997615814
2013-09-11 20:00:00,0.3091059923172,0.176321998238564,0.298507004976273,0.200000002980232,0.249783992767334,0.173160001635551,0.288379013538361,0.236550003290176,0.138888999819756,0.179028004407883,0.192982003092766,0.0999998971819878,0.200000002980232,0.300000011920929,0.0999998971819878,0.899999976158142
2013-09-11 21:00:00,0.300752013921738,0.176321998238564,0.290214985609055,0.200000002980232,0.215331003069878,0.155844002962112,0.220524996519089,0.253199994564056,0.104166999459267,0.179028004407883,0.219298005104065,0.0999998971819878,0.200000002980232,0.200000002980232,0.0999998971819878,1.29999995231628
2013-09-11 22:00:00,0.267334014177322,0.20151099562645,0.265338987112045,0.183332994580269,0.206717997789383,0.103895999491215,0.203562006354332,0.236550003290176,0.112847000360489,0.179028004407883,,0.0999998971819878,0.200000002980232,0.599999010562897,0.0999998971819878,2.09999990463257
2013-09-11 23:00:00,0.208855003118515,0.193114995956421,0.199003994464874,0.158333003520966,0.215331003069878,0.103895999491215,0.203562006354332,0.219899997115135,0.173263996839523,0.170502007007599,,0.0999998971819878,0.200000002980232,1.29999995231628,0.0999998971819878,0.699999988079071
2013-09-12 00:00:00,0.200500994920731,0.167925998568535,0.199003994464874,0.09999980032444,0.197824999690056,0.103895999491215,0.229007005691528,0.219899997115135,0.101388998329639,0.15345199406147,,0.0999998971819878,0.200000002980232,0.200000002980232,0.0999998971819878,0.899999976158142
2013-09-12 01:00:00,0.208855003118515,0.130981996655464,0.133000999689102,0.170000001788139,0.14470200240612,0.103895999491215,0.135708004236221,0.219899997115135,0.103240996599197,0.184143006801605,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,1
2013-09-12 02:00:00,0.200500994920731,0.100754998624325,0.09999980032444,0.200000002980232,0.103358998894691,0.112553998827934,0.101781003177166,0.219899997115135,0.104166999459267,0.204603001475334,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,1.29999995231628
2013-09-12 03:00:00,0.200500994920731,0.100754998624325,0.09999980032444,0.200000002980232,0.114843003451824,0.103895999491215,0.101781003177166,0.219899997115135,0.102315001189709,0.215969994664192,,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.400000005960464
2013-09-12 04:00:00,0.222222000360489,0.101010002195835,0.09999980032444,0.199500992894173,0.115140996873379,0.11574099957943,0.102301999926567,0.219899997115135,0.103451997041702,0.214324995875359,0.619881987571716,0.0999998971819878,0.0999998971819878,0.300000011920929,0.0999998971819878,0.899999976158142
2013-09-12 05:00:00,0.25,0.101010002195835,0.100083999335766,0.199500992894173,0.138169005513191,0.269097000360489,0.19607800245285,0.253199994564056,0.104068003594875,0.262266010046005,0.315789014101028,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878,1
2013-09-12 06:00:00,0.449999004602432,0.193601995706558,0.101010002195835,0.22443799674511,0.379963994026184,0.425345987081528,0.323954999446869,0.369749009609222,0.147954002022743,0.296106994152069,0.385964006185532,0.200000002980232,0.200000002980232,0.0999998971819878,0.0999998971819878,3.40000009536743
2013-09-12 07:00:00,0.508332014083862,0.303030014038086,0.168349996209145,0.357439011335373,0.526768982410431,0.546872973442078,0.605283975601196,0.536248028278351,0.200173005461693,0.321487993001938,0.499998986721039,0.200000002980232,0.300000011920929,0.300000011920929,0.0999998971819878,2.40000009536743
2013-09-12 08:00:00,0.466666013002396,0.252525001764297,0.218854993581772,0.274313002824783,0.319514989852905,0.295138001441956,0.494457989931107,0.35309898853302,0.121844001114368,0.304567992687225,,0.200000002980232,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-09-12 09:00:00,0.349999010562897,0.27777698636055,0.227272003889084,0.199500992894173,0.233160004019737,0.217013001441956,0.213128000497818,0.228224992752075,0.104437999427319,0.304567992687225,,0.300000011920929,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-09-12 10:00:00,0.349999010562897,0.159932002425194,0.395621985197067,0.199500992894173,0.207252994179726,0.217013001441956,0.187553003430367,0.219899997115135,0.121844001114368,0.304567992687225,,0.200000002980232,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-09-12 11:00:00,0.366665989160538,0.109426997601986,0.319864988327026,0.199500992894173,0.155440002679825,0.217013001441956,0.179028004407883,0.219899997115135,0.104437999427319,0.304567992687225,,0.200000002980232,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-09-12 12:00:00,0.366665989160538,0.193601995706558,0.294611990451813,0.199500992894173,0.215889006853104,0.208333000540733,0.204603001475334,0.228224992752075,0.104437999427319,0.279186993837357,,0.300000011920929,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-09-12 13:00:00,0.524999976158142,0.101010002195835,0.20202000439167,0.199500992894173,0.129534006118774,0.199652001261711,0.179028004407883,0.219899997115135,0.104437999427319,0.253805994987488,0.102631002664566,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-09-12 14:00:00,0.316666007041931,0.101010002195835,0.218854993581772,0.199500992894173,0.198617994785309,0.208333000540733,0.204603001475334,0.219899997115135,0.104437999427319,0.228425994515419,0.1754380017519,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-09-12 15:00:00,0.341666013002396,0.101010002195835,0.235689997673035,0.199500992894173,0.198617994785309,0.208333000540733,0.204603001475334,0.219899997115135,0.104437999427319,0.211504995822906,0.210526004433632,0.300000011920929,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.0999998971819878
2013-09-12 16:00:00,0.375,0.126261994242668,0.345117002725601,0.199500992894173,0.233160004019737,0.225694000720978,0.204603001475334,0.219899997115135,0.139250993728638,0.236885994672775,0.210526004433632,0.300000011920929,0.200000002980232,0.0999998971819878,0.0999998971819878,0.200000002980232
2013-09-12 17:00:00,0.408333003520966,0.159932002425194,0.328281998634338,0.199500992894173,0.215889006853104,0.208333000540733,0.255753993988037,0.253199994564056,0.104437999427319,0.211504995822906,0.210526004433632,0.200000002980232,0.0999998971819878,0.0999998971819878,0.0999998971819878,0.400000005960464
2013-09-12 18:00:00,0.458332985639572,0.176767006516457,0.252525001764297,0.332500994205475,0.241796001791954,0.234375,0.264279007911682,0.253199994564056,0.113141000270844,0.219964995980263,0.210526004433632,0.300000011920929,0.200000002980232,0.0999998971819878,0.0999998971819878,0.599999010562897
2013-09-12 19:00:00,0.566666007041931,0.252525001764297,0.303030014038086,0.415627002716064,0.302244007587433,0.3125,0.306905001401901,0.33644899725914,0.269798994064331,0.296106994152069,0.254384994506836,0.300000011920929,0.599999010562897,0.0999998971819878,0.0999998971819878,0.799998998641968
2013-09-12 20:00:00,0.5,0.328281998634338,0.294611990451813,0.315876007080078,0.388599991798401,0.251735985279083,0.332480013370514,0.31979900598526,0.348127990961075,0.304567992687225,0.385964006185532,0.300000011920929,0.699999988079071,1.29999995231628,0.0999998971819878,1.5
