Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Talca_La_Florida,Padre_Las_Casas_II,Coyhaique_II,Valdivia
2017-02-19 00:00:00,21.989200592041,20.5233001708984,12.8149995803833,10.8500003814697,18.846700668335,,19.6382999420166,17.2350006103516,,,,,3.65735006332397,3.52283000946045,
2017-02-19 01:00:00,23.0200004577637,17.6033992767334,9.76249980926514,13.9333000183105,19.5816993713379,,17.6807994842529,15.8325004577637,,,,,3.15387010574341,2.76300001144409,
2017-02-19 02:00:00,21.5289001464844,16.7245006561279,10.1199998855591,16.4678001403809,17.9211006164551,,16.1877994537354,15.3100004196167,,,,,3.57806992530823,1,
2017-02-19 03:00:00,20.1977996826172,,7.3700098991394,16.823299407959,16.8321990966797,,14.6043996810913,14.1000003814697,,,,,2.28883004188538,1,
2017-02-19 04:00:00,19.5382995605469,10.1491003036499,7.53499984741211,14.7399997711182,15.8249998092651,,14.3767004013062,14.2650003433228,,,,,2.17102003097534,1,
2017-02-19 05:00:00,22.9200000762939,11.5367002487183,9.59749984741211,14.9899997711182,16.6417007446289,,13.3275003433228,12.4499998092651,,,,,5.00371980667114,1,
2017-02-19 06:00:00,24.6025009155273,14.1457996368408,11.7425003051758,15.6567001342773,17.1317005157471,,21.4375,13.852499961853,,,,,2.30603003501892,1,
2017-02-19 07:00:00,25.2066993713379,11.3142004013062,11.3299999237061,20.1566009521484,21.051700592041,,19.6483001708984,17.8950004577637,,,,,3.06379008293152,1,
2017-02-19 08:00:00,23.2716999053955,11.7622003555298,6.54501008987427,22.9899997711182,20.3166999816895,,11.0950002670288,14.8424997329712,,,,,3.3276801109314,1,
2017-02-19 09:00:00,27.3099994659424,,5.80250978469849,19.6566009521484,12.3133001327515,,6.93583011627197,10.4700002670288,,,,,3.12656998634338,2.15208005905151,
2017-02-19 10:00:00,27.94580078125,,6.79250001907349,21.323299407959,12.4766998291016,,7.43499994277954,10.3050003051758,,,,,3.16474008560181,3.81774997711182,
2017-02-19 11:00:00,17.7192001342773,,6.2975001335144,18.1567001342773,7.90333986282349,,8.94583034515381,5.40500020980835,,,,,1.94081997871399,1.98441994190216,
2017-02-19 12:00:00,7.94999980926514,,9.1850004196167,7.73667001724243,9.45499992370605,,5.15333986282349,2.50500011444092,,,,,2.18628001213074,1,
2017-02-19 13:00:00,3.0550000667572,,10.6700000762939,2.52917003631592,5.94332981109619,,3.21499991416931,1.19582998752594,,,,,2.10390996932983,1,
2017-02-19 14:00:00,2.38750004768372,,5.06000995635986,1.42499995231628,5.78000020980835,,1.63499999046326,1.44500005245209,,,,,1.94129002094269,1,
2017-02-19 15:00:00,2.18499994277954,,1.75999999046326,1,4.47334003448486,,,1.09333002567291,,,,,2.39442992210388,1,
2017-02-19 16:00:00,2.07999992370605,,1.74333000183105,1,4.71832990646362,,1.37545001506805,1.15272998809814,,,,,2.27890992164612,1,
2017-02-19 17:00:00,1.05499994754791,,1.41332995891571,1.4375,6.26999998092651,,2.71667003631592,1.26699995994568,,,,,2.32452988624573,1,
2017-02-19 18:00:00,3.62750005722046,,3.41000008583069,2.52917003631592,5.53499984741211,,3.47250008583069,1.64083003997803,,,,,2.65707993507385,1,
2017-02-19 19:00:00,12.4499998092651,8.70666980743408,4.31750011444092,5.09999990463257,10.7616996765137,,8.4350004196167,6.19333982467651,,,,,4.28629016876221,3.72900009155273,
2017-02-19 20:00:00,22.0100002288818,20.4300003051758,8.1950101852417,8.18332958221436,15.1716995239258,,12.3916997909546,13.1999998092651,,,,,5.83934020996094,4.24350023269653,
2017-02-19 21:00:00,25.7441997528076,26.6800003051758,14.960000038147,10.6000003814697,18.6016998291016,,20.7649993896484,17.0774993896484,,,,,5.35497999191284,2.75507998466492,
2017-02-19 22:00:00,26.0816993713379,25.8358001708984,15.4549999237061,11.2666997909546,16.3966999053955,,24.1016998291016,11.3325004577637,,,,,4.91615009307861,1,
2017-02-19 23:00:00,22.1474990844727,24.8416996002197,15.289999961853,10.9333000183105,20.7250003814697,,22.9491996765137,13.7974996566772,,,,,3.96863007545471,1,
2017-02-20 00:00:00,21.5657997131348,23.0617008209229,11.6599998474121,17.2667007446289,18.846700668335,,23.7007999420166,14.272500038147,,,,,4.43492984771729,1,
2017-02-20 01:00:00,26.2308006286621,19.3166999816895,8.85499954223633,19.86669921875,16.1516990661621,,21.6266994476318,13.272500038147,,,,,3.29455995559692,1,
2017-02-20 02:00:00,21.5077991485596,17.2833003997803,7.48000001907349,19.4899997711182,15.3078002929688,,19.9466991424561,9.60000991821289,,,,,4.08127021789551,1,
2017-02-20 03:00:00,19.7733001708984,,5.82999992370605,18.823299407959,15.8521995544434,,17.1854991912842,12.6833000183105,,,,,3.7480800151825,1,
2017-02-20 04:00:00,22.7275009155273,,5.71999979019165,17.9365997314453,17.7033004760742,,17.3974990844727,13.3575000762939,,,,,5.10205984115601,1,
2017-02-20 05:00:00,31.1399993896484,,7.12250995635986,20.573299407959,17.4582996368408,,17.5925006866455,12.8625001907349,,,,,4.85210990905762,2.47983002662659,
2017-02-20 06:00:00,34.8657989501953,16.3609008789062,22.3024997711182,23.9899997711182,22.7667007446289,,21.2649993896484,18.8024997711182,,,,,7.85637998580933,2.86892008781433,
2017-02-20 07:00:00,42.7700004577637,24.6891994476318,27.9950008392334,35.2400016784668,34.4449996948242,,31.1242008209229,29.0324993133545,,,,,6.7193398475647,2.70092010498047,
2017-02-20 08:00:00,52.7174987792969,20.6025009155273,23.0450000762939,34.073299407959,27.7483005523682,,20.4041996002197,24.7425003051758,,,,,5.22402000427246,1.40041995048523,
2017-02-20 09:00:00,58.9108009338379,16.4342002868652,23.2924995422363,27.1566009521484,15.2532997131348,,21.8717002868652,15.4499998092651,,,,,6.18700981140137,1,
2017-02-20 10:00:00,47.5917015075684,16.5566997528076,13.3924999237061,23.573299407959,19.7450008392334,,33.1549987792969,8.73499965667725,,,,,4.28562021255493,1,
2017-02-20 11:00:00,33.7324981689453,16.0666999816895,19.3325004577637,26.7399997711182,12.8032999038696,,22.7075004577637,10.5200004577637,,,,,2.37638998031616,1,
2017-02-20 12:00:00,22.3607997894287,16.6650009155273,19.4974994659424,13.2767000198364,8.22999954223633,,8.69748973846436,3.54666996002197,,,,,1.96134996414185,1,
2017-02-20 13:00:00,13.0124998092651,6.75,16.3624992370605,5.18333005905151,6.02500009536743,,7.17667007446289,1,,,,,1.60622000694275,1,
2017-02-20 14:00:00,15.664999961853,4.9850001335144,9.26749992370605,5.18333005905151,7.57667016983032,,5.74416017532349,1.13999998569489,,,,,2.28206992149353,1.85525000095367,
2017-02-20 15:00:00,16.5599994659424,4.98582983016968,7.36999988555908,3.5166699886322,8.88333034515381,,3.89083003997803,1.10181999206543,,,,,3.65008997917175,2.01382994651794,
2017-02-20 16:00:00,10.1083002090454,5.06916999816895,7.53499984741211,3.5166699886322,9.53666973114014,,4.90582990646362,1.70333003997803,,,,,,3.93274998664856,
2017-02-20 17:00:00,15.1382999420166,6.5,8.11250019073486,4.18333005905151,9.53666973114014,,9.46833992004395,2.46749997138977,,,,,,7.03641986846924,
2017-02-20 18:00:00,19.6025009155273,9.69832992553711,10.1750001907349,6.26667022705078,9.37333965301514,,11.9967002868652,2.9300000667572,,,,,,9.70557975769043,
2017-02-20 19:00:00,22.8908004760742,16.8483009338379,14.960000038147,9.93332958221436,11.9867000579834,,12.7491998672485,5.55749988555908,,,,,,7.47508001327515,
2017-02-20 20:00:00,25.2917003631592,18.6907997131348,10.3400001525879,10.7666997909546,17.7849998474121,,14.9517002105713,15.0974998474121,,,,,,9.52807998657227,
2017-02-20 21:00:00,23.778299331665,23.7099990844727,14.7124996185303,11.4333000183105,23.5832996368408,,17.8199996948242,17.2124996185303,,,,,,11.4314002990723,
2017-02-20 22:00:00,23.0324993133545,25.8607997894287,20.1574993133545,12.1000003814697,17.2133007049561,,21.8558006286621,13.2624998092651,,,,,,5.4446702003479,
2017-02-20 23:00:00,21.5949993133545,25.3875007629395,20.0750007629395,13.8500003814697,17.1317005157471,,23.8824996948242,15.1099996566772,,,,,,1.08342003822327,
2017-02-21 00:00:00,18.7367000579834,22.6858997344971,18.0949993133545,12.7666997909546,19.1732997894287,,20.2682991027832,14.9250001907349,,,,,,1,
2017-02-21 01:00:00,22.215799331665,16.4566993713379,14.3824996948242,18.323299407959,15.1716995239258,,17.2007999420166,10.9849996566772,,,,,,1.19208002090454,
2017-02-21 02:00:00,20.9566993713379,16.5888996124268,9.56999015808105,17.7122001647949,13.8922004699707,,16.9878005981445,7.45666980743408,,,,,,2.15208005905151,
2017-02-21 03:00:00,20.0210990905762,,8.25,16.4899997711182,13.8922004699707,,14.9911003112793,10.7299995422363,,,,,,1,
2017-02-21 04:00:00,20.6683006286621,,7.28750991821289,16.823299407959,12.3133001327515,,15.3575000762939,9.23250007629395,,,,,,1,
2017-02-21 05:00:00,24.9083995819092,18.4367008209229,13.7224998474121,18.1566009521484,13.1300001144409,,17.5659008026123,10.5524997711182,,,,,,1.7849999666214,
2017-02-21 06:00:00,26.8250007629395,18.4067001342773,20.9825000762939,23.1566009521484,17.7849998474121,,26.4125003814697,15.3374996185303,,,,,,1.52467000484467,
2017-02-21 07:00:00,34.6032981872559,28.4992008209229,26.5925006866455,32.6567001342773,27.4216995239258,,32.1032981872559,25.4850006103516,,,,,,3.17166996002197,
2017-02-21 08:00:00,41.2216987609863,27.1217002868652,22.0550003051758,43.9067001342773,31.75,,19.7808990478516,24.7425003051758,,,,,,3.00475001335144,
2017-02-21 09:00:00,30.0799999237061,23.5725002288818,14.7950000762939,39.2400016784668,35.6699981689453,,27.7924995422363,23.2574996948242,,,,,,2.4229199886322,
2017-02-21 10:00:00,31.1042003631592,19.4207992553711,23.6224994659424,33.9067001342773,17.7033004760742,,31.7007999420166,14.7600002288818,,,,,,1.02950000762939,
2017-02-21 11:00:00,33.5466995239258,22.2616996765137,35.8325004577637,28.9899997711182,18.846700668335,,28.5125007629395,13.0375003814697,,,,,,1,
2017-02-21 12:00:00,27.4925003051758,18.0650005340576,20.1574993133545,14.5333003997803,12.2316999435425,,12.1625003814697,4.54250001907349,,,,,,1.51374995708466,
2017-02-21 13:00:00,13.9650001525879,6.75166988372803,21.3125,6.18333005905151,8.39334011077881,,9.13416957855225,1.46090996265411,,,,,,1,
2017-02-21 14:00:00,11.5867004394531,3.49000000953674,16.7749996185303,4.68333005905151,8.14832973480225,,5.413330078125,1.24800002574921,,,,,,1,
2017-02-21 15:00:00,12.7817001342773,2.33273005485535,8.85499954223633,4.26666021347046,8.39334011077881,,3.13499999046326,1.37332999706268,,,,,,1,
2017-02-21 16:00:00,13.4567003250122,2.59400010108948,8.02999973297119,5.09999990463257,9.12833023071289,,5.91750001907349,1.6783299446106,,,,,,1.19616997241974,
2017-02-21 17:00:00,12.0299997329712,,9.1850004196167,4.93333005905151,10.1899995803833,,9.29166984558105,1.88999998569489,,,,,,1.71124994754791,
2017-02-21 18:00:00,19.0366992950439,11.2917003631592,9.35000991821289,7.26667022705078,10.1083002090454,,11.9191999435425,2.06833004951477,,,,,,1.76324999332428,
2017-02-21 19:00:00,25.6483001708984,14.5542001724243,9.68000984191895,9.76667976379395,18.4382991790771,,12.4167003631592,7.51749992370605,,,,,,2.57441997528076,
2017-02-21 20:00:00,31.0557994842529,,11.4949998855591,11.8500003814697,23.99169921875,,17.6441993713379,17.7600002288818,,,,,,3.29883003234863,
2017-02-21 21:00:00,29.8983001708984,21.0925006866455,16.8575000762939,13.8500003814697,26.5233001708984,,21.7807998657227,22.8449993133545,,,,,,4.84317016601562,
2017-02-21 22:00:00,31.2099990844727,25.7257995605469,19.4150009155273,15.5166997909546,27.7483005523682,,26.9041996002197,22.8449993133545,,,,,,4.37174987792969,
2017-02-21 23:00:00,31.760799407959,27.2141990661621,22.3850002288818,21.1100006103516,27.8299999237061,,26.9416999816895,22.0200004577637,,,,,,2.00317001342773,
2017-02-22 00:00:00,28.0983009338379,23.4333000183105,18.2600002288818,23.4066009521484,25.1350002288818,,25.2600002288818,20.8649997711182,,,,,,1,
2017-02-22 01:00:00,27.5182991027832,20.3092002868652,13.1450004577637,23.7399997711182,21.2966995239258,,22.3882999420166,19.0499992370605,,,,,,1,
2017-02-22 02:00:00,24.3145008087158,17.9354991912842,13.1999998092651,23.4899997711182,19.9899997711182,,19.2478008270264,16.7399997711182,,,,,,1,
2017-02-22 03:00:00,25.468900680542,16.4911003112793,8.47000026702881,21.9344005584717,18.3567008972168,,18.3311004638672,16.1900005340576,,,,,,1,
2017-02-22 04:00:00,26.9358997344971,16.2266998291016,10.0924997329712,21.573299407959,22.2766990661621,,17.4074993133545,17.8125,,,,,,1,
2017-02-22 05:00:00,28.3808002471924,19.8999996185303,17.9300003051758,20.7399997711182,26.1149997711182,,20.596700668335,21.9375,,,,,,1.10707998275757,
2017-02-22 06:00:00,32.6108016967773,26.0825004577637,25.2724990844727,22.1566009521484,28.0750007629395,,21.7467002868652,23.5049991607666,,,,,,2.17858004570007,
2017-02-22 07:00:00,33.9933013916016,29.2091999053955,28.9025001525879,25.4066009521484,31.0149993896484,,37.0932998657227,29.2800006866455,,,,,,3.00082993507385,
2017-02-22 08:00:00,22.2441997528076,27.2458000183105,20.8999996185303,27.1566009521484,26.6049995422363,,26.9925003051758,25.8150005340576,,,,,,1.12182998657227,
2017-02-22 09:00:00,21.2266998291016,25.823299407959,17.6825008392334,36.323299407959,22.9300003051758,,22.2166996002197,18.3899993896484,,,,,,1,
2017-02-22 10:00:00,32.6383018493652,23.1849994659424,17.1875,32.2400016784668,19.5816993713379,,27.6100006103516,14.1000003814697,,,,,,1,
2017-02-22 11:00:00,29.4358005523682,21.86669921875,24.6949996948242,15.1632995605469,8.22999954223633,,14.4324998855591,3.72832989692688,,,,,,1,
2017-02-22 12:00:00,14.8542003631592,13.2192001342773,29.7275009155273,5.59999990463257,6.43333005905151,,8.52917003631592,1.59833002090454,,,,,,1,
2017-02-22 13:00:00,10.4642000198364,6.99916982650757,12.6499996185303,5.93333005905151,5.78000020980835,,6.25333023071289,1.6083300113678,,,,,,1,
2017-02-22 14:00:00,13.0450000762939,6.41167020797729,11.3299999237061,6.18333005905151,6.10666990280151,,6.50500011444092,1.57249999046326,,,,,,1,
2017-02-22 15:00:00,10.9250001907349,6.32583999633789,11.9075002670288,7.30667018890381,6.02500009536743,,5.75165987014771,1.6141699552536,,,,,,1,
2017-02-22 16:00:00,16.25830078125,5.31750011444092,10.835000038147,6.6399998664856,7.16833019256592,,6.8516697883606,2.39249992370605,,,,,,1.00633001327515,
2017-02-22 17:00:00,17.2007999420166,9.18251037597656,13.227499961853,7.17000007629395,7.73999977111816,,7.52415990829468,3.73499989509583,,,,,,1.81700003147125,
2017-02-22 18:00:00,20.1707992553711,14.4891996383667,15.0424995422363,7.51667022705078,8.14832973480225,,13.4274997711182,5.69250011444092,,,,,,2.61949992179871,
2017-02-22 19:00:00,22.6700000762939,13.8267002105713,16.6100006103516,8.51667976379395,11.1700000762939,,13.5,7.86749982833862,,,,,,3.81282997131348,
2017-02-22 20:00:00,26.5333003997803,16.8549995422363,18.7549991607666,10.4333000183105,12.8032999038696,,14.2475004196167,9.64249992370605,,,,,,,
2017-02-22 21:00:00,21.7908000946045,13.3207998275757,20.1574993133545,9.35000991821289,13.7017002105713,,12.977499961853,8.02250957489014,,,,,,4.04433012008667,
2017-02-22 22:00:00,26.4442005157471,12.0574998855591,17.5174999237061,12.4033002853394,12.8850002288818,,9.34916973114014,6.87750005722046,,,,,,3.92166996002197,
2017-02-22 23:00:00,22.7241992950439,10.5424995422363,20.5699996948242,25.8899993896484,17.4582996368408,,13.5583000183105,11.0024995803833,,,,,,5.24499988555908,
2017-02-23 00:00:00,24.5100002288818,17.0249996185303,20.8174991607666,27.8299999237061,15.335000038147,,19.6282997131348,11.414999961853,,,,,,1,
2017-02-23 01:00:00,27.6399993896484,21.3125,17.4349994659424,25.573299407959,14.4366998672485,,19.1208000183105,12.2399997711182,,,,,,1,
2017-02-23 02:00:00,23.9911003112793,20.3255996704102,18.2600002288818,24.1566009521484,15.0900001525879,,22.9400005340576,12.4200000762939,,,,,,1,
2017-02-23 03:00:00,22.1756000518799,18.7521991729736,11.8800001144409,18.3789005279541,15.5256004333496,,18.0888996124268,10.7966995239258,,,,,,1,
2017-02-23 04:00:00,24.6667003631592,20.1534004211426,12.4849996566772,20.323299407959,14.8450002670288,,17.8817005157471,13.8000001907349,,,,,,1,
2017-02-23 05:00:00,26.8567008972168,23.1541996002197,19.1674995422363,23.073299407959,16.3966999053955,,20.034200668335,14.2650003433228,,,,,,1,
2017-02-23 06:00:00,29.7124996185303,25.3992004394531,26.3449993133545,22.4066009521484,17.948299407959,,25.5158004760742,14.4300003051758,,,,,,2.13858008384705,
2017-02-23 07:00:00,33.5724983215332,33.564998626709,28.4074993133545,28.9899997711182,16.1516990661621,,33.3258018493652,16.4925003051758,,,,,,1.68383002281189,
2017-02-23 08:00:00,39.9249992370605,41.0299987792969,31.2124996185303,43.6567001342773,19.2549991607666,,44.625,21.1949996948242,,,,,,2.18916988372803,
2017-02-23 09:00:00,40.7341995239258,41.3541984558105,30.4699993133545,44.2400016784668,19.0100002288818,,44.6650009155273,17.7299995422363,,,,,,1,
2017-02-23 10:00:00,41.0200004577637,36.3699989318848,33.3574981689453,30.823299407959,17.2950000762939,,22.4041996002197,13.852499961853,,,,,,1,
2017-02-23 11:00:00,30.221700668335,24.3850002288818,43.6699981689453,18.573299407959,12.3133001327515,,13.1724996566772,6.13749980926514,,,,,,1,
2017-02-23 12:00:00,17.9983005523682,11.5450000762939,24.4475002288818,9.52000045776367,8.06667041778564,,7.60415983200073,2.5533299446106,,,,,,1,
2017-02-23 13:00:00,14.5307998657227,4.81833982467651,13.1450004577637,6.10333013534546,7.73999977111816,,5.58416986465454,1.30999994277954,,,,,,1,
2017-02-23 14:00:00,9.97249984741211,3.72416996955872,7.28750991821289,6.73999977111816,8.72000026702881,,5.67082977294922,1.05666995048523,,,,,,1,
2017-02-23 15:00:00,12.9292001724243,3.72667002677917,8.52499008178711,7.24000978469849,8.39332962036133,,6.42917013168335,1.22167003154755,,,,,,1,
2017-02-23 16:00:00,13.2541999816895,3.97917008399963,12.1549997329712,8.67000007629395,7.73999977111816,,8.28083992004395,1.64417004585266,6.62583017349243,,,,,1,
2017-02-23 17:00:00,21.9424991607666,11.0466995239258,17.1049995422363,10.0699996948242,11.0066995620728,,10.8083000183105,4.94999980926514,7.06916999816895,,,,,1,
2017-02-23 18:00:00,27.7807998657227,13.3191995620728,15.2075004577637,8.60000991821289,11.7417001724243,,14.4475002288818,5.72249984741211,6.41665983200073,,,,,1,
2017-02-23 19:00:00,27.1966991424561,12.227499961853,13.9700002670288,11.9333000183105,11.9867000579834,,15.9575004577637,6.37249994277954,10.3050003051758,,,,,1.16867005825043,
2017-02-23 20:00:00,20.9400005340576,11.1324996948242,17.9300003051758,13.4567003250122,15.4982995986938,,11.0474996566772,12.5500001907349,9.13833999633789,,,,,2.34982991218567,
2017-02-23 21:00:00,19.4367008209229,13.5741996765137,13.3924999237061,10.6833000183105,14.8450002670288,,10.1358003616333,10.5900001525879,8.17916965484619,,,,,3.3439199924469,
2017-02-23 22:00:00,13.5592002868652,13.3992004394531,10.7524995803833,12.4033002853394,15.5799999237061,,10.5574998855591,9.92000007629395,15.9857997894287,,,,,2.78924989700317,
2017-02-23 23:00:00,19.3899993896484,11.8008003234863,12.2375001907349,19.6466999053955,17.1317005157471,,9.54001045227051,9.51749992370605,14.1099996566772,,,,,1,
2017-02-24 00:00:00,17.6208000183105,9.52834033966064,19.3325004577637,17.426700592041,17.7849998474121,,9.94167041778564,12.9825000762939,11.5675001144409,,,,,1,
2017-02-24 01:00:00,19.0807991027832,12.227499961853,16.2800006866455,11.8500003814697,13.7833003997803,,12.3874998092651,6.46500015258789,13.9433002471924,,,,,1,
2017-02-24 02:00:00,5.96667003631592,11.4700002670288,12.8699998855591,10.0721998214722,10.2988996505737,,11.5711002349854,4.98000001907349,18.324499130249,,,,,1,
2017-02-24 03:00:00,10.8400001525879,15.0611000061035,14.6300001144409,16.6811008453369,8.12110996246338,,12.585599899292,3.10999989509583,11.6555995941162,,,,,1,
2017-02-24 04:00:00,17.9832992553711,15.4158000946045,14.7124996185303,21.1566009521484,10.6800003051758,,12.5592002868652,6.30000019073486,17.4734001159668,,,,,1,
2017-02-24 05:00:00,21.5182991027832,17.9025001525879,13.3100004196167,20.7399997711182,17.7033004760742,,15.8116998672485,17.1625003814697,19.1399993896484,,,,,1,
2017-02-24 06:00:00,26.2507991790771,19.5974998474121,18.5900001525879,21.9899997711182,20.3983001708984,,18.5958003997803,17.8950004577637,21.9734001159668,,,,,4.44308996200562,
2017-02-24 07:00:00,27.8358001708984,26.489200592041,24.3649997711182,30.2399997711182,17.948299407959,,23.1975002288818,15.6674995422363,25.0566997528076,,,,,5.01916980743408,
2017-02-24 08:00:00,31.7816009521484,27.9841995239258,26.7574996948242,36.2400016784668,14.1916999816895,,21.4050006866455,12.8625001907349,20.9734001159668,,,,,1.57291996479034,
2017-02-24 09:00:00,36.0050010681152,26.1282997131348,36.8224983215332,27.9899997711182,12.3133001327515,,18.1350002288818,9.89249992370605,18.4734001159668,,,,,1,
2017-02-24 10:00:00,26.8974990844727,20.9958000183105,41.689998626709,19.4899997711182,10.8432998657227,,13.4549999237061,7.99499988555908,7.55666017532349,,,,,1,
2017-02-24 11:00:00,18.2467002868652,18.8316993713379,44.7425003051758,14.0733003616333,8.39332962036133,,10.9907999038696,5.03499984741211,5.20916986465454,,,,,1,
2017-02-24 12:00:00,15.1324996948242,11.3691997528076,24.9424991607666,9.19334030151367,7.49499988555908,,7.01332998275757,1.52166998386383,1.89917004108429,,,,,1,
2017-02-24 13:00:00,9.47999954223633,5.82083988189697,14.4650001525879,6.586669921875,5.53499984741211,,5.92500019073486,1.46582996845245,1,,,,,1,
2017-02-24 14:00:00,11.3725004196167,5.31583023071289,9.76249980926514,5.26666021347046,5.37166976928711,,5.24499988555908,1,1.70167005062103,,,,,1,
2017-02-24 15:00:00,15.9182996749878,5.82332992553711,9.76249980926514,6.59333992004395,5.94332981109619,,6.85333013534546,1.16364002227783,1.49000000953674,,,,,1,
2017-02-24 16:00:00,20.6375007629395,7.25583982467651,11.8249998092651,7.26000022888184,5.94332981109619,,9.79249954223633,1.51250004768372,2.47499990463257,,,,,1,
2017-02-24 17:00:00,26.3442001342773,8.77250957489014,11.164999961853,7.98667001724243,7.8216700553894,,11.6483001708984,2.98000001907349,4.63667011260986,,,,,1,
2017-02-24 18:00:00,27.0182991027832,11.8066997528076,12.7325000762939,10.5166997909546,13.4567003250122,,15.0183000564575,6.8600001335144,6.08166980743408,,,,,1.65717005729675,
2017-02-24 19:00:00,25.5849990844727,12.9825000762939,16.1975002288818,10.2666997909546,11.4967002868652,,14.4208002090454,6.35500001907349,8.99833965301514,,,,,3.31642007827759,
2017-02-24 20:00:00,27.3416996002197,14.2458000183105,17.6000003814697,13.0699996948242,12.6416997909546,,12.2391996383667,10.6450004577637,10.2075004577637,,,,,11.4210996627808,
2017-02-24 21:00:00,19.3050003051758,20.3824996948242,17.5174999237061,12.0166997909546,13.8649997711182,,14.1792001724243,10.7574996948242,9.16501045227051,,,,,5.2261700630188,
2017-02-24 22:00:00,23.8717002868652,24.4874992370605,20.7350006103516,16.3733997344971,11.8233003616333,,17.9874992370605,10.5625,7.81750011444092,,,,,1,
2017-02-24 23:00:00,17.409200668335,19.9491996765137,23.9524993896484,18.6700000762939,14.1916999816895,,15.1925001144409,9.6950101852417,9.81750011444092,,,,,1,
2017-02-25 00:00:00,13.0432996749878,20.0366992950439,24.9424991607666,16.4733009338379,14.1099996566772,,13.6850004196167,10.0349998474121,12.9025001525879,,,,,1,
2017-02-25 01:00:00,9.22000026702881,12.8042001724243,24.3649997711182,11.2367000579834,10.0267000198364,,6.83334016799927,4.6399998664856,9.69332981109619,,,,,1,
2017-02-25 02:00:00,15.6611003875732,14.5699996948242,20.8999996185303,17.3789005279541,12.1499996185303,,10.4632997512817,7.38667011260986,7.52555990219116,,,,,1,
2017-02-25 03:00:00,14.9877996444702,14.3277997970581,19.6900005340576,15.9343996047974,12.2588996887207,,12.3956003189087,9.85000991821289,11.3410997390747,,,,,1,
2017-02-25 04:00:00,17.5983009338379,14.4049997329712,18.2600002288818,15.1567001342773,12.3133001327515,,11.9342002868652,10.3874998092651,13.7232999801636,,,,,1,
2017-02-25 05:00:00,16.1200008392334,15.1782999038696,17.6825008392334,14.9899997711182,14.6000003814697,,11.3575000762939,11.1300001144409,15.0566997528076,,,,,1,
2017-02-25 06:00:00,18.9050006866455,17.0207996368408,19.4974994659424,14.7399997711182,14.2733001708984,,13.9750003814697,10.8824996948242,17.0566997528076,,,,,1,
2017-02-25 07:00:00,22.6741008758545,20.9500007629395,17.3525009155273,21.6566009521484,13.1300001144409,,18.2507991790771,11.9549999237061,17.8899993896484,,,,,1.72532999515533,
2017-02-25 08:00:00,27.2066993713379,25.1807994842529,19.25,24.6566009521484,13.0482997894287,,10.1000003814697,11.460000038147,9.30667018890381,,,,,1,
2017-02-25 09:00:00,17.5533008575439,18.4375,18.9200000762939,28.073299407959,11.414999961853,,12.3882999420166,7.58249998092651,8.22332954406738,,,,,1,
2017-02-25 10:00:00,23.2124996185303,18.8899993896484,21.1474990844727,21.4899997711182,9.86332988739014,,7.53249979019165,7.33500003814697,6.1399998664856,,,,,1,
2017-02-25 11:00:00,24.7308006286621,12.1175003051758,20.9825000762939,9.60334968566895,8.14832973480225,,5.92416000366211,3.06500005722046,3.2408299446106,,,,,1,
2017-02-25 12:00:00,15.8058004379272,7.17083978652954,20.2399997711182,5.09999990463257,6.59666013717651,,4.99083995819092,1.4558299779892,1.0808299779892,,,,,1,
2017-02-25 13:00:00,10.4525003433228,5.07000017166138,8.44250011444092,4.59999990463257,6.75999021530151,,4.4041600227356,1.79666996002197,1,,,,,1,
2017-02-25 14:00:00,8.11332988739014,3.39000010490417,5.80250978469849,3.34999990463257,6.10666990280151,,2.55082988739014,1.05090999603271,1,,,,,1,
2017-02-25 15:00:00,5.58416986465454,3.80999994277954,2.75,2.59999990463257,5.53499984741211,,2.66667008399963,1,1,,,,,1,
2017-02-25 16:00:00,7.15250015258789,5.66167020797729,2.25500011444092,3.09999990463257,5.94332981109619,,2.29749989509583,1,1.2683299779892,,,,,1,
2017-02-25 17:00:00,11.5041999816895,6.67000007629395,5.3899998664856,3.93333005905151,6.43333005905151,,3.73000001907349,1.76417005062103,1.87000000476837,,,,,1,
2017-02-25 18:00:00,10.2574996948242,7.26000022888184,6.46250009536743,4.26666021347046,7.90332984924316,,7.19000005722046,3.70499992370605,2.30999994277954,,,,,1,
2017-02-25 19:00:00,15.1183004379272,10.2017002105713,9.51500034332275,5.76666021347046,8.80167007446289,,6.84834003448486,3.3199999332428,2.17166996002197,,,,,3.41724991798401,
2017-02-25 20:00:00,10.210000038147,9.86334037780762,11.2475004196167,4.93333005905151,9.04668045043945,,6.09917020797729,5.44500017166138,5.98582983016968,,,,,9.43916034698486,
2017-02-25 21:00:00,11.6866998672485,12.3042001724243,8.85499954223633,6.09999990463257,10.0267000198364,,8.52999973297119,8.92249965667725,10.8758001327515,,,,,7.72450017929077,
2017-02-25 22:00:00,10.6700000762939,15.0325002670288,15.7849998474121,10.6232995986938,12.3950004577637,,9.63000011444092,12.1199998855591,16.6399993896484,,,,,7.57800006866455,
2017-02-25 23:00:00,14.6949996948242,14.2867002487183,17.4349994659424,12.3367004394531,13.8649997711182,,8.39750957489014,11.9549999237061,13.7091999053955,,,,,2.53675007820129,
