Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Rancagua_I,Las_Encinas
2012-01-01 16:00:00,0.26800599694252,0.211081996560097,0.296296000480652,0.267334014177322,0.322306007146835,0.302266985177994,0.299143999814987,0.272107988595963,0.146424993872643,0.20100499689579,0.204081997275352,4.78998994827271,
2012-01-01 17:00:00,0.284756988286972,0.211081996560097,0.296296000480652,0.267334014177322,0.330787986516953,0.302266985177994,0.307691991329193,0.229590997099876,0.103358998894691,0.20100499689579,0.221088007092476,3.21000003814697,
2012-01-01 18:00:00,0.309881985187531,0.228671997785568,0.296296000480652,0.300751000642776,0.35623300075531,0.302266985177994,0.307691991329193,0.221086993813515,0.103358998894691,0.20100499689579,0.229591995477676,2.78999996185303,
2012-01-01 19:00:00,0.309881985187531,0.24626199901104,0.296296000480652,0.300751000642776,0.339269995689392,0.310663014650345,0.316237986087799,0.238094002008438,0.103358998894691,0.209380000829697,0.297618001699448,2.96000003814697,
2012-01-01 20:00:00,0.343383014202118,0.299032002687454,0.296296000480652,0.300751000642776,0.424088001251221,0.369437009096146,0.3418790102005,0.306122004985809,0.103358998894691,0.301506996154785,0.331631988286972,2.64000010490417,
2012-01-01 21:00:00,0.376884013414383,0.334212005138397,0.296296000480652,0.300751000642776,0.474977999925613,0.403021991252899,0.384613990783691,0.323128014802933,0.103358998894691,0.29313200712204,0.416666001081467,2.40000009536743,
2012-01-01 22:00:00,0.477385997772217,0.360597014427185,0.370368987321854,0.384292989969254,0.474977999925613,0.436607003211975,0.521366000175476,0.340135008096695,0.103358998894691,0.209380000829697,0.416666001081467,2.74000000953674,
2012-01-01 23:00:00,0.435510009527206,0.334212005138397,0.444442987442017,0.367585003376007,0.381678998470306,0.33585199713707,0.61538302898407,0.289115011692047,0.146424993872643,0.29313200712204,0.365644991397858,2.05999994277954,
2012-01-02 00:00:00,0.318257004022598,0.263852000236511,0.436212986707687,0.300751000642776,0.347752004861832,0.310663014650345,0.333332985639572,0.238094002008438,0.103358998894691,0.301506996154785,0.263604998588562,2.30999994277954,
2012-01-02 01:00:00,0.35734099149704,0.316621989011765,0.414813995361328,0.300751000642776,0.386768013238907,0.23173800110817,0.410255998373032,0.204080998897552,0.268732994794846,0.301506996154785,0.306122004985809,2.25999999046326,
2012-01-02 02:00:00,0.301506996154785,0.395778000354767,0.329216986894608,0.292396992444992,0.390161007642746,0.20151099562645,0.410255998373032,0.204080998897552,0.430662006139755,0.226129993796349,0.306122004985809,2.23000001907349,
2012-01-02 03:00:00,0.301506996154785,0.422163009643555,0.395060986280441,0.300751000642776,0.395815998315811,0.302266001701355,0.410255998373032,0.204080998897552,0.413435995578766,0.301506996154785,0.306122004985809,2.21000003814697,
2012-01-02 04:00:00,0.347045987844467,0.422163009643555,0.297028988599777,0.300751000642776,0.350578993558884,0.212705999612808,0.430837988853455,0.204080998897552,0.31088000535965,0.268680989742279,0.204080998897552,2.10999989509583,
2012-01-02 05:00:00,0.344247996807098,0.466138005256653,0.321781009435654,0.309105008840561,0.424088001251221,0.277078002691269,0.43367201089859,0.204080998897552,0.328150987625122,0.26028499007225,0.280611008405685,2.21000003814697,
2012-01-02 06:00:00,0.562551021575928,0.642039000988007,0.41253998875618,0.426064014434814,0.534349024295807,0.436607003211975,0.637753009796143,0.306122004985809,0.561311006546021,0.327455013990402,0.476188987493515,2.40000009536743,
2012-01-02 07:00:00,0.705287992954254,0.642039000988007,0.445544004440308,0.559731006622314,0.525866985321045,0.587738990783691,0.620747029781342,0.306122004985809,0.466320008039474,0.302266985177994,0.399659007787704,2.53999996185303,
2012-01-02 08:00:00,0.520569980144501,0.606859028339386,0.379536986351013,0.659982025623322,0.508903980255127,0.361039996147156,0.612244009971619,0.289115011692047,0.474956005811691,0.302266985177994,0.323128014802933,2.78999996185303,
2012-01-02 09:00:00,0.562551021575928,0.518908977508545,0.396039009094238,0.459481000900269,0.474977999925613,0.26028499007225,0.501698970794678,0.306122004985809,0.319514989852905,0.293870002031326,0.340135008096695,3.05999994277954,
2012-01-02 10:00:00,0.394625008106232,0.351801991462708,0.478547006845474,0.267334014177322,0.43257001042366,0.20151099562645,0.408163011074066,0.238094002008438,0.215889006853104,0.293870002031326,0.280611991882324,3.13000011444092,
2012-01-02 11:00:00,0.361039996147156,0.316621989011765,0.46204599738121,0.208855003118515,0.415605992078781,0.193114995956421,0.348639011383057,0.204080998897552,0.207253992557526,0.302266985177994,0.204080998897552,3.65000009536743,
2012-01-02 12:00:00,0.310663014650345,0.228671997785568,0.313529998064041,0.200500994920731,0.449532985687256,0.184717997908592,0.323128014802933,0.204080998897552,0.250431001186371,0.20151099562645,0.204080998897552,2.71000003814697,
2012-01-02 13:00:00,0.302266985177994,0.211081996560097,0.297028988599777,0.200500994920731,0.407124996185303,0.20151099562645,0.306122004985809,0.204080998897552,0.241796001791954,0.20151099562645,0.18707400560379,2.77999997138977,
2012-01-02 14:00:00,0.302266985177994,0.211081996560097,,0.200500994920731,0.441051006317139,0.159529000520706,0.31462499499321,0.212584003806114,0.207253992557526,0.20151099562645,0.127551004290581,4.34000015258789,
2012-01-02 15:00:00,0.327455013990402,0.211081996560097,,0.200500994920731,0.424088001251221,0.100755997002125,0.348639011383057,0.212584003806114,0.233160004019737,0.20151099562645,0.102040998637676,4.34000015258789,
2012-01-02 16:00:00,0.302266985177994,0.202287003397942,,0.200500994920731,0.424088001251221,0.109151996672153,0.391155987977982,0.204080998897552,0.276338011026382,0.159529000520706,0.102040998637676,3.55999994277954,
2012-01-02 17:00:00,0.310663014650345,0.211081996560097,,0.200500994920731,0.373198002576828,0.100755997002125,0.399659007787704,0.204080998897552,0.241796001791954,0.20151099562645,0.102040998637676,1.88999998569489,
2012-01-02 18:00:00,0.327455013990402,0.237467005848885,,0.200500994920731,0.398642987012863,0.100755997002125,0.374148994684219,0.221086993813515,0.233160004019737,0.20151099562645,0.102040998637676,1.75999999046326,
2012-01-02 19:00:00,0.327455013990402,0.24626199901104,,0.200500994920731,0.407124996185303,0.125945001840591,0.382652014493942,0.221086993813515,0.207253992557526,0.20151099562645,0.195576995611191,2.32999992370605,
2012-01-02 20:00:00,0.277078002691269,0.386981993913651,,0.225563004612923,0.534349024295807,0.193114995956421,0.416666001081467,0.263604998588562,0.189982995390892,0.20151099562645,0.221086993813515,2.44000005722046,
2012-01-02 21:00:00,0.386229008436203,0.422163009643555,,0.250625997781754,0.525867998600006,0.193114995956421,0.476188987493515,0.280611991882324,0.215889006853104,0.20151099562645,0.306120991706848,1.80999994277954,
2012-01-02 22:00:00,0.403021991252899,0.44854798913002,,0.208855003118515,0.466495990753174,0.176321998238564,0.510201990604401,0.280611991882324,0.215889006853104,0.20151099562645,0.297618001699448,2.14000010490417,
2012-01-02 23:00:00,0.302266985177994,0.527702987194061,,0.300751000642776,0.627647995948792,0.13434100151062,0.620747029781342,0.306122004985809,0.207253992557526,0.20151099562645,0.238094002008438,2.16000008583069,
2012-01-03 00:00:00,0.302266985177994,0.63324499130249,,0.292396992444992,0.534349024295807,0.151133000850677,0.510201990604401,0.289115011692047,0.207253992557526,0.20151099562645,0.272107988595963,1.61000001430511,
2012-01-03 01:00:00,0.302266985177994,0.548811018466949,,0.290726006031036,0.631042003631592,0.23173800110817,0.367345988750458,0.224489003419876,0.227979004383087,0.20151099562645,0.285712987184525,1.95000004768372,
2012-01-03 02:00:00,0.251888990402222,0.483727991580963,,0.300751000642776,0.525866985321045,0.226699993014336,0.306122004985809,0.204080998897552,0.207253992557526,0.218302994966507,0.31462499499321,2.01999998092651,
2012-01-03 03:00:00,0.302266985177994,0.422163009643555,,0.323029011487961,0.45236000418663,0.20151099562645,0.306122004985809,0.204080998897552,0.253309994935989,0.246290996670723,0.306122004985809,1.76999998092651,
2012-01-03 04:00:00,0.391826987266541,0.456140011548996,,0.401001989841461,0.20202000439167,0.20202000439167,0.342759013175964,0.203562006354332,0.322393000125885,0.212172001600266,0.260107010602951,1.50999999046326,
2012-01-03 05:00:00,0.411417990922928,0.491228014230728,,0.401001989841461,0.33669900894165,0.336699992418289,0.445585995912552,0.21204400062561,0.457684010267258,0.284756988286972,0.305343002080917,1.35000002384186,
2012-01-03 06:00:00,0.570948004722595,0.877191007137299,,0.41771000623703,0.437709987163544,0.420875012874603,0.548412024974823,0.296860992908478,0.725387990474701,0.301506996154785,0.398642003536224,1.19000005722046,
2012-01-03 07:00:00,0.713684022426605,0.649120986461639,,0.626564979553223,0.488213986158371,0.479797005653381,0.591256976127625,0.373196989297867,0.518132984638214,0.301506996154785,0.474976986646652,1.20000004768372,
2012-01-03 08:00:00,0.612927973270416,0.614032983779907,,0.459481000900269,0.462962001562119,0.27777698636055,0.471291989088058,0.322306007146835,0.509498000144958,0.301506996154785,0.407124012708664,1.30999994277954,
2012-01-03 09:00:00,0.411417990922928,0.535086989402771,,0.325812995433807,0.336699992418289,0.260942012071609,0.428447991609573,0.262933999300003,0.526768982410431,0.301506996154785,0.36471500992775,1.41999995708466,
2012-01-03 10:00:00,0.411417990922928,0.421052008867264,,0.292396992444992,0.387205004692078,0.286195009946823,0.308483004570007,0.254451990127563,0.31088000535965,0.301506996154785,0.305343002080917,1.87000000476837,
2012-01-03 11:00:00,0.352643996477127,0.342103987932205,,0.208855003118515,0.41245698928833,0.303030014038086,0.317050993442535,0.262933999300003,0.31088000535965,0.301506996154785,0.262933999300003,1.37000000476837,
2012-01-03 12:00:00,0.310663014650345,0.315789014101028,0.750823974609375,0.267334014177322,0.361952006816864,0.311446994543076,0.325621008872986,0.279897004365921,0.345421999692917,0.301506996154785,0.229007005691528,1.6599999666214,
2012-01-03 13:00:00,0.33585199713707,0.315789014101028,0.602307021617889,0.200500994920731,0.311446994543076,0.303030014038086,0.282775014638901,0.21204400062561,0.440412998199463,0.29313200712204,0.203562006354332,1.87999999523163,
2012-01-03 14:00:00,0.302266985177994,0.315789014101028,0.511550009250641,0.200500994920731,0.40404000878334,0.303030014038086,0.282775014638901,0.203562006354332,0.423141986131668,0.226129993796349,0.203562006354332,2.16000008583069,
2012-01-03 15:00:00,0.310663014650345,0.315789014101028,0.486797988414764,0.200500994920731,0.311446994543076,0.303030014038086,0.308483004570007,0.203562006354332,0.405871003866196,0.242881000041962,0.195079997181892,1.46000003814697,
2012-01-03 16:00:00,0.310663014650345,0.3245609998703,0.495048999786377,0.250625997781754,0.303030014038086,0.303030014038086,0.308483004570007,0.203562006354332,0.414507001638412,0.217755004763603,0.118744000792503,1.62999999523163,
2012-01-03 17:00:00,0.344247996807098,0.385964006185532,0.495048999786377,0.292396992444992,0.303030014038086,0.328281998634338,0.342759013175964,0.237488999962807,0.423141986131668,0.108877003192902,0.186598002910614,2.0699999332428,
2012-01-03 18:00:00,0.377833008766174,0.421052008867264,0.519800007343292,0.300751000642776,0.40404000878334,0.319864988327026,0.351327002048492,0.322306007146835,0.328150987625122,0.100501999258995,0.237488999962807,1.82000005245209,
2012-01-03 19:00:00,0.419813990592957,0.421052008867264,0.5693039894104,0.300751000642776,0.41245698928833,0.40404000878334,0.334188997745514,0.305343002080917,0.31088000535965,0.150753006339073,0.313823997974396,2.24000000953674,
2012-01-03 20:00:00,0.377833008766174,0.41227999329567,0.594057023525238,0.300751000642776,0.429291993379593,0.361952006816864,0.437016993761063,0.305343002080917,0.293608993291855,0.20100499689579,0.330787986516953,1.87000000476837,
2012-01-03 21:00:00,0.411417990922928,0.368420004844666,0.750823974609375,0.275687992572784,0.462962001562119,0.353534996509552,0.488431006669998,0.305343002080917,0.44904899597168,0.226129993796349,0.35623300075531,1.46000003814697,
2012-01-03 22:00:00,0.344247996807098,0.421052008867264,0.709568977355957,0.275687992572784,0.40404000878334,0.370370000600815,0.37703400850296,0.305343002080917,0.388599991798401,0.301506996154785,0.35623300075531,1.69000005722046,
2012-01-03 23:00:00,0.369437009096146,0.43859601020813,0.783827006816864,0.300751000642776,0.41245698928833,0.319864988327026,0.402740985155106,0.305343002080917,0.345421999692917,0.301506996154785,0.305343002080917,1.79999995231628,
2012-01-04 00:00:00,0.26028499007225,0.491228014230728,0.627059996128082,0.217208996415138,0.395621985197067,0.319864988327026,0.445585995912552,0.305343002080917,0.345421999692917,0.309881985187531,0.322306007146835,2.80999994277954,
2012-01-04 01:00:00,0.268680989742279,0.463156998157501,0.5643550157547,0.340851008892059,0.262625992298126,0.40404000878334,0.298200011253357,0.305343002080917,0.31088000535965,0.23115499317646,0.234096005558968,2.41000008583069,
2012-01-04 02:00:00,0.386229008436203,0.3245609998703,0.528051018714905,0.401001989841461,0.20202000439167,0.328281998634338,0.368465006351471,0.203562006354332,0.31088000535965,0.209380000829697,0.279897004365921,2.99000000953674,
2012-01-04 03:00:00,0.403021991252899,0.315789014101028,0.495048999786377,0.401001989841461,0.190796002745628,0.303030014038086,0.411311000585556,0.226180002093315,0.437534987926483,0.234505996108055,0.226180002093315,2.59999990463257,
2012-01-04 04:00:00,0.614180982112885,0.340974986553192,0.418040990829468,0.400000005960464,0.303797006607056,0.302266985177994,0.488774001598358,0.203562006354332,0.401950985193253,0.26800599694252,0.306122004985809,2.74000000953674,
2012-01-04 05:00:00,0.619763970375061,0.388006001710892,0.420791000127792,0.408333003520966,0.320674002170563,0.369437009096146,0.502982020378113,0.288379013538361,0.465115010738373,0.301506996154785,0.416666001081467,2.74000000953674,
2012-01-04 06:00:00,0.745392978191376,0.776012003421783,0.495048999786377,0.666665971279144,0.590716004371643,0.528966009616852,0.954815983772278,0.390159994363785,0.869938015937805,0.301506996154785,0.535712003707886,2.76999998092651,
2012-01-04 07:00:00,0.954771995544434,0.714284002780914,0.495048999786377,0.858331978321075,0.700420022010803,0.612927973270416,0.963340997695923,0.517385005950928,0.792419016361237,0.301506996154785,0.518705010414124,2.17000007629395,
2012-01-04 08:00:00,1.00502002239227,0.608464002609253,0.561053991317749,0.666665017604828,0.514766991138458,0.562551021575928,0.596759021282196,0.474976986646652,0.473728001117706,0.301506996154785,0.459181994199753,3.00999999046326,
2012-01-04 09:00:00,0.720265984535217,0.599645972251892,0.511550009250641,0.474999010562897,0.44725701212883,0.33585199713707,0.392156004905701,0.398642003536224,0.413435995578766,0.301506996154785,0.416666001081467,2.54999995231628,
2012-01-04 10:00:00,0.435510009527206,0.317460000514984,0.453794002532959,0.30833300948143,0.371306985616684,0.302266985177994,0.332480013370514,0.305343002080917,0.318690001964569,0.301506996154785,0.306122004985809,2.92000007629395,
2012-01-04 11:00:00,0.376884013414383,0.273368000984192,0.330031991004944,0.300000011920929,0.40506300330162,0.302266985177994,0.306905001401901,0.305343002080917,0.318690001964569,0.251255989074707,0.229590997099876,2.34999990463257,
2012-01-04 12:00:00,0.385259002447128,0.255730986595154,0.313529998064041,0.291666001081467,0.253163993358612,0.26028499007225,0.264279007911682,0.254451990127563,0.318690001964569,0.20100499689579,0.204080998897552,3.15000009536743,
2012-01-04 13:00:00,0.343383014202118,0.211640000343323,0.280526995658875,0.258332997560501,0.219409003853798,0.20151099562645,0.238702997565269,0.203562006354332,0.327302992343903,0.167503997683525,0.204080998897552,2.86999988555908,
2012-01-04 14:00:00,0.368508011102676,0.176366999745369,0.198019996285439,0.275000005960464,0.219409003853798,0.20151099562645,0.230177998542786,0.203562006354332,0.310077011585236,0.100501999258995,0.161564007401466,2.33999991416931,
2012-01-04 15:00:00,0.343383014202118,0.123456999659538,0.198019996285439,0.216665998101234,0.270040988922119,0.184717997908592,0.230177998542786,0.203562006354332,0.310077011585236,0.100501999258995,0.102040998637676,2.02999997138977,
2012-01-04 16:00:00,0.343383014202118,0.185185000300407,0.198019996285439,0.216665998101234,0.210969999432564,0.193114995956421,0.247228994965553,0.203562006354332,0.327302992343903,0.100501999258995,0.102040998637676,2.30999994277954,
2012-01-04 17:00:00,0.360132992267609,0.211640000343323,0.239273995161057,0.258332997560501,0.20253199338913,0.20151099562645,0.315429985523224,0.21204400062561,0.310077011585236,0.100501999258995,0.102040998637676,2.08999991416931,
2012-01-04 18:00:00,0.418758988380432,0.264550000429153,0.297028988599777,0.300000011920929,0.261602997779846,0.20151099562645,0.332480013370514,0.203562006354332,0.310077011585236,0.108877003192902,0.144556999206543,2.50999999046326,
2012-01-04 19:00:00,0.410383999347687,0.308640986680984,0.297028988599777,0.300000011920929,0.320674002170563,0.20151099562645,0.323954999446869,0.21204400062561,0.310077011585236,0.184254005551338,0.204080998897552,2.3199999332428,
2012-01-04 20:00:00,0.427134990692139,0.405642986297607,0.297028988599777,0.324999004602432,0.354429990053177,0.302266001701355,0.409206002950668,0.288379013538361,0.335916996002197,0.20100499689579,0.272107988595963,1.62999999523163,
2012-01-04 21:00:00,0.452259987592697,0.493826001882553,0.346534013748169,0.358332991600037,0.379745990037918,0.302266001701355,0.409206986427307,0.305343002080917,0.378982990980148,0.226129993796349,0.323128014802933,1.76999998092651,
2012-01-04 22:00:00,0.418758988380432,0.582008004188538,0.420791000127792,0.30833300948143,0.312234997749329,0.285474002361298,0.460357010364532,0.305343002080917,0.456501007080078,0.301506996154785,0.31462499499321,2.02999997138977,
2012-01-04 23:00:00,,0.440916001796722,0.511550009250641,0.358332991600037,0.253163993358612,0.302266985177994,0.358056008815765,0.262933999300003,0.404821991920471,0.301506996154785,0.306122004985809,1.92999994754791,
2012-01-05 00:00:00,,0.335096001625061,0.495048999786377,0.391665995121002,0.210969999432564,0.277078002691269,0.349530011415482,0.220524996519089,0.353143006563187,0.301506996154785,0.306122004985809,4.05000019073486,
2012-01-05 01:00:00,,0.317460000514984,0.524751007556915,0.360000014305115,,0.292190998792648,0.317135006189346,0.274807989597321,0.36175599694252,0.301506996154785,0.306122004985809,4.07998991012573,
2012-01-05 02:00:00,,0.352732986211777,0.420791000127792,0.375,,0.33585199713707,0.332480013370514,0.305343002080917,0.353143006563187,0.301506996154785,0.306122004985809,4.03000020980835,
2012-01-05 03:00:00,,0.364490985870361,0.407039999961853,0.366665989160538,,0.302266985177994,0.284170985221863,0.305343002080917,0.33304500579834,0.301506996154785,0.294784009456635,3.97000002861023,
2012-01-05 04:00:00,,0.30409300327301,0.396039009094238,0.38986200094223,,0.381592988967896,0.38647198677063,0.28344601392746,0.322393000125885,0.301506996154785,0.272107988595963,4.61999988555908,
2012-01-05 05:00:00,,0.315789014101028,0.41253998875618,0.359230995178223,,0.40404000878334,0.434780985116959,0.306122004985809,0.362693011760712,0.301506996154785,0.331631988286972,5.09999990463257,
2012-01-05 06:00:00,,0.385964006185532,0.528051018714905,0.726813971996307,,0.446126997470856,0.630859017372131,0.391155987977982,0.44904899597168,0.301506996154785,0.476188987493515,5.15999984741211,
2012-01-05 07:00:00,,0.578945994377136,0.577556014060974,0.710107982158661,,0.521884024143219,0.724636018276215,0.408163011074066,0.379963994026184,0.301506996154785,0.518705010414124,4.88000011444092,
2012-01-05 08:00:00,,0.596489012241364,0.610558986663818,0.626564979553223,,0.454544991254807,0.639383971691132,0.391155987977982,0.414507001638412,0.326631993055344,0.518705010414124,4.38000011444092,
2012-01-05 09:00:00,,0.508771002292633,0.759073972702026,0.367585003376007,,0.387205004692078,0.537083983421326,0.31462499499321,0.397235006093979,0.368508011102676,0.467685997486115,5.13000011444092,
2012-01-05 10:00:00,0.683414995670319,0.394735991954803,0.693068981170654,0.300751000642776,,0.336699992418289,0.426256000995636,0.306122004985809,0.414507001638412,0.309881985187531,0.306122004985809,5.57000017166138,
2012-01-05 11:00:00,0.577888011932373,0.315789014101028,0.536301970481873,0.233916997909546,,0.40404000878334,0.426256000995636,0.306122004985809,0.362693011760712,0.301506996154785,0.306122004985809,5.26999998092651,
2012-01-05 12:00:00,0.536013007164001,0.315789014101028,0.371286004781723,0.208855003118515,,0.370370000600815,0.409206002950668,0.306122004985809,0.31088000535965,0.301506996154785,0.297618001699448,4.43999004364014,
2012-01-05 13:00:00,0.510887026786804,0.3245609998703,0.41253998875618,0.233916997909546,,0.328281998634338,0.409206002950668,0.306122004985809,0.31088000535965,0.251255989074707,0.306122004985809,5.17000007629395,
2012-01-05 14:00:00,0.510887026786804,0.315789014101028,0.420791000127792,0.292396992444992,,0.20202000439167,0.417730987071991,0.306122004985809,0.397235006093979,0.20100499689579,0.306122004985809,5.11999988555908,
2012-01-05 15:00:00,0.49413600564003,0.315789014101028,0.387787997722626,0.258980005979538,,0.286195009946823,0.426256000995636,0.306122004985809,0.397235006093979,0.192629992961884,0.306120991706848,4.59000015258789,
2012-01-05 16:00:00,0.477385997772217,0.315789014101028,0.404289990663528,0.200500994920731,,0.311446994543076,0.426256000995636,0.289115011692047,0.3367860019207,0.184254005551338,0.204080998897552,5.09000015258789,
2012-01-05 17:00:00,0.452259987592697,0.315789014101028,0.387787997722626,0.200500994920731,,0.370370000600815,0.417730987071991,0.280611991882324,0.31088000535965,0.13400299847126,0.212584003806114,5.05000019073486,
2012-01-05 18:00:00,0.460635989904404,0.315789014101028,0.321781009435654,0.200500994920731,,0.40404000878334,0.43478199839592,0.263604998588562,0.31088000535965,0.192629992961884,0.2551009953022,4.32000017166138,
2012-01-05 19:00:00,0.502511024475098,0.315789014101028,0.305278986692429,0.200500994920731,,0.40404000878334,0.460357010364532,0.306122004985809,0.31088000535965,0.20100499689579,0.306122004985809,5.36999988555908,
2012-01-05 20:00:00,0.418758988380432,0.315789014101028,0.396039009094238,0.233916997909546,,0.41245698928833,0.460357010364532,0.306122004985809,0.31088000535965,0.20100499689579,0.297618001699448,4.51999998092651,
2012-01-05 21:00:00,0.402009010314941,0.333332985639572,0.387787997722626,0.233916997909546,,0.40404000878334,0.443307012319565,0.306122004985809,0.371329009532928,0.234505996108055,0.31462499499321,4.5,
2012-01-05 22:00:00,0.410383999347687,0.350876003503799,0.41253998875618,0.258980005979538,,0.40404000878334,0.511507987976074,0.306122004985809,0.457684993743896,0.29313200712204,0.306122004985809,4.32000017166138,
2012-01-05 23:00:00,0.402009010314941,0.315789014101028,0.420791000127792,0.300751000642776,,0.40404000878334,0.426256000995636,0.306122004985809,0.526768982410431,0.301506996154785,0.323128014802933,4.65999984741211,
2012-01-06 00:00:00,0.418758988380432,0.315789014101028,0.445544004440308,0.300751000642776,,0.40404000878334,0.417730987071991,0.331631988286972,0.492226988077164,0.301506996154785,0.348639011383057,5.05000019073486,
2012-01-06 01:00:00,0.379675000905991,0.378946006298065,0.405939996242523,0.240601003170013,,0.262625992298126,0.296674996614456,0.234693005681038,0.34196799993515,0.281405985355377,0.31632599234581,5.23999977111816,
2012-01-06 02:00:00,0.301506996154785,0.315789014101028,0.396039009094238,0.200500994920731,,0.218854993581772,0.213128000497818,0.204080998897552,0.31088000535965,0.29313200712204,0.263604998588562,6.01999998092651,
2012-01-06 03:00:00,0.312673985958099,0.30409300327301,0.407039999961853,0.300751000642776,,0.213242992758751,0.215969994664192,0.204080998897552,0.31088000535965,0.301506996154785,0.249431997537613,4.61999988555908,
2012-01-06 04:00:00,0.303030014038086,0.315789014101028,0.397022008895874,0.33585199713707,,0.256839007139206,0.239931002259254,0.204080998897552,0.207253992557526,0.279172986745834,0.305343002080917,4.14999008178711,
2012-01-06 05:00:00,0.319864988327026,0.333332985639572,0.397022008895874,0.369437009096146,,0.301506996154785,0.308483004570007,0.212584003806114,0.250431001186371,0.301506996154785,0.36471500992775,4.57998991012573,
