Nombre de estacion,Independencia,La_Florida,Las_Condes,Santiago,Pudahuel,Cerrillos,El_Bosque,Cerro_Navia,Puente_Alto,Talagante,Quilicura,Arica,Alto_Hospicio,Antofagasta,Copiapó,Huasco,Coquimbo,La_Serena,Concón,Valparaíso,Viña_del_Mar,Rancagua_I,Rancagua_II,Rengo,San_Fernando,Curicó,Talca_La_Florida,UC_Maule,U_Talca,Linares,Nielol,Las_Encinas,Padre_las_Casas,Valdivia,Osorno,Mirasol,Alerce,Coyhaique_I,Coyhaique_II,Punta_Arenas,La_Unión,Vialidad
2017-05-15 05:00:00,13,8,5,11,50,,17,47,11,25,12,7.16816997528076,,6.3600001335144,11.7974996566772,2.18499994277954,11.9041996002197,,,7.34667015075684,1.43799996376038,3.66100001335144,5.30700016021729,3.0550000667572,3.97399997711182,6.74599981307983,39.7200012207031,9.99001026153564,9.35999965667725,8.07999992370605,,4.08599996566772,13.6000003814697,21.7299995422363,9.6899995803833,5.02832984924316,5.601,14.1400003433228,9.5,3.54075002670288,,
2017-05-15 06:00:00,28,9,3,14,53,,27,47,15,28,16,8.52017021179199,,11.1899995803833,12.0675001144409,2.18400001525879,4.95342016220093,,,10.0283002853394,3.5239999294281,7.14200019836426,27,1.70299994945526,6.78200006484985,8.09000015258789,30.4200000762939,8.5600004196167,7.34800004959106,8.07999992370605,,5.44799995422363,15.7299995422363,14.1800003051758,6.94500017166138,3.87050008773804,8.123,34.4700012207031,28.9899997711182,2.74149990081787,,
2017-05-15 07:00:00,32,20,4,17,53,,38,56,30,30,28,9.72350025177002,,10.3699998855591,12.583399772644,2.18499994277954,15.9872999191284,,,15.5749998092651,10,15.8000001907349,23,1,5.42600011825562,5.36600017547607,35.9199981689453,6.55200004577637,6.63899993896484,21.6700000762939,,9.52999973297119,69.3399963378906,19.0100002288818,17.9400005340576,2.73941993713379,42.58,64.2900009155273,104.400001525879,3.9524199962616,,
2017-05-15 08:00:00,29,26,9,27,63,,38,65,25,39,33,2.44232988357544,,12.2600002288818,34.3316993713379,2.52300000190735,51.8217010498047,,,14.1861000061035,10,36.2700004577637,17.9099998474121,3.77600002288818,4.42899990081787,7.6269998550415,33.6599998474121,11.3999996185303,14.789999961853,20.4200000762939,,23.1499996185303,186.5,22.6599998474121,34.4300003051758,10.0369997024536,24.42,144.300003051758,114.099998474121,5.48958015441895,,
2017-05-15 09:00:00,31,12,9,24,34,,26,43,14,28,23,5.50091981887817,,13.8400001525879,45.8816986083984,3.53900003433228,11.0530004501343,,,12.4849996566772,11,28.6399993896484,21,3.0550000667572,8.14000034332275,6.74599981307983,25.0900001525879,12.8900003433228,7.34899997711182,9.4399995803833,,28.6000003814697,121.099998474121,26.2600002288818,12.4399995803833,10.7945003509521,,122.199996948242,92.3000030517578,8.26867961883545,,
2017-05-15 10:00:00,29,22,11,39,25,,29,32,16,26,17,14.7666997909546,,11.5600004196167,37.2433013916016,8.61999988555908,,,,19.7317008972168,12,13.9399995803833,19,12.5100002288818,7.55999994277954,9.46000957489014,16.5499992370605,9.64999008178711,9.35000991821289,18.2999992370605,,34.0499992370605,122.199996948242,14.9399995803833,12.4399995803833,12.8675003051758,6.155,76.1500015258789,84.1999969482422,6.05983018875122,,
2017-05-15 11:00:00,20,14,9,33,17,,34,22,17,16,10,10.5142002105713,,16.1200008392334,20.7492008209229,12,,,,16.6124992370605,13,20.3700008392334,19,7.09899997711182,7.57299995422363,10.8100004196167,12.3999996185303,9.59000015258789,6.63899993896484,17.5799999237061,,47.6699981689453,151.600006103516,24.4400005340576,15.1899995803833,16.7667007446289,10.21,43.6199989318848,51.6199989318848,6.58982992172241,,
2017-05-15 12:00:00,30,17,14,31,18,,34,19,23,15,20,6.93825006484985,,5.19700002670288,15.210000038147,7.94000005722046,1,,,13.3071002960205,13,9.74001026153564,10.4200000762939,1,8.14000034332275,10.8000001907349,26.1900005340576,8.55000019073486,3.92199993133545,23.0400009155273,,55.8400001525879,102.199996948242,10.8400001525879,15.1899995803833,10.3074998855591,13.82,76.4899978637695,91.5999984741211,5.9299201965332,,
2017-05-15 13:00:00,31,25,17,22,11,,24,16,16,12,29,11.1473999023438,,3.86100006103516,14.4875001907349,8.27999973297119,1.39908003807068,,,15.9875001907349,20,10.0500001907349,12.8699998855591,1,9.49001026153564,9.44999980926514,14.3299999237061,8.55000019073486,3.92199993133545,15.1499996185303,,40.8600006103516,36.5299987792969,43.4599990844727,9.6899995803833,10.7700004577637,15.19,77.5100021362305,78.75,3.54524993896484,,
2017-05-15 14:00:00,28,16,23,15,9,,25,13,17,13,21,6.52449989318848,,9.60000991821289,11.6682996749878,6.92399978637695,7.6635799407959,,,19.7742004394531,13,6.94399976730347,13.0500001907349,3.0550000667572,12.1999998092651,10.8000001907349,7.68800020217896,5.7039999961853,3.92400002479553,16.2399997711182,,29.9599990844727,20.9599990844727,46.1699981689453,12.4399995803833,7.59891986846924,14.51,39.5499992370605,71.8000030517578,1,,
2017-05-15 15:00:00,26,16,24,16,15,,22,17,13,13,19,6.67757987976074,,7.18499994277954,15.4533004760742,8.94999980926514,7.44341993331909,,,18.4375,14,5.28700017929077,13.1800003051758,3.8659999370575,17.6299991607666,10.8000001907349,6.13199996948242,2.85599994659424,3.92300009727478,17.8099994659424,,20.0200004577637,25.8299999237061,10.8500003814697,20.6900005340576,12.5100002288818,29.69,30.3999996185303,82.8000030517578,1,,
2017-05-15 16:00:00,20,15,31,21,15,,34,14,11,15,13,12.1901998519897,,7.88899993896484,10.7687997817993,8.27999973297119,17.3372993469238,,,16.6858005523682,24,9.97000026702881,10.1999998092651,7.09800004959106,12.9099998474121,8.10000991821289,5.14900016784668,17.0499992370605,4.56099987030029,35.4099998474121,,25.8799991607666,24.3799991607666,10.8500003814697,17.9400005340576,13.2082996368408,34.77,58.8699989318848,103.599998474121,1,,
2017-05-15 17:00:00,28,25,34,27,25,,43,25,23,17,23,12.8675003051758,,13.8299999237061,12.0283002853394,8.27999973297119,13.772500038147,,,14.9591999053955,14,22.0900001525879,12.9399995803833,16.5900001525879,14.9200000762939,18.8999996185303,7.82800006866455,21.6100006103516,9.35000991821289,51.5999984741211,,34.0499992370605,106.099998474121,19.0100002288818,35.0699996948242,16.7574996948242,13.86,159.5,107.300003051758,3.24950003623962,,
2017-05-15 18:00:00,36,44,37,27,20,,36,25,30,8,19,5.86842012405396,,9.15999984741211,15.2517004013062,11.6599998474121,12.3743000030518,,,10.0808000564575,21,38.25,15.9200000762939,16.6399993896484,23.0400009155273,20.25,45.6500015258789,28.8799991607666,14.6999998092651,54.5999984741211,,197.5,344.200012207031,40.7400016784668,48.1699981689453,20.0883007049561,11.61,142.600006103516,99.0999984741211,6.61425018310547,,
2017-05-15 19:00:00,29,30,33,22,19,,23,19,22,8,27,4.38149976730347,4.95100021362305,7.16599988937378,9.73900032043457,12.3400001525879,15.3474998474121,,,11.3432998657227,11,21.8400001525879,24.0300006866455,14.5799999237061,21.5499992370605,12.1999998092651,77.9000015258789,34.1800003051758,23.1700000762939,154.699996948242,,386.799987792969,721,36.5499992370605,37.1699981689453,20.8966999053955,9.957,66.6600036621094,80.0999984741211,6.5403299331665,,
2017-05-15 20:00:00,26,27,35,21,30,,33,22,24,18,15,6.33825016021729,9.72000026702881,4.01000022888184,10.6391000747681,20.4599990844727,15.2058000564575,,,16.8908004760742,23,42.2700004577637,15.8999996185303,21.6100006103516,43.4000015258789,64.8399963378906,74.4000015258789,59.810001373291,29,149.800003051758,,211.100006103516,432.399993896484,35.310001373291,39.3699989318848,16.5557994842529,6.241,118.199996948242,168.399993896484,6.85925006866455,,
2017-05-15 21:00:00,28,44,31,25,23,,44,29,38,27,22,8.24942016601562,12.4399995803833,4.73699998855591,4.42616987228394,13.0100002288818,11.5342998504639,,,27.0475006103516,31,40.9599990844727,56,57.1199989318848,88.9000015258789,79.7099990844727,85.0999984741211,71.1600036621094,28.2900009155273,125.699996948242,,238.300003051758,273.299987792969,38.310001373291,37.1699981689453,14.147500038147,8.596,77.8499984741211,101.900001525879,6.18308019638062,,
2017-05-15 22:00:00,28,50,21,25,25,,32,42,40,14,34,10.4521999359131,8.35000991821289,4.01300001144409,2.11208009719849,7.59999990463257,12.6517000198364,,,19.2367000579834,39,74.7300033569336,66,69.3100967407227,129.5,55.3899993896484,149.199996948242,66.3899993896484,44.6699981689453,142.600006103516,,80.4000015258789,211.800003051758,76.0500030517578,34.4300003051758,13.6232995986938,14.13,114.099998474121,170.199996948242,5.95116996765137,,
2017-05-15 23:00:00,25,39,28,25,22,,35,29,44,13,33,17.4867000579834,6.99300003051758,4.73299980163574,3.35925006866455,6.9229998588562,8.14908027648926,,,17.4125003814697,20,65.4300994873047,90,78.75,113.099998474121,66.1901016235352,193.100006103516,45.5699996948242,23.2600002288818,100.400001525879,,70.8199005126953,102,39.3800010681152,28.8400001525879,7.74833011627197,38.37,46.6699981689453,68.5500030517578,5.59167003631592,,
2017-05-16 00:00:00,29,39,24,27,22,,40,28,35,12,27,14.4381999969482,8.35000991821289,14.9200000762939,6.26942014694214,7.60099983215332,8.5,,,12.8617000579834,21,62.4500007629395,67.1999969482422,53.0699996948242,43.4000015258789,81.0999984741211,,48.4199981689453,25.6299991607666,134.300003051758,,61.2900009155273,69.4800033569336,31.1599998474121,15.1899995803833,8.08701038360596,29.57,49.0499992370605,85.5,11.1192998886108,,
2017-05-16 01:00:00,17,40,23,21,13,,28,17,32,15,19,9.49225044250488,6.31300020217896,7.12900018692017,6.79757976531982,4.89300012588501,1,,,20.9400005340576,14,82.6999969482422,61,31.4400005340576,58.4700012207031,79.7099990844727,,51.2799987792969,21.8600006103516,112.800003051758,,32.689998626709,39.4300003051758,23.0900001525879,9.6899995803833,6.40358018875122,3.764,76.5,172.399993896484,15.7966995239258,,
2017-05-16 02:00:00,18,30,11,29,12,,24,15,22,16,15,7.35566997528076,4.26999998092651,11.4700002670288,2.58375000953674,8.94999980926514,35.589900970459,,,16.8449993133545,14,56.4199981689453,41,15.2200002670288,34.9099998474121,72.9599990844727,80.5999984741211,27.8299999237061,14.789999961853,79.9000015258789,,13.6199998855591,34.0099983215332,25.7900009155273,12.4399995803833,1.91641998291016,,123.900001525879,134.899993896484,12.9067001342773,,
2017-05-16 03:00:00,21,29,13,29,19,,26,20,14,11,21,20.4207992553711,6.31300020217896,18.0100002288818,4.50533008575439,9.63000011444092,15.7252998352051,,,11.0548000335693,11,28.8299999237061,37,7.1100001335144,25.7700004577637,51.3499984741211,48.25,25.6499996185303,14.789999961853,78.7600021362305,,19.0699996948242,26.1000003814697,16.2999992370605,9.6899995803833,2.79958009719849,,77.5100021362305,39.4199981689453,8.5620002746582,,
2017-05-16 04:00:00,23,26,10,23,21,,27,21,13,15,25,15.6941995620728,6.31199979782104,10.3199996948242,5.68450021743774,13.0200004577637,1,,,17.9757995605469,10,8.18000984191895,30,16.6299991607666,29.7700004577637,29.7299995422363,24.6399993896484,22.7900009155273,12.0699996948242,65.0999984741211,,12.2600002288818,13.7799997329712,12.2200002670288,6.94500017166138,2.37975001335144,3.691,22.6100006103516,12.2200002670288,4.85158014297485,,
2017-05-16 05:00:00,21,20,13,29,29,,34,30,11,10,27,7.8125,4.95100021362305,21.7299995422363,1,13.6899995803833,1,,,7.33307981491089,11,15.2200002670288,22,20.6299991607666,28.6399993896484,21.6200008392334,28.6399993896484,34.1800003051758,26,62.439998626709,,10.8999996185303,10.8800001144409,10.8000001907349,9.6899995803833,1.08192002773285,2.793,20.5799999237061,18.2600002288818,2.86707997322083,,
2017-05-16 06:00:00,32,24,14,28,30,,30,32,13,16,26,12.7948999404907,4.26999998092651,24,1.20217001438141,10.3100004196167,4.53049993515015,,,9.55074977874756,15,13.3000001907349,31,23.8299999237061,14.9300003051758,32.4300003051758,24.4300003051758,14.2399997711182,27,39.3600006103516,,9.22000026702881,12.3500003814697,9.52000045776367,6.94500017166138,1.55982995033264,4.702,36.8400001525879,15.710000038147,4.77866983413696,,
2017-05-16 07:00:00,40,30,13,32,35,,44,33,24,18,28,14.3774995803833,4.26999998092651,15.3400001525879,6.0332498550415,11.6599998474121,5.73292016983032,,,13.6766996383667,15,17.3299999237061,32,26.8199996948242,15.7600002288818,43.9199981689453,25.1200008392334,14.2399997711182,14.789999961853,92.0999984741211,,10.8999996185303,7.34200000762939,23.0900001525879,8.35999965667725,4.72541999816895,,59.8899993896484,177.899993896484,4.50258016586304,,
2017-05-16 08:00:00,37,34,15,32,39,,35,29,36,32,37,28.7549991607666,3.58899998664856,17.2999992370605,5.67325019836426,9.63000011444092,2.08107995986938,,,15.0032997131348,24,27.4599990844727,32,20.6299991607666,42.0499992370605,43.2400016784668,38.9500007629395,20.0100002288818,11.1099996566772,91.1999969482422,,19.0699996948242,15.8599996566772,14.9399995803833,12.4399995803833,2.00716996192932,6.952,50.7400016784668,143.199996948242,5.32558012008667,,
2017-05-16 09:00:00,35,28,26,33,32,,34,30,29,25,42,10.4202003479004,7.6729998588562,13.2600002288818,8.31433010101318,8.94999980926514,7.29933023452759,,,15.7841997146606,28,40.8199996948242,31,17.9200000762939,37.9799995422363,36.560001373291,60.939998626709,22.7800006866455,24,52.939998626709,,19.8799991607666,17.7000007629395,31.2299995422363,15.1899995803833,5.54307985305786,28.03,68.0299987792969,137.5,5.79958009719849,,
2017-05-16 10:00:00,35,37,24,34,43,,42,36,31,23,47,12.3809003829956,6.31099987030029,19.9799995422363,5.41408014297485,12.3400001525879,10.0996999740601,,,21.2317008972168,16,38.3400001525879,26,33.439998626709,14.9499998092651,32.4199981689453,65.9499969482422,25.6299991607666,16.2900009155273,28.1200008392334,,5.44799995422363,17.6100006103516,21.7299995422363,20.6900005340576,7.82417011260986,36.03,76.5100021362305,105.099998474121,4.98492002487183,,
2017-05-16 11:00:00,40,41,22,35,37,,42,35,39,18,41,9.61641979217529,6.99200010299683,9.89999008178711,1.8087500333786,8.27999973297119,7.45316982269287,,,17.0450000762939,13,29.5100002288818,23,39.5499992370605,25.7700004577637,38.8199996948242,40.439998626709,18,18.0499992370605,20.3799991607666,,4.76700019836426,17.9699993133545,15.8800001144409,15.1899995803833,6.31099987030029,,87,160.800003051758,4.01408004760742,,
2017-05-16 12:00:00,46,41,24,36,37,,43,39,31,21,32,7.49100017547607,6.31099987030029,13.1499996185303,5.00057983398438,4.89300012588501,7.62017011642456,,,20.4633007049561,9,27.0400009155273,37,31.4400005340576,,37.8199996948242,33.8300018310547,8.55000019073486,11.9799995422363,11.5,,4.72100019454956,19.0300006866455,28.5200004577637,15.1899995803833,8.2717399597168,,47.689998626709,95,4.84682989120483,,
2017-05-16 13:00:00,40,35,30,33,29,,,32,31,19,35,7.93249988555908,8.35000991821289,,5.00974988937378,4.21600008010864,9.91991996765137,,,12.4247999191284,2.49300003051758,32.4700012207031,25,16.5699996948242,24.4099998474121,16.2000007629395,33.9700012207031,7.15000009536743,6.66599988937378,12.5500001907349,,2.85999989509583,28.5699996948242,25.7999992370605,15.1899995803833,5.78107976913452,3.775,65.3199005126953,98.5,6.26200008392334,,
2017-05-16 14:00:00,32,28,39,37,29,,28,28,36,13,37,10.5153999328613,6.99200010299683,,6.41517019271851,6.58500003814697,18.0492000579834,,,6.23941993713379,2.57299995422363,38.0099983215332,33,,23.0499992370605,17.5499992370605,21.5900001525879,8.55000019073486,3.91799998283386,17.9899997711182,,4.08599996566772,10.8800001144409,23.1000003814697,15.1899995803833,8.30758953094482,17.54,,124.199996948242,3.93158006668091,,
2017-05-16 15:00:00,39,35,42,33,31,,31,37,27,18,35,9.83125019073486,8.35000991821289,,8.20083999633789,6.92399978637695,23.8033008575439,,,2.0218300819397,3.76500010490417,42.2700004577637,53,13.8699998855591,18.3299999237061,16.2000007629395,12.4300003051758,11.3999996185303,3.92300009727478,14.8699998855591,,8.17000007629395,19.2399997711182,23.0699996948242,15.2299995422363,12.7600002288818,41.04,,140.199996948242,4.42875003814697,,
2017-05-16 16:00:00,32,35,38,30,25,,29,28,21,15,40,20.7849998474121,6.31099987030029,,13.3450002670288,4.89300012588501,21.2057991027832,,,1.69416999816895,7,36.8600006103516,44,23.8199996948242,18.9799995422363,13.5,9.75998973846436,14.25,6.63899993896484,24.3700008392334,,9.52999973297119,24.2900009155273,20.3600006103516,15.1899995803833,14.1774997711182,37.45,96.5,186.100006103516,6.31717014312744,,
2017-05-16 17:00:00,40,35,36,32,25,,31,23,28,16,39,16.3390998840332,9.02999973297119,,7.84232997894287,7.26200008392334,7.8529200553894,,,10.7197999954224,5.41099977493286,42.8699989318848,41,46.2999992370605,35.9000015258789,39.7999992370605,27.1700000762939,14.25,8.96000957489014,40.6599998474121,,13.6199998855591,46.2299995422363,21.7199993133545,20.6900005340576,16.5625,2.603,74.8100967407227,140.100006103516,8.12057018280029,,
2017-05-16 18:00:00,38,29,34,32,19,,31,25,23,22,20,11.1553001403809,11.0799999237061,,6.42616987228394,7.60099983215332,14.4499998092651,,,10.746000289917,10,82,61.6399993896484,86.5,47.4599990844727,63.4799995422363,15.1800003051758,25.6399993896484,6.64300012588501,37.9799995422363,15.1599998474121,16.2999992370605,39.5400009155273,17.5400009155273,20.6900005340576,21.1100006103516,11.62,99.1999969482422,142.600006103516,7.55375003814697,,
2017-05-16 19:00:00,32,36,35,29,26,,44,19,32,22,17,8.50349044799805,8.35000991821289,18.4099998474121,3.62882995605469,7.59999990463257,7.97658014297485,,,12.8641996383667,4.40199995040894,200.199996948242,140.5,77.8499984741211,48.810001373291,98.0999984741211,41.1800003051758,19.8799991607666,6.64400005340576,47.0099983215332,12.7299995422363,6.80999994277954,39.5400009155273,15.8299999237061,20.6900005340576,25.8199996948242,21.69,96.5,90.0999984741211,6.66766977310181,,
2017-05-16 20:00:00,20,36,35,23,34,,48,40,34,20,34,7.15783023834229,15.1599998474121,13.039999961853,11.2698001861572,4.89300012588501,11.289999961853,,,10.7407999038696,2.67799997329712,179.800003051758,183,127.400001525879,121.900001525879,62.1300010681152,39.939998626709,14.25,9.35999965667725,24.3799991607666,12.4899997711182,5.44799995422363,29.9099998474121,13.5799999237061,17.9400005340576,28.5650005340576,32.03,123.900001525879,146,5.59541988372803,,
2017-05-16 21:00:00,22,26,38,22,33,,30,22,24,21,34,4.44917011260986,14.4799995422363,12.2700004577637,4.40441989898682,5.23099994659424,14.2332000732422,,,11.1366996765137,9,99.5,209,54.4199981689453,95.5999984741211,104,36.75,11.3999996185303,7.93100023269653,19.2999992370605,8.92000007629395,1.58899998664856,8.15999984741211,20.9699993133545,20.6900005340576,19.2233009338379,28.09,137.199996948242,222.699996948242,5.71750020980835,,
2017-05-16 22:00:00,24,31,28,27,29,,26,22,27,12,28,6.67657995223999,11.4200000762939,7.22900009155273,7.23492002487183,8.94999980926514,10.9779996871948,,,14.4392004013062,11,66.8199005126953,118,58.4700012207031,168.100006103516,40.5200004577637,32,25.6399993896484,9.5600004196167,14.960000038147,6.45900011062622,1.36199998855591,8.18000984191895,17.6499996185303,15.2299995422363,10.9204998016357,17.88,96.8000030517578,144.600006103516,6.32342004776001,,
2017-05-16 23:00:00,29,37,31,23,38,,37,35,31,40,,10.6236000061035,12.4399995803833,7.22700023651123,7.06774997711182,7.59999990463257,10.6584997177124,,,12.5166997909546,5.09600019454956,122.400001525879,105.300003051758,49.5400009155273,85.4000015258789,28.3600006103516,31.4500007629395,,14.8000001907349,11.9099998474121,3.41599988937378,5.44799995422363,5.43800020217896,11.1400003433228,15.1899995803833,6.48400020599365,32.65,102.300003051758,84.1999969482422,7.36441993713379,,
2017-05-17 00:00:00,32,39,31,30,31,,32,33,34,14,,2.57857990264893,9.72000026702881,4.53299999237061,4.25799989700317,5.56899976730347,23.9174995422363,,,1,8,76.5100021362305,130,57.1199989318848,73.4700012207031,26.4400005340576,50.0200004577637,,12.1400003433228,20.9599990844727,3.30800008773804,8.17000007629395,6.84299993515015,10.8400001525879,15.1899995803833,8.76099967956543,24.57,76.1600036621094,63.8199996948242,7.75591993331909,,
2017-05-17 01:00:00,19,40,25,25,21,,31,23,31,18,18,16.3449993133545,9.03999042510986,2.86299991607666,1.7977499961853,8.94999980926514,28.8782997131348,,,2.5145800113678,8,44.0900001525879,96,24.6800003051758,58.310001373291,36.4700012207031,46.9599990844727,,18,29.5300006866455,5.52699995040894,6.80999994277954,5.43800020217896,9.50998973846436,9.88000011444092,8.43076038360596,,153.399993896484,126.300003051758,8.07549953460693,,
2017-05-17 02:00:00,20,27,30,26,19,,28,20,30,20,19,13.3872003555298,12.4399995803833,6.36499977111816,8.35908985137939,11.6599998474121,15.9416999816895,,,12.6983003616333,27,58.25,66,25.3199996948242,35.5900001525879,25.6599998474121,23.5400009155273,,14.8000001907349,15.0200004577637,4.38800001144409,2.72399997711182,2.69700002670288,6.78999996185303,6.94500017166138,2.98917007446289,,87,52.9500007629395,8.45716953277588,,
2017-05-17 03:00:00,24,22,32,27,21,,40,24,28,31,16,23.1282997131348,13.8000001907349,5.875,4.42724990844727,7.59999990463257,10.286600112915,,,13.2833003997803,13,46.2999992370605,57,23.3299999237061,29.8400001525879,24.3099994659424,12.1300001144409,,9.39000034332275,12.1899995803833,4.09600019454956,1.45299994945526,1,1.35800004005432,4.19600009918213,5.35349988937378,5.156,50.7400016784668,76.0400009155273,9.37333965301514,,
2017-05-17 04:00:00,19,21,30,25,22,,33,22,25,29,18,22.0333003997803,8.69999980926514,5.18800020217896,5.49375009536743,9.63000011444092,7.9134202003479,,,9.47548961639404,13,25.9500007629395,51,13.8699998855591,21.7800006866455,18.9099998474121,19.2000007629395,,6.78499984741211,8.11999988555908,3.44700002670288,2.72399997711182,1,4.07399988174438,6.94500017166138,3.79932999610901,4.669,40.9099998474121,29.0300006866455,9.38918018341064,,
2017-05-17 05:00:00,16,20,29,26,23,,29,20,24,20,23,16.2201995849609,11.0799999237061,7.14099979400635,7.12207984924316,13.0100002288818,1.1066700220108,,,8.14400005340576,9,23.1499996185303,46,9.8100004196167,25.7700004577637,12.1499996185303,21.7700004577637,,6.7350001335144,8.64999008178711,1.93499994277954,1.36199998855591,1,5.43200016021729,4.19600009918213,2.34074997901917,,55.1399993896484,52.9500007629395,7.73042011260986,,
2017-05-17 06:00:00,22,29,25,25,28,,35,25,31,23,22,8.08434009552002,9.38000011444092,11.25,6.25750017166138,8.94999980926514,1,,,9.01933002471924,8,22.0499992370605,47,22.1200008392334,36.6199989318848,15.8299999237061,24,,6.22300004959106,17.6000003814697,1.85899996757507,1.58899998664856,8.84000015258789,4.10799980163574,4.19600009918213,1.25682997703552,7.226,76.4899978637695,89.5999984741211,7.71516990661621,,
2017-05-17 07:00:00,21,36,22,24,37,,45,27,30,30,28,15.0267000198364,12.4399995803833,11.25,3.13450002670288,6.24599981307983,12.1553001403809,,,12.4883003234863,10,50.2700004577637,36,42.2999992370605,32.560001373291,27.0100002288818,22.1100006103516,,6.6399998664856,16.4099998474121,4.18499994277954,3.90400004386902,17.7900009155273,38.25,28.9300003051758,8.70324993133545,14.36,164.600006103516,145.300003051758,10.6583003997803,,
2017-05-17 08:00:00,28,36,31,26,36,,50,35,34,32,35,17.8374996185303,24.6900005340576,13.0299997329712,1,10.3100004196167,17.1625003814697,,,13.0900001525879,11,48.9500007629395,53,48.75,33.9700012207031,31.0699996948242,48.3300018310547,,12.0799999237061,25.7199993133545,8.22999954223633,27.2399997711182,25.8099994659424,20.3700008392334,100.400001525879,6.56642007827759,13.4,176.100006103516,137.600006103516,12.4067001342773,,
2017-05-17 09:00:00,34,43,29,36,37,,42,39,34,31,44,13.9235000610352,16.1800003051758,15.9499998092651,4.06708002090454,17.75,9.83407974243164,,,18.4008007049561,19,26.0499992370605,20,38.1599998474121,38.7000007629395,33.7599983215332,35.4700012207031,,13.0500001907349,60.8899993896484,27.0799999237061,32.6399993896484,23.1599998474121,29.8799991607666,48.1699981689453,12.7033996582031,19.02,182.199996948242,190.699996948242,8.23766994476318,,
2017-05-17 10:00:00,30,41,28,40,42,,49,41,35,48,46,13.5110998153687,21.2800006866455,10.3800001144409,4.49442005157471,15.7200002670288,12.0691995620728,,,14.7004995346069,19,23.4300003051758,18.2600002288818,27.3999996185303,26.7000007629395,27,18.7600002288818,,9.39000034332275,32.6199989318848,19.6399993896484,20.4300003051758,21.7800006866455,17.0499992370605,28.9300003051758,14.6507997512817,13.43,35.4900016784668,66.3100967407227,3.5237500667572,,
2017-05-17 11:00:00,36,35,30,43,39,,38,36,42,39,39,14.53600025177,12.4399995803833,23.2999992370605,7.32541990280151,12.3400001525879,10.4422998428345,,,11.1457996368408,12,27.1900005340576,27,24.6800003051758,31.1900005340576,6.74599981307983,33.9599990844727,,6.3769998550415,34.0499992370605,9.68000984191895,10.8999996185303,25.8099994659424,,20.6900005340576,19.75830078125,19.41,21.9300003051758,24.4200000762939,2.09424996376038,,
2017-05-17 12:00:00,39,33,31,39,24,,48,29,30,38,31,6.1630802154541,15.8400001525879,12.6999998092651,6.55025005340576,10.3100004196167,13.0516996383667,,,8.17656993865967,13,19.7800006866455,15.9499998092651,35.4900016784668,26.7999992370605,9.44999980926514,33.7200012207031,,4.77799987792969,38.810001373291,8.25998973846436,9.52999973297119,42.4000015258789,27.1599998474121,15.1899995803833,13.5216999053955,21.84,20.5799999237061,34.9000015258789,1,,
2017-05-17 13:00:00,30,36,37,33,20,,44,26,31,23,25,10.9447002410889,9.02999973297119,5.64900016784668,1,11.3299999237061,11.0313997268677,,,11.4837999343872,9,19.7800006866455,19,35.4900016784668,29.1100006103516,17.6000003814697,33.6800003051758,,9.35999965667725,37.9599990844727,5.84899997711182,21.8799991607666,67.3000030517578,24.5200004577637,9.6899995803833,11.4525003433228,22.16,22.2700004577637,33.310001373291,1,,
2017-05-17 14:00:00,16,24,30,23,22,,31,25,30,9,22,7.6156702041626,10.3900003433228,3.85999989509583,5.26782989501953,6.92399978637695,12.4277000427246,,,2.32592010498047,3.23499989509583,19.7999992370605,10.4399995803833,23.3099994659424,29.0900001525879,24.2999992370605,46.9199981689453,,33.8199996948242,29.8400001525879,7.4060001373291,28.6000003814697,49.0800018310547,28.5200004577637,9.50998973846436,12.4095001220703,28.6,19.2199993133545,30.5300006866455,1,,
2017-05-17 15:00:00,23,21,22,18,25,,28,22,18,9,16,6.67132997512817,10.3900003433228,3.29299998283386,4.88749980926514,4.21600008010864,13.832200050354,,,1,1.62899994850159,34.0200004577637,19,18.4099998474121,26.8700008392334,32.4099998474121,45.4099998474121,,33.8199996948242,28,8.40999984741211,14.75,29.9099998474121,11.2700004577637,15.1899995803833,19.4533004760742,32.11,48.0200004577637,34.1699981689453,1.48175001144409,,
2017-05-17 16:00:00,19,,17,23,17,,30,21,16,8,16,2.83225011825562,12.4399995803833,1,,4.89300012588501,14.3781003952026,25,,4.09517002105713,1.26300001144409,20.7099990844727,21,28.9799995422363,59.6599998474121,63.4799995422363,54.5999984741211,14.25,18,30.25,5.61499977111816,2.72399997711182,31.2700004577637,26.3299999237061,15.1899995803833,29.971700668335,33.01,31.4200000762939,38.7000007629395,8.45067024230957,,
2017-05-17 17:00:00,26,26,28,15,20,,12,21,16,16,21,9.65659046173096,10.3999996185303,1,2.94357991218567,4.21600008010864,6.21857976913452,12.5299997329712,,3.7039999961853,2.4539999961853,27.2099990844727,29.5799999237061,35.4900016784668,86.8000030517578,32.560001373291,,11.7399997711182,18,45.8300018310547,21.75,36.7700004577637,237.899993896484,78.7799987792969,108.599998474121,58.4099998474121,18.38,74.8000030517578,74.6800994873047,16.4507999420166,,
