Region,Codigo region,fecha,r.estimado,r.liminf,r.lisup
Atacama,3,2020-07-08,1.1122793035724299,0.9231765017096409,1.30138210543523
Atacama,3,2020-07-09,1.07004303840495,0.893658250506168,1.24642782630373
Atacama,3,2020-07-10,1.05302504175471,0.8884512618135602,1.2175988216958702
Atacama,3,2020-07-11,1.04234851186875,0.8794235847690269,1.20527343896847
Atacama,3,2020-07-12,1.04063889168411,0.878637107453471,1.2026406759147399
Atacama,3,2020-07-13,1.02017469222689,0.8551571642585541,1.1851922201952299
Atacama,3,2020-07-14,0.9931146464649259,0.825156278380076,1.16107301454978
Atacama,3,2020-07-15,1.0167315063754498,0.8480912792850842,1.18537173346581
Atacama,3,2020-07-16,1.06951787496251,0.8919871992093978,1.2470485507156202
Atacama,3,2020-07-17,1.14664593750236,0.964012424623643,1.32927945038109
Atacama,3,2020-07-18,1.20150575321591,1.00943119107374,1.39358031535808
Atacama,3,2020-07-19,1.2266455406388102,1.0295669307659399,1.42372415051169
Atacama,3,2020-07-20,1.30919855648698,1.10044454937461,1.51795256359935
Atacama,3,2020-07-21,1.3702022770540903,1.14170050949878,1.5987040446094098
Atacama,3,2020-07-22,1.3796593230946201,1.13025901791429,1.6290596282749599
Atacama,3,2020-07-23,1.3972861294328502,1.13608492930903,1.65848732955667
Atacama,3,2020-07-24,1.36687648680662,1.10967691310577,1.62407606050747
Atacama,3,2020-07-25,1.28576365489392,1.04948647459015,1.5220408351977
Atacama,3,2020-07-26,1.27225370921071,1.06469087788435,1.4798165405370802
Atacama,3,2020-07-27,1.25082363867831,1.0566642048299102,1.44498307252671
Atacama,3,2020-07-28,1.2316623278683,1.04467824623595,1.41864640950066
Atacama,3,2020-07-29,1.21692064455241,1.0412522360771,1.3925890530277198
Atacama,3,2020-07-30,1.1798896216235,1.01245162132331,1.3473276219236898
Atacama,3,2020-07-31,1.1472991998059199,0.9957023359113442,1.29889606370049
Atacama,3,2020-08-01,1.16712004978778,1.0287462058069499,1.30549389376862
Atacama,3,2020-08-02,1.138004250848,1.00491597514511,1.27109252655088
Atacama,3,2020-08-03,1.1128569705073998,0.985075772834897,1.2406381681799
Atacama,3,2020-08-04,1.122686977457,0.991971040216229,1.25340291469777
Atacama,3,2020-08-05,1.1028584992889598,0.972440261050252,1.2332767375276699
Atacama,3,2020-08-06,1.10576425735905,0.978793034367676,1.2327354803504298
Atacama,3,2020-08-07,1.09960064479983,0.972353391606289,1.2268478979933701
Atacama,3,2020-08-08,1.06883140639438,0.9510842991901751,1.18657851359858
Atacama,3,2020-08-09,1.04423765284187,0.931641336192265,1.15683396949147
Atacama,3,2020-08-10,1.03414713369756,0.9199250012151801,1.14836926617994
Atacama,3,2020-08-11,0.999224237220782,0.880029015972461,1.1184194584691
Atacama,3,2020-08-12,0.987468307180021,0.8613691831893121,1.11356743117073
Atacama,3,2020-08-13,0.9444561500661249,0.815040128263547,1.0738721718686999
Atacama,3,2020-08-14,0.921880039979252,0.7827964827945191,1.06096359716398
Atacama,3,2020-08-15,0.9038259668252421,0.7623745152296941,1.04527741842079
Atacama,3,2020-08-16,0.9083338655004192,0.771617094247233,1.0450506367535999
Atacama,3,2020-08-17,0.8917972662771501,0.75849661107942,1.0250979214748799
Atacama,3,2020-08-18,0.893155175075908,0.7432142509103221,1.04309609924149
Atacama,3,2020-08-19,0.8746066031761139,0.7126572597438291,1.0365559466084
Atacama,3,2020-08-20,0.9116614504785121,0.729178344343362,1.09414455661366
Atacama,3,2020-08-21,0.8883627517617959,0.699143857605495,1.0775816459181
Atacama,3,2020-08-22,0.864441472331392,0.681426477004945,1.04745646765784
Atacama,3,2020-08-23,0.8436674699037859,0.6808458360859772,1.00648910372159
Atacama,3,2020-08-24,0.8238406392236299,0.662452950568312,0.9852283278789491
Atacama,3,2020-08-25,0.790439405933182,0.6193827614353979,0.9614960504309659
Atacama,3,2020-08-26,0.794394059370381,0.593384531913626,0.9954035868271349
Coquimbo,4,2020-03-08,2.91929485991283,0.0,3.99
Coquimbo,4,2020-03-09,2.48654291707238,0.0,3.99
Coquimbo,4,2020-03-10,2.15377950604386,0.0,3.99
Coquimbo,4,2020-03-11,1.9145069790104898,0.0,3.99
Coquimbo,4,2020-03-12,1.8559816998943401,0.0,3.99
Coquimbo,4,2020-03-13,1.7754906928100902,0.0,3.72975318093639
Coquimbo,4,2020-03-14,1.8086196829234698,0.0,3.7801268911115002
Coquimbo,4,2020-03-15,1.79152951487905,0.0,3.6533556807412704
Coquimbo,4,2020-03-16,1.78726595721033,0.125720273864759,3.4488116405559097
Coquimbo,4,2020-03-17,1.83477402517973,0.174922610429332,3.4946254399301298
Coquimbo,4,2020-03-18,1.8476938049271003,0.285428547607357,3.40995906224684
Coquimbo,4,2020-03-19,1.7677868232562102,0.377286934527484,3.1582867119849403
Coquimbo,4,2020-03-20,1.66887977633438,0.404890144466113,2.9328694082026403
Coquimbo,4,2020-03-21,1.56197156902108,0.43349666324471103,2.69044647479744
Coquimbo,4,2020-03-22,1.46110042562803,0.466776329360313,2.45542452189575
Coquimbo,4,2020-03-23,1.37175682672476,0.4758715155024721,2.26764213794704
Coquimbo,4,2020-03-24,1.3085107298285,0.4715009494572629,2.14552051019973
Coquimbo,4,2020-03-25,1.2682194987625,0.452092683980026,2.08434631354497
Coquimbo,4,2020-03-26,1.2407858950715802,0.42503096583822497,2.05654082430494
Coquimbo,4,2020-03-27,1.22600601612696,0.42028149531215503,2.03173053694177
Coquimbo,4,2020-03-28,1.2030719418443898,0.41856177745086404,1.9875821062379098
Coquimbo,4,2020-03-29,1.18651545666353,0.40849901363123403,1.9645318996958203
Coquimbo,4,2020-03-30,1.15084938515297,0.4273032832367829,1.87439548706917
Coquimbo,4,2020-03-31,1.0957098568207602,0.41435213526762393,1.7770675783738898
Coquimbo,4,2020-04-01,1.05776736094221,0.38266119222170897,1.7328735296627098
Coquimbo,4,2020-04-02,1.0245695937605301,0.36264834541089297,1.68649084211016
Coquimbo,4,2020-04-03,1.00315821250471,0.3606404889144821,1.64567593609494
Coquimbo,4,2020-04-04,0.9759686409301519,0.33870177675828,1.61323550510202
Coquimbo,4,2020-04-05,0.94464081206892,0.30618398621399395,1.5830976379238502
Coquimbo,4,2020-04-06,0.934310101967655,0.305890163130967,1.5627300408043399
Coquimbo,4,2020-04-07,0.9680063561738771,0.321154110216468,1.61485860213129
Coquimbo,4,2020-04-08,0.9856684720267479,0.333785993070618,1.63755095098288
Coquimbo,4,2020-04-09,1.02247571976945,0.34925126435772097,1.69570017518118
Coquimbo,4,2020-04-10,1.03660186806786,0.338399201442229,1.73480453469349
Coquimbo,4,2020-04-11,1.05872302027939,0.363572095654872,1.7538739449039
Coquimbo,4,2020-04-12,1.0962872625117799,0.373352714942633,1.8192218100809399
Coquimbo,4,2020-04-13,1.13624828194257,0.39479166479120203,1.8777048990939298
Coquimbo,4,2020-04-14,1.1571579801469198,0.395063283638662,1.9192526766551798
Coquimbo,4,2020-04-15,1.1474736389806799,0.4100338965079571,1.8849133814534098
Coquimbo,4,2020-04-16,1.14092386709243,0.399593722228824,1.88225401195603
Coquimbo,4,2020-04-17,1.1466032066251899,0.39925206734020097,1.8939543459101698
Coquimbo,4,2020-04-18,1.14363603865133,0.402778226379364,1.88449385092329
Coquimbo,4,2020-04-19,1.1452009372082799,0.41958909703036396,1.87081277738619
Coquimbo,4,2020-04-20,1.13125574139611,0.41641457829206296,1.8460969045001598
Coquimbo,4,2020-04-21,1.10643589878878,0.41701631697027003,1.7958554806073002
Coquimbo,4,2020-04-22,1.10426678828848,0.40381408138254604,1.8047194951944199
Coquimbo,4,2020-04-23,1.1166946623298102,0.43091671663733294,1.8024726080222901
Coquimbo,4,2020-04-24,1.1283781817563898,0.45237776060626,1.80437860290652
Coquimbo,4,2020-04-25,1.1856492735077,0.522111832781396,1.84918671423401
Coquimbo,4,2020-04-26,1.22939695930063,0.586498498796434,1.87229541980482
Coquimbo,4,2020-04-27,1.3311292107804098,0.634106215007489,2.02815220655334
Coquimbo,4,2020-04-28,1.45205940617027,0.6970835822248951,2.20703523011564
Coquimbo,4,2020-04-29,1.6072246582374599,0.7715884104891669,2.44286090598576
Coquimbo,4,2020-04-30,1.68499720023942,0.862183573097886,2.50781082738096
Coquimbo,4,2020-05-01,1.7887613080471998,0.925740002076816,2.65178261401758
Coquimbo,4,2020-05-02,1.89598400039224,0.991422886255152,2.80054511452934
Coquimbo,4,2020-05-03,1.97543443502168,1.05624694596459,2.8946219240787703
Coquimbo,4,2020-05-04,2.0192568903065,1.08938534199926,2.94912843861373
Coquimbo,4,2020-05-05,1.9591005613487602,1.0718665077792,2.84633461491833
Coquimbo,4,2020-05-06,1.9857358710713797,1.1142581625886299,2.85721357955413
Coquimbo,4,2020-05-07,1.9736244402802,1.1458385196429,2.8014103609175
Coquimbo,4,2020-05-08,1.95400479829746,1.15079432101032,2.7572152755846
Coquimbo,4,2020-05-09,1.8533821020213201,1.11763884723978,2.58912535680286
Coquimbo,4,2020-05-10,1.68937952532906,1.05958340524839,2.3191756454097403
Coquimbo,4,2020-05-11,1.6573257649721598,1.09838595850497,2.21626557143935
Coquimbo,4,2020-05-12,1.52124277119311,1.03686942487012,2.0056161175161002
Coquimbo,4,2020-05-13,1.40099208923747,0.9913236394817141,1.8106605389932298
Coquimbo,4,2020-05-14,1.28106665128969,0.943993437179895,1.61813986539949
Coquimbo,4,2020-05-15,1.1732164279214898,0.89235607635633,1.45407677948665
Coquimbo,4,2020-05-16,1.08486954923087,0.8420422372201679,1.32769686124158
Coquimbo,4,2020-05-17,1.05319794286851,0.83234550274987,1.27405038298715
Coquimbo,4,2020-05-18,0.9708262292620631,0.755049847453352,1.18660261107077
Coquimbo,4,2020-05-19,0.991562014733427,0.775307109871641,1.20781691959521
Coquimbo,4,2020-05-20,1.02522789464264,0.801053816258894,1.24940197302639
Coquimbo,4,2020-05-21,1.05675119409846,0.8401917956581959,1.2733105925387298
Coquimbo,4,2020-05-22,1.12439686952688,0.895459476463832,1.35333426258993
Coquimbo,4,2020-05-23,1.22202080717387,0.985434600611093,1.4586070137366598
Coquimbo,4,2020-05-24,1.29777321904447,1.0480225123715,1.54752392571744
Coquimbo,4,2020-05-25,1.39177763153689,1.11884297976902,1.66471228330477
Coquimbo,4,2020-05-26,1.46398572766996,1.1615791826124,1.76639227272751
Coquimbo,4,2020-05-27,1.4777794204210002,1.15238243589939,1.80317640494261
Coquimbo,4,2020-05-28,1.4204273718188603,1.1002781854133998,1.74057655822433
Coquimbo,4,2020-05-29,1.3674263536048898,1.07140891982132,1.66344378738846
Coquimbo,4,2020-05-30,1.3274055807317802,1.05248524230583,1.6023259191577301
Coquimbo,4,2020-05-31,1.29934542481136,1.0433421818879,1.55534866773483
Coquimbo,4,2020-06-01,1.27367537931207,1.03593158168198,1.5114191769421599
Coquimbo,4,2020-06-02,1.19469831575903,0.977055553308088,1.41234107820998
Coquimbo,4,2020-06-03,1.12984916727672,0.9418332916549329,1.3178650428985
Coquimbo,4,2020-06-04,1.1286455339173602,0.9574348662127121,1.299856201622
Coquimbo,4,2020-06-05,1.10822905959657,0.948552491032777,1.26790562816035
Coquimbo,4,2020-06-06,1.09799604907835,0.9390585181069909,1.25693358004972
Coquimbo,4,2020-06-07,1.05177209206061,0.900004935649681,1.2035392484715501
Coquimbo,4,2020-06-08,1.03819070896176,0.8899916139999029,1.18638980392362
Coquimbo,4,2020-06-09,1.0603876635588,0.913735931812739,1.2070393953048602
Coquimbo,4,2020-06-10,1.09424447978775,0.9511449784029509,1.23734398117255
Coquimbo,4,2020-06-11,1.07642771083626,0.932196952513514,1.22065846915901
Coquimbo,4,2020-06-12,1.0917697329543499,0.9464409746534971,1.2370984912551999
Coquimbo,4,2020-06-13,1.07533039577691,0.9326156841165921,1.21804510743723
Coquimbo,4,2020-06-14,1.10454751204533,0.965351005359478,1.24374401873118
Coquimbo,4,2020-06-15,1.07423589194633,0.9348388355618371,1.2136329483308201
Coquimbo,4,2020-06-16,1.08359333515892,0.941178735430848,1.22600793488698
Coquimbo,4,2020-06-17,1.0317989940568801,0.898163844181251,1.16543414393252
Coquimbo,4,2020-06-18,1.0189982800455,0.887157452858696,1.1508391072323
Coquimbo,4,2020-06-19,1.0130161633796801,0.8775090802170951,1.1485232465422601
Coquimbo,4,2020-06-20,0.9931178120201122,0.8610279742463299,1.1252076497938899
Coquimbo,4,2020-06-21,0.9760765814384329,0.8435528081444259,1.10860035473244
Coquimbo,4,2020-06-22,0.996128876263583,0.8672249782484591,1.1250327742787098
Coquimbo,4,2020-06-23,0.991257588654376,0.856968813926958,1.1255463633817901
Coquimbo,4,2020-06-24,1.01795450699692,0.8827193658793421,1.1531896481145
Coquimbo,4,2020-06-25,1.07241144734381,0.934286472475878,1.21053642221175
Coquimbo,4,2020-06-26,1.1012453652689198,0.960696062386994,1.24179466815084
Coquimbo,4,2020-06-27,1.1023147544637901,0.9592613095150692,1.24536819941252
Coquimbo,4,2020-06-28,1.0707673376856102,0.9330675566397199,1.20846711873149
Coquimbo,4,2020-06-29,1.02331088571637,0.8968778945444691,1.1497438768882802
Coquimbo,4,2020-06-30,0.9940277992539599,0.872664856466822,1.1153907420411002
Coquimbo,4,2020-07-01,1.03557245515479,0.9110122094007379,1.1601327009088402
Coquimbo,4,2020-07-02,1.02065274522762,0.900322079040737,1.14098341141451
Coquimbo,4,2020-07-03,1.01323207326629,0.88641651546913,1.14004763106345
Coquimbo,4,2020-07-04,1.0679503522278901,0.9333143241009321,1.2025863803548402
Coquimbo,4,2020-07-05,1.08389393430553,0.950896643835948,1.2168912247751
Coquimbo,4,2020-07-06,1.18343522117333,1.04156060884337,1.3253098335033
Coquimbo,4,2020-07-07,1.2092478033931,1.05901683553853,1.35947877124768
Coquimbo,4,2020-07-08,1.1831845396018301,1.02996804408505,1.3364010351186102
Coquimbo,4,2020-07-09,1.1622657012896,1.0162876099487599,1.30824379263044
Coquimbo,4,2020-07-10,1.14784319574054,1.00632316039757,1.2893632310835101
Coquimbo,4,2020-07-11,1.1032543509333899,0.9666494021582241,1.23985929970855
Coquimbo,4,2020-07-12,1.11195090483126,0.9837577772779141,1.2401440323846
Coquimbo,4,2020-07-13,1.0687937134132,0.945419106036751,1.1921683207896598
Coquimbo,4,2020-07-14,1.08373183256613,0.963589823050777,1.20387384208149
Coquimbo,4,2020-07-15,1.07516428921696,0.959966701095327,1.19036187733858
Coquimbo,4,2020-07-16,1.06074834690604,0.9497004812319821,1.17179621258009
Coquimbo,4,2020-07-17,1.05605478737122,0.94547699028296,1.16663258445948
Coquimbo,4,2020-07-18,1.0518855966313498,0.942229098295048,1.1615420949676598
Coquimbo,4,2020-07-19,1.04135802425299,0.933173213612033,1.1495428348939498
Coquimbo,4,2020-07-20,1.06835535950313,0.9589260053319579,1.1777847136743
Coquimbo,4,2020-07-21,1.0359098808579101,0.928708625460364,1.14311113625545
Coquimbo,4,2020-07-22,1.0134851870656398,0.9080270820102142,1.11894329212107
Coquimbo,4,2020-07-23,1.037728137662,0.9242000507822942,1.15125622454171
Coquimbo,4,2020-07-24,1.04213277074294,0.9314876362002622,1.1527779052856202
Coquimbo,4,2020-07-25,1.0703217623126,0.9603250076498809,1.18031851697532
Coquimbo,4,2020-07-26,1.0374957328399201,0.9327251003667891,1.14226636531305
Coquimbo,4,2020-07-27,1.03616336312867,0.93036078884687,1.14196593741047
Coquimbo,4,2020-07-28,1.01874256886034,0.9156686679587009,1.1218164697619801
Coquimbo,4,2020-07-29,1.03494987723197,0.931003066832348,1.13889668763159
Coquimbo,4,2020-07-30,1.0250091771940602,0.917104423436136,1.13291393095199
Coquimbo,4,2020-07-31,1.00555070439566,0.9031866086065892,1.1079148001847399
Coquimbo,4,2020-08-01,1.02151470181207,0.9117030159230809,1.13132638770106
Coquimbo,4,2020-08-02,1.05319278264032,0.945575052505088,1.1608105127755501
Coquimbo,4,2020-08-03,1.02436005873917,0.916504421612394,1.13221569586595
Coquimbo,4,2020-08-04,1.0270401950761099,0.9225472605479871,1.13153312960423
Coquimbo,4,2020-08-05,1.02834125691462,0.922394559501947,1.1342879543273001
Coquimbo,4,2020-08-06,1.0150853466275,0.9080800442478231,1.1220906490071698
Coquimbo,4,2020-08-07,1.02819261586279,0.922282750985297,1.13410248074029
Coquimbo,4,2020-08-08,0.976536415906647,0.8687048755112041,1.08436795630209
Coquimbo,4,2020-08-09,0.9553011080880021,0.854079119200583,1.05652309697542
Coquimbo,4,2020-08-10,0.9651088229924271,0.8601735047095409,1.0700441412753101
Coquimbo,4,2020-08-11,0.97969212611788,0.8684269490279108,1.0909573032078501
Coquimbo,4,2020-08-12,0.975783797809452,0.854730871558003,1.0968367240609
Coquimbo,4,2020-08-13,1.00512396784902,0.8785220989386179,1.1317258367594198
Coquimbo,4,2020-08-14,1.02069884482642,0.887082465882566,1.15431522377027
Coquimbo,4,2020-08-15,1.04245984003959,0.9067804884512919,1.1781391916278798
Coquimbo,4,2020-08-16,1.0610578118788199,0.9262929017665892,1.19582272199106
Coquimbo,4,2020-08-17,1.09057178361444,0.936640630836878,1.244502936392
Coquimbo,4,2020-08-18,1.1533443661340201,0.962156871573608,1.34453186069444
Coquimbo,4,2020-08-19,1.1860302430448602,0.9609727176742159,1.4110877684154999
Coquimbo,4,2020-08-20,1.1839697148260502,0.9472651512633828,1.42067427838871
Coquimbo,4,2020-08-21,1.1528071958834598,0.91977766333605,1.3858367284308701
Coquimbo,4,2020-08-22,1.1034714983721798,0.88475013406918,1.32219286267518
Coquimbo,4,2020-08-23,1.07711030808075,0.896196711905702,1.2580239042558001
Coquimbo,4,2020-08-24,1.05098527840105,0.8755335562897409,1.22643700051236
Coquimbo,4,2020-08-25,0.995371425752241,0.803087079071501,1.18765577243298
Coquimbo,4,2020-08-26,1.0048161552653398,0.763003894135745,1.24662841639494
Valparaíso,5,2020-03-08,2.51365004489455,0.0,3.99
Valparaíso,5,2020-03-09,2.1522116190573,0.0,3.99
Valparaíso,5,2020-03-10,1.9824110211118102,0.133012698576057,3.83180934364756
Valparaíso,5,2020-03-11,1.8876008669419,0.212752761960707,3.56244897192308
Valparaíso,5,2020-03-12,1.8835876714244597,0.293013551806195,3.47416179104273
Valparaíso,5,2020-03-13,1.8507263812961001,0.4019553090714289,3.29949745352077
Valparaíso,5,2020-03-14,1.8963622442632602,0.511472783625108,3.2812517049014103
Valparaíso,5,2020-03-15,1.9546818089214297,0.5852760955911279,3.32408752225174
Valparaíso,5,2020-03-16,2.04935738089402,0.7530857378021641,3.34562902398588
Valparaíso,5,2020-03-17,2.1751013904909398,0.8760870343052479,3.4741157466766204
Valparaíso,5,2020-03-18,2.22729879822444,0.933189927659316,3.52140766878957
Valparaíso,5,2020-03-19,2.2185602214080298,0.9661834645338659,3.47093697828219
Valparaíso,5,2020-03-20,2.1544240416953997,0.980478536023577,3.32836954736723
Valparaíso,5,2020-03-21,2.02183482037734,0.976811726926018,3.06685791382867
Valparaíso,5,2020-03-22,1.89375064929104,1.0004291099989302,2.78707218858316
Valparaíso,5,2020-03-23,1.80998018412383,1.02229440707738,2.5976659611702795
Valparaíso,5,2020-03-24,1.6467370763895801,0.97051754135568,2.3229566114234905
Valparaíso,5,2020-03-25,1.52183513817273,0.9460455147975171,2.0976247615479298
Valparaíso,5,2020-03-26,1.3973943466933398,0.90280573663386,1.89198295675282
Valparaíso,5,2020-03-27,1.31574029503009,0.8811990113539391,1.75028157870624
Valparaíso,5,2020-03-28,1.2493109755863,0.854855418450604,1.6437665327220101
Valparaíso,5,2020-03-29,1.1954237908094199,0.837084500723721,1.5537630808951202
Valparaíso,5,2020-03-30,1.1302274666102199,0.7991039194718701,1.4613510137485701
Valparaíso,5,2020-03-31,1.09310372769069,0.7843859978223922,1.40182145755898
Valparaíso,5,2020-04-01,1.08619345129165,0.782617736628198,1.3897691659550901
Valparaíso,5,2020-04-02,1.0904310756607098,0.7775187121868951,1.40334343913453
Valparaíso,5,2020-04-03,1.06467776438789,0.7595782988502591,1.3697772299255202
Valparaíso,5,2020-04-04,1.0434715187824,0.7481232770387339,1.33881976052607
Valparaíso,5,2020-04-05,1.0188637265445601,0.7273694135522389,1.31035803953689
Valparaíso,5,2020-04-06,1.00397379893353,0.7119402003581651,1.2960073975089
Valparaíso,5,2020-04-07,1.006268083874,0.7209881609904208,1.29154800675758
Valparaíso,5,2020-04-08,0.984454110505664,0.70085413877095,1.2680540822403799
Valparaíso,5,2020-04-09,0.972821662396975,0.6912568833726891,1.25438644142126
Valparaíso,5,2020-04-10,0.9754658918529909,0.690386259600088,1.26054552410589
Valparaíso,5,2020-04-11,0.981121386308955,0.696819168571303,1.2654236040466103
Valparaíso,5,2020-04-12,1.00934361698558,0.7191390696628609,1.29954816430831
Valparaíso,5,2020-04-13,1.03540187291908,0.731430240910369,1.33937350492779
Valparaíso,5,2020-04-14,1.03602592461657,0.7302551246084971,1.3417967246246398
Valparaíso,5,2020-04-15,1.05629266041063,0.747827159834225,1.36475816098703
Valparaíso,5,2020-04-16,1.05340554592555,0.7516380174137859,1.3551730744373
Valparaíso,5,2020-04-17,1.07478267085739,0.775551161833441,1.37401417988134
Valparaíso,5,2020-04-18,1.09139372499456,0.798008065611304,1.38477938437781
Valparaíso,5,2020-04-19,1.08425513618908,0.791751086776226,1.3767591856019301
Valparaíso,5,2020-04-20,1.11785779845918,0.807580622576313,1.4281349743420602
Valparaíso,5,2020-04-21,1.1450677188568201,0.8451228276733759,1.44501261004027
Valparaíso,5,2020-04-22,1.17219892769743,0.863715899552711,1.4806819558421498
Valparaíso,5,2020-04-23,1.23505370085853,0.9224840351177159,1.5476233665993402
Valparaíso,5,2020-04-24,1.32012036010681,0.9884704327932591,1.6517702874203601
Valparaíso,5,2020-04-25,1.37649715586429,1.0250162622321,1.72797804949649
Valparaíso,5,2020-04-26,1.45683367725723,1.08830403375167,1.8253633207628
Valparaíso,5,2020-04-27,1.52432315189541,1.12586171787685,1.92278458591398
Valparaíso,5,2020-04-28,1.56904605060287,1.1541841451353998,1.9839079560703399
Valparaíso,5,2020-04-29,1.58936190422462,1.1646742486968202,2.01404955975243
Valparaíso,5,2020-04-30,1.62260633941069,1.18424959070016,2.0609630881212198
Valparaíso,5,2020-05-01,1.6220421044233302,1.1810654196577801,2.06301878918888
Valparaíso,5,2020-05-02,1.58903469742603,1.15789778192177,2.02017161293029
Valparaíso,5,2020-05-03,1.5601378708916598,1.15168414905279,1.96859159273053
Valparaíso,5,2020-05-04,1.497884628098,1.12529313017324,1.87047612602277
Valparaíso,5,2020-05-05,1.4803895532591298,1.13632250789257,1.82445659862569
Valparaíso,5,2020-05-06,1.45397758942077,1.13566494495739,1.7722902338841497
Valparaíso,5,2020-05-07,1.45458451107351,1.15122817499092,1.7579408471561
Valparaíso,5,2020-05-08,1.42516765642557,1.1317445619700301,1.7185907508811102
Valparaíso,5,2020-05-09,1.38912075921099,1.1143812297913898,1.66386028863058
Valparaíso,5,2020-05-10,1.3997337586174,1.1356460360383798,1.66382148119643
Valparaíso,5,2020-05-11,1.4160653230954399,1.1540805345638798,1.678050111627
Valparaíso,5,2020-05-12,1.4089791883256297,1.14890863342003,1.6690497432312301
Valparaíso,5,2020-05-13,1.3777262309534601,1.13256462392635,1.6228878379805702
Valparaíso,5,2020-05-14,1.31280410985269,1.08780967444726,1.5377985452581298
Valparaíso,5,2020-05-15,1.3264370868466298,1.11554674574727,1.537327427946
Valparaíso,5,2020-05-16,1.32082230780623,1.1167288020152901,1.5249158135971799
Valparaíso,5,2020-05-17,1.2701271935068799,1.0783724446406802,1.4618819423730702
Valparaíso,5,2020-05-18,1.24241293344594,1.06532294937585,1.41950291751603
Valparaíso,5,2020-05-19,1.1873991372477,1.02722359605434,1.3475746784410603
Valparaíso,5,2020-05-20,1.19168094399145,1.0458577240041,1.3375041639787901
Valparaíso,5,2020-05-21,1.18258895451842,1.0462970267466198,1.31888088229022
Valparaíso,5,2020-05-22,1.1557127930656002,1.02603466089847,1.28539092523272
Valparaíso,5,2020-05-23,1.18057690961056,1.0546778233162,1.30647599590492
Valparaíso,5,2020-05-24,1.17077630737851,1.04618502841539,1.2953675863416398
Valparaíso,5,2020-05-25,1.2133018242092801,1.08825091425578,1.33835273416279
Valparaíso,5,2020-05-26,1.21227331171745,1.08314747479096,1.3413991486439498
Valparaíso,5,2020-05-27,1.20521559641077,1.07157091631733,1.33886027650422
Valparaíso,5,2020-05-28,1.1908319242486298,1.0573373250374,1.32432652345986
Valparaíso,5,2020-05-29,1.17102738973708,1.04507869516884,1.2969760843053102
Valparaíso,5,2020-05-30,1.1466439976917,1.02708901506272,1.26619898032069
Valparaíso,5,2020-05-31,1.1429116610748402,1.03162544002484,1.25419788212483
Valparaíso,5,2020-06-01,1.17875694141975,1.06611677657207,1.2913971062674299
Valparaíso,5,2020-06-02,1.17498463430433,1.0615311560553,1.2884381125533602
Valparaíso,5,2020-06-03,1.17261675069847,1.06149801933825,1.2837354820587
Valparaíso,5,2020-06-04,1.18823855256346,1.07547146428901,1.3010056408379098
Valparaíso,5,2020-06-05,1.18512250332511,1.07144806337995,1.2987969432702702
Valparaíso,5,2020-06-06,1.17026160157169,1.05894303943651,1.28158016370687
Valparaíso,5,2020-06-07,1.14402070164285,1.04073264673556,1.24730875655013
Valparaíso,5,2020-06-08,1.08318479172256,0.987227215510734,1.1791423679343898
Valparaíso,5,2020-06-09,1.04540757358104,0.963162925105777,1.12765222205631
Valparaíso,5,2020-06-10,1.00291842581351,0.9305253847326909,1.07531146689433
Valparaíso,5,2020-06-11,0.974585653727971,0.9049407620197171,1.04423054543622
Valparaíso,5,2020-06-12,0.975939333653384,0.9029490197080869,1.04892964759868
Valparaíso,5,2020-06-13,0.991662165062272,0.916633508087797,1.06669082203675
Valparaíso,5,2020-06-14,0.9896539244896421,0.9174454288263371,1.06186242015295
Valparaíso,5,2020-06-15,0.993949573912819,0.919837442195763,1.06806170562988
Valparaíso,5,2020-06-16,1.01540065645311,0.9441167570978729,1.08668455580834
Valparaíso,5,2020-06-17,1.0245592441342,0.95710165307762,1.09201683519078
Valparaíso,5,2020-06-18,1.02157971890149,0.9541823241562858,1.08897711364669
Valparaíso,5,2020-06-19,1.0054170126741802,0.9351033398443459,1.07573068550401
Valparaíso,5,2020-06-20,0.987010659509451,0.9157049626752221,1.05831635634368
Valparaíso,5,2020-06-21,0.990150461169013,0.9175759214426971,1.06272500089533
Valparaíso,5,2020-06-22,0.96717517101934,0.8955280601934391,1.03882228184524
Valparaíso,5,2020-06-23,0.966813178008544,0.8951864772415971,1.0384398787754898
Valparaíso,5,2020-06-24,0.9691933073335319,0.897285581814791,1.04110103285227
Valparaíso,5,2020-06-25,0.9691684252634059,0.8961324874323879,1.04220436309442
Valparaíso,5,2020-06-26,0.9456070304147571,0.8737217992105519,1.01749226161896
Valparaíso,5,2020-06-27,0.9153717143749941,0.839896586158805,0.9908468425911819
Valparaíso,5,2020-06-28,0.898203452027718,0.821514953466655,0.9748919505887801
Valparaíso,5,2020-06-29,0.886997352011144,0.806094022837144,0.9679006811851429
Valparaíso,5,2020-06-30,0.892395149703432,0.809598124546751,0.975192174860113
Valparaíso,5,2020-07-01,0.919311149957722,0.83463373143106,1.00398856848438
Valparaíso,5,2020-07-02,0.926699506457372,0.84529898970439,1.00810002321035
Valparaíso,5,2020-07-03,0.9397155584569641,0.860603519197192,1.01882759771674
Valparaíso,5,2020-07-04,0.956857000950763,0.87919554016271,1.03451846173882
Valparaíso,5,2020-07-05,0.969361508896343,0.895238284698199,1.04348473309449
Valparaíso,5,2020-07-06,0.9660094618977791,0.891059939407977,1.04095898438758
Valparaíso,5,2020-07-07,0.945037750332104,0.8701709912846128,1.01990450937959
