Region,Codigo region,Provincia,Codigo provincia,fecha,r.estimado,r.liminf,r.lisup
Magallanes,12,Magallanes,121,2020-08-24,1.4707456832774402,1.00316302308194,1.93832834347294
Magallanes,12,Magallanes,121,2020-08-25,1.37368557417947,0.8892264963990849,1.8581446519598601
Magallanes,12,Magallanes,121,2020-08-26,1.23091893625623,0.787396789674532,1.67444108283792
Los Lagos,10,Osorno,103,2020-03-08,3.6482820137789904,0.0,3.99
Los Lagos,10,Osorno,103,2020-03-09,3.3796000493246696,0.0,3.99
Los Lagos,10,Osorno,103,2020-03-10,3.20261694733418,0.0,3.99
Los Lagos,10,Osorno,103,2020-03-11,2.89272561073728,0.0,3.99
Los Lagos,10,Osorno,103,2020-03-12,2.69856118716182,0.0,3.99
Los Lagos,10,Osorno,103,2020-03-13,2.72448482997283,0.0,3.99
Los Lagos,10,Osorno,103,2020-03-14,2.8192235956640697,0.0,3.99
Los Lagos,10,Osorno,103,2020-03-15,3.0340498291309,0.0,3.99
Los Lagos,10,Osorno,103,2020-03-16,3.24508543724092,0.0,3.99
Los Lagos,10,Osorno,103,2020-03-17,3.2469085133674995,0.0,3.99
Los Lagos,10,Osorno,103,2020-03-18,3.49924111213732,0.0,3.99
Los Lagos,10,Osorno,103,2020-03-19,3.34141963114502,0.335662715732677,3.99
Los Lagos,10,Osorno,103,2020-03-20,3.0532586622139,0.52675556404788,3.99
Los Lagos,10,Osorno,103,2020-03-21,2.6751715838309904,0.7043873536929959,3.99
Los Lagos,10,Osorno,103,2020-03-22,2.47725961483254,0.856263178666342,3.99
Los Lagos,10,Osorno,103,2020-03-23,2.19577737277476,0.8984845227965049,3.49307022275302
Los Lagos,10,Osorno,103,2020-03-24,1.9678841391355901,0.923954886489065,3.0118133917821197
Los Lagos,10,Osorno,103,2020-03-25,1.78248066437389,0.933730610304017,2.6312307184437596
Los Lagos,10,Osorno,103,2020-03-26,1.64661957437976,0.9282004749018801,2.36503867385763
Los Lagos,10,Osorno,103,2020-03-27,1.5469124762615099,0.9330986784062271,2.16072627411679
Los Lagos,10,Osorno,103,2020-03-28,1.4490752282061499,0.9323146678782719,1.9658357885340199
Los Lagos,10,Osorno,103,2020-03-29,1.34150655468339,0.8964513326690441,1.78656177669774
Los Lagos,10,Osorno,103,2020-03-30,1.2512808707113001,0.871472559454159,1.6310891819684399
Los Lagos,10,Osorno,103,2020-03-31,1.17347915264494,0.8305938586319721,1.51636444665791
Los Lagos,10,Osorno,103,2020-04-01,1.11062138304451,0.7799471483033141,1.4412956177857
Los Lagos,10,Osorno,103,2020-04-02,1.034024566439,0.721820957944523,1.34622817493347
Los Lagos,10,Osorno,103,2020-04-03,0.965978153527575,0.667956012327629,1.26400029472752
Los Lagos,10,Osorno,103,2020-04-04,0.923291645804755,0.628290646708421,1.21829264490109
Los Lagos,10,Osorno,103,2020-04-05,0.8595355227972191,0.577231286393394,1.1418397592010399
Los Lagos,10,Osorno,103,2020-04-06,0.8289703480004421,0.5510239739264461,1.10691672207444
Los Lagos,10,Osorno,103,2020-04-07,0.8184575937716361,0.53740906035655,1.09950612718672
Los Lagos,10,Osorno,103,2020-04-08,0.758803889877779,0.48119002946682,1.03641775028874
Los Lagos,10,Osorno,103,2020-04-09,0.724543369795279,0.445172859686452,1.00391387990411
Los Lagos,10,Osorno,103,2020-04-10,0.6888762963622309,0.411103857361198,0.9666487353632641
Los Lagos,10,Osorno,103,2020-04-11,0.658120562809554,0.36653900684548996,0.9497021187736191
Los Lagos,10,Osorno,103,2020-04-12,0.6622395994769941,0.344999060371874,0.979480138582114
Los Lagos,10,Osorno,103,2020-04-13,0.666621438631272,0.34151813116580504,0.9917247460967399
Los Lagos,10,Osorno,103,2020-04-14,0.6542245101874089,0.32946771376777695,0.9789813066070409
Los Lagos,10,Osorno,103,2020-04-15,0.6766238722682839,0.335033834334399,1.0182139102021701
Los Lagos,10,Osorno,103,2020-04-16,0.709148323768509,0.348037011369351,1.07025963616767
Los Lagos,10,Osorno,103,2020-04-17,0.7521293774584471,0.36423259344920206,1.1400261614676899
Los Lagos,10,Osorno,103,2020-04-18,0.800288520132037,0.38875753508747296,1.2118195051766
Los Lagos,10,Osorno,103,2020-04-19,0.855994276090527,0.419666902077391,1.2923216501036598
Los Lagos,10,Osorno,103,2020-04-20,0.901363265715152,0.45294415964023604,1.3497823717900699
Los Lagos,10,Osorno,103,2020-04-21,0.93269443510155,0.490861457748188,1.37452741245491
Los Lagos,10,Osorno,103,2020-04-22,0.9293939607246671,0.491058576742,1.3677293447073302
Los Lagos,10,Osorno,103,2020-04-23,0.9254455655688609,0.485643158705556,1.36524797243217
Los Lagos,10,Osorno,103,2020-04-24,0.8880233899840211,0.44359424156642496,1.3324525384016201
Los Lagos,10,Osorno,103,2020-04-25,0.8575712248135892,0.41725148936838896,1.29789096025879
Los Lagos,10,Osorno,103,2020-04-26,0.802758485460075,0.36809847520227396,1.2374184957178798
Los Lagos,10,Osorno,103,2020-04-27,0.7833827719787378,0.327008284219289,1.2397572597381898
Los Lagos,10,Osorno,103,2020-04-28,0.7839622705672479,0.322271518624747,1.24565302250975
Los Lagos,10,Osorno,103,2020-04-29,0.851639366964785,0.35199819042967795,1.35128054349989
Los Lagos,10,Osorno,103,2020-04-30,0.9084743872648491,0.3952268798530851,1.4217218946766101
Los Lagos,10,Osorno,103,2020-05-01,0.9927358004817409,0.476237153817117,1.50923444714636
Los Lagos,10,Osorno,103,2020-05-02,1.03293265175349,0.49108039684434207,1.5747849066626498
Los Lagos,10,Osorno,103,2020-05-03,1.07654009675779,0.519693139946805,1.63338705356877
Los Lagos,10,Osorno,103,2020-05-04,1.1063194141348798,0.543513241157615,1.6691255871121398
Los Lagos,10,Osorno,103,2020-05-05,1.0868452979270602,0.531456865913624,1.64223372994049
Los Lagos,10,Osorno,103,2020-05-06,1.04388126433929,0.4868379702850229,1.6009245583935499
Los Lagos,10,Osorno,103,2020-05-07,1.0012806874493199,0.48212337901404606,1.5204379958845902
Los Lagos,10,Osorno,103,2020-05-08,1.00323836837512,0.46688225082098705,1.5395944859292598
Los Lagos,10,Osorno,103,2020-05-09,0.9981044821392241,0.477423109075721,1.51878585520273
Los Lagos,10,Osorno,103,2020-05-10,1.04558471301392,0.509888119185843,1.581281306842
Los Lagos,10,Osorno,103,2020-05-11,1.0735944839404399,0.524807863560611,1.62238110432027
Los Lagos,10,Osorno,103,2020-05-12,1.0988115241876502,0.540113375497272,1.65750967287804
Los Lagos,10,Osorno,103,2020-05-13,1.05364826034725,0.5239038879525921,1.5833926327419
Los Lagos,10,Osorno,103,2020-05-14,1.01230030252011,0.501491911459742,1.52310869358049
Los Lagos,10,Osorno,103,2020-05-15,0.9161093733945601,0.422306902789594,1.4099118439995302
Los Lagos,10,Osorno,103,2020-05-16,0.887758760350282,0.39282472009901503,1.38269280060155
Los Lagos,10,Osorno,103,2020-05-17,0.8159538130206301,0.315800784458628,1.3161068415826298
Los Lagos,10,Osorno,103,2020-05-18,0.757946469252902,0.246312428313103,1.2695805101926998
Los Lagos,10,Osorno,103,2020-05-19,0.7470729733282329,0.209173902282415,1.28497204437405
Los Lagos,10,Osorno,103,2020-05-20,0.847378708583712,0.259650242261523,1.4351071749058997
Los Lagos,10,Osorno,103,2020-05-21,1.0695095593046702,0.384082410731302,1.75493670787805
Los Lagos,10,Osorno,103,2020-05-22,1.3455433672806698,0.5759394324534229,2.11514730210792
Los Lagos,10,Osorno,103,2020-05-23,1.6109237364303797,0.7782922098677609,2.4435552629929997
Los Lagos,10,Osorno,103,2020-05-24,1.79405443969919,0.893333051415008,2.69477582798337
Los Lagos,10,Osorno,103,2020-05-25,1.78794572029273,0.90341298585572,2.6724784547297404
Los Lagos,10,Osorno,103,2020-05-26,1.77732176689665,0.904943107304939,2.64970042648836
Los Lagos,10,Osorno,103,2020-05-27,1.6831276384317402,0.8809452564038199,2.4853100204596603
Los Lagos,10,Osorno,103,2020-05-28,1.51273206730944,0.8258418957756529,2.19962223884323
Los Lagos,10,Osorno,103,2020-05-29,1.33491896312944,0.771089288382229,1.8987486378766498
Los Lagos,10,Osorno,103,2020-05-30,1.15640237465729,0.6807058913262491,1.63209885798834
Los Lagos,10,Osorno,103,2020-05-31,1.01221495185367,0.598671546940304,1.42575835676704
Los Lagos,10,Osorno,103,2020-06-01,0.9549646611200858,0.569216540062198,1.3407127821779699
Los Lagos,10,Osorno,103,2020-06-02,0.920087682303745,0.521549760423297,1.31862560418419
Los Lagos,10,Osorno,103,2020-06-03,0.9124716969316,0.5084834458513751,1.31645994801182
Los Lagos,10,Osorno,103,2020-06-04,0.9281627764096451,0.5179398141380039,1.33838573868128
Los Lagos,10,Osorno,103,2020-06-05,0.9508868628578979,0.5323736720611351,1.36940005365466
Los Lagos,10,Osorno,103,2020-06-06,0.95730755174501,0.537354317289216,1.3772607862008102
Los Lagos,10,Osorno,103,2020-06-07,0.9667339179659329,0.5585774090829151,1.3748904268489501
Los Lagos,10,Osorno,103,2020-06-08,0.976128843524119,0.5735925264630419,1.3786651605851998
Los Lagos,10,Osorno,103,2020-06-09,0.9346903819297551,0.533716518055161,1.3356642458043502
Los Lagos,10,Osorno,103,2020-06-10,0.90862428289997,0.49731222821298293,1.31993633758696
Los Lagos,10,Osorno,103,2020-06-11,0.889386728124942,0.46862473197609605,1.31014872427379
Los Lagos,10,Osorno,103,2020-06-12,0.89504402484384,0.46101350108747297,1.32907454860021
Los Lagos,10,Osorno,103,2020-06-13,0.979982478644167,0.532427074364908,1.42753788292343
Los Lagos,10,Osorno,103,2020-06-14,1.01411506959665,0.557670025114308,1.47056011407899
Los Lagos,10,Osorno,103,2020-06-15,0.990329436339652,0.543637823319531,1.4370210493597702
Los Lagos,10,Osorno,103,2020-06-16,1.01385291072707,0.570592259780786,1.4571135616733601
Los Lagos,10,Osorno,103,2020-06-17,0.9811343162603929,0.542482995079036,1.41978563744175
Los Lagos,10,Osorno,103,2020-06-18,0.931248200541677,0.5085007186664661,1.35399568241689
Los Lagos,10,Osorno,103,2020-06-19,0.87000030206488,0.471868339391211,1.26813226473855
Los Lagos,10,Osorno,103,2020-06-20,0.775230035938153,0.386382298539116,1.16407777333719
Los Lagos,10,Osorno,103,2020-06-21,0.7071164324448169,0.31663041444256,1.09760245044707
Los Lagos,10,Osorno,103,2020-06-22,0.669772543912568,0.27403337307339803,1.06551171475174
Los Lagos,10,Osorno,103,2020-06-23,0.6126608655951229,0.203724420935986,1.02159731025426
Los Lagos,10,Osorno,103,2020-06-24,0.6070274999226372,0.162949700124913,1.05110529972036
Los Lagos,10,Osorno,103,2020-06-25,0.643485247767172,0.17022197229018302,1.11674852324416
Los Lagos,10,Osorno,103,2020-06-26,0.7238605497092241,0.21712824663039498,1.23059285278805
Los Lagos,10,Osorno,103,2020-06-27,0.826949571647703,0.266294897044574,1.38760424625083
Los Lagos,10,Osorno,103,2020-06-28,0.941126650263396,0.371256011393945,1.5109972891328503
Los Lagos,10,Osorno,103,2020-06-29,1.05247343571595,0.451935282840154,1.65301158859175
Los Lagos,10,Osorno,103,2020-06-30,1.16993067420447,0.504698233709733,1.83516311469921
Los Lagos,10,Osorno,103,2020-07-01,1.28370192225933,0.5608776079757161,2.00652623654294
Los Lagos,10,Osorno,103,2020-07-02,1.3328850968055201,0.617109905923935,2.0486602876871003
Los Lagos,10,Osorno,103,2020-07-03,1.41467789399405,0.671127479069467,2.15822830891864
Los Lagos,10,Osorno,103,2020-07-04,1.4098679287745401,0.678674586043269,2.14106127150582
Los Lagos,10,Osorno,103,2020-07-05,1.3874017762677,0.7082538879669058,2.0665496645685
Los Lagos,10,Osorno,103,2020-07-06,1.3820814014149099,0.7349352322479008,2.02922757058191
Los Lagos,10,Osorno,103,2020-07-07,1.3651833789885401,0.7285059370016751,2.00186082097541
Los Lagos,10,Osorno,103,2020-07-08,1.36053938382403,0.753714717763295,1.96736404988477
Los Lagos,10,Osorno,103,2020-07-09,1.35200487017696,0.744507571479869,1.95950216887406
Los Lagos,10,Osorno,103,2020-07-10,1.3142722017909398,0.744787650584876,1.88375675299701
Los Lagos,10,Osorno,103,2020-07-11,1.32744250005837,0.768398244038792,1.88648675607796
Los Lagos,10,Osorno,103,2020-07-12,1.28557505808845,0.7601279995200759,1.81102211665683
Los Lagos,10,Osorno,103,2020-07-13,1.27544273725719,0.7782925106509191,1.7725929638634599
Los Lagos,10,Osorno,103,2020-07-14,1.3007748953322,0.818216301280085,1.78333348938432
Los Lagos,10,Osorno,103,2020-07-15,1.38440674710773,0.877912059819445,1.89090143439601
Los Lagos,10,Osorno,103,2020-07-16,1.3448376041266499,0.849382842123435,1.84029236612987
Los Lagos,10,Osorno,103,2020-07-17,1.29722748689433,0.834796498467864,1.7596584753208
Los Lagos,10,Osorno,103,2020-07-18,1.23680761319045,0.795204536551352,1.67841068982955
Los Lagos,10,Osorno,103,2020-07-19,1.2009275806699198,0.790150061327938,1.6117051000118898
Los Lagos,10,Osorno,103,2020-07-20,1.15912234718149,0.7671535811783241,1.5510911131846499
Los Lagos,10,Osorno,103,2020-07-21,1.1307559915368899,0.749071528495,1.5124404545787902
Los Lagos,10,Osorno,103,2020-07-22,1.0691041002852901,0.6865005573222009,1.45170764324839
Los Lagos,10,Osorno,103,2020-07-23,1.09396805799105,0.7120722277301469,1.47586388825195
Los Lagos,10,Osorno,103,2020-07-24,1.12377597646245,0.740130628234663,1.50742132469024
Los Lagos,10,Osorno,103,2020-07-25,1.14565842279257,0.7560899698896469,1.5352268756955
Los Lagos,10,Osorno,103,2020-07-26,1.2146154968007299,0.836343771765,1.59288722183645
Los Lagos,10,Osorno,103,2020-07-27,1.3428565151991299,0.9410664587675519,1.74464657163071
Los Lagos,10,Osorno,103,2020-07-28,1.42530588122547,0.9934358135364151,1.85717594891452
Los Lagos,10,Osorno,103,2020-07-29,1.4070908119766,0.973871921909299,1.8403097020438897
Los Lagos,10,Osorno,103,2020-07-30,1.50680086631015,1.0510376195405602,1.9625641130797402
Los Lagos,10,Osorno,103,2020-07-31,1.5075834763180802,1.05684834339024,1.95831860924592
Los Lagos,10,Osorno,103,2020-08-01,1.43699846712555,1.02018144926227,1.85381548498882
Los Lagos,10,Osorno,103,2020-08-02,1.3821000950532498,1.00129060275794,1.7629095873485499
Los Lagos,10,Osorno,103,2020-08-03,1.30643862984493,0.9578755458095999,1.6550017138802497
Los Lagos,10,Osorno,103,2020-08-04,1.2428992286719098,0.926852655255255,1.55894580208857
Los Lagos,10,Osorno,103,2020-08-05,1.1824401734371899,0.897583016935635,1.46729732993875
Los Lagos,10,Osorno,103,2020-08-06,1.1017787615766699,0.8362712098722741,1.36728631328107
Los Lagos,10,Osorno,103,2020-08-07,1.03576752465203,0.785161575606922,1.28637347369715
Los Lagos,10,Osorno,103,2020-08-08,1.00051125214474,0.7613290381326779,1.2396934661568
Los Lagos,10,Osorno,103,2020-08-09,0.9880464849237,0.7452949502929258,1.23079801955447
Los Lagos,10,Osorno,103,2020-08-10,1.00208462022869,0.755586138598462,1.24858310185892
Los Lagos,10,Osorno,103,2020-08-11,1.02569008937558,0.7807658855624829,1.27061429318868
Los Lagos,10,Osorno,103,2020-08-12,1.06415257738844,0.805465744653244,1.3228394101236398
Los Lagos,10,Osorno,103,2020-08-13,1.02810138563553,0.7875540030132671,1.2686487682578
Los Lagos,10,Osorno,103,2020-08-14,1.0411251835284898,0.789676239171578,1.29257412788541
Los Lagos,10,Osorno,103,2020-08-15,1.03998550213403,0.799411773629629,1.28055923063844
Los Lagos,10,Osorno,103,2020-08-16,1.0163903313365101,0.7704743237656858,1.2623063389073301
Los Lagos,10,Osorno,103,2020-08-17,1.02797990417931,0.7666731713386841,1.2892866370199398
Los Lagos,10,Osorno,103,2020-08-18,1.03311509980563,0.764794460606806,1.30143573900446
Los Lagos,10,Osorno,103,2020-08-19,1.0648904415576999,0.77744717614877,1.3523337069666201
Los Lagos,10,Osorno,103,2020-08-20,1.08772030462211,0.801375443048461,1.3740651661957601
Los Lagos,10,Osorno,103,2020-08-21,1.1656725043918998,0.868419815853733,1.4629251929300702
Los Lagos,10,Osorno,103,2020-08-22,1.2115618223285,0.9135801886405172,1.5095434560164898
Los Lagos,10,Osorno,103,2020-08-23,1.2353292383825802,0.9485575202598929,1.52210095650527
Los Lagos,10,Osorno,103,2020-08-24,1.28891306670999,0.9037170811356229,1.67410905228435
Los Lagos,10,Osorno,103,2020-08-25,1.44619833163158,0.8528692362582959,2.03952742700486
Los Lagos,10,Osorno,103,2020-08-26,1.49836262116848,0.763012765869976,2.23371247646698
Los Lagos,10,Chiloé,102,2020-03-08,3.78014327570826,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-09,3.55319934324599,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-10,3.30880149939457,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-11,3.08148527093925,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-12,3.0357641952441203,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-13,2.89591661066948,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-14,2.9533181052376603,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-15,2.87316977896337,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-16,2.70586520262918,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-17,2.53155415681831,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-18,2.56808560870594,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-19,2.35424347608437,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-20,2.45811427888284,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-21,2.29394793652363,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-22,2.16148469635771,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-23,1.9978989414607098,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-24,2.14728836840908,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-25,1.9900256052268201,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-26,2.00733797208416,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-27,1.7515571452471101,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-28,1.92872045544792,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-29,1.9036458454727,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-30,1.8602641695109998,0.0,3.99
Los Lagos,10,Chiloé,102,2020-03-31,2.03023282897624,0.0,3.99
Los Lagos,10,Chiloé,102,2020-04-01,1.9751384084098,0.0,3.99
Los Lagos,10,Chiloé,102,2020-04-02,2.0717795129395102,0.0,3.99
Los Lagos,10,Chiloé,102,2020-04-03,2.72721501898232,0.0,3.99
Los Lagos,10,Chiloé,102,2020-04-04,2.25296666440588,0.0,3.99
Los Lagos,10,Chiloé,102,2020-04-05,2.38880632354895,0.0,3.99
Los Lagos,10,Chiloé,102,2020-04-06,1.9799991714768501,0.0,3.99
Los Lagos,10,Chiloé,102,2020-04-07,1.78929808031307,0.0,3.88421601256734
Los Lagos,10,Chiloé,102,2020-04-08,1.6074367880091298,0.0,3.2893220377635495
Los Lagos,10,Chiloé,102,2020-04-09,1.39801020136919,0.0,2.8660985109820496
Los Lagos,10,Chiloé,102,2020-04-10,1.15849918262972,0.0,2.68515088798497
Los Lagos,10,Chiloé,102,2020-04-11,1.10812297068183,0.0,2.55820984872857
Los Lagos,10,Chiloé,102,2020-04-12,0.8890614703346509,0.0,2.3308096483768397
Los Lagos,10,Chiloé,102,2020-04-13,0.908688431975105,0.0,2.30651156803583
Los Lagos,10,Chiloé,102,2020-04-14,0.9034024561327851,0.0,2.3287223437080096
Los Lagos,10,Chiloé,102,2020-04-15,0.930970568708094,0.0,2.25475714257322
Los Lagos,10,Chiloé,102,2020-04-16,0.9615621599617841,0.0,2.33867389712132
Los Lagos,10,Chiloé,102,2020-04-17,1.0011241004462201,0.0,2.5079353305244503
Los Lagos,10,Chiloé,102,2020-04-18,1.0782626570176899,0.0,2.5721944178195604
Los Lagos,10,Chiloé,102,2020-04-19,1.09628192661415,0.0,2.65326350460788
Los Lagos,10,Chiloé,102,2020-04-20,1.11228690315763,0.0,2.64845377833523
Los Lagos,10,Chiloé,102,2020-04-21,1.13271333541874,0.0,2.8022113803410096
Los Lagos,10,Chiloé,102,2020-04-22,1.13179065910603,0.0,2.85718076251019
Los Lagos,10,Chiloé,102,2020-04-23,1.20111187834348,0.0,3.0176402401966103
Los Lagos,10,Chiloé,102,2020-04-24,1.22076357899345,0.0,3.12517920898551
Los Lagos,10,Chiloé,102,2020-04-25,1.26205215418272,0.0,3.2491341342178304
Los Lagos,10,Chiloé,102,2020-04-26,1.44233627291737,0.0,3.8494603164902004
Los Lagos,10,Chiloé,102,2020-04-27,1.6662285269692,0.0,3.99
Los Lagos,10,Chiloé,102,2020-04-28,3.46239465107193,0.0,3.99
Los Lagos,10,Chiloé,102,2020-04-29,3.8916377910707403,0.0,3.99
Los Lagos,10,Chiloé,102,2020-04-30,2.85486408676033,0.0,3.99
Los Lagos,10,Chiloé,102,2020-05-01,2.5327471274019597,0.0,3.99
Los Lagos,10,Chiloé,102,2020-05-02,2.14160260689838,0.29627472622582696,3.9869304875709397
Los Lagos,10,Chiloé,102,2020-05-03,1.78402036458702,0.46367501817201895,3.1043657110020093
Los Lagos,10,Chiloé,102,2020-05-04,1.5947091190512201,0.547453591107239,2.6419646469952003
Los Lagos,10,Chiloé,102,2020-05-05,1.1540363056148502,0.2774405718573,2.0306320393724
Los Lagos,10,Chiloé,102,2020-05-06,0.946223109242265,0.165271276046537,1.72717494243799
Los Lagos,10,Chiloé,102,2020-05-07,1.22441748044182,0.24546281700874303,2.20337214387489
Los Lagos,10,Chiloé,102,2020-05-08,1.44451109049427,0.349427712302038,2.5395944686865
Los Lagos,10,Chiloé,102,2020-05-09,1.3807274633659599,0.41511166008112793,2.34634326665079
Los Lagos,10,Chiloé,102,2020-05-10,1.6417739193106002,0.679287402768266,2.60426043585294
Los Lagos,10,Chiloé,102,2020-05-11,1.52219424263245,0.661746578522995,2.3826419067419105
Los Lagos,10,Chiloé,102,2020-05-12,1.51905114186463,0.716546568317499,2.32155571541176
Los Lagos,10,Chiloé,102,2020-05-13,1.37932271113168,0.6807182078047099,2.07792721445866
Los Lagos,10,Chiloé,102,2020-05-14,1.40913967679975,0.650791181902058,2.16748817169745
Los Lagos,10,Chiloé,102,2020-05-15,1.11653007091047,0.447737686559164,1.7853224552617801
Los Lagos,10,Chiloé,102,2020-05-16,1.09152827135929,0.482713416270904,1.70034312644768
Los Lagos,10,Chiloé,102,2020-05-17,0.8667611687553941,0.3356423376435789,1.39787999986721
Los Lagos,10,Chiloé,102,2020-05-18,0.899927510359035,0.370755737938058,1.4290992827800102
Los Lagos,10,Chiloé,102,2020-05-19,1.06291131102598,0.41747232636253795,1.7083502956894199
Los Lagos,10,Chiloé,102,2020-05-20,1.03207106635833,0.42982966727687394,1.63431246543978
Los Lagos,10,Chiloé,102,2020-05-21,0.7984151976215121,0.215810720801383,1.3810196744416399
Los Lagos,10,Chiloé,102,2020-05-22,0.808719546204385,0.24908759384281304,1.36835149856596
Los Lagos,10,Chiloé,102,2020-05-23,0.780963569697736,0.23983402068983498,1.32209311870564
Los Lagos,10,Chiloé,102,2020-05-24,0.820315082397684,0.262794068484068,1.3778360963113
Los Lagos,10,Chiloé,102,2020-05-25,0.8029347765120091,0.24405205252154502,1.3618175005024697
Los Lagos,10,Chiloé,102,2020-05-26,0.618806781833379,0.0883628084581635,1.1492507552086002
Los Lagos,10,Chiloé,102,2020-05-27,0.681008814791614,0.09345981826573,1.2685578113175
Los Lagos,10,Chiloé,102,2020-05-28,0.692457334395441,0.0631487129844539,1.32176595580643
Los Lagos,10,Chiloé,102,2020-05-29,0.7305960467327142,0.0888788425706227,1.37231325089481
Los Lagos,10,Chiloé,102,2020-05-30,0.73902052080045,0.0897903473937768,1.3882506942071202
Los Lagos,10,Chiloé,102,2020-05-31,0.7268484467248109,0.0710189570402309,1.38267793640939
Los Lagos,10,Chiloé,102,2020-06-01,0.727848825997518,0.0564703047051933,1.39922734728984
Los Lagos,10,Chiloé,102,2020-06-02,0.6194402318796629,0.0,1.27410047656994
Los Lagos,10,Chiloé,102,2020-06-03,0.622737868029045,0.0,1.33102050396901
Los Lagos,10,Chiloé,102,2020-06-04,0.6615981087133129,0.0,1.42490333887068
Los Lagos,10,Chiloé,102,2020-06-05,0.7073445131761129,0.0,1.53454336687209
Los Lagos,10,Chiloé,102,2020-06-06,0.779057444416871,0.0,1.68749884789169
Los Lagos,10,Chiloé,102,2020-06-07,0.858640463722904,0.0,1.8251379625513402
Los Lagos,10,Chiloé,102,2020-06-08,1.04903169997924,0.0,2.2137041485221003
Los Lagos,10,Chiloé,102,2020-06-09,1.1107812100786,0.0,2.2628601395291
Los Lagos,10,Chiloé,102,2020-06-10,1.1466699269102198,0.0,2.3994751076555203
Los Lagos,10,Chiloé,102,2020-06-11,1.32115877518042,0.0,2.7712243501908
Los Lagos,10,Chiloé,102,2020-06-12,1.3572754783093202,0.0,2.80913156143184
Los Lagos,10,Chiloé,102,2020-06-13,1.30853487777362,0.0,2.6471678209545497
Los Lagos,10,Chiloé,102,2020-06-14,1.2948190056604298,0.0252528881949157,2.56438512312595
Los Lagos,10,Chiloé,102,2020-06-15,1.10230680216492,0.0,2.24107771528133
Los Lagos,10,Chiloé,102,2020-06-16,1.15267493773336,0.0,2.30825576172577
Los Lagos,10,Chiloé,102,2020-06-17,1.09149315836699,0.007142095161440709,2.17584422157254
Los Lagos,10,Chiloé,102,2020-06-18,0.9452485620852371,0.0,1.9972708817565
Los Lagos,10,Chiloé,102,2020-06-19,0.944154115709619,0.0,2.0115880297549498
Los Lagos,10,Chiloé,102,2020-06-20,1.01022699242647,0.0,2.13313063021935
Los Lagos,10,Chiloé,102,2020-06-21,1.3575730079456299,0.0,2.85129474279911
Los Lagos,10,Chiloé,102,2020-06-22,1.40385704885093,0.0,2.8279698467144705
Los Lagos,10,Chiloé,102,2020-06-23,1.42004722007482,0.0,2.9093000340146897
Los Lagos,10,Chiloé,102,2020-06-24,1.70045920964789,0.0301133969844369,3.37080502231135
Los Lagos,10,Chiloé,102,2020-06-25,1.7119667918858201,0.21113784491031098,3.21279573886133
Los Lagos,10,Chiloé,102,2020-06-26,1.8541973603649398,0.21871412006313298,3.48968060066675
Los Lagos,10,Chiloé,102,2020-06-27,1.6803271213429298,0.324261353078213,3.03639288960766
Los Lagos,10,Chiloé,102,2020-06-28,1.3784909563127699,0.26802898240980105,2.4889529302157403
Los Lagos,10,Chiloé,102,2020-06-29,1.25089945507666,0.307805402076899,2.19399350807641
Los Lagos,10,Chiloé,102,2020-06-30,1.1676970172641798,0.308275101719971,2.02711893280839
Los Lagos,10,Chiloé,102,2020-07-01,0.937440013422516,0.16606884125276503,1.7088111855922699
Los Lagos,10,Chiloé,102,2020-07-02,0.839597985687259,0.110260244045884,1.5689357273286297
Los Lagos,10,Chiloé,102,2020-07-03,0.632200407700376,0.0,1.30587516155374
Los Lagos,10,Chiloé,102,2020-07-04,0.593750456156776,0.0,1.2960269762111498
Los Lagos,10,Chiloé,102,2020-07-05,0.604609920091344,0.0,1.3501547322027099
Los Lagos,10,Chiloé,102,2020-07-06,0.6753996248438421,0.0,1.5251374720766002
Los Lagos,10,Chiloé,102,2020-07-07,0.7205343989254591,0.0,1.6894765436732302
Los Lagos,10,Chiloé,102,2020-07-08,0.7902044477995249,0.0,1.8114625170729899
Los Lagos,10,Chiloé,102,2020-07-09,0.909179556828548,0.0,2.01361815786965
Los Lagos,10,Chiloé,102,2020-07-10,0.94619437576915,0.0,2.06053773506911
