Region,Codigo region,Provincia,Codigo provincia,fecha,prob48.estimado,prob48.linf,prob48.lsup
Coquimbo,4,Elqui,41,2020-07-26,0.24608765894411103,0.215500649627319,0.27839065032019
Coquimbo,4,Elqui,41,2020-08-02,0.290890900170496,0.256729297350684,0.325497872046583
Coquimbo,4,Elqui,41,2020-08-09,0.24769801302528602,0.20849510881264102,0.28625376372349703
Coquimbo,4,Elqui,41,2020-08-16,0.252417508821403,0.196759840511115,0.304700034134634
Coquimbo,4,Elqui,41,2020-08-23,0.301764725504086,0.20536378604690303,0.385637017353502
Coquimbo,4,Elqui,41,2020-08-30,0.332337003174403,0.17589050950054602,0.534137421485866
Coquimbo,4,Choapa,42,2020-03-08,0.0875741445041691,0.0188728099464193,0.196365338090801
Coquimbo,4,Choapa,42,2020-03-15,0.0875741445041691,0.0188728099464193,0.196365338090801
Coquimbo,4,Choapa,42,2020-03-22,0.0637660854511673,0.00027187562922204,0.255522282466611
Coquimbo,4,Choapa,42,2020-03-29,0.0830506748282606,0.000487702414837417,0.29334414971781103
Coquimbo,4,Choapa,42,2020-04-05,0.0501563329670889,0.000145896805625942,0.21932043879283897
Coquimbo,4,Choapa,42,2020-04-12,0.206144089168216,0.0531497940874775,0.425930846816583
Coquimbo,4,Choapa,42,2020-04-19,0.126415401389236,0.00800099491891345,0.37050336761177505
Coquimbo,4,Choapa,42,2020-04-26,0.132815266652575,0.00223321937214307,0.43706545391912394
Coquimbo,4,Choapa,42,2020-05-03,0.174929785633944,0.0177623315686506,0.42575720608999
Coquimbo,4,Choapa,42,2020-05-10,0.0577134403856513,0.000183678630494707,0.25269578486322397
Coquimbo,4,Choapa,42,2020-05-17,0.12861423886294,0.0015714093066287599,0.35440363406986
Coquimbo,4,Choapa,42,2020-05-24,0.0349668497393477,8.36071454922863e-05,0.174089851740282
Coquimbo,4,Choapa,42,2020-05-31,0.19938787951528697,0.0958902504013692,0.324442333173019
Coquimbo,4,Choapa,42,2020-06-07,0.127064309813438,0.0459650464623832,0.23953937600604697
Coquimbo,4,Choapa,42,2020-06-14,0.25164785679039003,0.131232001709232,0.396375089547675
Coquimbo,4,Choapa,42,2020-06-21,0.306672824432747,0.18440958323284198,0.443373829450031
Coquimbo,4,Choapa,42,2020-06-28,0.297217412368141,0.20578965066659,0.396759663799745
Coquimbo,4,Choapa,42,2020-07-05,0.240869022695371,0.15482078164997198,0.34255430165525197
Coquimbo,4,Choapa,42,2020-07-12,0.32757224779141897,0.24065797996382102,0.41943820694399997
Coquimbo,4,Choapa,42,2020-07-19,0.0437220612940378,0.0062278890648475,0.11251854206343401
Coquimbo,4,Choapa,42,2020-07-26,0.127318413619165,0.0693966101798271,0.19935803957038897
Coquimbo,4,Choapa,42,2020-08-02,0.133985114670271,0.0754378253481146,0.205016467490396
Coquimbo,4,Choapa,42,2020-08-09,0.0645964934716793,0.0182392507205743,0.133804532806556
Coquimbo,4,Choapa,42,2020-08-16,0.21655949620769102,0.129408461320823,0.314512815998998
Coquimbo,4,Choapa,42,2020-08-23,0.14547258690606402,0.066218600851971,0.253556964836796
Coquimbo,4,Choapa,42,2020-08-30,0.356391999459925,0.13740672184939098,0.638944371091153
Coquimbo,4,Limarí,43,2020-03-08,0.0901585738096149,0.0208941046600248,0.20125621979857697
Coquimbo,4,Limarí,43,2020-03-15,0.0901585738096149,0.0208941046600248,0.20125621979857697
Coquimbo,4,Limarí,43,2020-03-22,0.0549341487009726,0.000280777171646886,0.24671080935296102
Coquimbo,4,Limarí,43,2020-03-29,0.145587906779991,0.0128254809444576,0.39269502862499894
Coquimbo,4,Limarí,43,2020-04-05,0.0483180914891758,0.00011038524986823702,0.235679462210051
Coquimbo,4,Limarí,43,2020-04-12,0.131659060011387,0.000816864967993253,0.44146445469843
Coquimbo,4,Limarí,43,2020-04-19,0.0628699740299753,0.00011611191510536899,0.27902579006586603
Coquimbo,4,Limarí,43,2020-04-26,0.146766982873118,0.0010597666270675198,0.41703077570315206
Coquimbo,4,Limarí,43,2020-05-03,0.0948844826287213,0.0173119870462536,0.21595232254753602
Coquimbo,4,Limarí,43,2020-05-10,0.121147499551518,0.0473449668243902,0.220178252411744
Coquimbo,4,Limarí,43,2020-05-17,0.0694288873879457,0.0190130527217357,0.147737241935824
Coquimbo,4,Limarí,43,2020-05-24,0.00992482488072198,0.000183014415799327,0.0381844378986289
Coquimbo,4,Limarí,43,2020-05-31,0.0969188813943545,0.0535100130537512,0.14920933088284802
Coquimbo,4,Limarí,43,2020-06-07,0.0571337027144632,0.026589617786582,0.0972284908745697
Coquimbo,4,Limarí,43,2020-06-14,0.165894950213239,0.11852757408570799,0.218801035243476
Coquimbo,4,Limarí,43,2020-06-21,0.208906829439625,0.146368420715321,0.277486321970709
Coquimbo,4,Limarí,43,2020-06-28,0.271739752035993,0.19962471375407503,0.34869535897706894
Coquimbo,4,Limarí,43,2020-07-05,0.267560474056738,0.18837368541702698,0.35524486268873995
Coquimbo,4,Limarí,43,2020-07-12,0.278859188608281,0.1947654835932,0.37087954929551503
Coquimbo,4,Limarí,43,2020-07-19,0.19965027135077498,0.128692270778994,0.280493638474437
Coquimbo,4,Limarí,43,2020-07-26,0.213943901864065,0.14280770759979597,0.29536117069422996
Coquimbo,4,Limarí,43,2020-08-02,0.16667371249144103,0.10918238047638001,0.234657436610632
Coquimbo,4,Limarí,43,2020-08-09,0.0870138784864231,0.0511346590970507,0.130095196132856
Coquimbo,4,Limarí,43,2020-08-16,0.131786825052423,0.0891194076796578,0.180080179020466
Coquimbo,4,Limarí,43,2020-08-23,0.104000583516405,0.0639836818860086,0.152324748342107
Coquimbo,4,Limarí,43,2020-08-30,0.191115635421233,0.0925990551187018,0.33388395105788105
Valparaíso,5,Valparaíso,51,2020-03-08,0.0730628661213963,0.0178296819855352,0.155534252988797
Valparaíso,5,Valparaíso,51,2020-03-15,0.0730628661213963,0.0178296819855352,0.155534252988797
Valparaíso,5,Valparaíso,51,2020-03-22,0.0684187730884691,0.0122175883661434,0.15828591031581898
Valparaíso,5,Valparaíso,51,2020-03-29,0.0454798811437839,0.00785657195935277,0.11065692442635801
Valparaíso,5,Valparaíso,51,2020-04-05,0.188419201810897,0.0930988613618511,0.302331371462845
Valparaíso,5,Valparaíso,51,2020-04-12,0.0140254730301507,7.98259253462529e-05,0.0659087344619345
Valparaíso,5,Valparaíso,51,2020-04-19,0.15882130141985598,0.0775898175542303,0.259389608386217
Valparaíso,5,Valparaíso,51,2020-04-26,0.178545386277819,0.10427717202025899,0.269513477690758
Valparaíso,5,Valparaíso,51,2020-05-03,0.114090309790623,0.0720147446136827,0.161780708622304
Valparaíso,5,Valparaíso,51,2020-05-10,0.12441697274156699,0.0898650858062958,0.16321539731407997
Valparaíso,5,Valparaíso,51,2020-05-17,0.0848362787596954,0.0596447169404342,0.11305763172412402
Valparaíso,5,Valparaíso,51,2020-05-24,0.0550135836843254,0.0366417696789368,0.0768619520403069
Valparaíso,5,Valparaíso,51,2020-05-31,0.0884555623817847,0.0669382438755471,0.112803611035861
Valparaíso,5,Valparaíso,51,2020-06-07,0.11938419425469698,0.096832517281125,0.143510846632367
Valparaíso,5,Valparaíso,51,2020-06-14,0.17610666558754,0.149039294557319,0.204974976779758
Valparaíso,5,Valparaíso,51,2020-06-21,0.170875545698127,0.14455858749985,0.199258498924678
Valparaíso,5,Valparaíso,51,2020-06-28,0.20324041159557604,0.17124284045905602,0.23666157288253098
Valparaíso,5,Valparaíso,51,2020-07-05,0.217935609647583,0.183303764007426,0.254008224792804
Valparaíso,5,Valparaíso,51,2020-07-12,0.291210726510701,0.251696524722521,0.331536373989316
Valparaíso,5,Valparaíso,51,2020-07-19,0.30934976421772,0.26858147055959103,0.35123485207005894
Valparaíso,5,Valparaíso,51,2020-07-26,0.239225200762024,0.20076235723988298,0.280293713080924
Valparaíso,5,Valparaíso,51,2020-08-02,0.24316674691387602,0.20105212566325698,0.287123503323686
Valparaíso,5,Valparaíso,51,2020-08-09,0.281400701055872,0.236969090446504,0.325436525628682
Valparaíso,5,Valparaíso,51,2020-08-16,0.236311106361311,0.186613599330974,0.284850786296985
Valparaíso,5,Valparaíso,51,2020-08-23,0.161075356857953,0.118543546383963,0.205003138548876
Valparaíso,5,Valparaíso,51,2020-08-30,0.13622653764395098,0.0700086956884362,0.233702114392929
Valparaíso,5,Isla de Pascua,52,2020-03-08,0.10661534432743,0.0234906548874444,0.23811877304721898
Valparaíso,5,Isla de Pascua,52,2020-03-15,0.10661534432743,0.0234906548874444,0.23811877304721898
Valparaíso,5,Isla de Pascua,52,2020-03-22,0.185881609757385,0.0026607463037724302,0.499149693723201
Valparaíso,5,Isla de Pascua,52,2020-03-29,0.0759482456429422,0.00033864424812389104,0.344056978295802
Valparaíso,5,Isla de Pascua,52,2020-04-05,0.33301175205947,0.0740307878313631,0.664554556264523
Valparaíso,5,Isla de Pascua,52,2020-04-12,0.0430831671906109,0.000100292557418635,0.15736551901432502
Valparaíso,5,Isla de Pascua,52,2020-04-19,0.255960672536022,0.0107087932886005,0.647422436968651
Valparaíso,5,Isla de Pascua,52,2020-04-26,0.019484833856458002,0.00011104459723662299,0.0930052592875207
Valparaíso,5,Isla de Pascua,52,2020-05-03,0.202724167052633,0.0038847908735198102,0.611286052607217
Valparaíso,5,Isla de Pascua,52,2020-05-10,0.034212498189737005,6.70130638346074e-05,0.19418924898179502
Valparaíso,5,Isla de Pascua,52,2020-05-17,0.20623094947744394,0.0007637569034790031,0.6809371625546271
Valparaíso,5,Isla de Pascua,52,2020-05-24,0.0518229733259985,9.66721874541053e-05,0.343717289612673
Valparaíso,5,Isla de Pascua,52,2020-05-31,0.183351897222781,0.000209883136032951,0.6705269994891829
Valparaíso,5,Isla de Pascua,52,2020-06-07,0.0441746561278276,9.93074978455537e-05,0.259055986299893
Valparaíso,5,Isla de Pascua,52,2020-06-14,0.18604365451639002,0.000130034856287749,0.679543339638955
Valparaíso,5,Isla de Pascua,52,2020-06-21,0.0267575230191762,5.93703124530631e-05,0.14437970293810098
Valparaíso,5,Isla de Pascua,52,2020-06-28,0.219796601760593,0.000383598964448944,0.7207175139618729
Valparaíso,5,Isla de Pascua,52,2020-07-05,0.0315986679934283,7.43551229533999e-05,0.146936286285877
Valparaíso,5,Isla de Pascua,52,2020-07-12,0.19529911340556397,0.00037073587126875297,0.586502548443415
Valparaíso,5,Isla de Pascua,52,2020-07-19,0.0670839581029893,7.61851337810761e-05,0.33781623927911103
Valparaíso,5,Isla de Pascua,52,2020-07-26,0.18738721405995398,0.00066752290404739,0.563870138806531
Valparaíso,5,Isla de Pascua,52,2020-08-02,0.126661631846326,0.000232328576612269,0.457703856520275
Valparaíso,5,Isla de Pascua,52,2020-08-09,0.13181079995497902,0.000247134089272762,0.40536161915894897
Valparaíso,5,Isla de Pascua,52,2020-08-16,0.179765390321507,0.000642961001793601,0.560181900551466
Valparaíso,5,Isla de Pascua,52,2020-08-23,0.142001491037078,0.000202971164989841,0.6053505020324139
Valparaíso,5,Isla de Pascua,52,2020-08-30,0.208411524734026,0.00209415524202594,0.601102729573441
Valparaíso,5,Los Andes,53,2020-03-08,0.0851844221234204,0.019379583513885,0.19351196277255103
Valparaíso,5,Los Andes,53,2020-03-15,0.0851844221234204,0.019379583513885,0.19351196277255103
Valparaíso,5,Los Andes,53,2020-03-22,0.0780832736366269,0.000312294245695988,0.294864615902084
Valparaíso,5,Los Andes,53,2020-03-29,0.0475080949696328,0.000206448705168917,0.210288945236695
Valparaíso,5,Los Andes,53,2020-04-05,0.0861070057995375,0.00014688549872592,0.390096112722039
Valparaíso,5,Los Andes,53,2020-04-12,0.049454434887087007,0.00011670264015624299,0.226032351790523
Valparaíso,5,Los Andes,53,2020-04-19,0.138928631492236,0.0111415354405739,0.37595030329662504
Valparaíso,5,Los Andes,53,2020-04-26,0.188418988532164,0.0264290368838627,0.426221265845469
Valparaíso,5,Los Andes,53,2020-05-03,0.12344968940761801,0.0278010470997106,0.262005688395134
Valparaíso,5,Los Andes,53,2020-05-10,0.21829924054640398,0.110528512666626,0.347718308879657
Valparaíso,5,Los Andes,53,2020-05-17,0.0742935465391631,0.0302744248021225,0.134866657371544
Valparaíso,5,Los Andes,53,2020-05-24,0.0628550940048945,0.0291985498377063,0.10814634160051899
Valparaíso,5,Los Andes,53,2020-05-31,0.0371534305304352,0.0103927935777678,0.0758635950637789
Valparaíso,5,Los Andes,53,2020-06-07,0.0695836278740245,0.0315261829182968,0.118332317290961
Valparaíso,5,Los Andes,53,2020-06-14,0.21199007411366,0.15288496426370002,0.27650637471303197
Valparaíso,5,Los Andes,53,2020-06-21,0.164162432193023,0.10686772646316,0.229805210672699
Valparaíso,5,Los Andes,53,2020-06-28,0.15150497772257301,0.0952727208575341,0.216264551261998
Valparaíso,5,Los Andes,53,2020-07-05,0.34399970279263603,0.26066483373944505,0.43235687832936204
Valparaíso,5,Los Andes,53,2020-07-12,0.362033680703161,0.27173740408922503,0.457466673695844
Valparaíso,5,Los Andes,53,2020-07-19,0.376159720375062,0.288147619779033,0.470514660408041
Valparaíso,5,Los Andes,53,2020-07-26,0.406383012858164,0.30227413727259195,0.515033442250169
Valparaíso,5,Los Andes,53,2020-08-02,0.314870134171945,0.187942408220383,0.45518961350633896
Valparaíso,5,Los Andes,53,2020-08-09,0.37791252113002294,0.243259149373933,0.52492259090572
Valparaíso,5,Los Andes,53,2020-08-16,0.399866758692654,0.22402568425261102,0.5917121605510539
Valparaíso,5,Los Andes,53,2020-08-23,0.242003232056395,0.0967110724516612,0.448449352380533
Valparaíso,5,Los Andes,53,2020-08-30,0.46788161101253295,0.21886818247130901,0.7304972796317759
Valparaíso,5,Petorca,54,2020-03-08,0.0852173862015998,0.0185790770156226,0.195029215882633
Valparaíso,5,Petorca,54,2020-03-15,0.0852173862015998,0.0185790770156226,0.195029215882633
Valparaíso,5,Petorca,54,2020-03-22,0.0459255121043048,0.00022682933580441298,0.199429307331752
Valparaíso,5,Petorca,54,2020-03-29,0.054902674110942,0.000254341867734267,0.230742426478341
Valparaíso,5,Petorca,54,2020-04-05,0.0355679058154129,9.497819612547259e-05,0.166898459096791
Valparaíso,5,Petorca,54,2020-04-12,0.0601224396566402,0.000144225944630578,0.272417621448563
Valparaíso,5,Petorca,54,2020-04-19,0.0411169264558285,8.25235338281766e-05,0.203818189341153
Valparaíso,5,Petorca,54,2020-04-26,0.0599532802878057,0.00014914700697205602,0.228982838137228
Valparaíso,5,Petorca,54,2020-05-03,0.0367803109337897,9.19614840509438e-05,0.169540037752785
Valparaíso,5,Petorca,54,2020-05-10,0.0902028984706649,0.0069959218159472,0.267690058798114
Valparaíso,5,Petorca,54,2020-05-17,0.0516808874789927,0.00788971383148957,0.130553865816247
Valparaíso,5,Petorca,54,2020-05-24,0.0188666184408605,0.000139366883980436,0.0779428439872917
Valparaíso,5,Petorca,54,2020-05-31,0.0128225599980175,8.572410424083159e-05,0.0580006899756179
Valparaíso,5,Petorca,54,2020-06-07,0.0626806689908604,0.0127811178417265,0.136525663970851
Valparaíso,5,Petorca,54,2020-06-14,0.112671435570196,0.0578273178121254,0.17808616558176202
Valparaíso,5,Petorca,54,2020-06-21,0.139251253323947,0.0805120378054755,0.21185945581707397
Valparaíso,5,Petorca,54,2020-06-28,0.0532834280177865,0.0150069608484753,0.11121975792223401
Valparaíso,5,Petorca,54,2020-07-05,0.08690110532217299,0.0365504046764314,0.154653887410727
Valparaíso,5,Petorca,54,2020-07-12,0.160113177619228,0.0884512865272437,0.24845031689601504
Valparaíso,5,Petorca,54,2020-07-19,0.0838847254996413,0.0282060263904746,0.15913659936150598
Valparaíso,5,Petorca,54,2020-07-26,0.21149007333312803,0.121587944611024,0.315798750350026
Valparaíso,5,Petorca,54,2020-08-02,0.0871195033386414,0.0289768298305983,0.16837022952066197
Valparaíso,5,Petorca,54,2020-08-09,0.13076069241044902,0.0598283388183268,0.22384592243826198
Valparaíso,5,Petorca,54,2020-08-16,0.0637942743471949,0.0207184995649915,0.12781484915527
Valparaíso,5,Petorca,54,2020-08-23,0.188311265649314,0.10355899338761801,0.28992417134243703
Valparaíso,5,Petorca,54,2020-08-30,0.39548559585295795,0.18922836454010897,0.653428718439256
Valparaíso,5,Quillota,55,2020-03-08,0.073501614353684,0.0157247756919429,0.167959581496793
Valparaíso,5,Quillota,55,2020-03-15,0.073501614353684,0.0157247756919429,0.167959581496793
Valparaíso,5,Quillota,55,2020-03-22,0.0472978403968715,0.00020946173037224,0.19686107883873
Valparaíso,5,Quillota,55,2020-03-29,0.0200229965676896,0.000144011765891226,0.0890943637579073
Valparaíso,5,Quillota,55,2020-04-05,0.0685130136678344,0.0040257292759961,0.21409198239257
Valparaíso,5,Quillota,55,2020-04-12,0.0233273150431715,6.866316611271079e-05,0.11953281497482302
Valparaíso,5,Quillota,55,2020-04-19,0.0264604474896044,0.000104966765720696,0.131384757325937
Valparaíso,5,Quillota,55,2020-04-26,0.166354930628824,0.0393273570333842,0.349638192135472
Valparaíso,5,Quillota,55,2020-05-03,0.0173771425081115,6.04117115069913e-05,0.0828374508151746
Valparaíso,5,Quillota,55,2020-05-10,0.14359962830410902,0.0657682033187405,0.245726755707545
Valparaíso,5,Quillota,55,2020-05-17,0.0509553063788578,0.00950333983544374,0.119439111681102
Valparaíso,5,Quillota,55,2020-05-24,0.0283877676487804,0.00298767333785936,0.0757908098829415
Valparaíso,5,Quillota,55,2020-05-31,0.0548276089629703,0.019726016190751997,0.10508834354630801
Valparaíso,5,Quillota,55,2020-06-07,0.0893648729111629,0.0535248839532292,0.13294369882282303
Valparaíso,5,Quillota,55,2020-06-14,0.126608219257683,0.085929928755232,0.17309181020301598
Valparaíso,5,Quillota,55,2020-06-21,0.11185975542269601,0.0763509131085419,0.153101166522362
Valparaíso,5,Quillota,55,2020-06-28,0.139035280301715,0.100219427952628,0.18273190802775
Valparaíso,5,Quillota,55,2020-07-05,0.11070376091675001,0.0767050362141863,0.14889069667423
Valparaíso,5,Quillota,55,2020-07-12,0.0933295112240164,0.0598526544153573,0.134307163487422
Valparaíso,5,Quillota,55,2020-07-19,0.0960004629600627,0.0633517938814021,0.133995031423957
Valparaíso,5,Quillota,55,2020-07-26,0.172635028166761,0.128236723929526,0.222218119742595
Valparaíso,5,Quillota,55,2020-08-02,0.141185011559509,0.0985022333297966,0.189115049926673
Valparaíso,5,Quillota,55,2020-08-09,0.289510770635973,0.232609891743487,0.35025669632764506
Valparaíso,5,Quillota,55,2020-08-16,0.1776637833994,0.127438964948928,0.23143898570042898
Valparaíso,5,Quillota,55,2020-08-23,0.16855565156679098,0.106576199644172,0.23879425151546801
Valparaíso,5,Quillota,55,2020-08-30,0.171149566858768,0.0796828795485486,0.306546191545549
Valparaíso,5,San Antonio,56,2020-03-08,0.0746563419536759,0.0167272187176959,0.171028414394989
Valparaíso,5,San Antonio,56,2020-03-15,0.0746563419536759,0.0167272187176959,0.171028414394989
Valparaíso,5,San Antonio,56,2020-03-22,0.0748581061739955,0.000416687780247461,0.264927668680182
Valparaíso,5,San Antonio,56,2020-03-29,0.0305884943795291,0.00017054501891625,0.13434990120519602
Valparaíso,5,San Antonio,56,2020-04-05,0.185512748109595,0.0795194359167157,0.32111787593501195
Valparaíso,5,San Antonio,56,2020-04-12,0.118376866899289,0.0329134620828631,0.24201541231201298
Valparaíso,5,San Antonio,56,2020-04-19,0.182393586574087,0.0903704474629165,0.297567891226719
Valparaíso,5,San Antonio,56,2020-04-26,0.167722381246641,0.0868629045186294,0.267417422739757
Valparaíso,5,San Antonio,56,2020-05-03,0.0290249826333028,0.0054427568118031,0.0692635443307396
Valparaíso,5,San Antonio,56,2020-05-10,0.0888627413064493,0.0438178380855885,0.14685553546375102
Valparaíso,5,San Antonio,56,2020-05-17,0.0528548660206636,0.0237413177976293,0.0925466656987702
Valparaíso,5,San Antonio,56,2020-05-24,0.0526826613144743,0.0216775804901684,0.0927767056488693
Valparaíso,5,San Antonio,56,2020-05-31,0.0974688217777661,0.0548308249028114,0.148422157635211
Valparaíso,5,San Antonio,56,2020-06-07,0.135043299597665,0.0943754971493048,0.18217757785216399
Valparaíso,5,San Antonio,56,2020-06-14,0.0800516592550724,0.0454664821240472,0.12336506734964502
Valparaíso,5,San Antonio,56,2020-06-21,0.11901436482557001,0.0710965774711227,0.176482365134506
Valparaíso,5,San Antonio,56,2020-06-28,0.24364731522722402,0.18075482499274897,0.312910381431949
Valparaíso,5,San Antonio,56,2020-07-05,0.281347155362317,0.21073149471928898,0.357261178864419
Valparaíso,5,San Antonio,56,2020-07-12,0.328653528682005,0.24124810927013396,0.422378434017651
Valparaíso,5,San Antonio,56,2020-07-19,0.36055629543672396,0.27412890001784695,0.449912772213723
Valparaíso,5,San Antonio,56,2020-07-26,0.377257533133055,0.28386490674407105,0.47779518629323103
Valparaíso,5,San Antonio,56,2020-08-02,0.527427203716693,0.42729101832866295,0.626947123402299
Valparaíso,5,San Antonio,56,2020-08-09,0.32003631593867,0.20510455855057802,0.43960208797338396
Valparaíso,5,San Antonio,56,2020-08-16,0.43983618298634997,0.345035272696106,0.533290024034935
Valparaíso,5,San Antonio,56,2020-08-23,0.185000750380698,0.0997843707537133,0.293767467235437
Valparaíso,5,San Antonio,56,2020-08-30,0.419111511383795,0.211601342482883,0.6597776542936999
Valparaíso,5,San Felipe de Aconcagua,57,2020-03-08,0.0825624178817874,0.0174711661060557,0.18934338357757602
Valparaíso,5,San Felipe de Aconcagua,57,2020-03-15,0.0825624178817874,0.0174711661060557,0.18934338357757602
Valparaíso,5,San Felipe de Aconcagua,57,2020-03-22,0.0567292836546343,0.000261529772871394,0.251900532406518
Valparaíso,5,San Felipe de Aconcagua,57,2020-03-29,0.0538824519193311,0.000274730970349544,0.231460617491659
Valparaíso,5,San Felipe de Aconcagua,57,2020-04-05,0.079866800404518,0.00020405066091681498,0.31314674867552506
Valparaíso,5,San Felipe de Aconcagua,57,2020-04-12,0.05179065335893,0.000133726557690957,0.23740707527818103
Valparaíso,5,San Felipe de Aconcagua,57,2020-04-19,0.19104432899882,0.0272260898478283,0.42278643816034006
Valparaíso,5,San Felipe de Aconcagua,57,2020-04-26,0.0981453788696569,0.00638517142505657,0.273393073069864
Valparaíso,5,San Felipe de Aconcagua,57,2020-05-03,0.304076266786851,0.174225060859499,0.45022992272585294
Valparaíso,5,San Felipe de Aconcagua,57,2020-05-10,0.204644618853397,0.10819521957773,0.326276221058002
Valparaíso,5,San Felipe de Aconcagua,57,2020-05-17,0.132032350523042,0.0794305066276555,0.19510597985933698
Valparaíso,5,San Felipe de Aconcagua,57,2020-05-24,0.0530407465442562,0.0178070255739376,0.102062103038022
Valparaíso,5,San Felipe de Aconcagua,57,2020-05-31,0.0379427294406384,0.0127378493060552,0.0739487711976304
Valparaíso,5,San Felipe de Aconcagua,57,2020-06-07,0.0970011001099819,0.0618712707746087,0.140026426721534
Valparaíso,5,San Felipe de Aconcagua,57,2020-06-14,0.23077046239634902,0.177468350974972,0.287756321686794
Valparaíso,5,San Felipe de Aconcagua,57,2020-06-21,0.173533374771941,0.118859995317437,0.23595071864900802
Valparaíso,5,San Felipe de Aconcagua,57,2020-06-28,0.257288065933292,0.193888768175665,0.32657026298781605
Valparaíso,5,San Felipe de Aconcagua,57,2020-07-05,0.28106540412915804,0.20512729937068,0.36414174249554904
Valparaíso,5,San Felipe de Aconcagua,57,2020-07-12,0.295949431079808,0.220055126752564,0.377934652676766
Valparaíso,5,San Felipe de Aconcagua,57,2020-07-19,0.252496999571153,0.17282762301463198,0.341283420912909
Valparaíso,5,San Felipe de Aconcagua,57,2020-07-26,0.46313703713956295,0.361029400781546,0.567743535460287
Valparaíso,5,San Felipe de Aconcagua,57,2020-08-02,0.374637071470868,0.29562213390069203,0.457013481148433
Valparaíso,5,San Felipe de Aconcagua,57,2020-08-09,0.32601124425508504,0.243864990030987,0.41329231544382294
Valparaíso,5,San Felipe de Aconcagua,57,2020-08-16,0.265909841898462,0.15499409871184197,0.390011881712505
Valparaíso,5,San Felipe de Aconcagua,57,2020-08-23,0.251700915275524,0.148780873713444,0.36771163924237105
Valparaíso,5,San Felipe de Aconcagua,57,2020-08-30,0.38143971403600996,0.20123424998614,0.5960678453755811
Valparaíso,5,Marga Marga,58,2020-03-08,0.0944930127055571,0.0231050522576659,0.200305248485587
Valparaíso,5,Marga Marga,58,2020-03-15,0.0944930127055571,0.0231050522576659,0.200305248485587
Valparaíso,5,Marga Marga,58,2020-03-22,0.10149550206263099,0.0125193939309058,0.24812994001441102
Valparaíso,5,Marga Marga,58,2020-03-29,0.10022567041042699,0.0187323773068325,0.23991359057298298
Valparaíso,5,Marga Marga,58,2020-04-05,0.180622543930686,0.0598375464904968,0.346356916491268
Valparaíso,5,Marga Marga,58,2020-04-12,0.0318049729981427,0.000204394700510371,0.131009837261405
Valparaíso,5,Marga Marga,58,2020-04-19,0.0641944837728185,0.0013342610563618,0.197067111788153
Valparaíso,5,Marga Marga,58,2020-04-26,0.0618366392764584,0.00482954266870843,0.17097387954006102
Valparaíso,5,Marga Marga,58,2020-05-03,0.107131854867223,0.0479817417341868,0.18531719249997303
Valparaíso,5,Marga Marga,58,2020-05-10,0.0606456513847155,0.0262062588339155,0.10811464923149901
Valparaíso,5,Marga Marga,58,2020-05-17,0.04333288898714,0.0175772907393838,0.0790672823636453
Valparaíso,5,Marga Marga,58,2020-05-24,0.0250881694314984,0.00750170025614834,0.0526396508639738
Valparaíso,5,Marga Marga,58,2020-05-31,0.0938857105016927,0.0588361730548731,0.13592375191586
Valparaíso,5,Marga Marga,58,2020-06-07,0.0770842819317649,0.0482348237632354,0.11209274738649498
Valparaíso,5,Marga Marga,58,2020-06-14,0.142479528411943,0.10323488968839999,0.187224635879749
Valparaíso,5,Marga Marga,58,2020-06-21,0.145752672523207,0.110052098195674,0.18430070902796802
Valparaíso,5,Marga Marga,58,2020-06-28,0.164051015983602,0.12153014764677002,0.210266698934572
Valparaíso,5,Marga Marga,58,2020-07-05,0.20203608404641,0.159501501746143,0.247738221315848
Valparaíso,5,Marga Marga,58,2020-07-12,0.21804936083816603,0.163825692198268,0.27843378171789196
Valparaíso,5,Marga Marga,58,2020-07-19,0.17986171404656898,0.128557203385947,0.237819113118302
Valparaíso,5,Marga Marga,58,2020-07-26,0.263189545211495,0.201294270486441,0.331144241747653
Valparaíso,5,Marga Marga,58,2020-08-02,0.220736252802937,0.165147761458594,0.28202178719685606
Valparaíso,5,Marga Marga,58,2020-08-09,0.24121928822756197,0.19003173864151396,0.297596572412203
Valparaíso,5,Marga Marga,58,2020-08-16,0.20000497605274398,0.138637479992472,0.26590536083524
Valparaíso,5,Marga Marga,58,2020-08-23,0.21695533792769,0.145938170228523,0.29243735016585803
Valparaíso,5,Marga Marga,58,2020-08-30,0.161322471180891,0.0695635601055223,0.302229797092036
Metropolitana,13,Santiago,131,2020-03-08,0.03135368316182,0.0154479860189956,0.0522998224581192
Metropolitana,13,Santiago,131,2020-03-15,0.03135368316182,0.0154479860189956,0.0522998224581192
Metropolitana,13,Santiago,131,2020-03-22,0.0415861987309712,0.0281546200422244,0.057526688202576
Metropolitana,13,Santiago,131,2020-03-29,0.11563822625471601,0.0930039030644004,0.139226892936469
Metropolitana,13,Santiago,131,2020-04-05,0.18582308349878698,0.163407904951191,0.20972791834521498
Metropolitana,13,Santiago,131,2020-04-12,0.27794057905623,0.254370762880341,0.302226620919667
Metropolitana,13,Santiago,131,2020-04-19,0.268749105691977,0.248956515627232,0.28800179024082395
Metropolitana,13,Santiago,131,2020-04-26,0.210337985353034,0.19802986153508997,0.223247493630618
Metropolitana,13,Santiago,131,2020-05-03,0.18606679928367603,0.178295360161752,0.19379443841701802
