Region,Codigo region,fecha,prob48.estimado,prob48.linf,prob48.lsup
Los Ríos,14,2020-03-29,0.0275855537134793,0.00208221920487736,0.0831609286800061
Los Ríos,14,2020-04-05,0.0119095787730771,5.80377775481036e-05,0.0594632063757312
Los Ríos,14,2020-04-12,0.0229043750017423,7.616212038195959e-05,0.107134622559181
Los Ríos,14,2020-04-19,0.11747660651659401,0.023727273979697004,0.255961475702063
Los Ríos,14,2020-04-26,0.0981106875403241,0.008090777446880491,0.260457868587446
Los Ríos,14,2020-05-03,0.23825517746625402,0.100065528595963,0.41226447285681
Los Ríos,14,2020-05-10,0.291104482071762,0.13113064668840801,0.479729175305807
Los Ríos,14,2020-05-17,0.166631366241387,0.0732566079284522,0.282607673677261
Los Ríos,14,2020-05-24,0.403224162041262,0.309178005642465,0.49969983627164793
Los Ríos,14,2020-05-31,0.29249264255221097,0.19620167409544603,0.397808290735221
Los Ríos,14,2020-06-07,0.402631944407099,0.301357115210238,0.5070452397475229
Los Ríos,14,2020-06-14,0.415217465863378,0.32652873649524106,0.50917863459615
Los Ríos,14,2020-06-21,0.350028374203351,0.253515863654357,0.45013396159363894
Los Ríos,14,2020-06-28,0.421255796030854,0.309789430823497,0.5367582644119969
Los Ríos,14,2020-07-05,0.35107823753701894,0.229124279635728,0.480498519964695
Los Ríos,14,2020-07-12,0.359634717142722,0.25225036644898396,0.47239902660552896
Los Ríos,14,2020-07-19,0.526191463041476,0.413516266116154,0.6360019202064139
Los Ríos,14,2020-07-26,0.585021192122397,0.458743965232195,0.706848017481174
Los Ríos,14,2020-08-02,0.5027230477631109,0.38380458261509903,0.623056777955766
Los Ríos,14,2020-08-09,0.518674447916595,0.383564656888562,0.648158580517782
Los Ríos,14,2020-08-16,0.405258898023032,0.268047604818523,0.547691786019764
Los Ríos,14,2020-08-23,0.39265750165299496,0.233046930758685,0.558286224038357
Los Ríos,14,2020-08-30,0.46277099603736294,0.21387583673876104,0.7491653089335608
Arica y Parinacota,15,2020-03-08,0.0793147116130619,0.0174449378979833,0.180753477656508
Arica y Parinacota,15,2020-03-15,0.0793147116130619,0.0174449378979833,0.180753477656508
Arica y Parinacota,15,2020-03-22,0.10671535784103,0.000759282590040813,0.328905335957085
Arica y Parinacota,15,2020-03-29,0.0385718341005993,0.00022146838854676402,0.15490103605314498
Arica y Parinacota,15,2020-04-05,0.160603842331894,0.0884497519750462,0.244874505826162
Arica y Parinacota,15,2020-04-12,0.3531267086165071,0.24988291888673397,0.463280612696626
Arica y Parinacota,15,2020-04-19,0.175606669752423,0.0926950533660029,0.273910373243056
Arica y Parinacota,15,2020-04-26,0.253587485572909,0.164146064169987,0.35201230345107204
Arica y Parinacota,15,2020-05-03,0.23654533626283802,0.13893401127257302,0.34806195658524997
Arica y Parinacota,15,2020-05-10,0.30562288185338693,0.19138799202379503,0.429326546451296
Arica y Parinacota,15,2020-05-17,0.261780332910396,0.18247915838770104,0.34745643788561104
Arica y Parinacota,15,2020-05-24,0.298005661555551,0.229946031286641,0.36933208604725204
Arica y Parinacota,15,2020-05-31,0.27400555668759197,0.21472928856235102,0.33691366116860905
Arica y Parinacota,15,2020-06-07,0.359309052452683,0.303750390700412,0.415934792852333
Arica y Parinacota,15,2020-06-14,0.354560411993749,0.30029244736140004,0.41057040806776
Arica y Parinacota,15,2020-06-21,0.41644033189146507,0.36126860839531505,0.473449627027168
Arica y Parinacota,15,2020-06-28,0.362580299645237,0.313014104413296,0.412730698493064
Arica y Parinacota,15,2020-07-05,0.370551510090257,0.326056082374206,0.41728391316759794
Arica y Parinacota,15,2020-07-12,0.35352060529206897,0.31734204590537896,0.390468344598025
Arica y Parinacota,15,2020-07-19,0.310885377014721,0.279113191519839,0.344275378911867
Arica y Parinacota,15,2020-07-26,0.29545187569253495,0.26300773983311104,0.328653084388314
Arica y Parinacota,15,2020-08-02,0.229461788699303,0.196940260044466,0.263478932098967
Arica y Parinacota,15,2020-08-09,0.26467557885355897,0.227436375812716,0.30218193847629604
Arica y Parinacota,15,2020-08-16,0.384430855527025,0.310304551822374,0.44571763095488304
Arica y Parinacota,15,2020-08-23,0.39867386946930394,0.279156894250524,0.500175434689084
Arica y Parinacota,15,2020-08-30,0.335354678518872,0.19082226672991298,0.5053172874683379
Ñuble,16,2020-03-08,0.118111363231248,0.057330662192473,0.193794955120607
Ñuble,16,2020-03-15,0.118111363231248,0.057330662192473,0.193794955120607
Ñuble,16,2020-03-22,0.0671946089307901,0.0343538174578675,0.10914204256405301
Ñuble,16,2020-03-29,0.0556196654843649,0.0293626203372482,0.0890343875459824
Ñuble,16,2020-04-05,0.23258463136268304,0.174151020596839,0.296581461009143
Ñuble,16,2020-04-12,0.282330653208815,0.193800181323249,0.379087448495474
Ñuble,16,2020-04-19,0.36617860751516706,0.259714341458009,0.476906463459127
Ñuble,16,2020-04-26,0.34040944889147307,0.237135721335898,0.457323859653423
Ñuble,16,2020-05-03,0.372074720480079,0.24742505801442702,0.504106266992198
Ñuble,16,2020-05-10,0.138283064709139,0.0731632916673484,0.21833193426632003
Ñuble,16,2020-05-17,0.422866398840397,0.35430546780036704,0.494201137547834
Ñuble,16,2020-05-24,0.18629451651003898,0.13360776394038001,0.24552749925303696
Ñuble,16,2020-05-31,0.18017037333316002,0.130986505358876,0.233124718622657
Ñuble,16,2020-06-07,0.349391657718752,0.288488197857194,0.41451307820261
Ñuble,16,2020-06-14,0.5021436500973351,0.44585204053773997,0.5576937294345301
Ñuble,16,2020-06-21,0.6193927574739161,0.564576840306625,0.6716492009611971
Ñuble,16,2020-06-28,0.4598601026918329,0.3955548601037,0.524803291895066
Ñuble,16,2020-07-05,0.450064122268145,0.39488099760353995,0.506696871262397
Ñuble,16,2020-07-12,0.6203379532481279,0.569271098994765,0.669948286798374
Ñuble,16,2020-07-19,0.605593860995129,0.5448249690938279,0.666998975849905
Ñuble,16,2020-07-26,0.43792187374190994,0.372044728367215,0.502586875984392
Ñuble,16,2020-08-02,0.4161924425777321,0.348335214983937,0.48563526464339896
Ñuble,16,2020-08-09,0.47132559219493203,0.39905358710366295,0.5420211510817811
Ñuble,16,2020-08-16,0.394314685495782,0.270497639554224,0.492196829003358
Ñuble,16,2020-08-23,0.34147191054114095,0.237543624185124,0.433209382991073
Ñuble,16,2020-08-30,0.300183655576942,0.150254864301,0.499036734754891
