Region,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,
2020-03-02,0.170520231213873,8.40864042716718,8.93705417389628,15.0303125787749,8.63288267852282,8.97847712063664,10.9391278400614,7.36106309420916,6.72379841948439,8.3988546664603,17.7297807722737,12.1361779751755,10.3403834260977,7.88761599266812,13.4484877126654,11.6351035867631,11.5847989516518,7.21612748238309,15.8206485511508,6.6953509995351,20.3362244783612,11.5397995283019,10.2626700553147,8.43151530910746,11.4930303934524,7.48053407747612,7.58940852819807,6.63737267493357,7.60883977900553,6.75041307141546,10.402035236938,6.59046201046743,10.2148104148104,5.88214187137731,25.9014627659575,9.97534980134738,5.7443077543612,8.14958991894025,10.3003387413086,10.8778209207953,8.84150638435429,8.73508931274599,12.8095831257266,6.74632587859425,11.1416464465309,4.35619212962963,8.66167895258004,19.1353039836006,7.80170715692712,11.4018785642402,19.4562647754137,13.7939010454141,
2020-03-03,0.158959537572254,8.49176813235711,9.60738384422595,13.7242878749685,8.80550766718084,8.85200113686278,11.5253847137559,7.16259723422645,6.86860344604223,8.22117319300418,17.3983615343389,12.6697465995162,10.3835497835498,7.91018444266239,13.8737712665406,11.7580363410772,11.684529967584,7.18197469570788,16.212837705368,6.78907484890748,21.2397969474887,11.6584021226415,9.84474510390193,8.44029123057921,11.2836864316467,7.5977268763444,7.50962861072902,6.28340899025686,8.04107897302567,6.60914264732881,10.4615735115431,6.74774408951453,10.6885258885259,5.37827767043886,27.3340425531915,10.046553808948,5.78271654734295,8.37361612586978,10.3596362988055,11.4584707908796,9.03323096815904,8.67644565546473,13.00274040857,6.8223642172524,11.2163730351303,4.44068287037037,8.87176807129497,19.4512321740751,7.82736922740206,9.74740020127474,20.7179004137116,14.1272484869006,
2020-03-04,0.145953757225434,8.53290724485256,9.22826296510507,13.0604991177212,9.02740223210235,8.81022142986332,11.695426062492,7.27949438202247,7.65131493716803,8.21451787648971,17.3985401832427,12.9079589166039,10.347804576376,7.62206438309085,14.0055293005671,12.5751228511257,11.8606800468998,6.98746796925048,16.7721836646669,7.06810785681079,21.397028171855,11.7143573113208,9.84885633129018,9.29207566794513,11.421970245961,7.99072728329748,7.63101788170564,6.38313773250664,7.89457263568411,6.92527997062603,10.6161907654921,7.11031402273958,11.1326205326205,6.19362406845156,27.4708554964539,10.374520642598,6.00028234345064,8.71796465890342,10.5865216616153,11.4380054301813,9.52587683853241,8.92260066606116,12.9988374024248,6.02129925452609,11.5261455146464,4.61024305555555,9.20123225877434,19.5109196269312,8.39516305537317,10.0828581013083,21.3582299054374,14.5137342870445,
2020-03-05,0.122832369942197,8.40026697949112,8.85367264314633,13.0955381900681,8.89774067688957,8.95429294886701,11.5007033547892,7.26112791702679,7.69037440082912,8.125058040551,17.5772146083761,13.2564539794583,10.8561533704391,7.10046969870546,13.9632797731569,12.4976082804108,12.1175943168494,7.16499839846252,16.9578088852292,7.10962343096234,21.5713709406307,11.8145636792453,9.9602332187173,10.6909575505428,11.5338675987894,7.87606340716625,7.6812242090784,6.26932019486271,7.39090022749431,6.99141729392326,10.6867405832321,7.19211333694279,11.1954063954064,6.03739994479713,28.1218528368794,10.1782864052513,5.81611374407583,8.32694101049712,10.5011231948654,11.8410066271567,9.21318894456118,8.83702694520133,13.249958478658,5.73290734824281,11.5454161831417,4.42274305555555,9.07421058422269,19.8915846548404,8.24469249288685,10.1955719557196,21.6427674349882,15.1344224827528,
2020-03-06,0.189306358381503,8.46964119574451,9.38307306728359,13.6850894882783,9.11999818528264,9.62620468697517,12.0389615925658,7.9169187554019,7.44749967612385,9.08048289738431,18.7789347421076,13.3793869215212,10.8320964749536,7.90812235078474,14.8074196597354,12.6635266844073,11.9181322849852,7.93517777065983,17.8691918597812,7.40032543003254,21.7563369864856,12.5082252358491,10.0636119001346,11.2036663849704,11.8534890660301,8.13495339418251,8.35866574965612,6.86246124889282,7.84679883002925,7.06962548191665,10.9753948967193,7.53708716838116,11.5599643599644,9.02070107645598,28.7825576241135,10.8160822249093,6.08306947665625,8.44360488749671,11.1505081119629,12.1368639243278,9.71760142233716,9.01631849833485,14.6816973924597,5.96762513312034,11.9227414987516,5.17679398148148,9.5095169985697,20.1710312635885,9.09914642153644,13.1643743710164,22.0340203900709,15.5348541922377,
2020-03-07,0.169075144508671,7.77622264471502,9.76412184306921,11.8742122510713,8.29915615642864,8.36315014339974,9.33356068033591,8.67599394987035,6.808103381267,9.63148119486148,14.5248194370007,9.95828211127414,8.8687074829932,8.37083285599725,12.1207939508507,11.5759391376749,9.38402648458515,7.22797885970532,15.2248755048426,6.10306834030683,14.7134516685717,10.6499410377359,9.1992076543579,9.93180783982318,8.90204186026685,7.09719396159138,8.65233837689133,6.84167404782994,7.80630484237894,6.44290435101891,8.95162515188335,7.8140678577874,10.6634590634591,8.86144079492134,16.7431959219858,8.34192433926412,5.8239185237471,6.13615169412496,8.63269745052594,10.1831372434531,7.21364150638435,7.65292158643657,10.2683109118087,8.59488817891374,9.46819284734677,4.79311342592593,8.35223897018374,13.3926717367576,8.65260450864522,11.3039248574304,16.4318853427896,12.3578744656537,
2020-03-08,0.121387283236994,6.51709073257554,8.5936957779063,9.40817998487522,7.59459214227384,7.26315789473684,7.45585915853191,7.47742005185825,6.14007643477134,8.22860238353196,11.1988107087257,8.59336955228616,7.38144712430427,7.33108030702257,9.99286389413989,9.78923481298875,7.85295537623284,6.70203395259449,12.6531780574834,4.94644351464435,12.0651516170241,9.69401533018868,8.02743309911796,9.13176883572775,7.486806769257,6.05189620758483,7.90474552957359,6.07741917626218,6.93305167370816,5.75894988066826,7.29283110571081,7.38878361306623,9.45486585486585,7.50124206458736,15.5717863475177,7.26956296424253,5.04186750025209,4.78204729681261,7.25683722588697,8.37056608180305,6.03698076612251,6.52067817135937,8.23235342966285,7.97209797657082,7.9942328656328,4.41174768518518,7.04043349103312,12.497413188744,7.41097614357628,9.63871184166387,12.9748817966903,10.5093748677361,
2020-03-09,0.134393063583815,7.96929735852109,8.64150761519183,13.6305772624149,9.10579802195808,9.46076531535023,11.7078306833198,7.38040190146932,7.17155719652805,8.19981427023681,17.6724855166781,13.2190585715985,10.3716141001855,7.16966433726658,14.143572778828,11.9354317339559,11.2689150975929,7.38845291479821,16.7076814492413,6.97401208740121,21.6391559649477,12.2510023584906,9.87501868739722,9.87921731781837,11.8737797860096,7.69592853128694,8.19704264099037,6.4420947741364,7.52713682157946,6.37222324215164,10.5956105710814,7.56916621548457,10.9103653103653,7.64808170024841,27.452814716312,10.265762653308,5.82808308964405,8.33368403433682,10.6428240328044,11.5904884243716,9.28812025214159,8.69447471995156,13.8996013951171,5.15995740149095,11.3279530189542,4.50086805555555,8.8608207723622,19.5706159539255,8.51794703436201,11.3690036900369,21.2232934397163,14.683010962035,
2020-03-10,0.109826589595376,8.02083249059504,9.18719876614614,13.8795059238719,9.20442791035296,9.0196108828773,11.8604373587962,7.15373811581677,7.2531092110377,8.17582417582418,17.5833397136513,13.146924693659,10.6235621521336,7.38836063695727,14.5146030245747,12.02652931285,12.4079591695979,6.91011370916079,17.1756263968945,6.89414225941423,22.4905421457227,12.3834021226415,10.5153236657198,8.5465123838003,12.2083209002941,7.93392825998488,7.71045392022008,6.3815600088574,8.01644458888528,6.12594088489077,10.840294653706,8.20244540696625,11.2200574200574,5.69528015456804,28.8974955673759,10.2588357229228,5.78353332661087,8.33468831448315,10.6365484043502,11.6775172977549,9.26154840795216,8.78958522555253,14.3163926258097,5.27241746538871,11.5140134332032,4.4458912037037,8.40730553416217,20.1025495398759,8.46120595316262,9.56256289835626,22.6497118794326,14.9349684682778,
2020-03-11,0.121387283236994,7.48222159297763,9.16435319066898,13.8372195613814,8.93362671263951,8.76407513629435,11.2500959120167,7.64282627484875,7.03517294986397,7.92880359077542,17.0229946660542,12.6333822421382,10.1536796536797,8.12212166342078,14.2025992438563,11.7225278761857,12.3178839919995,6.50760730301089,16.9353409402815,6.68442584844259,21.9607342163652,12.1303655660377,10.2715652563911,8.72521614769551,12.5295195873652,7.57151715985505,7.6980742778542,6.20817648361382,7.76548586285343,5.77427941986414,10.5167071688943,7.78889189676954,11.1415305415305,5.63690311896219,27.8708776595745,10.2070823976507,5.53163255016638,8.03696707395806,10.426350508112,10.6127638455026,9.10376596088573,8.06634877384196,14.7208935392792,4.98402555910543,10.9773182825193,4.24681712962963,8.01287270326769,18.9997870206856,8.31472970015321,9.05635692720564,22.3881501182033,14.5204215516147,
2020-03-12,0.111271676300578,8.88936531693702,10.3932909196067,14.7958784976052,10.2136829688776,10.4611270444152,12.0947610725095,9.68182800345722,7.76713304832232,9.95093638755611,17.8301559349718,14.2998374112702,11.4355596784168,9.14881429717035,15.1444234404537,13.2646237735295,13.9334436857714,7.68533792440743,18.7490883425479,7.31985123198512,24.3183285147583,12.9839033018868,11.6272238002691,9.79847884027823,13.1658212200009,8.19756603298258,10.5398899587345,7.27189437555359,8.55352616184595,6.53965485588397,11.2111938031592,8.49670637069121,12.3105831105831,6.27546232404085,31.5279255319149,11.2685092416652,6.2799939497832,9.17381219961263,11.2990907470137,11.1961580007591,9.21008566348796,8.70025734181048,14.7514532469689,6.33120340788072,11.6918802967964,5.97829861111111,8.36219606117284,20.7287530948557,9.89445173998687,12.5890640724589,24,16.160536674144,
2020-03-13,0.145953757225434,8.7400186076615,10.6080586080586,15.5201663725737,10.3543689320388,10.6840554995737,12.1960441621553,8.59183232497839,7.56130975514963,11.1570964247021,18.3226654416456,14.2745370186779,11.0298701298701,10.4155115133463,15.4015595463138,12.9248689860089,13.4939651010414,7.40410794362588,19.2716935262518,7.34490934449094,23.4905085277572,13.2605247641509,11.5540439527583,9.6679451342391,12.6310584423888,8.63564133868186,11.0302613480055,7.72749667847653,8.78173545661358,6.47301266752341,10.904237545565,8.6692384046201,12.6101376101376,6.4187137731162,30.6138076241135,11.6825531179824,5.99732782091358,9.18414193826068,11.375361026921,11.0353545674831,9.29849684823016,8.90974871329095,14.5863643912971,6.70372736954207,11.8098955586032,6.32523148148148,8.69512597645506,20.231375402664,10.1908513898008,13.5662529352566,23.4907653664303,16.8224277309857,
2020-03-14,0.135838150289017,7.89070021439262,10.748987854251,12.4570834383665,9.79856637328736,9.81373536935121,9.88383989087344,8.4359334485739,6.03481668609923,11.7768147345612,14.2428093816196,10.3942181861443,9.43766233766234,10.3892771222362,12.5645557655955,11.4092534243221,11.6632181529761,6.73330397181294,16.1401011645689,6.11938633193863,15.1629126605258,10.9634139150943,10.1652713410076,8.83397256711955,9.28351592139477,7.39904656706005,10.5381705639615,7.3056908768822,8.44185895352616,6.00803194418946,9.25941676792224,9.08680743548096,11.5339471339471,6.79243720673475,17.799335106383,9.17446882017619,5.73300393264092,6.68159537074676,9.01237297200927,9.3480571044872,7.0392435752384,7.11978504389949,10.2413220395283,9.63045793397231,9.3465907092872,5.22771990740741,7.90549015293212,13.136501992244,9.44035894068724,11.4659510231466,16.017878250591,13.6423159944132,
2020-03-15,0.117052023121387,6.81181991019781,9.19510314247157,10.3624275270986,9.16672715724526,8.03299485827972,7.62428065987468,8.26285652549698,5.25087446560435,10.9972140535521,11.0716892529924,8.39227505254392,7.71960420531849,9.6300836292817,10.282561436673,10.0658090215989,7.93937512931926,6.1391736066624,13.6772536564326,5.12733612273361,12.4475335619355,9.8439858490566,7.48736731947974,8.05213547422479,7.60198644443497,6.27738697362556,10.3400962861073,6.59311337466785,7.45908352291193,5.43432164494217,7.6240127582017,8.10092943512002,10.5898821898822,5.85523047198454,12.8745345744681,8.38533425462083,5.04191791872542,5.52284737332919,7.63733285790694,7.22392199223426,6.1098108938096,5.89330911292764,7.76158445440957,9.71033013844516,7.65312796708514,4.96209490740741,6.83573550445594,9.3253613992741,8.24496607572773,10.9584032203958,13.0506796690307,11.2115376476066,
2020-03-16,0.125722543352601,7.42846163181101,9.09620204357046,13.4045248298462,9.72851828327738,9.24625997984652,10.4692442133083,8.34874675885912,6.19018007513927,9.5136975700356,15.8243626062323,12.2741404608003,10.1513296227582,8.89139649444381,13.6778355387524,11.1910110525199,10.1791158010897,6.46312459961563,15.9554170097636,7.25327754532776,18.7734149129295,11.4319575471698,8.3520705636119,8.87083143730092,10.7275246174176,7.25716528108831,8.61451169188446,6.4319641275465,7.72167695807605,5.47411419129796,9.89216281895504,7.52616856163148,11.0687852687853,5.64849572177753,24.1348625886525,10.3821212644671,5.22281940102854,8.69395758111953,10.1522553039758,9.67363442618165,8.19547438176822,7.42358462004238,11.7573492775287,5.59723109691161,10.4922811829659,4.95949074074074,7.48602706568379,17.369927320809,8.24299627927336,11.3679973163368,18.3039671985816,14.5511702712998,
2020-03-17,0.102601156069364,7.11848226204442,8.81935608251398,12.0071212503151,8.95308955630161,8.56708782264941,9.46468306406923,6.55942091616249,6.09113874854256,9.01826342671413,13.6711073679912,10.6322718800809,9.32170686456401,8.8101729865964,12.5430529300567,10.0444549654711,10.6233533347127,6.10774343369635,14.4502607536368,6.34602510460251,15.9231269190255,10.6288620283019,8.52676035281806,8.27094844958721,9.69423249072851,6.60867585217914,8.55949105914718,5.93157661647476,7.12115697107572,5.19368459702589,9.11003948967193,7.18119473019311,10.3974655974656,5.46577422025945,19.5304521276596,9.51438935912938,4.79927397398407,8.01037756151216,9.42303440898556,8.5607975943713,7.4901891061904,6.88844989403572,10.001411725627,5.16208732694356,9.39684214227942,4.67216435185185,6.71850588623611,14.7169593653216,7.77330925804333,9.78731969137873,16.3716016548463,12.8662123841368,
2020-03-18,0.088150289017341,7.02139881072772,8.96838249469828,11.47504411394,8.36031213138554,8.60258894659329,9.28087301248988,7.03921780466724,5.93862546962042,9.21761337254295,12.9668478676977,10.2663282706111,9.32003710575139,9.27437278038722,12.1340737240076,9.91366953455341,10.7108766121802,6.37079596412556,14.2745167235227,6.30362622036262,15.0694435106121,10.6922464622642,10.3269547017491,8.20191120067607,9.53599897693849,6.65805282638606,8.67503438789546,6.08738374667848,7.28215794605135,5.21006976317239,9.27711117861482,7.29624616495217,10.4105732105732,5.58211426994204,17.5907136524823,9.4710139920539,4.83810628214178,7.60218550488989,9.29930468889285,8.42442997693633,7.55154355907548,6.68928247048138,9.60762331838565,5.08604898828541,9.3092801631677,4.62673611111111,6.60985807019474,13.7646844800199,7.8107353906763,9.71754444817175,15.33606678487,12.6799424387353,
2020-03-19,0.130057803468208,6.42882569475345,8.72662425294004,10.5201033526594,7.87859540876509,8.13053251685916,8.34933287863933,6.93928262748488,6.14075657468584,8.34452871072589,11.5481714008626,9.20621009636357,8.59257884972171,8.25741780272654,12.3289224952741,9.21163045075343,11.606386647355,7.74779788597053,13.0280751284163,6.08042770804277,13.5916873977454,9.7015625,10.0762445806548,8.12955860365338,9.22673600750245,6.20908668100692,7.80226960110041,5.75276793622675,6.89216769580761,4.83876445749954,9.08832017010936,6.60300487276665,9.76321156321156,7.14214739166437,15.3134308510638,8.88569701157367,4.89578501562973,7.06173931756773,9.02966660723837,7.65430765188451,7.04780992403426,6.32927641537996,8.98405580468361,5.51033013844515,8.7286985265675,4.23726851851852,6.60875783914622,12.3097872869098,7.07271831910703,8.56122106675612,13.8832742316785,11.8269987725907,
2020-03-20,0.114161849710983,6.26673678249262,8.30962020435705,9.25762540962944,7.56469467380455,7.80887786476501,8.33833496738992,6.5538029386344,5.79106749578961,8.02693081566321,11.3455069800679,8.81000912083119,8.36153370439085,8.07904685530989,11.9124763705104,9.25713026300753,9.47886061107663,7.40386771300449,13.0390542289142,5.71390051139005,13.2561240727045,9.60787146226415,9.46000896995066,7.76656048885133,8.99833752504369,6.31039862023526,7.43294360385144,5.7856786979628,6.95398115047124,5.06315402974114,8.71871202916161,6.3919870059556,9.84310464310465,8.1569141595363,14.5609485815603,8.52639488685438,4.90018150650398,6.87047177255446,8.83127117133179,7.57577438472543,6.97876192015517,6.16607629427793,8.76415877761169,5.14526091586794,8.63354080950874,4.15277777777778,6.48778743536143,11.6576002555752,7.19583059750492,8.25159342502516,13.4465499408983,11.4733567528675,
2020-03-21,0.070809248554913,5.05914000242709,7.19452477347214,6.73689185782707,6.82556029398421,6.3978502958427,6.06990920329085,5.64498703543647,4.72619510299262,7.38631790744467,7.98210958834188,6.50791132965856,6.57149041434756,7.42261427425822,8.7437618147448,7.69400682415555,7.61880129664115,6.00812780269058,10.5695016272595,4.2327289632729,10.1464622694368,7.85999410377359,7.84026012856929,6.84365858415134,6.56988788950936,5.0880762746352,6.71217331499312,5.18326505757307,5.88462788430289,4.6188268771801,6.86246962332928,5.4163508391987,8.91949311949312,7.05396080596191,9.06354166666667,6.56571083088616,4.29994958152667,4.47179646589034,6.79910857550366,6.04110588853531,5.21073218037821,4.71699969724493,6.04899518352433,4.6321618743344,6.34008510039737,3.49623842592593,5.14402024425129,7.50901168723988,5.90364412344058,5.9469976517947,9.7970596926714,8.79889533161214,
2020-03-22,0.034682080924856,4.31576392540755,6.45199537304801,5.23481220065541,6.02803738317757,5.53256853473891,4.69751481307814,4.97914866032844,3.99102863065164,6.38832997987928,6.36273383865452,5.54693262481659,5.59721706864564,6.22522625730324,6.95094517958412,6.51514211548822,7.09042002896751,5.20467648942985,9.54115202133082,3.37075778707578,9.14422107174074,7.24590212264151,6.78188069965615,6.1257232009361,5.49469286840871,4.27149584326493,6.13204951856946,4.24011846767051,5.32986675333117,4.021342023132,5.33945929526124,4.77292005053239,8.12802692802693,6.36226883797957,7.60139627659575,5.47966833650026,3.66525158818191,3.35874321513115,5.52825815653414,4.75923276793274,4.23753030547923,3.83843475628217,4.61077894037535,4.01448349307774,5.18053943805605,2.78703703703704,4.25266806029266,5.80298526005662,4.71673232654848,4.86548138208655,8.73241725768322,7.70190883311466,
2020-03-23,0.078034682080925,5.89935682213503,7.84422594948911,8.38120746155785,6.98239724162962,7.25421801927499,7.31812950253634,5.88947709593777,5.024323098847,7.25383067636589,9.53482377561698,8.04171788872586,7.62127396413111,7.28067361668003,10.265359168242,8.20581849052291,10.2412580177943,5.9857863549007,12.0203113359213,5.32835890283589,12.3277303390932,8.97609080188679,8.62199132904769,6.95514529025548,8.05153672364551,5.64949712226033,7.00722145804677,5.18506421612046,6.71329216769581,5.12360014686984,7.52665552855407,5.64618299945858,9.05363825363826,7.36847916091637,12.2405363475177,7.6180169286578,4.55444186750025,5.9860835465436,7.67955072205384,6.60050214579745,6.26749636334249,5.64385407205571,7.66259757515363,4.54526091586795,7.68386257340788,3.72569444444444,5.37814941137639,9.93244118664975,6.28578463558766,7.11237839651124,12.1708776595745,10.4220806704194,
