Region,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago
2020-04-23,0,3.375633263,4.270035342,1.247440273,1.707350964,6.14031471,2.532630501,3.317910777,1.335206362,2.051018821,3.685098019,3.853548896,3.011536543,3.173834722,3.753232863,4.165561577,1.083252995,1.552505586,4.96174546,2.339162147,7.562692592,6.802730314,1.86347359,1.449738255,2.683122344,4.182420546,0.911029657,4.594986586,2.932836788,3.290674881,1.536704486,3.459498795,4.496934124,2.674750741,6.548035081,3.349726391,3.160045581,3.796460394,2.901823579,2.745612236,2.541835774,4.067193925,1.213392632,2.189079879,3.208489924,3.049194232,0.711289797,5.201089003,4.06941734,3.316917923,7.352914965,4.23512193
2020-04-24,0,3.418633387,4.110039163,1.215494881,1.714029583,6.581039117,2.672414529,3.404041519,1.434936909,2.097215741,3.855557854,4.109266562,2.976926914,3.265705922,4.013660671,4.380582949,1.127737226,1.559248324,5.178843846,2.38297176,7.798328501,7.109092005,1.836392122,1.51719568,2.805948574,4.34629217,0.914361879,4.849513749,2.707124352,3.392980491,1.228191449,3.694273889,4.652708863,3.272433306,6.579656781,3.376717752,3.398833295,4.145770097,2.213881821,2.855430865,2.667911296,4.411009406,1.528488714,2.192113246,3.348831383,2.973423805,0.883950886,5.364118009,4.094730973,3.513902848,7.546416636,4.34837821
2020-04-25,0,3.20227357,3.860063043,0.811535836,1.568489467,6.000026095,2.389005079,3.303776502,1.406742902,2.135635402,3.037785134,3.128824921,2.586430531,3.080499887,3.06251823,3.913634681,1.025547445,1.284790935,4.637433693,2.189826071,6.443288419,6.154717777,1.641823336,1.451262342,2.306758947,3.698545796,0.864045318,4.846355913,2.468329016,3.338980678,1.206326546,3.646882249,4.560046795,2.795068715,4.758184374,2.678602221,2.980523554,3.191300304,1.934478372,2.458056199,2.521737719,3.358042002,1.192498112,2.218604651,2.736640538,2.523042126,0.71786374,4.131065955,3.862614999,2.255276382,6.208132195,3.98857106
2020-04-26,0,2.683224186,3.775814309,0.65447099,1.549529359,5.361081391,2.123436766,2.889355124,1.260350946,1.943070462,2.670847773,2.823777603,2.358692941,2.84699392,2.636898396,3.466241459,0.95028233,1.076883179,4.284779494,1.82882925,5.781192791,5.653165778,1.57094897,1.378238685,2.030224714,3.166979399,0.862712429,4.071903644,2.406217617,3.011154672,1.049365091,3.344976577,4.231413127,1.516302883,4.077614871,2.343849524,2.581648441,2.715460687,1.839906701,2.054294002,2.362706581,2.790446332,1.07904674,2.010111223,2.367157021,2.048628781,0.64837553,3.588685759,3.384834123,1.983249581,5.543891571,3.573405652
2020-04-27,0,3.399481033,4.119973254,1.279385666,1.490856118,6.173821142,2.441205344,3.314708481,1.381407729,2.068439882,3.490482595,3.513682965,2.940695934,3.102679577,3.414000972,4.180556023,1.013978791,1.269470156,5.038525574,2.458668412,7.634009893,6.786125426,1.519471799,1.398118084,2.64220947,3.752189125,0.903365545,4.862983456,2.535103627,3.341687669,1.237132767,3.733296948,4.485114365,1.666397198,6.365535248,3.168370489,3.045842307,3.683687457,2.274137687,2.722376864,2.546868405,3.745561105,1.330452295,2.226491405,3.007051076,2.795589483,0.725524286,5.136749704,4.061388347,2.813735343,7.537207575,4.144702008
2020-04-28,0,3.329997117,3.971535008,1.226279863,1.35759749,6.224837556,2.320244142,3.244147527,1.329784437,2.006221807,3.411550199,3.320780757,2.735532552,3.01598739,3.151823043,4.045976238,0.925354634,1.275813916,4.637549851,2.403123247,7.250213201,6.731217792,1.50276037,1.360347227,2.53953305,3.648469567,0.873708764,4.716884641,2.422150259,3.346261551,1.242166955,3.335607404,4.161442575,1.899218539,6.209078128,3.04110288,2.960346666,3.596788407,2.240493356,2.686864543,2.427319069,3.606557119,1.342200218,2.231547017,2.771215863,2.842239186,1.021677714,4.871339767,3.95054363,2.83718593,7.326438916,3.778308689
2020-04-29,0,3.398163022,4.209953195,1.289624573,1.303406544,6.291250228,2.440906569,3.370914311,1.339872503,2.011665889,3.382791083,3.281545741,2.429284111,3.136455753,3.016042781,4.097775235,0.948698526,1.363868497,4.56808766,2.450673275,7.191267269,6.750836272,1.647418681,1.420979392,2.565552587,3.735252727,0.885371543,5.134389671,2.443782383,3.512321479,1.277857089,3.198708328,4.25805801,2.641067098,6.385374127,3.130135661,3.045821398,3.574219132,2.178965225,2.83544786,2.546186564,3.651741685,1.397583284,2.423458038,2.725580729,3.228724908,1.121699446,4.965778141,4.094954001,2.767839196,7.366505756,3.674824046
2020-04-30,0,3.556406771,3.93762537,1.324982935,1.356432093,6.201456121,2.601220709,3.425795053,1.410127497,2.060818168,3.574690943,3.292902208,2.417498129,3.238009457,3.235002431,4.262966578,0.984230822,1.39215608,4.536880009,2.46666355,7.169105691,6.621131302,1.80438675,1.507057186,2.587980201,3.963556937,0.838387204,5.339285714,2.494235751,3.717212732,1.444436096,3.523945968,4.35693251,2.656831043,6.341902658,3.013548467,3.243784891,3.722412611,2.230774668,3.088018987,2.745154063,3.710932207,1.473441302,2.387664307,2.870897312,2.824427481,1.339726176,5.0091546,4.417005854,2.695477387,7.319012254,3.704741611
2020-05-01,0,2.797849994,2.912408062,0.839931741,1.352622143,5.007854701,2.288317897,2.804991166,1.297811514,2.041063929,1.947111157,2.600788644,1.775816912,3.107633416,2.376227516,3.434990408,0.958407933,1.239267475,4.02330894,2.154245371,5.167979987,5.675918392,1.638242316,1.455702074,2.000043804,3.045414565,0.784738421,4.542225576,2.321891192,3.192383086,1.264933504,3.066084504,4.004518133,2.245890596,3.727767736,2.114792462,3.028801723,2.683491628,1.717769296,2.235986991,2.336536901,2.626770438,1.365444323,2.099898888,1.901786034,2.339553294,1.149299142,3.353310623,3.549372735,1.759128978,5.598737468,3.018639289
2020-05-02,0,3.526339635,3.206418951,1.503208191,1.149439713,5.739542288,2.507319988,3.051678445,1.418868297,2.288225229,2.303108674,2.929376972,1.843165378,3.751407341,2.667963053,4.04165124,1.079259055,1.344278647,4.358578232,2.237376099,5.95469896,6.104360667,1.761712922,1.423895037,2.162775417,3.661819319,0.780406531,5.410323049,2.560297927,3.771959302,1.390187091,3.488743348,4.579470733,1.742252762,4.596349111,2.806960745,3.327106028,3.09830608,1.979714447,2.902106713,2.592097146,3.315441211,1.40085592,2.211122346,2.432119976,2.395532938,1.186515267,3.91952767,4.475885141,1.970184255,6.198626068,3.406685177
2020-05-03,0,2.881131842,2.774381507,1.275767918,0.849932766,4.945721667,2.232916471,2.738074205,1.251347266,2.013687976,2.036802359,2.587933754,1.715203293,3.127223598,2.252455032,3.684090068,1.253615205,1.143712097,4.037131684,1.985833177,5.331229746,5.647530362,1.769919427,1.370883308,1.950238731,3.161565224,0.72709097,4.492175274,2.331735751,3.189722767,1.245548125,3.024741893,4.155109121,1.501347346,3.780321796,2.772244999,2.897432413,2.644815431,1.74378004,2.308564564,2.379817527,2.728640524,1.251657296,2.017997978,2.06456924,2.088775799,1.177387808,3.291193404,3.595595205,1.821105528,5.545785369,3.014097846
2020-05-04,0,3.618435685,3.29487057,2.196860068,0.987584043,6.302601707,2.648000341,3.560622792,1.455507361,2.211541453,2.825815962,3.418493691,2.109815415,3.190047287,3.178901313,4.332116051,1.217945187,1.438397702,4.838889534,2.598419675,7.420706123,6.934183166,1.726872575,1.484527202,2.604976127,3.953715648,0.902032656,5.627067963,2.6625,3.666479978,1.447666992,3.452403693,4.439307757,2.211129076,6.566624266,3.829781993,3.340299412,4.058944483,2.280145604,3.640686806,2.791324394,3.827013061,1.525132164,2.274620829,2.894198074,2.983319197,1.359285016,5.200629895,4.462336214,3.467671692,7.506386929,3.837734874
2020-05-05,0,3.692779769,3.24997612,2.223208191,1.031779471,6.348973148,2.727474497,3.653489399,1.442626183,2.126613781,2.811332954,3.412263407,2.142304814,3.174622833,3.384297521,4.356282185,1.279644677,1.421879987,4.648081465,2.685244062,7.48002729,7.037910979,1.828857058,1.493274137,2.638967979,4.075436848,0.896034655,5.592275877,2.565025907,3.794828713,1.523029529,3.481193432,4.362075921,3.378873619,6.674120194,3.945260676,3.370742468,4.230563987,2.320045236,3.545577075,2.82587097,3.897956611,1.557438953,2.285945399,3.027023158,3.010743568,1.501086602,5.218424895,4.53236688,3.489447236,7.629483847,3.855577796
2020-05-06,0,3.773137279,3.275766549,1.623481229,1.09650381,6.703974322,2.943360792,4.13869258,1.467238433,2.231295691,2.813065743,3.461001577,2.178473435,3.338212114,3.658385999,4.577866783,1.19625396,1.480729333,4.678979363,2.539695156,7.471055773,7.083476479,2.209489705,1.555032801,2.922642253,4.081642625,0.865044985,5.582830315,2.664896373,4.401474844,1.623788414,3.66261882,4.580176691,2.136216653,6.719243043,3.991923706,3.644709056,3.306937237,2.338987843,2.542764218,2.896652489,3.802482946,1.673491651,2.388473205,3.066537815,2.893695222,1.644246441,4.863691039,4.530471146,3.641541039,7.679168214,3.863606035
2020-05-07,0,2.768029985,2.453051867,1.094061433,1.080233079,4.670911511,2.183703957,2.863957597,1.036441903,1.495722507,2.006853566,2.467981073,1.629209279,2.371650529,2.692707827,3.562619905,0.735711335,1.050869773,3.63061912,1.851365252,5.275092387,5.038965735,1.627872277,1.197667484,2.050987779,3.004456433,0.580473176,3.894869215,1.762694301,2.948660506,1.167255241,2.648428617,3.48809956,2.644300728,4.521300574,2.652754562,2.621751312,2.410187996,1.695540006,1.815816461,2.250495146,2.731444866,1.431064865,1.757532861,2.295751459,1.777212327,1.392915354,3.333752651,3.347365486,2.380569514,5.29439287,2.799896688
2020-05-08,0,3.886815767,3.306619543,1.627576792,1.729807261,6.616607082,3.147424132,4.058856007,1.508313617,2.549230051,2.95629235,3.661750789,2.276003991,3.542332808,3.923432183,4.885025748,0.863655144,1.611315034,4.996437836,2.703759117,7.560020467,7.196938191,2.244703074,1.811675833,2.981996583,4.273425589,0.947684105,5.621031746,2.409002591,4.22869411,1.572995717,3.628871606,4.978054782,3.577472379,6.808774631,3.505287421,3.651222113,3.595319691,2.574957591,2.607987342,3.144387805,3.884549336,2.149030796,2.592113246,3.31507928,2.891716144,1.899000326,4.933732451,4.804404795,3.624120603,7.807092462,4.162975399
2020-05-09,0,3.656822769,3.252077562,1.155699659,1.441819812,6.603950836,2.280891203,3.728246466,1.434969769,2.357909473,2.48652563,3.521214511,2.103330007,3.672821437,2.385512883,3.238228266,0.656865446,1.21660549,4.561931312,2.351271741,6.20718631,6.478166531,1.882721576,1.281426016,2.036006833,4.095803526,0.811062979,5.539654594,2.310556995,2.743582563,1.577053122,3.678446355,3.72062205,5.627728375,4.828546562,2.712490982,3.02126414,2.889283266,2.028237207,2.385830232,2.301957856,3.025601437,1.510195519,1.831142568,1.87640932,2.542267458,1.422416603,3.758886022,4.796654586,2.366834171,6.670553286,3.956587245
2020-05-10,0,3.10824169,2.897220365,1.048259386,1.559435231,6.064559902,2.268342652,3.296819788,1.413347792,2.540363976,2.250607769,3.2795347,2.032489399,4.018576897,2.323286339,3.344367406,0.811320755,1.182851899,4.50935068,2.069618478,5.707180624,6.025374439,1.977618621,1.378967597,1.999868588,3.665923928,0.901699434,4.714676951,2.457836788,3.80939046,1.570516192,3.306226407,3.853402719,5.907033145,4.041061347,2.378899583,2.869163861,2.579065896,1.878816794,2.273228047,2.344394299,2.708379941,1.495510615,1.889787664,1.813522316,2.210347752,1.463490166,3.348875646,4.175689992,2.177889447,5.966431489,3.525128602
2020-05-11,0,3.517731373,2.835323336,1.545119454,1.318467055,6.690717883,2.339237697,3.284452297,1.324789695,2.100326645,2.649330161,3.538564669,2.201733599,3.267056969,2.555177443,3.34347548,0.672772345,1.227736993,4.809617842,2.366420423,6.947762806,6.507458638,1.818710833,1.320124578,2.257698541,3.93463899,0.902365878,5.197546389,2.448963731,3.897974424,1.458637013,3.262427798,3.804167171,3.192670439,6.124679208,3.324371404,2.904227737,3.311881915,2.195575346,2.452283981,2.339556479,3.343405858,1.530586557,2.052376138,2.358244747,2.817359344,1.402477453,4.604625965,4.356063563,3.658961474,7.126847382,4.114612255
2020-05-12,0,3.342147535,2.683637406,1.525119454,1.100896459,6.658803267,2.460284263,3.247128975,1.37723449,2.031731218,2.646614597,3.540023659,2.205038663,3.228326953,2.566553233,3.512419643,0.448905109,1.26735557,4.745150424,2.268141014,6.879981807,6.598890998,1.833407938,1.290172951,2.299925533,3.850641101,0.904031989,4.91222334,2.414702073,4.55021936,1.352618529,3.238186201,3.766448828,3.34384263,6.090915177,3.538472366,2.962364355,3.267746989,2.08057676,2.495238653,2.295139453,3.33158981,1.580431317,2.095652174,2.299545438,2.685043822,1.489242638,4.54252711,4.294619459,3.620100503,7.12053472,4.108155227
2020-05-13,0,3.542361712,3.087209858,1.58552901,1.213491708,6.927141776,2.65354902,3.448763251,1.423172976,2.20485301,2.725495267,3.920347003,2.264841606,3.31952263,2.688089451,3.699454747,0.465362898,1.285030322,5.133193944,2.690574154,7.363784183,6.940511708,1.949268875,1.381220595,2.349292566,4.151235292,1.058647118,5.085708697,2.667810881,4.710725287,1.445863701,3.362714331,4.118822865,3.452438696,6.610609002,3.7994651,3.021870492,3.402599628,2.160764772,2.649828592,2.338225267,3.495171175,1.712679366,2.134681496,2.272808619,2.738478937,1.549983701,4.724315241,4.409924728,3.488442211,7.618083921,4.3604959
2020-05-14,0,3.870876066,2.729487057,1.556450512,1.194710892,6.775110253,2.568099364,3.490282686,1.389458465,2.138124125,2.820333109,3.756782334,2.336243452,3.263566764,2.771560525,3.683164485,0.712091998,1.295124481,5.104038409,2.679025622,7.454511342,6.849410843,2.009773202,1.414021602,2.377020456,4.229828779,1.108297234,5.16222334,2.861398964,4.532390554,1.519047261,2.902760722,3.941324781,3.722716249,6.769364665,3.864726479,3.17469212,3.39114364,2.21020639,2.783497905,2.342413715,3.356765869,1.733238231,2.29908999,2.354737106,2.957308453,1.565250462,4.790986805,4.690381935,3.396649916,7.718715188,4.407998106
2020-05-15,0,3.946249846,2.446938581,1.66778157,1.274495742,7.615302315,2.368474967,3.59375,1.496911146,2.240628403,3.01655201,4.108477918,2.476615116,3.408016213,3.042634905,3.882333143,1.226415094,1.309088733,5.329848608,2.769263138,7.710364432,7.081095742,1.964115189,1.510635478,2.419685488,4.750957742,1.088303899,5.492538565,2.970660622,4.353822459,1.587121497,3.138354482,4.059280326,3.556184317,7.028832206,4.078651488,3.241077216,3.756339959,2.157266045,2.807172786,2.318289555,3.586926725,1.825627255,2.350859454,2.466874262,2.807463953,1.641258285,4.93719412,4.810816839,3.360134003,8.020126253,4.636146445
2020-05-16,0,2.468305943,2.105740758,1.124778157,1.160062752,5.094569557,2.08054121,3.208259717,1.360081493,2.204697465,2.298065484,2.928430599,1.959528561,3.276964648,2.489888187,3.367692101,0.932653904,1.17519151,3.982886127,1.797035721,5.02387856,5.112858994,1.859668756,1.32072096,2.024793026,2.865232008,0.771742752,5.010423653,1.958031088,3.825352376,1.452626043,3.254923364,3.793174392,3.241713824,3.843408984,2.637675294,3.032136659,2.902305885,1.736959288,2.255823493,2.069417838,2.61931845,1.552152387,1.953286148,1.930097713,2.543963811,1.443007715,3.512538221,4.17680513,1.864991625,5.376717416,3.305223736
2020-05-17,0,2.18130895,1.780972395,0.95331058,1.190004482,4.42650244,1.900593282,2.790967314,1.226735016,2.030953492,2.048207728,2.706466877,1.833312547,2.857577122,2.267185221,3.094325334,0.791213331,1.047638047,3.769737097,1.682064709,4.726761044,4.901545972,1.885407341,1.290438009,1.833545052,2.596438763,0.802065978,4.119690364,1.89488342,3.45491459,1.296190548,3.015236276,3.747347614,2.953786041,3.509450804,2.262242007,2.678476593,2.495765201,1.579233814,2.037592663,1.938082405,2.301703086,1.471763028,1.66107179,1.728802033,2.072660447,1.343094643,3.14781419,3.577864511,1.528308208,5.033717044,3.026861238
2020-05-18,0,2.894147205,2.279109753,1.5378157,1.159793814,5.713864461,2.135771907,3.324315371,1.298863039,2.097993467,2.592924016,3.222042587,2.205225742,2.916572844,2.587165775,3.450506546,0.802162237,1.221512927,4.401982421,2.073686179,5.919165387,5.586113371,1.834527007,1.280299516,2.211967235,3.070872913,0.865378207,5.017521797,2.101878238,3.752590311,1.438124577,3.200163733,4.069103231,3.324575586,4.796478543,3.173455563,2.935047149,3.349627925,1.90648855,2.379618506,2.108802234,3.069005719,1.6047663,2.035389282,2.148537886,2.811704835,1.396881452,4.333027262,4.459938667,2.906197655,6.056999629,3.578635845
2020-05-19,0,2.967667532,2.317413316,1.563686007,1.345584939,5.69011769,2.318664902,3.356559187,1.431059411,1.955202986,2.553742306,3.095504732,2.294836618,3.241387075,2.571025766,3.496196695,0.922255888,1.207668369,4.426723971,2.216710305,5.946409688,5.754000542,1.837884214,1.319528196,2.375662534,3.088503186,0.890703099,5.080315225,1.788018135,3.743255857,1.474490946,3.254559512,4.01363508,3.334007006,4.900180759,3.152904123,3.028007193,3.321942622,1.918681086,2.517682909,2.157083022,3.144596915,1.617521188,2.101921132,2.118866101,2.957591179,1.313973704,4.357066121,4.26601617,3.100837521,6.196138136,3.64032199
2020-05-20,0,2.982907039,2.313114911,1.617406143,1.557731959,5.511155763,2.748175338,4.085689046,1.510186646,2.408461658,2.652330213,3.047318612,2.305001247,3.590069804,2.571657754,3.796741947,1.143024377,1.281758698,4.636388276,2.312745465,6.110921599,5.855679113,2.079304685,1.374925452,2.418502782,3.22830421,0.975674775,5.340655041,1.669624352,3.951927565,1.49214817,3.411106563,4.243535439,3.362570736,4.942313271,3.439674133,3.010726159,3.288749633,2.069055697,2.579917372,2.214747232,3.418981299,1.822522447,2.127401416,2.22312896,2.853548205,1.256546778,4.410643944,4.259994424,3.124623116,6.295246937,3.834592454
2020-05-21,0,2.515054162,1.81258955,1.094539249,1.419184222,4.799039691,2.177386999,3.014907244,1.325446898,1.895162545,2.174287488,2.652484227,1.968882514,3.021616753,2.231064657,3.306822389,1.729513841,1.080154804,4.024664111,1.718580512,5.097913469,5.318868095,1.863995822,1.323769134,1.967453677,2.74449787,0.931022992,4.127123854,1.428497409,3.268598899,1.450221655,2.953608951,3.640001614,2.834950148,3.709156234,2.459486566,2.712672758,2.530280035,1.781629912,2.127545489,1.913503685,2.54924141,1.521272132,1.732457027,1.770893733,2.39100933,0.955938281,3.18332155,3.633231112,1.469681742,5.5,3.321387831
2020-05-22,0,2.982824663,2.300697297,1.539590444,1.563245182,6.017849221,2.536642622,3.690150177,1.630947687,2.408306113,2.745409404,3.274211356,2.397667748,3.313105156,2.690131259,3.794537377,1.343065693,1.315352697,4.593990785,1.908500094,6.122474274,5.876111262,1.931214563,1.519249884,2.323667265,3.287283531,1.114961679,4.860859602,1.839378238,4.148651171,1.597941243,3.399235912,3.999596595,3.324845055,5.023543326,3.207977759,3.312553579,3.293939097,2.212079446,2.614667878,2.24052729,3.423298095,1.788369556,2.131041456,2.346898601,2.714447272,1.191078996,4.499288384,4.516531921,2.141708543,6.38069068,4.00903984
2020-05-23,0,2.646237489,2.157130576,1.11105802,1.510891977,4.981968111,2.405651116,3.213670495,1.498915615,2.217607715,2.362204521,3.154771293,2.049638314,2.999774825,2.407924161,3.621285046,0.737983749,1.216725184,4.13059976,1.664017206,5.320177384,5.31721062,1.88846613,1.372208601,2.113539796,2.988292092,0.847717428,4.496227364,1.934326425,3.712405489,1.450522203,3.282803475,3.980192827,3.146052277,4.023654906,2.685675576,3.035367052,2.942108098,1.972328244,2.358990888,2.110555538,2.80512974,1.657967609,1.913245703,1.961773864,2.394684761,1.279637075,3.580926846,4.037914692,1.697822446,5.603082065,3.566281397
2020-05-24,0,2.327402282,1.992453912,1.039863481,1.516181085,4.488583283,2.162533612,2.775507951,1.330638801,1.925338311,2.095820618,2.854810726,1.908580693,3.140396307,2.351531356,3.364090741,0.893403113,1.058969039,3.880202888,1.544557696,4.955745068,5.018774674,1.837138168,1.356106289,1.961759166,2.641980376,0.782405865,3.664738431,1.783678756,3.347708392,1.333007739,2.843271024,3.739723264,2.918350849,3.570752717,2.344060669,2.681675623,2.526143151,1.730456602,2.088634299,1.976817429,2.334709246,1.645128808,1.774924166,1.737105838,2.236641221,1.171139846,3.118835337,3.56654586,1.420435511,5.216635722,3.26305934
2020-05-25,0,3.001235636,2.349603592,1.780273038,1.527252353,5.605072937,2.576891886,3.41420053,1.516561514,2.016332245,2.729788445,3.346608833,2.437328511,3.235757712,2.970928537,3.82521625,0.890717532,1.272781679,4.596120339,2.003179353,6.18836773,5.813971009,1.725455088,1.439069644,2.416575408,3.338825691,0.894368544,4.673736866,2.168911917,4.228320732,1.494477421,3.25992632,4.102384122,3.601320399,5.144317244,3.349972727,3.213310473,3.496181338,2.247490811,2.661167922,2.189324329,3.244198321,1.751867081,2.319514661,2.123268549,2.886061634,1.370640009,4.597684263,4.398048509,2.522278057,6.389825473,3.844816082
2020-05-26,0,2.904938424,2.326583246,1.830307167,1.410354101,5.755617025,2.590678219,3.428886926,1.500887224,2.009488256,2.773211607,3.322476341,2.474931404,3.224949336,2.775498298,3.78674565,1.254441537,1.290496329,4.594300538,2.114783991,6.162999602,5.771358828,1.639137571,1.375124246,2.363528845,3.359905789,0.931022992,4.657332886,2.166256477,3.817231401,1.498760237,3.235184427,4.159909637,3.47642145,5.135837183,3.394436331,3.206180609,3.444041907,2.270921685,2.701397638,2.184291698,3.243914735,1.845011328,2.045500506,2.121944236,2.806050325,1.396555471,4.548311862,4.31959855,2.630820771,6.486706276,3.946621898
2020-05-27,0,2.880431649,2.38399083,1.958430034,1.43541013,6.301192558,2.818174058,3.408900177,1.487217403,2.282158967,2.696555113,3.316048896,2.417934647,3.40362531,2.604715605,3.814361684,1.251067346,1.251037344,4.585550006,1.954834487,6.157564387,6.229545249,1.587361981,1.317341462,2.364448727,3.422540167,0.906031323,4.639112452,2.183354922,3.933818725,1.51776993,3.215490972,4.1822986,3.694556723,5.098658811,3.278764098,3.013371108,3.294918241,2.3006432,2.775762548,2.211760122,3.397728168,1.665855501,2.231749242,2.092272451,2.950805768,1.133380419,4.518185241,4.419737943,3.165829146,6.430969179,3.953939864
2020-05-28,0,2.862514931,2.302798739,1.766006826,1.415329449,5.833772605,2.961201929,3.436285336,1.417783912,2.468191009,2.663890757,3.061159306,2.255113495,3.067214591,2.652163345,3.655211874,1.213056053,1.193584424,4.61567352,1.92252665,6.007595656,5.760871531,1.416517457,1.325028162,2.326514521,3.414829366,0.897034322,4.404398614,2.017033679,3.642117054,1.459764069,3.189748488,4.001633789,3.65467529,5.022070474,3.193883835,2.9628348,3.324929012,2.257704269,2.823200211,2.155719342,3.292927702,1.677687337,2.151668352,2.061025806,2.732824427,1.069977181,4.442212163,4.172456091,3.018760469,6.360824359,3.808355395
2020-05-29,0,3.015486635,2.3572452,1.915426621,1.476512775,5.790976227,2.612403432,3.522636926,1.469308623,2.648312335,2.870842601,3.44238959,2.415190821,3.292952038,2.748711716,3.711436842,1.217600881,1.251436323,4.634491037,1.934262203,6.146784922,5.905885544,1.396374217,1.46232854,2.413771957,3.537068527,0.932022659,4.60392913,2.097992228,3.644964062,1.504771207,3.400327466,4.139033442,3.35650768,5.17562652,3.281755318,3.14847262,3.627117399,2.350650269,2.963491459,2.317185623,3.306208939,1.784845179,2.238624874,2.269372562,2.798134012,1.146202325,4.638994739,4.194758851,2.784589615,6.42469365,3.839865694
2020-05-30,0,2.435190906,2.219218646,1.501296928,1.363155536,5.351347825,2.373980964,3.27329947,1.432373817,2.653756416,2.516138209,3.087066246,2.186767274,3.105944607,2.508458921,3.515280536,1.173460956,1.180817108,4.085066016,1.922947447,5.360861902,5.331193684,1.418531782,1.353323173,2.125585878,3.231490168,0.848383872,4.552872792,2.083095855,3.53911136,1.498534826,3.304907445,4.063334544,3.206143897,4.018232131,2.742051273,2.959573045,3.511504945,2.031205824,2.627208532,2.151173739,2.932932113,1.663757657,1.875834176,2.037725044,2.335312412,1.045528632,3.763780106,3.878617229,1.68241206,5.68057928,3.422246615
2020-05-31,0,2.139626838,1.933135925,1.264095563,1.353518602,4.764437254,2.215544838,2.879748233,1.331624606,2.341888319,2.253659546,2.855402208,2.057807433,2.873339338,2.166261546,3.315169466,1.185305054,1.141358123,3.973361211,1.600383393,4.992540793,5.203055782,1.470978812,1.300377709,1.944237593,2.858537586,0.762412529,3.711742678,1.894624352,3.191309624,1.345330228,2.912675672,3.875791682,3.167744543,3.608355091,2.347773301,2.630302967,3.173944972,1.869946282,2.45960913,2.019968181,2.449860571,1.501048922,1.84388271,1.844482623,2.153519932,0.975714441,3.236495358,3.43507109,1.343383585,5.350241367,3.163190633
2020-06-01,0,2.697145681,2.36574649,1.941501706,1.371358135,5.781660186,2.470698707,3.408127208,1.512782597,2.530720174,2.783789376,3.310962145,2.584310302,3.345192524,2.765094798,3.685756117,1.216981132,1.283713693,4.597320633,2.121376473,6.137779294,5.867944429,1.49529991,1.412232456,2.505278374,3.456549783,0.904698434,4.617957746,2.243069948,3.555306637,1.523630626,3.249738482,4.119508653,3.505658852,5.088594318,3.380518361,3.096357706,4.142612357,2.351109697,2.687567758,2.288223644,3.272289005,1.710497608,2.161172902,2.308636673,2.872773537,1.141040965,4.686521528,5.041984946,2.493802345,6.395024137,3.807214653
2020-06-02,0,2.689196425,2.461075556,1.930238908,1.407709547,5.781973331,2.631439669,3.339222615,1.836027865,2.55607404,2.855040604,3.366837539,2.603766525,3.242625535,2.703062713,3.589798391,1.736950833,1.278088094,4.614511945,2.119178979,6.140701575,5.938884369,1.431960609,1.373202571,2.455210478,3.465316055,0.877040986,4.625391236,2.35369171,3.495986185,1.52535878,3.540865057,4.078704264,3.421315009,5.018053603,3.437932187,3.216352688,4.165964947,2.285199321,2.743033784,2.270430858,3.237770391,1.677603424,2.190293225,2.307240775,2.91320328,1.133923721,4.597950545,4.597602453,3.032160804,6.566208689,3.800262586
2020-06-03,0,2.658635034,2.26755182,1.882320819,1.41716719,6.907100545,2.423449571,2.561285336,2.092599895,2.145590294,2.679149641,3.405914826,2.501371913,3.157171808,2.681088965,3.523206893,1.995937199,1.233881264,4.666898982,2.075883673,6.138154528,6.164421541,1.579155476,1.337022066,2.434009374,3.385461866,0.898700433,4.825201207,1.927784974,3.526229814,1.573596814,3.221267112,3.983601597,2.025869038,5.052353217,3.297309662,3.269262132,3.731004602,2.299300254,2.693017668,2.265300821,3.227293495,1.659729798,2.036602629,2.255556749,2.922250495,1.089807671,4.583176472,3.99838305,2.863316583,6.65959896,3.78993134
