Region,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago,Metropolitana de Santiago
2020-04-30,0.103641457,3.674039293,5.377686503,9.225938567,6.469968624,2.36653532,6.37709676,3.535004417,4.52678102,6.906828434,6.99105157,4.829731861,5.116799701,5.865345643,8.647447739,4.917471643,7.879906349,5.092523141,7.058272351,4.230082289,4.396384104,3.209022692,7.48522829,7.026837188,5.929913706,2.654049881,7.816727757,0.709423206,5.556865285,2.399187903,6.171838605,2.642470551,4.517467425,2.726893021,6.221597376,4.90264459,1.931398582,3.433736414,5.09453633,4.976764628,5.120458456,3.044538623,7.676680373,4.466127401,5.759010702,1.111111111,7.522492665,3.938589806,3.618009479,7.515912898,6.074452284,5.128042875
2020-05-01,0.039215686,2.55451213,4.028369472,5.426962457,5.787942627,1.145664257,3.392376969,2.783127208,3.329915878,5.533053352,3.48673253,2.795347003,3.161075081,4.782031074,5.458969373,3.434737976,6.212918331,4.227697095,5.135323499,2.560501216,2.800363864,2.46062743,5.100119367,5.775959181,3.926803627,1.641394003,6.43218927,0.439330427,4.45,1.585736955,3.961154106,1.855687452,3.608112469,2.044327674,3.373055723,3.352295321,1.440567044,1.384069323,3.202820187,3.136189165,2.82080587,1.768121879,4.658722833,4.231344793,3.758402233,0.742437094,5.475877431,1.97805467,2.31385559,4.466331658,3.848458968,3.489292094
2020-05-02,0.025210084,3.12113349,4.817843156,7.129283276,6.041730166,1.261892957,4.382986897,2.96709364,3.710403523,6.067351065,4.372135726,3.547082019,3.639935146,5.478608422,6.50238211,4.21616573,7.333218565,4.41118736,6.164982383,2.893865719,3.428733868,2.740348974,5.948821247,6.214034855,4.651408296,2.193532309,7.237587471,0.518974961,5.238601036,1.919116961,5.10376437,2.260108246,4.243132034,2.716383724,4.179442548,4.134640086,1.702939762,1.896847156,3.833227311,3.911453603,3.711419202,2.184141288,5.9694554,5.202831143,4.625899281,0.856658185,6.098609149,2.561286235,3.058377474,3.547068677,4.618640921,4.118335809
2020-05-03,0.032212885,2.583467194,4.09848123,5.780955631,4.558673241,1.051720988,3.356950787,2.676236749,3.270439012,5.024265049,3.541819687,2.824487382,3.133387378,4.421751858,5.391784152,3.740129918,6.999449112,2.887288541,5.261702869,2.499158407,2.861993291,2.39050116,5.1493584,5.067855013,3.894739148,1.815390329,6.400866378,0.413089649,4.428044041,1.608793055,3.846494853,1.889298222,3.742123523,2.399622743,3.28999576,3.376858515,1.508384385,1.441643004,3.167974272,3.138650415,2.991201013,1.792746522,4.621213393,4.92942366,3.738072229,0.68956743,5.533521678,1.961976732,2.437468637,3.414070352,3.719197921,3.450808205
2020-05-04,0.109243697,3.641294946,5.522972586,9.742116041,5.210354101,2.149448083,6.502155448,3.635048587,4.52894979,6.40192876,6.179692753,5.089274448,4.653467199,5.329993245,8.403840544,5.020160883,8.827709682,4.388285988,7.080652031,4.370441369,4.407425095,3.106801676,7.361757684,5.989530184,6.120022778,2.802568312,7.95568144,0.721020568,5.763536269,2.287827873,5.978360508,2.716741711,4.531586591,3.238749663,6.123585727,5.080217479,1.979227215,3.646112797,4.819585807,5.30197193,5.180720153,3.107399997,7.77385248,5.508392315,5.773649737,1.218829517,7.385037488,3.842406824,3.698522442,5.353768844,5.965725956,5.232431502
2020-05-05,0.074229692,3.60373162,5.315598433,9.932423208,5.373913043,2.247383941,6.725852576,3.301568021,4.418966877,6.379374708,6.211270884,5.144834385,4.70366675,5.422089619,8.59100632,5.132190098,9.334251481,4.766078838,6.903744144,4.523704881,4.435556314,3.146520809,7.698672038,6.118812537,6.213456568,2.801248974,7.817394202,0.694192935,5.607124352,2.256604126,6.454203922,2.71637786,4.405804994,3.557531663,6.251389168,5.120264635,2.025487695,3.771296387,4.972222222,5.367224355,5.372739375,3.173664393,7.778551649,4.286552073,6.133755682,1.161436245,7.744050853,3.872496717,3.672037915,5.963819095,6.125213517,5.321968963
2020-05-06,0.081232493,3.681164793,4.898557646,8.989556314,5.633079337,2.155110775,6.21379487,3.259938163,4.547712934,6.892518277,5.999431025,4.641679811,4.555811923,5.762891241,9.230675741,5.201188112,9.049648809,4.66753112,7.073992334,4.288900318,4.412689749,3.129825513,8.563861534,6.260155059,6.229926847,2.671123099,8.11796068,0.728342276,5.490544041,2.332913283,6.783680216,2.716286897,4.471398604,3.335084883,6.117203365,5.138775007,2.087670144,3.059434055,4.987277354,4.211257289,5.361083152,3.067335718,7.862549299,6.058442872,6.385017359,1.18801244,8.215636206,3.471374659,3.695623083,5.586264657,5.969179354,5.255181765
2020-05-07,0.105042017,2.776844186,3.494221034,6.700204778,5.081667414,1.630829049,4.67322549,2.654372792,3.489879075,5.003266449,4.573242642,3.583004732,3.4475555,4.361742851,7.198784638,4.141563731,6.551163752,3.391797,5.652340574,3.234243501,3.429143215,2.504475183,6.413831692,4.943608773,4.737877261,2.177348423,6.438520493,0.593924659,4.199028497,1.720106413,5.112029454,2.047255196,3.702105773,2.803961196,4.77489902,4.243115795,1.755817843,2.329726819,3.870688437,3.214158047,4.082502679,2.351897657,6.122094487,3.238827098,5.150578045,1.026010744,6.689503423,2.657744681,2.731084472,4.258961474,4.527961381,3.990680356
2020-05-08,0.074229692,3.877054244,4.644856242,9.698634812,7.243702376,2.235562746,6.678390029,3.662433746,4.764458465,7.459791569,6.424972844,5.166798107,4.708031928,6.335397433,9.869372873,5.604439433,8.268971216,5.31100383,8.134742711,4.367823078,4.728773665,3.288280143,8.997388839,6.846000928,6.895440011,2.892556976,8.654448517,0.767577688,5.487629534,2.460935312,7.031482455,2.745940783,5.180019363,3.654271086,6.627078173,5.642883536,2.247454367,3.182071869,5.331000848,4.51328782,5.650475665,3.189686954,8.879835529,4.407482305,6.943090304,1.301102629,8.837281321,3.65499922,3.83975467,5.472361809,6.356739696,5.85628807
2020-05-09,0.043417367,4.653362989,3.974018531,6.646757679,5.766024204,1.417943164,4.159204405,3.453069788,3.57817429,6.627313735,4.549345678,3.9375,3.866487902,5.795428957,5.766358775,3.228921948,5.118096681,4.278207788,6.166105239,3.063166261,3.594837683,2.84272067,6.053491495,5.06540322,3.629550134,2.221873656,7.865044985,0.596411804,5.095919689,3.550172687,5.569238861,2.373584391,3.388962846,3.088790084,4.481109549,4.037372653,1.500543626,1.738078919,3.812093582,3.720765332,3.321601351,2.183038457,4.676428631,3.732659252,4.295178782,1.108566582,5.804302945,2.341373833,3.119654307,4.046901173,4.894355737,4.409461699
2020-05-10,0.037815126,2.678569958,3.45524883,5.805392491,5.712550426,1.3206075,3.319433181,2.832265901,3.345853049,6.442214963,3.849480163,3.360528391,3.503055625,5.664827741,5.189353427,3.189071388,5.5159069,3.362073093,5.522476478,2.719422106,3.113059298,2.559081457,5.388764548,5.065800808,3.479434053,1.880985888,7.296234588,0.485300693,4.734326425,1.645057407,4.784281313,1.993223268,3.334099802,2.955672326,3.660328937,3.586947724,1.447864177,1.196171546,3.496960701,3.359195992,2.757881749,1.800245774,4.01862885,3.718705763,3.897848885,0.754028838,5.69797892,1.905212704,2.567382214,4.114572864,4.111288526,3.883558253
2020-05-11,0.081232493,3.405782775,4.15206801,7.943208191,5.685701479,2.281542757,5.472491357,3.201303004,3.775138013,6.473946181,5.49506026,4.640102524,4.375155899,5.638144562,6.53315508,3.705243849,5.569205344,4.131583147,6.608239439,4.330933234,4.073159361,2.937076214,6.846762161,5.333510039,4.76236366,2.454155428,7.989336888,0.702744243,5.172992228,2.118500887,5.610113457,2.472279074,3.816995442,3.225276206,5.732855772,4.693294389,1.661237376,2.931141682,4.516822166,4.215037065,4.424429365,2.691018228,5.878828564,3.862689585,4.723075271,1.180378852,6.113006628,3.185112068,3.357290215,5.720268007,5.437801708,5.056929468
2020-05-12,0.075630252,3.239589769,4.033527558,8.012696246,5.601613626,2.284178388,5.642835802,3.137036219,3.920084122,6.359309379,5.424119381,4.72555205,4.412696433,5.814118442,6.645649003,3.66357578,4.437474177,4.463533355,6.558407868,4.374789602,4.057012906,2.934936564,6.844524023,5.301570472,4.720749923,2.42275517,7.7994002,0.664598703,5.130569948,1.983664706,5.403636637,2.47632692,3.754729921,3.405281595,5.730200174,4.583094329,1.671179459,2.970748066,4.466143625,4.292302734,4.40455859,2.70987664,6.014097508,3.815773509,4.642721644,1.117613797,6.228023471,3.20069417,3.40808475,5.716582915,5.521351652,5.05443275
2020-05-13,0.081232493,3.421763664,4.64256376,8.391808874,6.220618557,2.191383315,5.838063938,3.253423145,4.090529706,6.470213097,5.573242642,4.90761041,4.567473185,5.719207386,6.844773943,3.724832554,3.829018042,4.77948452,7.090525419,4.392696839,4.339882881,3.112949402,7.229782155,5.489364522,4.81637391,2.588024315,7.905698101,0.675469484,5.767292746,2.098525156,5.674355699,2.653704462,3.961212635,3.338857451,6.243132267,4.797476818,1.687937776,3.079408597,4.609344077,4.431627062,4.449689925,2.885888488,6.285222791,3.751466127,4.855578224,1.223070399,6.417309573,3.305664466,3.437803178,5.301507538,5.841997772,5.4429952
2020-05-14,0.117647059,3.6373821,5.071926641,8.521774744,6.358135365,2.212390073,5.930726877,3.363847173,4.090201104,6.5314979,5.846402524,4.964550473,4.658892492,5.720108084,7.186096257,3.791508196,4.542074094,4.800710182,7.258179425,4.368524406,4.487111263,3.188168641,7.452476873,5.621164933,4.951859477,2.695271881,7.924025325,0.700871898,6.857253886,2.28633436,6.054023593,3.524218857,4.004921538,3.464834276,6.508714378,4.929266447,1.785591821,3.13061784,4.751731694,4.520525067,4.61290951,3.031099838,6.404296383,3.945803842,5.038190343,1.235227594,6.449418668,3.429201061,3.750655144,5.279061977,6.111622726,5.581950453
2020-05-15,0.085434174,3.978829441,5.542554208,8.939590444,6.82644554,2.346807234,5.241794357,3.356559187,4.295807045,6.767148857,6.114027828,5.790536278,4.755113495,5.869849133,7.792075839,4.090101309,5.525547445,4.469518034,7.825957331,4.51856181,4.831201319,3.537895911,7.796926291,6.100258432,5.139427921,2.867137719,8.38353882,0.729823385,6.957901554,2.351395501,6.369674656,3.58257152,4.233167937,3.564133657,6.956104528,5.181285521,1.898655571,3.350190933,5.041207238,4.522488207,4.621805903,3.233768689,6.94184778,4.014964611,5.402841906,1.279332768,7.085569923,3.603175186,3.774407583,5.580569514,6.76936502,5.934224403
2020-05-16,0.028011204,2.240990156,3.720412647,6.084163823,5.841550874,0.950627593,3.067693884,2.695340106,3.368427971,6.013221341,3.767108054,3.040772871,3.562359691,5.182166179,5.55785124,3.042913399,4.125464812,4.031479413,4.864986255,2.489059286,2.480118256,1.840550884,5.770441659,5.214896296,3.33540672,1.621017552,7.090303232,0.527861614,4.204468912,1.360496593,4.880682245,2.062491472,3.19161725,2.844112099,3.237664859,3.263315327,1.430300876,1.504969157,3.518341815,2.999589792,2.904834573,1.807666252,4.618108584,3.22669363,3.971652529,0.982188295,5.634955993,1.974932741,2.547477,3.270686767,2.981656146,3.486989088
2020-05-17,0.030812325,1.905061988,3.118540453,4.986348123,5.350515464,0.859998434,2.421016689,2.453180212,2.949723975,5.114170166,3.106941499,2.392113565,3.09678224,4.358590408,4.764705882,2.596950624,3.3421705,3.550151612,4.473845201,2.02954928,2.258923191,1.792845734,4.968964488,4.968325492,2.946515397,1.336734295,6.516494502,0.411273195,3.508484456,1.14533744,3.841986626,1.578250785,3.019282746,2.450282943,2.885184441,2.832702831,1.21768039,0.965215901,3.047745264,2.590494887,2.330432806,1.467348321,3.77452379,2.99413549,3.372239522,0.739327113,4.824133435,1.615304801,2.004181767,3.032830821,2.767174155,3.137685371
2020-05-18,0.06162465,2.853165287,4.295539211,7.383276451,5.999462125,1.545966963,4.068888984,3.010711131,3.669394059,6.383729974,4.900222418,4.082847003,4.013157895,5.95980635,6.369956247,3.381693649,4.254028371,4.202042771,5.649823828,3.43225173,3.074626187,2.137992345,6.730080573,5.199655424,4.188400718,2.03028615,7.64011996,0.640342052,4.596891192,1.815131149,5.421368998,2.28680584,3.567852677,3.170843438,4.28035527,4.106680978,1.58710561,2.602981494,4.225579587,3.518298221,3.791226988,2.393962787,5.706637577,3.367846309,4.538816708,1.110262935,5.842497012,2.772135859,3.305157513,4.236850921,3.786334942,4.241535912
2020-05-19,0.040616246,2.948515178,4.322284841,7.63331058,6.012371134,1.684585475,4.799564642,3.027716431,3.957380389,6.433971069,4.936947189,4.283359621,4.136318284,5.523192975,6.447739426,3.580761334,4.527337832,4.281758698,5.812870252,3.592855807,3.131570868,2.165657114,6.862354521,5.210324034,4.456918831,2.009899926,7.472175941,0.661887995,4.24488342,1.896060861,5.604778721,2.331059262,3.734922748,4.054567502,4.304277967,4.112012387,1.74060677,2.61306668,4.27636415,3.820387354,3.899737004,2.436988956,5.826802047,3.68190091,4.525501986,1.15549901,6.094860372,2.815751054,3.119765821,4.686097152,3.904678797,4.333957513
2020-05-20,0.037815126,3.159808888,5.022638265,8.12552901,6.119542806,1.858328332,5.380425968,3.031691696,4.279212671,6.269248717,5.079113433,4.325433754,4.255924171,5.691173159,7.148468644,3.774090404,5.225588762,4.596034153,5.942734348,3.912100243,3.250486099,2.285808999,7.433676514,5.363792989,4.6147006,2.15190962,7.752082639,0.650486251,4.836204663,2.079109493,5.766699226,2.503069996,3.867562225,4.404607922,4.472741068,4.274294864,1.786187718,2.825565456,4.344960418,3.820240851,4.128250917,2.592866258,6.080557187,3.939534884,4.8561509,1.067005937,6.526730414,2.903835382,3.352606635,5.001340034,4.0494987,4.457781795
2020-05-21,0.018207283,2.224720952,3.249116439,5.69883959,4.810040341,0.908248741,3.38524905,2.521090989,3.288282072,5.362420283,3.587441163,2.813564669,3.410825642,4.733731142,5.077637336,2.980125206,4.841344167,3.13768752,4.82742866,2.383299046,2.48385923,1.872615496,5.425470009,4.673116427,3.315913969,1.48553614,6.501166278,0.438408227,3.808937824,1.357836274,4.625591705,1.677627689,3.11841946,3.503772568,3.06418067,2.878468495,1.456854915,1.33374131,3.110510319,2.90196021,2.705574856,1.685031431,4.203490811,3.388473205,3.598410824,0.828385638,5.38623275,1.812417935,2.226373014,3.180569514,3.084701077,3.389466434
2020-05-22,0.072829132,2.963013304,4.263253415,7.577679181,6.170282385,1.620443099,5.010030304,3.03920053,4.321766562,7.253227563,5.19950344,3.795623028,4.350960339,6.001576222,6.773067574,3.799552354,5.529334802,4.331192148,6.046075812,3.641761736,3.26763318,2.273362867,6.864816473,5.825458883,4.564676508,2.094445096,7.970676441,0.652749832,4.690479275,1.884252777,5.840934706,2.347569018,3.67806285,4.34855834,4.501908014,4.147537522,1.884019487,2.461495153,4.329057111,3.841044273,4.060391571,2.478266349,6.12822019,4.11445905,4.80582698,1.187729714,6.488101706,2.919389938,3.205408419,5.356448911,4.128926847,4.570349325
2020-05-23,0.029411765,2.422381482,3.926736078,6.279795222,5.591842223,1.143968059,3.741516923,2.68584364,3.739189012,6.065640068,4.058733771,2.998383281,3.646669993,5.082301283,5.899951386,3.32590623,4.375223798,4.503590808,5.208696326,2.953899383,2.684825743,1.92589579,5.971053417,5.40659996,3.731219063,1.722665259,7.220926358,0.523166778,4.512759067,1.491925698,5.098579908,1.987901942,3.399047965,3.716518459,3.423623664,3.280629212,1.603822109,1.529961813,3.593016681,3.204049342,3.092308192,1.905566146,4.971972812,3.47239636,4.08149898,0.987277354,6.171846137,2.120332026,2.598550321,4.679731993,3.331823245,3.778674587
2020-05-24,0.014005602,2.06557107,3.40204413,5.277542662,4.985701479,0.905926255,2.82816168,2.335468198,3.237151682,4.964846788,3.313738168,2.48134858,3.12702669,4.493469939,5.180311133,2.97633873,4.551852362,3.95746888,4.64645526,2.418786235,2.377326738,1.754121086,5.263428827,5.015704725,3.276928468,1.434883312,6.120626458,0.377906327,3.921049223,1.284934192,4.057705312,1.584163369,3.113739965,3.11519806,2.88855415,2.799588267,1.409956719,1.027685303,3.021275092,2.73251487,2.428747687,1.507885243,3.923470672,3.289989889,3.581337915,0.705117331,5.686786917,1.670048757,2.122497909,4.133333333,2.911548459,3.312756936
2020-05-25,0.06162465,3.057415874,4.64256376,7.855836177,6.181712237,1.747684037,5.105766358,3.01479682,4.092764196,6.122725152,5.376558217,3.823698738,4.334060863,5.466448998,7.276567817,3.937733499,5.331359317,4.606168209,6.059782398,3.845287077,3.30298482,2.290721152,6.834377798,5.79968193,4.738665732,2.166735077,7.816061313,0.660909904,5.032318653,1.948660506,5.878878954,2.358711966,3.784985276,4.133656696,4.581085001,4.331356782,1.889403475,2.68696759,4.461407973,3.886665299,4.198123316,2.587525405,6.280775363,4.130232558,5.021296396,1.199038733,7.029120939,3.027399524,3.231446892,5.660971524,4.132862978,4.593508534
2020-05-26,0.06302521,2.900037069,4.368516573,7.779726962,5.935992828,1.741134104,5.101498143,2.96135159,4.114550473,6.415927827,5.384239383,3.763840694,4.406335745,5.689822112,7.047788041,4.013311568,6.532433549,4.577561443,6.000038719,3.808163456,3.308999943,2.309676642,6.603178156,5.646875621,4.859301765,2.109700559,7.787404199,0.646098815,4.8125,1.827405955,5.850026298,2.224132442,3.887026504,4.092023713,4.601013144,4.374008059,1.878813223,2.712816998,4.420377439,3.904655865,4.11578298,2.551588865,6.347906352,4.012133468,4.959590537,1.122985581,6.887156362,3.026765956,3.174686367,5.883082077,4.122799851,4.584705452
2020-05-27,0.071428571,2.952881091,4.508358009,8.381979522,5.735544599,1.81117403,5.284903325,2.996797703,4.217895636,5.925493856,5.278616873,3.781309148,4.338363682,5.193650079,6.858483228,4.156221601,7.669191571,4.55653527,6.079684052,3.929867215,3.363613622,2.420697345,6.73067741,5.595586774,4.93039555,2.125776944,7.695101633,0.625558909,4.799935233,1.89274713,5.959125404,2.27561741,4.087276615,4.003368364,4.547387918,4.321908046,1.842724821,2.727675512,4.377226463,3.841776788,4.04548849,2.685409544,6.154820844,3.826895854,4.938544687,1.074074074,6.498587417,3.015481099,3.241761918,6.060971524,4.173523951,4.617313446
2020-05-28,0.077030812,2.87425347,4.351227433,8.020341297,5.664276109,1.761070953,5.501429852,2.91254417,4.077254206,5.199875564,5.303082812,3.443809148,4.355699676,4.501463634,6.781720953,3.927871832,7.277234541,4.336139483,5.981840709,3.704600711,3.265654671,2.241991381,6.283497463,5.448876814,4.792895002,2.091171182,7.562145951,0.611446457,4.747150259,1.814851115,5.670298294,2.19943603,3.855984509,3.906359472,4.570775033,4.225238858,1.785936814,2.650029374,4.269967487,3.848955434,3.935322575,2.62314685,6.012251406,3.655813953,4.862128208,1.0299689,6.26214278,2.979101435,3.046724282,5.353433836,4.097400668,4.506274079
2020-05-29,0.067226891,2.979488447,4.440825294,8.549010239,5.982608696,1.657341927,5.470784071,2.951413428,4.222430336,5.105770726,5.672218487,3.921648265,4.621164879,4.867372213,7.123966942,4.128672882,7.680622504,4.565392595,6.180315174,3.534692351,3.378327364,2.301690625,6.429722471,5.858988801,5.043803934,2.209442555,7.77140953,0.609993293,4.895142487,1.851022123,5.901420092,2.287078728,3.979043124,4.149151172,4.665015286,4.399838122,1.904206829,2.775702536,4.595101781,4.164640042,4.192798467,2.705859184,6.258286481,3.865520728,4.997566126,1.065875035,6.527762686,3.124950646,3.429718428,4.538693467,4.270664686,4.654721164
2020-05-30,0.040616246,2.453395939,3.941255134,6.790511945,5.487584043,1.074476136,3.86256349,2.619147527,3.670018402,4.382485612,4.410515699,3.116285489,4.037540534,4.003377618,5.963879436,3.620797011,6.850846991,4.300351101,5.420025555,2.993501029,2.794860424,1.989271615,5.613995822,5.397256643,4.129002584,1.773425589,7.166277907,0.486697966,4.659779793,1.492719126,5.163949207,1.938372675,3.609988301,3.737537052,3.469482939,3.546196752,1.68643235,1.861793792,3.755477806,3.497875707,3.25315757,2.050950798,5.039103801,3.663498483,4.221375139,0.933842239,5.934966859,2.285821848,2.731920825,3.468341709,3.444262904,3.829642065
2020-05-31,0.025210084,2.028501998,3.533861878,5.473720137,4.920125504,0.84856867,3.12151607,2.398520318,3.257032072,3.617047752,3.611958827,2.62772082,3.634509853,3.633978834,4.968838114,3.24231766,6.402837075,4.156599106,4.834669145,2.495184215,2.473307181,1.851339541,4.852805133,4.961765291,3.559726663,1.43263555,6.438187271,0.36941091,3.953756477,1.228927471,4.125929822,1.58161641,3.34581871,3.443007276,2.889335208,3.02737846,1.492640141,1.361646921,3.126661012,2.997362946,2.513068606,1.648638004,3.822270706,3.251971689,3.546046745,0.705965507,5.263338042,1.79896609,2.240200725,3.069681742,3.050129967,3.327156109
2020-06-01,0.074229692,2.878125129,4.605692998,7.470784983,5.954011654,1.634847734,5.448034487,2.948211131,4.305566509,5.078550319,5.44817152,3.809700315,5.217074083,5.431434362,7.24453087,4.122799636,7.514116513,4.529684009,6.113176134,3.910043015,3.376883279,2.354970919,5.894583706,5.898018687,4.706995488,2.166871897,7.73742086,0.611697966,5.141256477,1.804769906,5.742955895,2.243234639,3.813223607,4.270681757,4.490593827,4.50544578,1.886005813,3.027489474,4.569020356,4.16997275,4.227864541,2.617034014,5.962154905,3.705156724,4.903074555,1.082273113,6.533141367,3.159649977,3.660161695,4.584589615,4.213293724,4.492456038
2020-06-02,0.057422969,2.902549528,4.742095711,7.216245734,5.824518153,1.636387359,5.470271885,2.918948763,4.448475289,5.112303624,5.710753634,3.84329653,5.171239711,5.282031074,7.248128342,4.03237858,7.693292935,4.440392595,6.127889418,3.854918646,3.392063221,2.364765091,5.418084154,5.867139355,4.695475054,2.22049568,7.635121626,0.598815113,5.390479275,1.805096612,5.714253513,2.451266658,3.771309855,4.138507141,4.488317601,4.526683441,1.874976478,3.056472143,4.508870512,4.230947288,4.253254976,2.618609487,6.031467651,3.627300303,4.915422886,1.001696353,6.352656742,3.109588915,3.640089211,4.566164154,4.320794653,4.472869719
2020-06-03,0.06302521,2.888257342,4.376349222,7.120068259,5.755221874,1.689204353,5.009603483,2.799249117,4.710206362,5.168766527,5.436636839,3.831742902,5.021451734,4.724498987,7.542197375,3.968193598,8.075196254,4.359439834,6.134626554,3.64405274,3.374893399,2.384473978,6.130856461,5.37234113,4.61180954,2.140621946,7.520493169,0.573245026,4.69753886,1.794828713,5.735216771,2.208532315,3.721912945,3.098490973,4.552386691,4.378723629,1.799381103,2.911558798,4.397582697,4.06205866,4.251566609,2.704063145,5.978853738,5.636804853,4.9283081,1.064178682,6.304139954,3.107192375,3.28218567,4.591959799,4.250538433,4.455758593
2020-06-04,0.047619048,2.825404671,4.209284554,6.952559727,5.825369789,1.660682133,4.95206795,2.830940813,4.507097792,5.197386841,5.569596028,3.840930599,5.03030681,4.688358478,7.667476908,4.048601528,8.084699077,4.391437919,6.39412243,3.400551711,3.419318892,2.422264413,7.103998806,5.456165927,4.658811161,2.156805832,7.580139953,0.616839928,4.699158031,1.772239335,5.689909084,2.257743212,3.858445278,2.695904069,4.559326951,4.281245051,1.814728082,2.687652991,4.451371219,4.024524598,4.184064418,2.650812156,5.980280272,4.678867543,4.958731522,1.098105739,6.235140715,3.144673896,3.346752161,4.654941374,4.31437059,4.523901767
2020-06-05,0.067226891,2.9338523,4.106504919,7.076245734,6.000448229,1.718900864,5.185411242,2.960357774,4.700348318,5.205319645,5.73889205,3.967823344,5.147979546,4.625309615,7.739037433,4.188532867,8.433893403,4.651292691,6.356138924,3.581821582,3.497993064,2.426694392,7.196806923,5.58061096,4.83919576,2.246354716,7.779406864,0.632293763,4.793069948,1.834640157,5.885190473,2.335925774,3.890031869,3.353004581,4.797393497,4.392606408,1.924843708,2.763879369,4.664581566,4.175803569,4.337835644,2.748144881,6.383821432,3.670980789,5.147822041,1.127791914,6.43578181,3.284738355,3.339838305,4.531658291,4.503898997,4.735886012
2020-06-06,0.047619048,2.396350756,3.474448371,5.434266212,5.439444195,1.057253203,3.882282641,2.613626325,4.47985673,4.664333489,4.472534009,3.087263407,4.412446994,4.078923666,6.692707827,3.670155835,7.546205757,4.28806256,5.424052348,2.794136899,2.858377395,2.085917488,5.993584005,5.019150487,3.792456963,1.727815566,7.006664445,0.502934272,4.06761658,1.465135816,5.322338267,1.953017692,3.458328291,2.873349501,3.597152485,3.382436261,1.681727894,1.695143445,3.79442324,3.514811451,3.284684568,2.203614135,5.13652765,3.24934277,4.412434232,0.903590614,5.880310768,2.390167758,2.744521885,3.521273032,3.591162273,3.844837606
2020-06-07,0.039215686,1.977264302,2.832553252,4.233037543,4.638278799,0.810704314,2.818856972,2.33524735,3.614583333,3.726551563,3.62639011,2.378903785,3.738775256,3.335960369,5.578998542,3.245733903,6.541316623,3.806854453,4.715297944,2.114129418,2.466632554,1.902148691,4.942106834,4.497846399,3.240045556,1.393749267,6.14161946,0.387994634,3.480634715,1.20008401,4.334360207,1.521080639,3.15079269,2.449474535,2.939970097,2.785441557,1.478171326,1.052114952,3.047179813,2.841425181,2.475794669,1.644132151,3.956364857,2.938523761,3.777300548,0.748091603,5.024122569,1.824758739,2.091664343,2.89078727,3.066505756,3.288091087
2020-06-08,0.072829132,2.890893365,4.452956347,6.604573379,5.434244733,1.55940607,4.861880575,2.978688163,4.140444269,4.748327889,5.510138106,3.69294164,5.051883263,4.208399009,7.188721439,3.952896234,7.534981408,4.328399298,5.850466566,3.394286516,3.25462505,2.332308712,6.653014026,5.188456696,4.387401989,2.047505961,7.597467511,0.600352113,4.709196891,1.901148138,6.179652866,2.209078092,3.568719997,3.194556723,4.524313227,4.094082663,1.848840613,2.623004994,4.426738762,3.938527352,4.061592909,2.501410048,5.835696904,3.280889788,5.084612907,1.015832627,5.828045203,3.071905387,3.13309172,4.438525963,4.083735611,4.38090011
2020-06-09,0.06022409,3.202355945,4.1610469,6.893720137,5.790318243,1.596931187,4.929062273,2.963780919,4.238334648,4.944159278,5.66094243,3.757847003,5.003554502,4.131614501,7.627904716,4.04816398,8.322820548,4.450406958,6.00793743,3.498597344,3.337051566,2.387909472,6.757609669,5.392816911,4.512199396,2.074078418,7.559813396,0.600603622,4.853238342,1.985671614,5.360507927,2.211806977,3.677518254,3.120317974,4.676217893,4.344447768,1.874265582,2.649809067,4.498338988,3.994022679,4.121010422,2.532746207,5.865570194,3.427502528,4.786713912,1.065875035,5.93062045,3.102215652,3.047170337,4.535008375,4.153843297,4.518413293
