country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-15,7,7,17,13,6,-2
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-16,0,-1,0,6,-1,1
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-17,4,7,1,13,19,-3
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-18,-1,0,8,12,14,-2
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-19,1,5,6,12,14,-3
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-20,0,7,16,13,14,-3
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-21,-4,9,23,4,-3,1
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-22,-11,1,13,10,-13,2
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-23,4,1,55,27,-3,1
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-24,-21,-14,91,-30,-60,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-25,-33,-46,106,-36,-69,11
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-26,-30,-18,-4,-37,-49,8
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-27,-20,-8,-35,-13,-7,5
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-28,-8,2,-11,-7,-3,4
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-02-29,-7,4,-17,-2,-2,4
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-01,-29,-18,-60,-20,-15,9
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-02,-15,0,-39,-3,11,3
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-03,-7,2,-19,5,13,0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-04,-4,5,-18,5,14,0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-05,-1,5,-2,9,17,-1
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-06,11,12,25,15,18,-3
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-07,10,11,-3,12,6,0
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-08,7,7,8,6,1,1
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-09,3,8,6,13,20,-2
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-10,-1,1,4,11,15,-1
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-11,1,3,-4,9,15,-2
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-12,-4,2,3,9,16,-1
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-13,4,13,24,11,17,-2
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-14,-13,12,-13,-6,2,2
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-15,-23,3,-12,-12,-4,3
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-16,-19,10,-19,-13,-2,4
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-17,-37,0,-39,-29,-18,10
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-18,-46,-4,-42,-38,-27,13
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-19,-55,-11,-48,-45,-32,16
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-20,-57,-10,-49,-47,-36,17
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-21,-73,-25,-80,-61,-40,20
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-22,-77,-32,-81,-64,-40,19
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-23,-66,-18,-64,-62,-49,20
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-24,-76,-36,-69,-69,-58,25
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-25,-75,-32,-67,-69,-59,24
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-26,-75,-33,-65,-68,-57,25
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-27,-71,-26,-56,-65,-55,24
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-28,-74,-28,-70,-62,-44,19
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-29,-76,-34,-74,-64,-40,18
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-30,-70,-28,-64,-64,-52,21
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-03-31,-70,-28,-63,-65,-55,23
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-01,-68,-21,-61,-64,-54,22
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-02,-69,-24,-62,-64,-53,23
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-03,-68,-19,-71,-61,-52,23
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-04,-70,-17,-78,-57,-41,18
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-05,-74,-27,-81,-60,-38,17
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-06,-66,-19,-71,-59,-49,20
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-07,-66,-18,-75,-60,-53,21
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-08,-66,-14,-78,-61,-53,21
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-09,-62,1,-74,-58,-52,21
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-10,-79,-32,-79,-75,-73,28
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-11,-69,-14,-83,-58,-43,19
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-12,-74,-26,-85,-59,-34,16
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-13,-66,-26,-72,-60,-49,20
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-14,-68,-30,-72,-62,-53,22
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-15,-67,-23,-74,-62,-52,21
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-16,-68,-25,-77,-63,-52,23
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-17,-65,-19,-73,-60,-51,23
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-18,-68,-19,-80,-57,-39,18
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-19,-73,-27,-81,-61,-36,17
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-20,-62,-18,-72,-59,-49,19
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-21,-77,-44,-72,-76,-72,27
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-22,-63,-15,-72,-60,-51,20
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-23,-78,-41,-75,-75,-70,27
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-24,-65,-20,-69,-60,-50,22
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-25,-69,-22,-77,-58,-38,18
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-26,-74,-29,-78,-63,-36,17
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-27,-65,-24,-72,-60,-48,20
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-28,-67,-27,-74,-62,-52,22
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-29,-66,-23,-72,-62,-51,21
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-04-30,-64,-14,-70,-59,-49,21
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-05-01,-78,-34,-70,-75,-71,28
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-05-02,-70,-20,-79,-59,-40,19
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-05-03,-77,-30,-87,-64,-38,18
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-05-04,-63,-14,-71,-58,-47,19
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-05-05,-64,-17,-70,-59,-50,21
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-05-06,-64,-13,-71,-59,-50,21
BR,Brazil,State of Rio de Janeiro,Rio de Janeiro,,,,ChIJC7UkQv5-mQAR7llshDwliPk,2020-05-07,-68,-16,-78,-62,-52,23
