country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-13,-57,-40,-66,-56,-38,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-14,-48,-18,-66,-44,-36,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-15,-47,-15,-60,-42,-34,16
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-16,-49,-14,-66,-39,-36,13
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-17,-89,-76,-86,-84,-64,33
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-18,-88,-71,-88,-83,-59,29
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-19,-88,-75,-90,-85,-56,25
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-20,-82,-64,-82,-77,-59,27
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-21,-82,-63,-82,-75,-59,27
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-22,-80,-58,-81,-74,-57,27
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-23,-81,-55,-82,-73,-57,27
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-24,-80,-55,-83,-73,-56,29
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-25,-81,-58,-85,-75,-53,25
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-26,-84,-67,-90,-78,-51,22
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-27,-77,-58,-80,-71,-52,24
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-28,-77,-55,-80,-68,-54,24
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-29,-75,-51,-78,-69,-52,24
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-04-30,-70,-42,-78,-65,-50,22
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-01,-88,-77,-86,-75,-74,33
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-02,-76,-50,-84,-72,-48,23
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-03,-79,-61,-88,-76,-43,20
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-04,-69,-47,-73,-65,-46,22
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-05,-71,-46,-76,-64,-48,22
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-06,-71,-47,-74,-66,-48,23
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-07,-70,-44,-76,-66,-48,23
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-08,-73,-51,-78,-65,-46,26
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-09,-72,-46,-81,-67,-42,22
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-10,-72,-53,-84,-65,-31,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-11,-68,-50,-76,-66,-45,22
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-12,-69,-49,-76,-64,-45,23
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-13,-71,-51,-76,-66,-45,25
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-14,-73,-51,-77,-67,-46,25
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-15,-73,-48,-77,-65,-44,27
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-16,-53,-27,-64,-55,-24,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-17,-62,-34,-72,-61,-25,16
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-18,-48,-33,-62,-54,-28,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-19,-50,-33,-65,-54,-30,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-20,-45,-28,-59,-52,-29,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-21,-65,-38,-67,-61,-58,26
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-22,-47,-30,-64,-53,-29,21
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-23,-50,-28,-66,-54,-21,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-24,-58,-35,-67,-59,-21,16
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-25,-46,-32,-61,-54,-28,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-26,-50,-32,-62,-51,-27,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-27,-49,-32,-60,-52,-28,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-28,-51,-32,-64,-54,-28,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-29,-50,-31,-63,-51,-26,20
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-30,-49,-26,-64,-52,-18,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-05-31,-56,-31,-65,-54,-18,15
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-01,-46,-29,-61,-52,-26,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-02,-48,-28,-62,-51,-26,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-03,-49,-29,-60,-52,-26,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-04,-50,-30,-66,-53,-27,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-05,-50,-27,-64,-51,-26,21
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-06,-51,-26,-62,-53,-18,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-07,-59,-34,-66,-56,-19,15
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-08,-51,-33,-62,-55,-26,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-09,-53,-33,-63,-53,-27,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-10,-51,-32,-60,-54,-27,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-11,-51,-33,-63,-54,-28,20
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-12,-50,-30,-64,-54,-26,21
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-13,-50,-28,-64,-55,-17,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-14,-55,-35,-65,-57,-17,15
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-15,-47,-34,-60,-55,-26,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-16,-50,-30,-61,-53,-25,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-17,-48,-30,-59,-55,-26,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-18,-50,-33,-64,-55,-27,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-19,-48,-28,-64,-52,-25,20
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-20,-44,-21,-63,-52,-14,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-21,-55,-29,-66,-55,-10,14
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-22,-50,-37,-62,-57,-28,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-23,-49,-35,-61,-53,-27,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-24,-49,-33,-56,-55,-27,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-25,-49,-31,-62,-54,-28,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-26,-49,-29,-62,-54,-25,21
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-27,-45,-23,-61,-51,-16,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-28,-50,-25,-58,-53,-14,14
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-29,-60,-34,-58,-58,-57,24
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-06-30,-43,-27,-60,-49,-25,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-01,-43,-26,-58,-52,-26,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-02,-46,-25,-62,-51,-27,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-03,-44,-27,-62,-51,-25,20
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-04,-43,-26,-62,-50,-16,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-05,-49,-27,-60,-52,-16,14
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-06,-42,-32,-59,-52,-28,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-07,-45,-30,-61,-48,-27,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-08,-47,-31,-57,-52,-27,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-09,-49,-35,-63,-53,-28,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-10,-45,-28,-61,-51,-26,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-11,-47,-34,-63,-51,-19,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-12,-50,-36,-59,-49,-16,15
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-13,-33,-23,-54,-43,-23,14
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-14,-34,-11,-54,-36,-25,12
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-15,-78,-62,-80,-62,-50,27
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-16,-84,-68,-86,-78,-69,33
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-17,-73,-53,-79,-61,-49,30
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-18,-76,-56,-82,-71,-41,27
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-19,-79,-62,-87,-75,-38,22
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-20,-71,-50,-76,-57,-45,24
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-21,-71,-53,-79,-59,-46,25
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-22,-71,-51,-74,-62,-46,25
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-23,-72,-51,-76,-64,-45,26
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-24,-72,-48,-77,-62,-43,27
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-25,-73,-49,-79,-68,-36,25
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-26,-75,-57,-84,-70,-34,21
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-27,-69,-45,-75,-55,-43,23
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-28,-68,-44,-76,-51,-43,24
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-29,-66,-43,-74,-59,-42,24
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-30,-71,-52,-76,-62,-45,25
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-07-31,-68,-44,-77,-56,-42,26
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-01,-71,-42,-80,-65,-36,24
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-02,-73,-48,-84,-69,-35,20
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-03,-67,-43,-74,-58,-43,22
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-04,-65,-42,-76,-49,-43,23
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-05,-66,-42,-72,-54,-42,23
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-06,-68,-46,-74,-59,-43,24
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-07,-66,-43,-74,-57,-41,26
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-08,-70,-43,-79,-64,-35,23
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-09,-73,-51,-83,-67,-32,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-10,-65,-42,-72,-59,-40,20
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-11,-66,-43,-75,-53,-42,21
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-12,-64,-41,-73,-55,-41,21
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-13,-63,-40,-74,-49,-41,22
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-14,-60,-33,-73,-41,-40,23
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-15,-65,-37,-78,-58,-40,21
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-16,-66,-45,-82,-60,-26,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-17,-63,-42,-71,-52,-40,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-18,-62,-40,-71,-46,-39,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-19,-62,-39,-71,-50,-39,20
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-20,-63,-40,-72,-54,-38,21
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-21,-63,-36,-71,-51,-38,23
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-22,-65,-39,-75,-57,-30,20
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-23,-68,-47,-80,-62,-26,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-24,-60,-40,-70,-51,-35,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-25,-61,-38,-66,-49,-37,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-26,-60,-36,-68,-52,-37,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-27,-61,-36,-70,-52,-37,20
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-28,-60,-35,-69,-48,-36,21
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-29,-63,-37,-76,-57,-27,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-30,-65,-44,-82,-61,-26,16
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-08-31,-58,-37,-69,-52,-35,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-01,-58,-35,-69,-49,-36,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-02,-58,-34,-65,-55,-36,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-03,-60,-34,-69,-53,-36,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-04,-60,-33,-67,-52,-35,20
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-05,-60,-33,-73,-59,-27,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-06,-65,-45,-79,-60,-26,16
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-07,-58,-34,-67,-54,-35,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-08,-58,-34,-66,-49,-35,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-09,-57,-34,-64,-53,-35,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-10,-58,-34,-65,-50,-36,20
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-11,-58,-31,-66,-48,-35,22
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-12,-59,-34,-73,-55,-25,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-13,-62,-40,-77,-58,-24,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-14,-55,-29,-64,-50,-32,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-15,-52,-21,-64,-45,-32,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-16,-52,-18,-64,-45,-33,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-17,-55,-17,-66,-40,-35,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-18,-85,-75,-82,-66,-68,30
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-19,-85,-76,-82,-74,-53,24
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-20,-71,-54,-81,-63,-29,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-21,-59,-33,-67,-54,-35,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-22,-61,-34,-68,-48,-34,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-23,-62,-33,-67,-50,-34,21
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-24,-63,-36,-69,-50,-34,21
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-25,-62,-35,-69,-50,-33,22
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-26,-64,-38,-74,-55,-23,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-27,-66,-48,-79,-53,-21,17
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-28,-61,-35,-69,-50,-30,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-29,-61,-35,-70,-47,-32,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-09-30,-59,-33,-67,-50,-33,20
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-10-01,-62,-30,-72,-50,-32,19
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-10-02,-60,-31,-69,-43,-31,21
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-10-03,-60,-33,-72,-50,-22,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-10-04,-65,-43,-79,-51,-21,16
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-10-05,-59,-32,-67,-46,-30,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-10-06,-59,-31,-65,-45,-31,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-10-07,-58,-31,-61,-46,-31,18
CL,Chile,Arica y Parinacota,Arica Province,,,,ChIJA8UUhzJ9UJERB0sGiqkitoM,2020-10-08,-61,-32,-66,-45,-31,19
